i	token	is_section_start	gold	pred
26298	Er	0	(mention_id=2922|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2872|references=(entity=(entity_id=86|fullname=Moorfeld|gender=m)))
26299	durfte	0		
26300	sich	0	(mention_id=2923|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2873|references=(entity=(entity_id=86|fullname=Moorfeld|gender=m)))
26301	Glück	0		
26302	wünschen	0		
26303	,	0		
26304	die	0		
26305	geringeren	0	(mention_id=2924|references=(entity=(entity_id=entity_0256|fullname=geringere Beamte|gender=u|specialcase_entity=group)))	(mention_id=2874|references=(entity=(entity_id=161|fullname=geringere Beamte|gender=m|specialcase_entity=group)))
26306	los	0		
26307	zu	0		
26308	sein	0		
26309	.	0		
26310	Denn	0		
26311	wahrlich	0		
26312	,	0		
26313	nicht	0		
26314	Jeder	0		(mention_id=2875|references=(entity=(entity_id=generic_0001|fullname=Jeder im Allgemeinen|gender=u|specialcase_entity=generic)))
26315	war	0		
26316	so	0		
26317	glücklich	0		
26318	.	0		
26319	Das	0		
26320	Publikum	0	(mention_id=2925|references=(entity=(entity_id=generic_2723|fullname=Menschen im Landamt|gender=u|specialcase_entity=generic)))	(mention_id=2876|references=(entity=(entity_id=113|fullname=Publikum|gender=u|specialcase_entity=group)))
26321	,	0		
26322	das	0	(mention_id=2926|references=(entity=(entity_id=generic_2724|fullname=Menschen im Landamt|gender=u|specialcase_entity=generic)))	(mention_id=2877|references=(entity=(entity_id=113|fullname=Publikum|gender=u|specialcase_entity=group)))
26323	diese	0		
26324	Halle	0		
26325	erfüllte	0		
26326	,	0		
26327	trug	0		
26328	nicht	0		
26329	durchweg	0		
26330	Frack	0		
26331	und	0		
26332	Glacéhandschuhe	0		
26333	.	0		
26334	Er	0	(mention_id=2927|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2878|references=(entity=(entity_id=86|fullname=Moorfeld|gender=m)))
26335	ließ	0		
26336	Schaaren	0		(mention_id=2879|references=(entity=(entity_id=10|fullname=Auswanderer|gender=m|specialcase_entity=group)))
26337	von	0		
26338	Auswanderern	0	(mention_id=2928|references=(entity=(entity_id=entity_0191|fullname=Auswanderer|gender=u|specialcase_entity=group)))	(mention_id=2880|references=(entity=(entity_id=10|fullname=Auswanderer|gender=m|specialcase_entity=group)))
26339	hinter	0		
26340	sich	0	(mention_id=2929|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2881|references=(entity=(entity_id=86|fullname=Moorfeld|gender=m)))
26341	zurück	0		
26342	—	0		
26343	grobe	0		
26344	Bauernkittel	0		(mention_id=2882|references=(entity=(entity_id=13|fullname=Bauern|gender=m|specialcase_entity=group)))
26345	mit	0		
26346	dem	0		
26347	Holzschnitt	0		
26348	ehrlicher	0		
26349	Einfalt	0		
26350	im	0		
26351	Gesichte	0		
26352	,	0		
26353	mit	0		
26354	dem	0		
26355	Schweiße	0		
26356	saurer	0		
26357	Wirthschaftsjahre	0		
26358	in	0		
26359	der	0		
26360	Geldkatze	0		
26361	,	0		
26362	—	0		
26363	gnad'	0		
26364	ihnen	0	(mention_id=2930|references=(entity=(entity_id=entity_0191|fullname=Auswanderer|gender=u|specialcase_entity=group)))	(mention_id=2883|references=(entity=(entity_id=10|fullname=Auswanderer|gender=m|specialcase_entity=group)))
26365	Gott	0		
26366	!	0		
26367	selbst	0		
26368	ein	0		
26369	Atheist	0	(mention_id=2931|references=(entity=(entity_id=generic_2725|fullname=Atheist|gender=u|specialcase_entity=generic)))	
26370	hätte	0		
26371	für	0		
26372	sie	0	(mention_id=2932|references=(entity=(entity_id=entity_0191|fullname=Auswanderer|gender=u|specialcase_entity=group)))	(mention_id=2884|references=(entity=(entity_id=10|fullname=Auswanderer|gender=m|specialcase_entity=group)))
26373	gebetet	0		
26374	.	0		
26375	Erst	0		
26376	in	0		
26377	ihrem	0	(mention_id=2933|references=(entity=(entity_id=entity_0191|fullname=Auswanderer|gender=u|specialcase_entity=group)))	(mention_id=2885|references=(entity=(entity_id=10|fullname=Auswanderer|gender=m|specialcase_entity=group)))
26378	Anblicke	0		
26379	schauderte	0		
26380	Moorfeld	0	(mention_id=2934|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2886|references=(entity=(entity_id=86|fullname=Moorfeld|gender=m)))
26381	vor	0		
26382	der	0		
26383	sittlichen	0		
26384	Luft	0		
26385	dieses	0		
26386	Hauses	0		
26387	.	0		
26388	Als	0		
26389	er	0	(mention_id=2935|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2887|references=(entity=(entity_id=86|fullname=Moorfeld|gender=m)))
26390	hierauf	0		
26391	durch	0		
26392	die	0		
26393	sonnigen	0		
26394	Straßen	0		
26395	dem	0		
26396	nächst-besten	0		
26397	Café	0		
26398	auf	0		
26399	der	0		
26400	Battery-Promenade	0		
26401	zuwandelte	0		
26402	,	0		
26403	geschah	0		
26404	es	0		
26405	unter	0		
26406	Reflexionen	0		
26407	,	0		
26408	von	0		
26409	denen	0		
26410	wir	0	(mention_id=2936|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)))	(mention_id=2888|references=(entity=(entity_id=32|fullname=Erzähler|gender=m|specialcase_entity=group)))
26411	nur	0		
26412	den	0		
26413	geringsten	0		
26414	Theil	0		
26415	wiedergeben	0		
26416	können	0		
26417	.	0		
26418	Er	0	(mention_id=2937|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2889|references=(entity=(entity_id=86|fullname=Moorfeld|gender=m)))
26419	betrachtete	0		
26420	das	0		
26421	Verhältniß	0		
26422	eines	0		
26423	Gebildeten	0	(mention_id=2938|references=(entity=(entity_id=generic_2726|fullname=Gebildeter in Europa|gender=u|specialcase_entity=generic)))	(mention_id=2890|references=(entity=(entity_id=generic_0002|fullname=Gebildete im Allgemeinen|gender=u|specialcase_entity=generic)))
26424	in	0		
26425	Europa	0		
26426	zu	0		
26427	Amerika	0		
26428	und	0		
26429	entdeckte	0		
26430	mit	0		
26431	Erstaunen	0		
26432	,	0		
26433	daß	0		
26434	es	0		
26435	zunächst	0		
26436	gar	0		
26437	keines	0		
26438	war	0		
26439	.	0		
26440	Die	0		
26441	deutsche	0		
26442	Literatur	0		
26443	über	0		
26444	Amerika	0		
26445	war	0		
26446	zu	0		
26447	Anfang	0		
26448	der	0		
26449	dreißiger	0		
26450	Jahre	0		
26451	weder	0		
26452	an	0		
26453	Umfang	0		
26454	,	0		
26455	noch	0		
26456	an	0		
26457	Gehalt	0		
26458	in	0		
26459	einem	0		
26460	Zustande	0		
26461	,	0		
26462	der	0		
26463	von	0		
26464	der	0		
26465	Wichtigkeit	0		
26466	ihres	0		
26467	Gegenstandes	0		
26468	ein	0		
26469	Bewußtsein	0		
26470	verrieth	0		
26471	.	0		
26472	Der	0		
26473	Umfang	0		
26474	blieb	0		
26475	hinter	0		
26476	der	0		
26477	weitläufigen	0		
26478	Peripherie	0		
26479	des	0		
26480	Beobachtungsobjectes	0		
26481	unendlich	0		
26482	zurück	0		
26483	,	0		
26484	und	0		
26485	die	0		
26486	Beobachtung	0		
26487	selbst	0		
26488	war	0		
26489	schlecht	0		
26490	.	0		
26491	Sie	0		
26492	trug	0		
26493	den	0		
26494	persönlichen	0		
26495	Charakter	0		
26496	der	0		
26497	Stimmung	0		
26498	,	0		
26499	statt	0		
26500	den	0		
26501	weltgeschichtlichen	0		
26502	der	0		
26503	Kritik	0		
26504	.	0		
26505	Bücher	0		
26506	,	0		
26507	von	0		
26508	einem	0		
26509	liebenswürdigen	0		
26510	aber	0		
26511	unhistorischen	0		
26512	Dilletantismus	0		
26513	geschrieben	0		
26514	,	0		
26515	sprachen	0		
26516	von	0		
26517	Amerika	0		
26518	so	0		
26519	,	0		
26520	wie	0		
26521	man	0		
26522	ungefähr	0		
26523	am	0		
26524	winterlichen	0		
26525	Kamin	0		
26526	von	0		
26527	Nizza	0		
26528	,	0		
26529	Meran	0		
26530	und	0		
26531	vom	0		
26532	Comer-See	0		
26533	spricht	0		
26534	;	0		
26535	gleichsam	0		
26536	als	0		
26537	wäre	0		
26538	das	0		
26539	sociale	0		
26540	Leiden	0		
26541	Europa's	0		
26542	mädchenhafte	0		
26543	Schwindsuchts-Poesie	0		
26544	.	0		
26545	So	0		
26546	schrieben	0		
26547	Racknitz	0	(mention_id=2939|references=(entity=(entity_id=entity_0239|fullname=Racknitz|gender=m)))	(mention_id=2891|references=(entity=(entity_id=115|fullname=Racknitz|gender=m)))
26548	und	0		
26549	Scherpf	0	(mention_id=2940|references=(entity=(entity_id=entity_0247|fullname=Scherpf|gender=m)))	(mention_id=2892|references=(entity=(entity_id=126|fullname=Scherpf|gender=m)))
26550	über	0		
26551	Texas	0		
26552	,	0		
26553	Bromme	0	(mention_id=2941|references=(entity=(entity_id=entity_0215|fullname=Bromme|gender=m)))	(mention_id=2893|references=(entity=(entity_id=19|fullname=Bromme|gender=m)))
26554	über	0		
26555	Florida	0		
26556	,	0		
26557	Duden	0	(mention_id=2942|references=(entity=(entity_id=entity_0237|fullname=Duden|gender=m)))	(mention_id=2894|references=(entity=(entity_id=30|fullname=Duden|gender=m)))
26558	über	0		
26559	Missouri	0		
26560	,	0		
26561	Gerke	0	(mention_id=2943|references=(entity=(entity_id=entity_0234|fullname=Gerke|gender=m)))	(mention_id=2895|references=(entity=(entity_id=47|fullname=Gerke|gender=m)))
26562	über	0		
26563	Illinois	0		
26564	,	0		
26565	Andre	0	(mention_id=2944|references=(entity=(entity_id=entity_0218|fullname=Andre Reiseschriftsteller|gender=m|specialcase_entity=group)))	(mention_id=2896|references=(entity=(entity_id=8|fullname=Andre|gender=m)))
26566	über	0		
26567	Anderes	0		
26568	.	0		
26569	Noch	0		
26570	mehr	0		
26571	aber	0		
26572	als	0		
26573	durch	0		
26574	die	0		
26575	belletristische	0		
26576	Ornamentik	0		
26577	litt	0		
26578	die	0		
26579	Wahrheit	0		
26580	des	0		
26581	Gegenstandes	0		
26582	durch	0		
26583	die	0		
26584	politische	0		
26585	.	0		
26586	Der	0		
26587	Liberalismus	0	(mention_id=2945|references=(entity=(entity_id=entity_0180|fullname=Liberale in Europa|gender=m|specialcase_entity=group)|specialcase_reference=figurative))	
26588	der	0		
26589	Restaurationsperiode	0		
26590	fand	0		
26591	in	0		
26592	Wort	0		
26593	und	0		
26594	Schrift	0		
26595	über	0		
26596	Amerika	0		
26597	eines	0		
26598	seiner	0	(mention_id=2946|references=(entity=(entity_id=entity_0180|fullname=Liberale in Europa|gender=m|specialcase_entity=group)|specialcase_reference=figurative))	
26599	wenigen	0		
26600	erlaubten	0		
26601	Ausdrucksmittel	0		
26602	.	0		
26603	Er	0	(mention_id=2947|references=(entity=(entity_id=entity_0180|fullname=Liberale in Europa|gender=m|specialcase_entity=group)|specialcase_reference=figurative))	
26604	benutzte	0		
26605	es	0		
26606	eifrig	0		
26607	.	0		
26608	Er	0	(mention_id=2948|references=(entity=(entity_id=entity_0180|fullname=Liberale in Europa|gender=m|specialcase_entity=group)|specialcase_reference=figurative))	(mention_id=2897|references=(entity=(entity_id=77|fullname=Liberalismus|gender=m|specialcase_entity=nonfact)))
26609	feierte	0		
26610	die	0		
26611	Sternbanner-Republik	0		
26612	als	0		
26613	die	0		
26614	praktische	0		
26615	Verwirklichung	0		
26616	seines	0	(mention_id=2949|references=(entity=(entity_id=entity_0180|fullname=Liberale in Europa|gender=m|specialcase_entity=group)|specialcase_reference=figurative))	(mention_id=2898|references=(entity=(entity_id=77|fullname=Liberalismus|gender=m|specialcase_entity=nonfact)))
26617	geächteten	0		
26618	Ideals	0		
26619	.	0		
26620	Aus	0		
26621	dieser	0		
26622	Tendenz	0		
26623	ging	0		
26624	zwar	0		
26625	die	0		
26626	Wahrheit	0		
26627	auf	0		
26628	,	0		
26629	aber	0		
26630	nicht	0		
26631	die	0		
26632	volle	0		
26633	Wahrheit	0		
26634	.	0		
26635	Er	0	(mention_id=2950|references=(entity=(entity_id=entity_0180|fullname=Liberale in Europa|gender=m|specialcase_entity=group)|specialcase_reference=figurative))	(mention_id=2899|references=(entity=(entity_id=77|fullname=Liberalismus|gender=m|specialcase_entity=nonfact)))
26636	hätte	0		
26637	es	0		
26638	für	0		
26639	politische	0		
26640	Unklugheit	0		
26641	,	0		
26642	ja	0		
26643	für	0		
26644	Verrath	0		
26645	gehalten	0		
26646	,	0		
26647	die	0		
26648	Flecken	0		
26649	seiner	0	(mention_id=2951|references=(entity=(entity_id=entity_0180|fullname=Liberale in Europa|gender=m|specialcase_entity=group)))	(mention_id=2900|references=(entity=(entity_id=77|fullname=Liberalismus|gender=m|specialcase_entity=nonfact)))
26650	Sonne	0		
26651	zu	0		
26652	gestehen	0		
26653	.	0		
26654	In	0		
26655	dieser	0		
26656	filtrirten	0		
26657	Sonnenbeleuchtung	0		
26658	nun	0		
26659	überkamen	0		
26660	die	0		
26661	Gebildeten	0	(mention_id=2952|references=(entity=(entity_id=generic_2727|fullname=Gebildete der vorigen Generation|gender=u|specialcase_entity=generic)))	(mention_id=2901|references=(entity=(entity_id=44|fullname=Gebildete der vorigen Generation|gender=m|specialcase_entity=group)))
26662	der	0		
26663	vorigen	0		
26664	Generation	0		
26665	Amerika's	0		
26666	Bild	0		
26667	.	0		
26668	Wenn	0		
26669	wir	0	(mention_id=2953|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))	(mention_id=2902|references=(entity=(entity_id=32|fullname=Erzähler|gender=m|specialcase_entity=group)))
26670	heute	0		
26671	jene	0		
26672	Schilderungen	0		
26673	lesen	0		
26674	,	0		
26675	so	0		
26676	thun	0		
26677	wir	0	(mention_id=2954|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))	(mention_id=2903|references=(entity=(entity_id=32|fullname=Erzähler|gender=m|specialcase_entity=group)))
26678	es	0		
26679	mit	0		
26680	dem	0		
26681	Hintergedanken	0		
26682	ihrer	0		
26683	Tendenz	0		
26684	,	0		
26685	wir	0	(mention_id=2955|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))	(mention_id=2904|references=(entity=(entity_id=32|fullname=Erzähler|gender=m|specialcase_entity=group)))
26686	betrachten	0		
26687	und	0		
26688	verstehen	0		
26689	sie	0		
26690	als	0		
26691	Kunstwerke	0		
26692	der	0		
26693	oppositionellen	0		
26694	Beredsamkeit	0		
26695	.	0		
26696	Bedenken	0		
26697	wir	0	(mention_id=2956|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))	(mention_id=2905|references=(entity=(entity_id=32|fullname=Erzähler|gender=m|specialcase_entity=group)))
26698	aber	0		
26699	,	0		
26700	daß	0		
26701	man	0		
26702	allen	0		
26703	Farben	0		
26704	und	0		
26705	allen	0		
26706	Farben-Nüancen	0		
26707	dieser	0		
26708	lockenden	0		
26709	Bilder	0		
26710	damals	0		
26711	volle	0		
26712	objective	0		
26713	Wahrheit	0		
26714	zugestand	0		
26715	,	0		
26716	daß	0		
26717	man	0		
26718	sie	0		
26719	buchstäblich	0		
26720	nahm	0		
26721	und	0		
26722	gläubig	0		
26723	beschwor	0		
26724	,	0		
26725	so	0		
26726	wird	0		
26727	uns	0	(mention_id=2957|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))	(mention_id=2906|references=(entity=(entity_id=32|fullname=Erzähler|gender=m|specialcase_entity=group)))
26728	eine	0		
26729	Vorstellung	0		
26730	davon	0		
26731	entstehen	0		
26732	,	0		
26733	daß	0		
26734	ein	0		
26735	gebildeter	0		
26736	Auswanderer	0	(mention_id=2958|references=(entity=(entity_id=generic_2728|fullname=gebildeter Auswanderer|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2907|references=(entity=(entity_id=generic_0003|fullname=Auswanderer im Allgemeinen|gender=u|specialcase_entity=generic)))
26737	,	0		
26738	der	0	(mention_id=2959|references=(entity=(entity_id=generic_2729|fullname=gebildeter Auswanderer|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2908|references=(entity=(entity_id=generic_0004|fullname=Auswanderer im Allgemeinen|gender=u|specialcase_entity=generic)))
26739	aus	0		
26740	dieser	0		
26741	Literatur	0		
26742	sich	0	(mention_id=2960|references=(entity=(entity_id=generic_2730|fullname=gebildeter Auswanderer|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2909|references=(entity=(entity_id=generic_0005|fullname=Auswanderer im Allgemeinen|gender=u|specialcase_entity=generic)))
26743	enthusiasmirt	0		
26744	hat	0		
26745	,	0		
26746	sie	0		
26747	dem	0		
26748	Humbug	0		
26749	gegenüber	0		
26750	nun	0		
26751	selbst	0		
26752	als	0		
26753	Humbug	0		
26754	empfand	0		
26755	.	0		
26756	In	0		
26757	der	0		
26758	That	0		
26759	erkannte	0		
26760	Moorfeld	0	(mention_id=2961|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2910|references=(entity=(entity_id=86|fullname=Moorfeld|gender=m)))
26761	seine	0	(mention_id=2962|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2911|references=(entity=(entity_id=86|fullname=Moorfeld|gender=m)))
26762	europäische	0		
26763	Lectüre	0		
26764	über	0		
26765	Amerika	0		
26766	jetzt	0		
26767	blos	0		
26768	als	0		
26769	Unterhaltungs-Lectüre	0		
26770	und	0		
26771	sah	0		
26772	die	0		
26773	Nothwendigkeit	0		
26774	ein	0		
26775	,	0		
26776	die	0		
26777	Belehrungs-Lectüre	0		
26778	von	0		
26779	vorn	0		
26780	anzufangen	0		
26781	.	0		
26782	Er	0	(mention_id=2963|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2912|references=(entity=(entity_id=86|fullname=Moorfeld|gender=m)))
26783	stellte	0		
26784	sich	0	(mention_id=2964|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2913|references=(entity=(entity_id=86|fullname=Moorfeld|gender=m)))
26785	also	0		
26786	die	0		
26787	Aufgabe	0		
26788	,	0		
26789	das	0		
26790	Land	0		
26791	aus	0		
26792	den	0		
26793	besten	0		
26794	Landesquellen	0		
26795	selbst	0		
26796	zu	0		
26797	studiren	0		
26798	.	0		
26799	Ueber	0		
26800	das	0		
26801	Project	0		
26802	seiner	0	(mention_id=2965|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2914|references=(entity=(entity_id=86|fullname=Moorfeld|gender=m)))
26803	Ansiedlung	0		
26804	beschloß	0		
26805	er	0	(mention_id=2966|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2915|references=(entity=(entity_id=86|fullname=Moorfeld|gender=m)))
26806	sodann	0		
26807	auf	0		
26808	dem	0		
26809	Ländermarkt	0		
26810	zu	0		
26811	Newyork	0		
26812	überhaupt	0		
26813	gar	0		
26814	nichts	0		
26815	zu	0		
26816	unternehmen	0		
26817	.	0		
26818	Zog	0		
26819	er	0	(mention_id=2967|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2916|references=(entity=(entity_id=86|fullname=Moorfeld|gender=m)))
26820	aus	0		
26821	dem	0		
26822	so	0		
26823	eben	0		
26824	Erlebten	0		
26825	die	0		
26826	Summe	0		
26827	,	0		
26828	so	0		
26829	gab	0		
26830	ihm	0	(mention_id=2968|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2917|references=(entity=(entity_id=86|fullname=Moorfeld|gender=m)))
26831	sein	0	(mention_id=2969|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2918|references=(entity=(entity_id=86|fullname=Moorfeld|gender=m)))
26832	eigenes	0		
26833	Schlußvermögen	0		
26834	zunächst	0		
26835	folgende	0		
26836	zwei	0		
26837	Rathschläge	0		
26838	an	0		
26839	die	0		
26840	Hand	0		
26841	:	0		
26842	Erstens	0		
26843	,	0		
26844	nur	0		
26845	an	0		
26846	Ort	0		
26847	und	0		
26848	Stelle	0		
26849	zu	0		
26850	kaufen	0		
26851	;	0		
26852	zweitens	0		
26853	,	0		
26854	um	0		
26855	die	0		
26856	Zeit	0		
26857	der	0		
26858	Ernte	0		
26859	zu	0		
26860	kaufen	0		
26861	,	0		
26862	da	0		
26863	der	0		
26864	Acker	0		
26865	gewissermaßen	0		
26866	für	0		
26867	oder	0		
26868	gegen	0		
26869	sich	0		
26870	selbst	0		
26871	zeugt	0		
26872	und	0		
26873	der	0		
26874	Ertrag	0		
26875	des	0		
26876	Jahres	0		
26877	so	0		
26878	allgemeines	0		
26879	Landgespräch	0		
26880	ist	0		
26881	,	0		
26882	daß	0		
26883	der	0		
26884	Fremde	0	(mention_id=2970|references=(entity=(entity_id=generic_2731|fullname=Fremder|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2919|references=(entity=(entity_id=generic_0006|fullname=Fremde im Allgemeinen|gender=u|specialcase_entity=generic)))
26885	unmöglich	0		
26886	mit	0		
26887	einer	0		
26888	übereinstimmenden	0		
26889	Fiction	0		
26890	umsponnen	0		
26891	werden	0		
26892	kann	0		
26893	.	0		
26894	Wir	0	(mention_id=2971|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)))	(mention_id=2920|references=(entity=(entity_id=32|fullname=Erzähler|gender=m|specialcase_entity=group)))
26895	wissen	0		
26896	nicht	0		
26897	,	0		
26898	ob	0		
26899	wir	0	(mention_id=2972|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)))	(mention_id=2921|references=(entity=(entity_id=32|fullname=Erzähler|gender=m|specialcase_entity=group)))
26900	es	0		
26901	an	0		
26902	diesem	0		
26903	Orte	0		
26904	ausdrücklich	0		
26905	entschuldigen	0		
26906	müssen	0		
26907	,	0		
26908	daß	0		
26909	ein	0		
26910	Romanheld	0	(mention_id=2973|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))	(mention_id=2922|references=(entity=(entity_id=generic_0007|fullname=Romanheld im Allgemeinen|gender=u|specialcase_entity=generic)))
26911	mit	0		
26912	leidlichem	0		
26913	Menschenverstand	0		
26914	zu	0		
26915	Werke	0		
26916	geht	0		
26917	.	0		
26918	Wer	0	(mention_id=2974|references=(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))	
26919	nach	0		
26920	dieser	0		
26921	Probe	0		
26922	die	0		
26923	prosaische	0		
26924	Perspective	0		
26925	seines	0	(mention_id=2975|references=(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))	(mention_id=2923|references=(entity=(entity_id=generic_0008|fullname=Romanheld im Allgemeinen|gender=u|specialcase_entity=generic)))
26926	künftigen	0		
26927	Verhaltens	0		
26928	fürchtet	0		
26929	,	0		
