i	token	is_section_start	gold	pred
41775	es	0		
41776	ihm	0	(mention_id=5495|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5546|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
41777	rätlich	0		
41778	,	0		
41779	erst	0		
41780	eine	0		
41781	Weile	0		
41782	zu	0		
41783	zaudern	0		
41784	;	0		
41785	denn	0		
41786	er	0	(mention_id=5496|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5547|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
41787	wußte	0		
41788	nur	0		
41789	zu	0		
41790	wohl	0		
41791	,	0		
41792	daß	0		
41793	es	0		
41794	schwerer	0		
41795	sei	0		
41796	,	0		
41797	gebildeten	0		
41798	Menschen	0	(mention_id=5497|references=(entity=(entity_id=generic_0291|fullname=gebildete Menschen|gender=u|specialcase_entity=generic)))	(mention_id=5548|references=(entity=(entity_id=generic_0001|fullname=gebildete Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
41799	bei	0		
41800	sittlichen	0		
41801	Verworrenheiten	0		
41802	zu	0		
41803	Hülfe	0		
41804	zu	0		
41805	kommen	0		
41806	als	0		
41807	ungebildeten	0	(mention_id=5498|references=(entity=(entity_id=generic_0292|fullname=gebildete Menschen|gender=u|specialcase_entity=generic)))	
41808	.	0		
41809	Er	0	(mention_id=5499|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5549|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
41810	überließ	0		
41811	sie	0		(mention_id=5550|references=(entity=(entity_id=5|fullname=Eduard|gender=m)),(entity=(entity_id=12|fullname=Ottilien|gender=f)))
41812	deshalb	0		
41813	eine	0		
41814	Zeitlang	0		
41815	sich	0	(mention_id=5500|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=5551|references=(entity=(entity_id=5|fullname=Eduard|gender=m)),(entity=(entity_id=12|fullname=Ottilien|gender=f)))
41816	selbst	0		
41817	;	0		
41818	allein	0		
41819	zuletzt	0		
41820	konnte	0		
41821	er	0	(mention_id=5501|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5552|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
41822	es	0		
41823	nicht	0		
41824	mehr	0		
41825	aushalten	0		
41826	und	0		
41827	eilte	0		
41828	,	0		
41829	Eduarden	0	(mention_id=5502|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5553|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
41830	aufzusuchen	0		
41831	,	0		
41832	dem	0	(mention_id=5503|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5554|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
41833	er	0	(mention_id=5504|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5555|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
41834	schon	0		
41835	auf	0		
41836	die	0		
41837	Spur	0		
41838	gekommen	0		
41839	war	0		
41840	.	0		
41841	Sein	0	(mention_id=5505|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5556|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
41842	Weg	0		
41843	führte	0		
41844	ihn	0	(mention_id=5506|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5557|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
41845	zu	0		
41846	einem	0		
41847	angenehmen	0		
41848	Tal	0		
41849	,	0		
41850	dessen	0		
41851	anmutig	0		
41852	grünen	0		
41853	,	0		
41854	baumreichen	0		
41855	Wiesengrund	0		
41856	die	0		
41857	Wasserfülle	0		
41858	eines	0		
41859	immer	0		
41860	lebendigen	0		
41861	Baches	0		
41862	bald	0		
41863	durchschlängelte	0		
41864	,	0		
41865	bald	0		
41866	durchrauschte	0		
41867	.	0		
41868	Auf	0		
41869	den	0		
41870	sanften	0		
41871	Anhöhen	0		
41872	zogen	0		
41873	sich	0		
41874	fruchtbare	0		
41875	Felder	0		
41876	und	0		
41877	wohlbestandene	0		
41878	Obstpflanzungen	0		
41879	hin	0		
41880	.	0		
41881	Die	0		
41882	Dörfer	0		
41883	lagen	0		
41884	nicht	0		
41885	zu	0		
41886	nah	0		
41887	aneinander	0		
41888	,	0		
41889	das	0		
41890	Ganze	0		
41891	hatte	0		
41892	einen	0		
41893	friedlichen	0		
41894	Charakter	0		
41895	,	0		
41896	und	0		
41897	die	0		
41898	einzelnen	0		
41899	Partieen	0		
41900	,	0		
41901	wenn	0		
41902	auch	0		
41903	nicht	0		
41904	zum	0		
41905	Malen	0		
41906	,	0		
41907	schienen	0		
41908	doch	0		
41909	zum	0		
41910	Leben	0		
41911	vorzüglich	0		
41912	geeignet	0		
41913	zu	0		
41914	sein	0		
41915	.	0		
41916	Ein	0		
41917	wohlerhaltenes	0		
41918	Vorwerk	0		
41919	mit	0		
41920	einem	0		
41921	reinlichen	0		
41922	,	0		
41923	bescheidenen	0		
41924	Wohnhause	0		
41925	,	0		
41926	von	0		
41927	Gärten	0		
41928	umgeben	0		
41929	,	0		
41930	fiel	0		
41931	ihm	0	(mention_id=5507|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5558|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
41932	endlich	0		
41933	in	0		
41934	die	0		
41935	Augen	0		
41936	.	0		
41937	Er	0	(mention_id=5508|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5559|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
41938	vermutete	0		
41939	,	0		
41940	hier	0		
41941	sei	0		
41942	Eduards	0	(mention_id=5509|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5560|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
41943	gegenwärtiger	0		
41944	Aufenthalt	0		
41945	,	0		
41946	und	0		
41947	er	0	(mention_id=5510|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5561|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
41948	irrte	0		
41949	nicht	0		
41950	.	0		
41951	Von	0		
41952	diesem	0		
41953	einsamen	0		
41954	Freunde	0	(mention_id=5511|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5562|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
41955	können	0		
41956	wir	0	(mention_id=5512|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)))	(mention_id=5563|references=(entity=(entity_id=47|fullname=wir|gender=mf)))
41957	so	0		
41958	viel	0		
41959	sagen	0		
41960	,	0		
41961	daß	0		
41962	er	0	(mention_id=5513|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5564|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
41963	sich	0	(mention_id=5514|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5565|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
41964	im	0		
41965	stillen	0		
41966	dem	0		
41967	Gefühl	0		
41968	seiner	0	(mention_id=5515|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5566|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
41969	Leidenschaft	0		
41970	ganz	0		
41971	überließ	0		
41972	und	0		
41973	dabei	0		
41974	mancherlei	0		
41975	Plane	0		
41976	sich	0	(mention_id=5516|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5567|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
41977	ausdachte	0		
41978	,	0		
41979	mancherlei	0		
41980	Hoffnungen	0		
41981	nährte	0		
41982	.	0		
41983	Er	0	(mention_id=5517|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5568|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
41984	konnte	0		
41985	sich	0	(mention_id=5518|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5569|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
41986	nicht	0		
41987	leugnen	0		
41988	,	0		
41989	daß	0		
41990	er	0	(mention_id=5519|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5570|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
41991	Ottilien	0	(mention_id=5520|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=5571|references=(entity=(entity_id=12|fullname=Ottilien|gender=f)))
41992	hier	0		
41993	zu	0		
41994	sehen	0		
41995	wünsche	0		
41996	,	0		
41997	daß	0		
41998	er	0	(mention_id=5521|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5572|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
41999	wünsche	0		
42000	,	0		
42001	sie	0	(mention_id=5522|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=5573|references=(entity=(entity_id=12|fullname=Ottilien|gender=f)))
42002	hieher	0		
42003	zu	0		
42004	führen	0		
42005	,	0		
42006	zu	0		
42007	locken	0		
42008	,	0		
42009	und	0		
42010	was	0		
42011	er	0	(mention_id=5523|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5574|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42012	sich	0	(mention_id=5524|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5575|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42013	sonst	0		
42014	noch	0		
42015	Erlaubtes	0		
42016	und	0		
42017	Unerlaubtes	0		
42018	zu	0		
42019	denken	0		
42020	nicht	0		
42021	verwehrte	0		
42022	.	0		
42023	Dann	0		
42024	schwankte	0		
42025	seine	0	(mention_id=5525|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5576|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42026	Einbildungskraft	0		
42027	in	0		
42028	allen	0		
42029	Möglichkeiten	0		
42030	herum	0		
42031	.	0		
42032	Sollte	0		
42033	er	0	(mention_id=5526|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5577|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42034	sie	0	(mention_id=5527|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=5578|references=(entity=(entity_id=12|fullname=Ottilien|gender=f)))
42035	hier	0		
42036	nicht	0		
42037	besitzen	0		
42038	,	0		
42039	nicht	0		
42040	rechtmäßig	0		
42041	besitzen	0		
42042	können	0		
42043	,	0		
42044	so	0		
42045	wollte	0		
42046	er	0	(mention_id=5528|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5579|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42047	ihr	0	(mention_id=5529|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=5580|references=(entity=(entity_id=12|fullname=Ottilien|gender=f)))
42048	den	0		
42049	Besitz	0		
42050	des	0		
42051	Gutes	0		
42052	zueignen	0		
42053	.	0		
42054	Hier	0		
42055	sollte	0		
42056	sie	0	(mention_id=5530|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=5581|references=(entity=(entity_id=12|fullname=Ottilien|gender=f)))
42057	still	0		
42058	für	0		
42059	sich	0	(mention_id=5531|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=5582|references=(entity=(entity_id=12|fullname=Ottilien|gender=f)))
42060	,	0		
42061	unabhängig	0		
42062	leben	0		
42063	;	0		
42064	sie	0	(mention_id=5532|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=5583|references=(entity=(entity_id=12|fullname=Ottilien|gender=f)))
42065	sollte	0		
42066	glücklich	0		
42067	sein	0		
42068	und	0		
42069	,	0		
42070	wenn	0		
42071	ihn	0	(mention_id=5533|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5584|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42072	eine	0		
42073	selbstquälerische	0		
42074	Einbildungskraft	0		
42075	noch	0		
42076	weiter	0		
42077	führte	0		
42078	,	0		
42079	vielleicht	0		
42080	mit	0		
42081	einem	0		
42082	andern	0	(mention_id=5534|references=(entity=(entity_id=entity_0201|fullname=potentieller zukünftiger Partner von Ottilie|gender=m|specialcase_entity=nonfact)))	
42083	glücklich	0		
42084	sein	0		
42085	.	0		
42086	So	0		
42087	verflossen	0		
42088	ihm	0	(mention_id=5535|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5585|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42089	seine	0	(mention_id=5536|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5586|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42090	Tage	0		
42091	in	0		
42092	einem	0		
42093	ewigen	0		
42094	Schwanken	0		
42095	zwischen	0		
42096	Hoffnung	0		
42097	und	0		
42098	Schmerz	0		
42099	,	0		
42100	zwischen	0		
42101	Tränen	0		
42102	und	0		
42103	Heiterkeit	0		
42104	,	0		
42105	zwischen	0		
42106	Vorsätzen	0		
42107	,	0		
42108	Vorbereitungen	0		
42109	und	0		
42110	Verzweiflung	0		
42111	.	0		
42112	Der	0		
42113	Anblick	0		
42114	Mittlers	0	(mention_id=5537|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5587|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
42115	überraschte	0		
42116	ihn	0	(mention_id=5538|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5588|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42117	nicht	0		
42118	.	0		
42119	Er	0	(mention_id=5539|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5589|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42120	hatte	0		
42121	dessen	0	(mention_id=5540|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5590|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
42122	Ankunft	0		
42123	längst	0		
42124	erwartet	0		
42125	,	0		
42126	und	0		
42127	so	0		
42128	war	0		
42129	er	0	(mention_id=5541|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5591|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42130	ihm	0	(mention_id=5542|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5592|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42131	auch	0		
42132	halb	0		
42133	willkommen	0		
42134	.	0		
42135	Glaubte	0		
42136	er	0	(mention_id=5543|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5593|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42137	ihn	0	(mention_id=5544|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5594|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
42138	von	0		
42139	Charlotten	0	(mention_id=5545|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=5595|references=(entity=(entity_id=3|fullname=Charlotte|gender=f)))
42140	gesendet	0		
42141	,	0		
42142	so	0		
42143	hatte	0		
42144	er	0	(mention_id=5546|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5596|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42145	sich	0	(mention_id=5547|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5597|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42146	schon	0		
42147	auf	0		
42148	allerlei	0		
42149	Entschuldigungen	0		
42150	und	0		
42151	Verzögerungen	0		
42152	und	0		
42153	sodann	0		
42154	auf	0		
42155	entscheidendere	0		
42156	Vorschläge	0		
42157	bereitet	0		
42158	;	0		
42159	hoffte	0		
42160	er	0	(mention_id=5548|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5598|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42161	nun	0		
42162	aber	0		
42163	von	0		
42164	Ottilien	0	(mention_id=5549|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=5599|references=(entity=(entity_id=12|fullname=Ottilien|gender=f)))
42165	wieder	0		
42166	etwas	0		
42167	zu	0		
42168	vernehmen	0		
42169	,	0		
42170	so	0		
42171	war	0		
42172	ihm	0	(mention_id=5550|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5600|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42173	Mittler	0	(mention_id=5551|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5601|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
42174	so	0		
42175	lieb	0		
42176	als	0		
42177	ein	0		
42178	himmlischer	0		
42179	Bote	0	(mention_id=5552|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)|specialcase_reference=figurative))	(mention_id=5602|references=(entity=(entity_id=generic_0002|fullname=ein himmlischer Bote im Allgemeinen|gender=u|specialcase_entity=generic)))
42180	.	0		
42181	Verdrießlich	0		
42182	daher	0		
42183	und	0		
42184	verstimmt	0		
42185	war	0		
42186	Eduard	0	(mention_id=5553|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5603|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42187	,	0		
42188	als	0		
42189	er	0	(mention_id=5554|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5604|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42190	vernahm	0		
42191	,	0		
42192	Mittler	0	(mention_id=5555|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5605|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
42193	komme	0		
42194	nicht	0		
42195	von	0		
42196	dorther	0		
42197	,	0		
42198	sondern	0		
42199	aus	0		
42200	eignem	0		
42201	Antriebe	0		
42202	.	0		
42203	Sein	0	(mention_id=5556|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5606|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42204	Herz	0		
42205	verschloß	0		
42206	sich	0		
42207	,	0		
42208	und	0		
42209	das	0		
42210	Gespräch	0		
42211	wollte	0		
42212	sich	0		
42213	anfangs	0		
42214	nicht	0		
42215	einleiten	0		
42216	.	0		
42217	Doch	0		
42218	wußte	0		
42219	Mittler	0	(mention_id=5557|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5607|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
42220	nur	0		
42221	zu	0		
42222	gut	0		
42223	,	0		
42224	daß	0		
42225	ein	0		
42226	liebevoll	0		
42227	beschäftigtes	0		
42228	Gemüt	0	(mention_id=5558|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)|specialcase_reference=part))	
42229	das	0		
42230	dringende	0		
42231	Bedürfnis	0		
42232	hat	0		
42233	,	0		
42234	sich	0	(mention_id=5559|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)|specialcase_reference=part))	(mention_id=5608|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
42235	zu	0		
42236	äußern	0		
42237	,	0		
42238	das	0		
42239	,	0		
42240	was	0		
42241	in	0		
42242	ihm	0	(mention_id=5560|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)|specialcase_reference=part))	(mention_id=5609|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
42243	vorgeht	0		
42244	,	0		
42245	vor	0		
42246	einem	0		
42247	Freunde	0	(mention_id=5561|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5610|references=(entity=(entity_id=34|fullname=ein Freund|gender=m)))
42248	auszuschütten	0		
42249	,	0		
42250	und	0		
42251	ließ	0		
42252	sich	0	(mention_id=5562|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5611|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
42253	daher	0		
42254	gefallen	0		
42255	,	0		
42256	nach	0		
42257	einigem	0		
42258	Hin-	0		
42259	und	0		
42260	Widerreden	0		
42261	diesmal	0		
42262	aus	0		
42263	seiner	0	(mention_id=5563|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5612|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
42264	Rolle	0		
42265	herauszugehen	0		
42266	und	0		
42267	statt	0		
42268	des	0		
42269	Vermittlers	0	(mention_id=5564|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5613|references=(entity=(entity_id=generic_0003|fullname=der Vermittler|gender=u|specialcase_entity=generic)))
42270	den	0		
42271	Vertrauten	0	(mention_id=5565|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5614|references=(entity=(entity_id=generic_0004|fullname=der Vertraute|gender=u|specialcase_entity=generic)))
42272	zu	0		
42273	spielen	0		
42274	.	0		
42275	Als	0		
42276	er	0	(mention_id=5566|references=(entity=(entity_id=entity_0021|fullname=Mittler|gender=m)))	(mention_id=5615|references=(entity=(entity_id=9|fullname=Mittler|gender=m)))
42277	hiernach	0		
42278	auf	0		
42279	eine	0		
42280	freundliche	0		
42281	Weise	0		
42282	Eduarden	0	(mention_id=5567|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5616|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42283	wegen	0		
42284	seines	0	(mention_id=5568|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5617|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42285	einsamen	0		
42286	Lebens	0		
42287	tadelte	0		
42288	,	0		
42289	erwiderte	0		
42290	dieser	0	(mention_id=5569|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5618|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42291	:	0		
42292	»	0		
42293	O	0		
42294	,	0		
42295	ich	0	(mention_id=5570|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5619|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42296	wüßte	0		
42297	nicht	0		
42298	,	0		
42299	wie	0		
42300	ich	0	(mention_id=5571|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5620|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42301	meine	0	(mention_id=5572|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5621|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42302	Zeit	0		
42303	angenehmer	0		
42304	zubringen	0		
42305	sollte	0		
42306	!	0		
42307	Immer	0		
42308	bin	0		
42309	ich	0	(mention_id=5573|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5622|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42310	mit	0		
42311	ihr	0	(mention_id=5574|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=5623|references=(entity=(entity_id=12|fullname=Ottilien|gender=f)))
42312	beschäftigt	0		
42313	,	0		
42314	immer	0		
42315	in	0		
42316	ihrer	0	(mention_id=5575|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=5624|references=(entity=(entity_id=12|fullname=Ottilien|gender=f)))
42317	Nähe	0		
42318	.	0		
42319	Ich	0	(mention_id=5576|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5625|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42320	habe	0		
42321	den	0		
42322	unschätzbaren	0		
42323	Vorteil	0		
42324	,	0		
42325	mir	0	(mention_id=5577|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=5626|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
42326	denken	0		
42327	zu	0		
42328	können	0		
42329	,	0		
42330	wo	0		
42331	sich	0	(mention_id=5578|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=5627|references=(entity=(entity_id=12|fullname=Ottilien|gender=f)))
