i	token	is_section_start	gold	pred
6225	sonst	0		
6226	noch	0		
6227	dienen	0		
6228	?	0		
6229	–	0		
6230	was	0		
6231	kann	0		
6232	man	0	(mention_id=974|references=(entity=(entity_id=generic_0144|fullname=generic_0023|gender=u|specialcase_entity=generic)))	
6233	denn	0		
6234	mehr	0		
6235	seyn	0		
6236	als	0		
6237	glücklich	0		
6238	?	0		
6239	«	0		
6240	–	0		
6241	Er	0		(mention_id=976|references=(entity=(entity_id=10|fullname=Heinrich|gender=m)))
6242	.	0		
6243	Gut	0		
6244	.	0		
6245	»	0		
6246	Höre	0		
6247	!	0		
6248	«	0		
6249	–	0		
6250	sagte	0		
6251	ich	0	(mention_id=975|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))	(mention_id=977|references=(entity=(entity_id=13|fullname=Ich|gender=m)))
6252	ärgerlich	0		
6253	–	0		
6254	»	0		
6255	nur	0		
6256	nicht	0		
6257	wieder	0		
6258	mit	0		
6259	deinen	0	(mention_id=976|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))	(mention_id=978|references=(entity=(entity_id=13|fullname=Ich|gender=m)))
6260	Rasereyen	0		
6261	!	0		
6262	–	0		
6263	mach	0		
6264	Anstalt	0		
6265	zur	0		
6266	Reise	0		
6267	!	0		
6268	morgen	0		
6269	will	0		
6270	ich	0	(mention_id=977|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))	(mention_id=979|references=(entity=(entity_id=13|fullname=Ich|gender=m)))
6271	mit	0		
6272	der	0		
6273	Tante	0	(mention_id=978|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))	(mention_id=980|references=(entity=(entity_id=41|fullname=die Tante|gender=f)))
6274	sprechen	0		
6275	.	0		
6276	«	0		
6277	Zweytes	0		
6278	Kapitel	0		
6279	Meine	0	(mention_id=979|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))	(mention_id=981|references=(entity=(entity_id=13|fullname=Ich|gender=m)))
6280	Tante	0	(mention_id=980|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))	(mention_id=982|references=(entity=(entity_id=41|fullname=die Tante|gender=f)))
6281	konnte	0		
6282	und	0		
6283	durfte	0		
6284	nun	0		
6285	freylich	0		
6286	keinen	0		
6287	andern	0		
6288	Willen	0		
6289	haben	0		
6290	,	0		
6291	als	0		
6292	den	0		
6293	Meinigen	0		(mention_id=983|references=(entity=(entity_id=13|fullname=Ich|gender=m)))
6294	;	0		
6295	gleichwohl	0		
6296	that	0		
6297	ich	0	(mention_id=981|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))	(mention_id=984|references=(entity=(entity_id=13|fullname=Ich|gender=m)))
6298	dieses	0		
6299	Mahl	0		
6300	was	0		
6301	sie	0	(mention_id=982|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))	(mention_id=985|references=(entity=(entity_id=41|fullname=die Tante|gender=f)))
6302	wünschte	0		
6303	,	0		
6304	und	0		
6305	nahm	0		
6306	meinen	0	(mention_id=983|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))	(mention_id=986|references=(entity=(entity_id=13|fullname=Ich|gender=m)))
6307	Weg	0		
6308	nach	0		
6309	Berlin	0		
6310	.	0		
6311	Theils	0		
6312	weil	0		
6313	ich	0	(mention_id=984|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))	(mention_id=987|references=(entity=(entity_id=13|fullname=Ich|gender=m)))
6314	keine	0		
6315	Hoffnung	0		
6316	hatte	0		
6317	,	0		
6318	Marie	0	(mention_id=985|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))	(mention_id=988|references=(entity=(entity_id=17|fullname=Marie|gender=f|specialcase_entity=nonfact)))
6319	in	0		
6320	England	0		
6321	zu	0		
6322	finden	0		
6323	,	0		
6324	theils	0		
6325	weil	0		
6326	mich	0	(mention_id=986|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))	(mention_id=989|references=(entity=(entity_id=13|fullname=Ich|gender=m)))
6327	in	0		
6328	Berlin	0		
6329	ein	0		
6330	angenehmer	0		
6331	Zirkel	0		
6332	von	0		
6333	Freunden	0	(mention_id=987|references=(entity=(entity_id=entity_0035|fullname=Freunde von Gustav in Berlin|gender=u|specialcase_entity=group)))	(mention_id=990|references=(entity=(entity_id=51|fullname=ein angenehmer Zirkel von Freunden|gender=m|specialcase_entity=group)))
6334	und	0		
6335	Bekannten	0	(mention_id=988|references=(entity=(entity_id=entity_0025|fullname=Bekannte von Gustav in Berlin|gender=u|specialcase_entity=group)))	(mention_id=991|references=(entity=(entity_id=50|fullname=ein angenehmer Zirkel von Bekannten|gender=m|specialcase_entity=group)))
6336	erwartete	0		
6337	.	0		
6338	Ich	0	(mention_id=989|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))	(mention_id=992|references=(entity=(entity_id=13|fullname=Ich|gender=m)))
6339	bekam	0		
6340	Empfehlungsbriefe	0		
6341	die	0		
6342	Menge	0		
6343	und	0		
6344	noch	0		
6345	vor	0		
6346	Ende	0		
6347	des	0		
6348	Junius	0		
6349	waren	0		
6350	wir	0	(mention_id=990|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)),(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))	(mention_id=993|references=(entity=(entity_id=13|fullname=Ich|gender=m)),(entity=(entity_id=10|fullname=Heinrich|gender=m)))
6351	vollkommen	0		
6352	einheimisch	0		
6353	daselbst	0		
6354	.	0		
6355	Heinrich	0	(mention_id=991|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))	(mention_id=994|references=(entity=(entity_id=10|fullname=Heinrich|gender=m)))
6356	warf	0		
6357	sich	0	(mention_id=992|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))	(mention_id=995|references=(entity=(entity_id=10|fullname=Heinrich|gender=m)))
6358	nun	0		
6359	von	0		
6360	Neuem	0		
6361	auf	0		
6362	seine	0	(mention_id=993|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))	(mention_id=996|references=(entity=(entity_id=10|fullname=Heinrich|gender=m)))
6363	Bücher	0		
6364	,	0		
6365	während	0		
6366	ich	0	(mention_id=994|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))	(mention_id=997|references=(entity=(entity_id=13|fullname=Ich|gender=m)))
6367	auf	0		
6368	den	0		
6369	Spaziergängen	0		
6370	herumstrich	0		
6371	,	0		
6372	und	0		
6373	keinen	0		
6374	Abend	0		
6375	das	0		
6376	Schauspiel	0		
6377	verfehlte	0		
6378	,	0		
6379	um	0		
6380	Marie	0	(mention_id=995|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))	(mention_id=998|references=(entity=(entity_id=17|fullname=Marie|gender=f|specialcase_entity=nonfact)))
6381	wo	0		
6382	möglich	0		
6383	zu	0		
6384	entdecken	0		
6385	.	0		
6386	Das	0		
6387	Einzige	0		
6388	,	0		
6389	was	0		
6390	mich	0	(mention_id=996|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))	(mention_id=999|references=(entity=(entity_id=13|fullname=Ich|gender=m)))
6391	noch	0		
6392	etwa	0		
6393	außerdem	0		
6394	beschäftigte	0		
6395	:	0		
6396	war	0		
6397	Musik	0		
6398	und	0		
6399	Geschichte	0		
6400	.	0		
6401	Musik	0		
6402	,	0		
6403	um	0		
6404	für	0		
6405	meinen	0	(mention_id=997|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))	(mention_id=1000|references=(entity=(entity_id=13|fullname=Ich|gender=m)))
6406	Schmerz	0		
6407	einen	0		
6408	Ausdruck	0		
6409	zu	0		
6410	finden	0		
6411	,	0		
6412	und	0		
6413	Geschichte	0		
6414	,	0		
6415	um	0		
6416	Heinrich	0	(mention_id=998|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))	(mention_id=1001|references=(entity=(entity_id=10|fullname=Heinrich|gender=m)))
6417	durch	0		
6418	Thatsachen	0		
6419	niederzuschlagen	0		
6420	;	0		
6421	wenn	0		
