i	token	mention	is_section_start	gold
76401	an		0	
76402	entschiedenere		0	
76403	Schritte		0	
76404	gewöhnt		0	
76405	,		0	
76406	nahm		0	
76407	sich	9967	0	(mention_id=9879|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76408	nunmehr		0	
76409	vor		0	
76410	,		0	
76411	dasjenige		0	
76412	auszuführen		0	
76413	,		0	
76414	was		0	
76415	er	9968	0	(mention_id=9880|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76416	lange		0	
76417	genug		0	
76418	zu		0	
76419	überdenken		0	
76420	Zeit		0	
76421	gehabt		0	
76422	hatte		0	
76423	.		0	
76424	Vor		0	
76425	allen		0	
76426	Dingen		0	
76427	berief		0	
76428	er	9969	0	(mention_id=9881|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76429	den		0	
76430	Major	9970	0	(mention_id=9882|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76431	.		0	
76432	Die		0	
76433	Freude		0	
76434	des		0	
76435	Wiedersehens		0	
76436	war		0	
76437	groß		0	
76438	.		0	
76439	Jugendfreundschaften		0	(mention_id=9883|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76440	wie		0	
76441	Blutsverwandtschaften		0	
76442	haben		0	
76443	den		0	
76444	bedeutenden		0	
76445	Vorteil		0	
76446	,		0	
76447	daß		0	
76448	ihnen		0	
76449	Irrungen		0	
76450	und		0	
76451	Mißverständnisse		0	
76452	,		0	
76453	von		0	
76454	welcher		0	
76455	Art		0	
76456	sie		0	
76457	auch		0	
76458	seien		0	
76459	,		0	
76460	niemals		0	
76461	von		0	
76462	Grund		0	
76463	aus		0	
76464	schaden		0	
76465	und		0	
76466	die		0	
76467	alten		0	
76468	Verhältnisse		0	
76469	sich		0	
76470	nach		0	
76471	einiger		0	
76472	Zeit		0	
76473	wiederherstellen		0	
76474	.		0	
76475	Zum		0	
76476	frohen		0	
76477	Empfang		0	
76478	erkundigte		0	
76479	sich	9971	0	(mention_id=9884|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76480	Eduard	9972	0	(mention_id=9885|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76481	nach		0	
76482	dem		0	
76483	Zustande		0	
76484	des		0	
76485	Freundes	9973	0	(mention_id=9886|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76486	und		0	
76487	vernahm		0	
76488	,		0	
76489	wie		0	
76490	voll		0	
76491	kommen		0	
76492	nach		0	
76493	seinen	9974	0	(mention_id=9887|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76494	Wünschen		0	
76495	ihn	9975	0	(mention_id=9888|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76496	das		0	
76497	Glück		0	
76498	begünstigt		0	
76499	habe		0	
76500	.		0	
76501	Halb		0	
76502	scherzend		0	
76503	vertraulich		0	
76504	fragte		0	
76505	Eduard	9976	0	(mention_id=9889|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76506	sodann		0	
76507	,		0	
76508	ob		0	
76509	nicht		0	
76510	auch		0	
76511	eine		0	
76512	schöne		0	
76513	Verbindung		0	
76514	im		0	
76515	Werke		0	
76516	sei		0	
76517	.		0	
76518	Der		0	
76519	Freund	9977	0	(mention_id=9890|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76520	verneinte		0	
76521	es		0	
76522	mit		0	
76523	bedeutendem		0	
76524	Ernst		0	
76525	.		0	
76526	»		0	
76527	Ich	9978	0	(mention_id=9891|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76528	kann		0	
76529	und		0	
76530	darf		0	
76531	nicht		0	
76532	hinterhaltig		0	
76533	sein		0	
76534	,		0	
76535	«		0	
76536	fuhr		0	
76537	Eduard	9979	0	(mention_id=9892|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76538	fort		0	
76539	;		0	
76540	»		0	
76541	ich	9980	0	(mention_id=9893|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76542	muß		0	
76543	dir	9981	0	(mention_id=9894|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76544	meine	9982	0	(mention_id=9895|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76545	Gesinnungen		0	
76546	und		0	
76547	Vorsätze		0	
76548	sogleich		0	
76549	entdecken		0	
76550	.		0	
76551	Du	9983	0	(mention_id=9896|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76552	kennst		0	
76553	meine	9984	0	(mention_id=9897|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76554	Leidenschaft		0	
76555	für		0	
76556	Ottilien	9985	0	(mention_id=9898|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
76557	und		0	
76558	hast		0	
76559	längst		0	
76560	begriffen		0	
76561	,		0	
76562	daß		0	
76563	sie	9986	0	(mention_id=9899|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
76564	es		0	
76565	ist		0	
76566	,		0	
76567	die		0	(mention_id=9900|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
76568	mich	9987	0	(mention_id=9901|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76569	in		0	
76570	diesen		0	
76571	Feldzug		0	
76572	gestürzt		0	
76573	hat		0	
76574	.		0	
76575	Ich	9988	0	(mention_id=9902|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76576	leugne		0	
76577	nicht		0	
76578	,		0	
76579	daß		0	
76580	ich	9989	0	(mention_id=9903|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76581	gewünscht		0	
76582	hatte		0	
76583	,		0	
76584	ein		0	
76585	Leben		0	
76586	loszuwerden		0	
76587	,		0	
76588	das		0	
76589	mir	9990	0	(mention_id=9904|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76590	ohne		0	
76591	sie	9991	0	(mention_id=9905|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
76592	nichts		0	
76593	weiter		0	
76594	nütze		0	
76595	war		0	
76596	;		0	
76597	allein		0	
76598	zugleich		0	
76599	muß		0	
76600	ich	9992	0	(mention_id=9906|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76601	dir	9993	0	(mention_id=9907|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76602	gestehen		0	
76603	,		0	
76604	daß		0	
76605	ich	9994	0	(mention_id=9908|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76606	es		0	
76607	nicht		0	
76608	über		0	
76609	mich	9995	0	(mention_id=9909|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76610	gewinnen		0	
76611	konnte		0	
76612	,		0	
76613	vollkommen		0	
76614	zu		0	
76615	verzweifeln		0	
76616	.		0	
76617	Das		0	
76618	Glück		0	
76619	mit		0	
76620	ihr	9996	0	(mention_id=9910|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
76621	war		0	
76622	so		0	
76623	schön		0	
76624	,		0	
76625	so		0	
76626	wünschenswert		0	
76627	,		0	
76628	daß		0	
76629	es		0	
76630	mir	9997	0	(mention_id=9911|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76631	unmöglich		0	
76632	blieb		0	
76633	,		0	
76634	völlig		0	
76635	Verzicht		0	
76636	darauf		0	
76637	zu		0	
76638	tun		0	
76639	.		0	
76640	So		0	
76641	manche		0	
76642	tröstliche		0	
76643	Ahnung		0	
76644	,		0	
76645	so		0	
76646	manches		0	
76647	heitere		0	
76648	Zeichen		0	
76649	hatte		0	
76650	mich	9998	0	(mention_id=9912|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76651	in		0	
76652	dem		0	
76653	Glauben		0	
76654	,		0	
76655	in		0	
76656	dem		0	
76657	Wahn		0	
76658	bestärkt		0	
76659	,		0	
76660	Ottilie	9999	0	(mention_id=9913|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
76661	könne		0	
76662	die		0	
76663	Meine	10000	0	(mention_id=9914|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
76664	werden		0	
76665	.		0	
76666	Ein		0	
76667	Glas		0	
76668	mit		0	
76669	unserm	10001	0	(mention_id=9915|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
76670	Namenszug		0	
76671	bezeichnet		0	
76672	,		0	
76673	bei		0	
76674	der		0	
76675	Grundsteinlegung		0	
76676	in		0	
76677	die		0	
76678	Lüfte		0	
76679	geworfen		0	
76680	,		0	
76681	ging		0	
76682	nicht		0	
76683	zu		0	
76684	Trümmern		0	
76685	;		0	
76686	es		0	
76687	ward		0	
76688	aufgefangen		0	
76689	und		0	
76690	ist		0	
76691	wieder		0	
76692	in		0	
76693	meinen	10002	0	(mention_id=9916|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76694	Händen		0	
76695	.		0	
76696	›		0	
76697	So		0	
76698	will		0	
76699	ich	10003	0	(mention_id=9917|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76700	mich	10004	0	(mention_id=9918|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76701	denn		0	
76702	selbst		0	
76703	‹		0	
76704	,		0	
76705	rief		0	
76706	ich	10005	0	(mention_id=9919|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76707	mir	10006	0	(mention_id=9920|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76708	zu		0	
76709	,		0	
76710	als		0	
76711	ich	10007	0	(mention_id=9921|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76712	an		0	
76713	diesem		0	
76714	einsamen		0	
76715	Orte		0	
76716	soviel		0	
76717	zweifelhafte		0	
76718	Stunden		0	
76719	verlebt		0	
76720	hatte		0	
76721	,		0	
76722	›		0	
76723	mich	10008	0	(mention_id=9922|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76724	selbst		0	
76725	will		0	
76726	ich	10009	0	(mention_id=9923|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76727	an		0	
76728	die		0	
76729	Stelle		0	
76730	des		0	
76731	Glases		0	
76732	zum		0	
76733	Zeichen		0	
76734	machen		0	
76735	,		0	
76736	ob		0	
76737	unsre	10010	0	(mention_id=9924|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
76738	Verbindung		0	
76739	möglich		0	
76740	sei		0	
76741	oder		0	
76742	nicht		0	
76743	.		0	
76744	Ich	10011	0	(mention_id=9925|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76745	gehe		0	
76746	hin		0	
76747	und		0	
76748	suche		0	
76749	den		0	
76750	Tod		0	
76751	,		0	
76752	nicht		0	
76753	als		0	
76754	ein		0	
76755	Rasender	10012	0	(mention_id=9926|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76756	,		0	
76757	sondern		0	
76758	als		0	
76759	einer	10013	0	(mention_id=9927|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76760	,		0	
76761	der	10014	0	(mention_id=9928|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76762	zu		0	
76763	leben		0	
76764	hofft		0	
76765	.		0	
76766	Ottilie	10015	0	(mention_id=9929|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
76767	soll		0	
76768	der		0	
76769	Preis		0	
76770	sein		0	
76771	,		0	
76772	um		0	
76773	den		0	
76774	ich	10016	0	(mention_id=9930|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76775	kämpfe		0	
76776	;		0	
76777	sie	10017	0	(mention_id=9931|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
76778	soll		0	
76779	es		0	
76780	sein		0	
76781	,		0	
76782	die	10018	0	(mention_id=9932|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
76783	ich	10019	0	(mention_id=9933|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76784	hinter		0	
76785	jeder		0	
76786	feindlichen		0	
76787	Schlachtordnung		0	
76788	,		0	
76789	in		0	
76790	jeder		0	
76791	Verschanzung		0	
76792	,		0	
76793	in		0	
76794	jeder		0	
76795	belagerten		0	
76796	Festung		0	
76797	zu		0	
76798	gewinnen		0	
76799	,		0	
76800	zu		0	
76801	erobern		0	
76802	hoffe		0	
76803	.		0	
76804	Ich	10020	0	(mention_id=9934|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76805	will		0	
76806	Wunder		0	
76807	tun		0	
76808	mit		0	
76809	dem		0	
76810	Wunsche		0	
76811	,		0	
76812	verschont		0	
76813	zu		0	
76814	bleiben		0	
76815	,		0	
76816	im		0	
76817	Sinne		0	
76818	,		0	
76819	Ottilien	10021	0	(mention_id=9935|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
76820	zu		0	
76821	gewinnen		0	
76822	,		0	
76823	nicht		0	
76824	sie	10022	0	(mention_id=9936|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
76825	zu		0	
76826	verlieren		0	
76827	.		0	
76828	‹		0	
76829	Diese		0	
76830	Gefühle		0	
76831	haben		0	
76832	mich	10023	0	(mention_id=9937|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76833	geleitet		0	
76834	,		0	
76835	sie		0	
76836	haben		0	
76837	mir	10024	0	(mention_id=9938|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76838	durch		0	
76839	alle		0	
76840	Gefahren		0	
76841	beigestanden		0	
76842	;		0	
76843	aber		0	
76844	nun		0	
76845	finde		0	
76846	ich	10025	0	(mention_id=9939|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76847	mich	10026	0	(mention_id=9940|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76848	auch		0	
76849	wie		0	
76850	einen	10027	0	(mention_id=9941|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76851	,		0	
76852	der	10028	0	(mention_id=9942|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76853	zu		0	
76854	seinem	10029	0	(mention_id=9943|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76855	Ziele		0	
76856	gelangt		0	
76857	ist		0	
76858	,		0	
76859	der	10030	0	(mention_id=9944|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76860	alle		0	
76861	Hindernisse		0	
76862	überwunden		0	
76863	hat		0	
76864	,		0	
76865	dem	10031	0	
76866	nun		0	
76867	nichts		0	
76868	mehr		0	
76869	im		0	
76870	Wege		0	
76871	steht		0	
76872	.		0	
76873	Ottilie	10032	0	(mention_id=9945|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
76874	ist		0	
76875	mein	10033	0	(mention_id=9946|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76876	,		0	
76877	und		0	
76878	was		0	
76879	noch		0	
76880	zwischen		0	
76881	diesem		0	
76882	Gedanken		0	
76883	und		0	
76884	der		0	
76885	Ausführung		0	
76886	liegt		0	
76887	,		0	
76888	kann		0	
76889	ich	10034	0	(mention_id=9947|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76890	nur		0	
76891	für		0	
76892	nichts		0	
76893	bedeutend		0	
76894	ansehen		0	
76895	.		0	
76896	«		0	
76897	»		0	
76898	Du	10035	0	(mention_id=9948|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76899	löschest		0	
76900	«		0	
76901	,		0	
76902	versetzte		0	
76903	der		0	
76904	Major	10036	0	(mention_id=9949|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76905	,		0	
76906	»		0	
76907	mit		0	
76908	wenig		0	
76909	Zügen		0	
76910	alles		0	
76911	aus		0	
76912	,		0	
76913	was		0	
76914	man		0	
76915	dir	10037	0	(mention_id=9950|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76916	entgegensetzen		0	
76917	könnte		0	
76918	und		0	
76919	sollte		0	
76920	;		0	
76921	und		0	
76922	doch		0	
76923	muß		0	
76924	es		0	
76925	wiederholt		0	
76926	werden		0	
76927	.		0	
76928	Das		0	
76929	Verhältnis		0	
76930	zu		0	
76931	deiner	10038	0	(mention_id=9951|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76932	Frau	10039	0	(mention_id=9952|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
76933	in		0	
76934	seinem		0	
76935	ganzen		0	
76936	Werte		0	
76937	dir	10040	0	(mention_id=9953|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76938	zurückzurufen		0	
76939	,		0	
76940	überlasse		0	
76941	ich	10041	0	(mention_id=9954|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76942	dir	10042	0	(mention_id=9955|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76943	selbst		0	
76944	;		0	
76945	aber		0	
76946	du	10043	0	(mention_id=9956|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76947	bist		0	
76948	es		0	
76949	ihr	10044	0	(mention_id=9957|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
76950	,		0	
76951	du	10045	0	(mention_id=9958|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76952	bist		0	
76953	es		0	
76954	dir	10046	0	(mention_id=9959|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76955	schuldig		0	
76956	,		0	
76957	dich	10047	0	(mention_id=9960|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
76958	hierüber		0	
76959	nicht		0	
76960	zu		0	
76961	verdunkeln		0	
76962	.		0	
76963	Wie		0	
76964	kann		0	
76965	ich	10048	0	(mention_id=9961|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
76966	aber		0	
76967	nur		0	
76968	gedenken		0	
76969	,		0	
76970	daß		0	
76971	euch	10049	0	(mention_id=9962|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
76972	ein		0	
76973	Sohn	10050	0	(mention_id=9963|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
76974	gegeben		0	
76975	ist		0	
76976	,		0	
76977	ohne		0	
76978	zugleich		0	
76979	auszusprechen		0	
76980	,		0	
76981	daß		0	
76982	ihr	10051	0	(mention_id=9964|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
76983	einander	10052	0	(mention_id=9965|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
76984	auf		0	
76985	immer		0	
76986	angehört		0	
76987	,		0	
76988	daß		0	
76989	ihr	10053	0	(mention_id=9966|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
76990	um		0	
76991	dieses		0	
76992	Wesens		0	(mention_id=9967|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
76993	willen		0	
76994	schuldig		0	
76995	seid		0	
76996	,		0	
76997	vereint		0	
76998	zu		0	
76999	leben		0	
77000	,		0	
77001	damit		0	
77002	ihr	10054	0	(mention_id=9968|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
77003	vereint		0	
77004	für		0	
77005	seine	10055	0	(mention_id=9969|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
77006	Erziehung		0	
77007	und		0	
77008	für		0	
77009	sein	10056	0	(mention_id=9970|references=(entity=(entity_id=entity_0199|fullname=Otto|gender=m)))
77010	künftiges		0	
77011	Wohl		0	
77012	sorgen		0	
77013	möget		0	
77014	.		0	
77015	«		0	
77016	»		0	
77017	Es		0	
77018	ist		0	
77019	bloß		0	
77020	ein		0	
77021	Dünkel		0	
77022	der		0	
77023	Eltern	10057	0	(mention_id=9971|references=(entity=(entity_id=generic_1044|fullname=Eltern allgemein|gender=u|specialcase_entity=generic)))
77024	,		0	
77025	«		0	
77026	versetzte		0	
77027	Eduard	10058	0	(mention_id=9972|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
77028	,		0	
77029	»		0	
77030	wenn		0	
77031	sie	10059	0	(mention_id=9973|references=(entity=(entity_id=generic_1045|fullname=Eltern allgemein|gender=u|specialcase_entity=generic)))
77032	sich	10060	0	(mention_id=9974|references=(entity=(entity_id=generic_1046|fullname=Eltern allgemein|gender=u|specialcase_entity=generic)))
77033	einbilden		0	
77034	,		0	
77035	daß		0	
77036	ihr	10061	0	(mention_id=9975|references=(entity=(entity_id=generic_1047|fullname=Eltern allgemein|gender=u|specialcase_entity=generic)))
77037	Dasein		0	
77038	für		0	
77039	die		0	
77040	Kinder	10062	0	(mention_id=9976|references=(entity=(entity_id=generic_1048|fullname=Kinder von Eltern allgemein|gender=u|specialcase_entity=generic)))
77041	so		0	
77042	nötig		0	
77043	sei		0	
77044	.		0	
77045	Alles		0	
77046	,		0	
77047	was		0	
77048	lebt		0	
77049	,		0	
77050	findet		0	
77051	Nahrung		0	
77052	und		0	
77053	Beihülfe		0	
77054	;		0	
77055	und		0	
77056	wenn		0	
77057	der		0	
77058	Sohn	10063	0	(mention_id=9977|references=(entity=(entity_id=generic_1049|fullname=Sohn allgemein|gender=u|specialcase_entity=generic)))
77059	nach		0	
77060	dem		0	
77061	frühen		0	
77062	Tode		0	
77063	des		0	
77064	Vaters	10064	0	(mention_id=9978|references=(entity=(entity_id=generic_1053|fullname=Vater allgemein|gender=u|specialcase_entity=generic)))
77065	keine		0	
77066	bequeme		0	
77067	,		0	
77068	so		0	
77069	begünstigte		0	
77070	Jugend		0	
77071	hat		0	
77072	,		0	
77073	so		0	
77074	gewinnt		0	
77075	er	10065	0	(mention_id=9979|references=(entity=(entity_id=generic_1050|fullname=Sohn allgemein|gender=u|specialcase_entity=generic)))
77076	vielleicht		0	
77077	ebendeswegen		0	
77078	an		0	
77079	schnellerer		0	
77080	Bildung		0	
77081	für		0	
77082	die		0	
77083	Welt		0	
77084	,		0	
77085	durch		0	
77086	zeitiges		0	
77087	Anerkennen		0	
77088	,		0	
77089	daß		0	
77090	er	10066	0	(mention_id=9980|references=(entity=(entity_id=generic_1051|fullname=Sohn allgemein|gender=u|specialcase_entity=generic)))
77091	sich	10067	0	(mention_id=9981|references=(entity=(entity_id=generic_1052|fullname=Sohn allgemein|gender=u|specialcase_entity=generic)))
77092	in		0	
77093	andere	10068	0	
77094	schicken		0	
77095	muß		0	
77096	,		0	
77097	was		0	
77098	wir	10069	0	(mention_id=9982|references=(entity=(entity_id=generic_1054|fullname=Menschen allgemein|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
77099	denn		0	
77100	doch		0	
77101	früher		0	
77102	oder		0	
77103	später		0	
77104	alle	10070	0	
77105	lernen		0	
77106	müssen		0	
77107	.		0	
77108	Und		0	
77109	hievon		0	
77110	ist		0	
77111	ja		0	
77112	die		0	
77113	Rede		0	
77114	gar		0	
77115	nicht		0	
77116	:		0	
