i	token	mention	is_section_start	gold
59707	sich	9406	0	(mention_id=9336|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59708	diese		0	
59709	zwei		0	
59710	Menschen	9407	0	(mention_id=9337|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59711	nur		0	
59712	so		0	
59713	schnell		0	
59714	zusammengefunden		0	
59715	haben		0	
59716	?		0	
59717	«		0	
59718	»		0	
59719	Sie	9408	0	(mention_id=9338|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59720	werden		0	
59721	wohl		0	
59722	eine		0	
59723	ebenso		0	
59724	feine		0	
59725	Nase		0	
59726	haben		0	
59727	wie		0	
59728	Schneckenkaschper	9409	0	(mention_id=9339|references=(entity=(entity_id=entity_0006|fullname=Kaspar|gender=m)))
59729	sein	9410	0	(mention_id=9340|references=(entity=(entity_id=entity_0006|fullname=Kaspar|gender=m)))
59730	Patz	9411	0	
59731	und		0	
59732	haben's		0	
59733	sich	9412	0	(mention_id=9341|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59734	gegenseitig		0	(mention_id=9342|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59735	angerochen		0	
59736	,		0	
59737	weß		0	
59738	Geistes		0	
59739	Kinder	9413	0	(mention_id=9343|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59740	sie	9414	0	(mention_id=9344|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59741	beide		0	(mention_id=9345|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59742	sind		0	
59743	,		0	
59744	«		0	
59745	höhnte		0	
59746	Christoph	9415	0	(mention_id=9346|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
59747	.		0	
59748	Kasper	9416	0	(mention_id=9347|references=(entity=(entity_id=entity_0006|fullname=Kaspar|gender=m)))
59749	aber		0	
59750	wurde		0	
59751	für		0	
59752	seine	9417	0	(mention_id=9348|references=(entity=(entity_id=entity_0006|fullname=Kaspar|gender=m)))
59753	wichtige		0	
59754	Entdeckung		0	
59755	von		0	
59756	Madlen	9418	0	(mention_id=9349|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
59757	mit		0	
59758	einem		0	
59759	Abendbrot		0	
59760	belohnt		0	
59761	.		0	
59762	–		0	
59763	Die		0	
59764	Verbindung		0	
59765	Ebendorffers	9419	0	(mention_id=9350|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59766	mit		0	
59767	Hammichel	9420	0	(mention_id=9351|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59768	hatte		0	
59769	der		0	
59770	Zufall		0	
59771	eingeleitet		0	
59772	.		0	
59773	Der		0	
59774	Alte	9421	0	(mention_id=9352|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59775	hatte		0	
59776	den		0	
59777	ihm	9422	0	(mention_id=9353|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59778	Unbekannten	9423	0	(mention_id=9354|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59779	auf		0	
59780	der		0	
59781	Straße		0	
59782	getroffen		0	
59783	,		0	
59784	wo		0	
59785	dieser	9424	0	(mention_id=9355|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59786	,		0	
59787	ein		0	
59788	schlanker		0	
59789	,		0	
59790	kräftig		0	
59791	gebauter		0	
59792	Mensch	9425	0	(mention_id=9356|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59793	von		0	
59794	einigen		0	
59795	dreißig		0	
59796	Jahren		0	
59797	,		0	
59798	umherspähend		0	
59799	sich	9426	0	(mention_id=9357|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59800	die		0	
59801	Häuser		0	
59802	und		0	
59803	Höfe		0	
59804	betrachtete		0	
59805	,		0	
59806	als		0	
59807	suche		0	
59808	er	9427	0	(mention_id=9358|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59809	jemand		0	(mention_id=9359|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
59810	.		0	
59811	Da		0	
59812	hatte		0	
59813	Hammichel	9428	0	(mention_id=9360|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59814	in		0	
59815	der		0	
59816	Hoffnung		0	
59817	auf		0	
59818	einen		0	
59819	klingenden		0	
59820	Habedank		0	
59821	sich	9429	0	(mention_id=9361|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59822	ihm	9430	0	(mention_id=9362|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59823	mit		0	
59824	der		0	
59825	Anrede		0	
59826	genähert		0	
59827	:		0	
59828	»		0	
59829	Ihr	9431	0	(mention_id=9363|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59830	seid		0	
59831	hier		0	
59832	fremd		0	
59833	,		0	
59834	Herr	9432	0	(mention_id=9364|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59835	;		0	
59836	kann		0	
59837	ich	9433	0	(mention_id=9365|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59838	Euch	9434	0	(mention_id=9366|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59839	vielleicht		0	
59840	mit		0	
59841	einer		0	
59842	Auskunft		0	
59843	von		0	
59844	Nutzen		0	
59845	sein		0	
59846	?		0	
59847	«		0	
59848	»		0	
59849	Das		0	
59850	nehm'		0	
59851	ich	9435	0	(mention_id=9367|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59852	gern		0	
59853	an		0	
59854	,		0	
59855	«		0	
59856	erwiderte		0	
59857	der		0	
59858	also		0	
59859	Begrüßte	9436	0	(mention_id=9368|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59860	,		0	
59861	dem	9437	0	(mention_id=9369|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59862	das		0	
59863	verschmitzte		0	
59864	Gesicht		0	
59865	des		0	
59866	sich	9438	0	(mention_id=9370|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59867	ihm	9439	0	(mention_id=9371|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59868	Anbietenden	9440	0	(mention_id=9372|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59869	Vertrauen		0	
59870	zu		0	
59871	seiner	9441	0	(mention_id=9373|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59872	Brauchbarkeit		0	
59873	einflößte		0	
59874	.		0	
59875	»		0	
59876	Ich	9442	0	(mention_id=9374|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59877	suche		0	
59878	eine		0	
59879	gewisse		0	
59880	Trudi	9443	0	(mention_id=9375|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
59881	Hegewald	9443	0	(mention_id=9375|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
59882	aus		0	
59883	dem		0	
59884	Würzburgischen		0	
59885	.		0	
59886	«		0	
59887	»		0	
59888	Die		0	
59889	schöne		0	
59890	Trudi	9444	0	(mention_id=9376|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
59891	sucht		0	
59892	Ihr	9445	0	(mention_id=9377|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59893	?		0	
59894	«		0	
59895	sprach		0	
59896	Hammichel	9446	0	(mention_id=9378|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59897	erstaunt		0	
59898	.		0	
59899	»		0	
59900	Ja		0	
59901	,		0	
59902	die	9447	0	(mention_id=9379|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
59903	wohnt		0	
59904	hier		0	
59905	,		0	
59906	und		0	
59907	ich	9448	0	(mention_id=9380|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59908	kenne		0	
59909	sie	9449	0	(mention_id=9381|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
59910	genau		0	
59911	.		0	
59912	Aber		0	
59913	,		0	
59914	«		0	
59915	fuhr		0	
59916	er	9450	0	(mention_id=9382|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59917	fort		0	
59918	,		0	
59919	als		0	
59920	er	9451	0	(mention_id=9383|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59921	sah		0	
59922	,		0	
59923	wie		0	
59924	willkommen		0	
59925	dem		0	
59926	Fremden	9452	0	(mention_id=9384|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59927	diese		0	
59928	Nachricht		0	
59929	zu		0	
59930	sein		0	
59931	schien		0	
59932	,		0	
59933	»		0	
59934	was		0	
59935	wollt		0	
59936	Ihr	9453	0	(mention_id=9385|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59937	denn		0	
59938	von		0	
59939	der	9454	0	(mention_id=9386|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
59940	,		0	
59941	wenn		0	
59942	ich	9455	0	(mention_id=9387|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59943	fragen		0	
59944	darf		0	
59945	?		0	
59946	das		0	
59947	möcht'		0	
59948	ich	9456	0	(mention_id=9388|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59949	wissen		0	
59950	,		0	
59951	eh'		0	
59952	ich	9457	0	(mention_id=9389|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59953	Euch	9458	0	(mention_id=9390|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59954	zu		0	
59955	ihr	9459	0	(mention_id=9391|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
59956	führe		0	
59957	.		0	
59958	«		0	
59959	»		0	
59960	Was		0	
59961	ich	9460	0	(mention_id=9392|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59962	von		0	
59963	ihr	9461	0	(mention_id=9393|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
59964	will		0	
59965	,		0	
59966	könnt		0	
59967	Ihr	9462	0	(mention_id=9394|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
59968	und		0	
59969	ganz		0	
59970	Wachenheim	9463	0	
59971	wissen		0	
59972	,		0	
59973	denn		0	
59974	es		0	
59975	liegt		0	
59976	kein		0	
59977	Grund		0	
59978	vor		0	
59979	,		0	
59980	ein		0	
59981	Hehl		0	
59982	daraus		0	
59983	zu		0	
59984	machen		0	
59985	,		0	
59986	«		0	
59987	gab		0	
59988	Ebendorffer	9464	0	(mention_id=9395|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59989	sehr		0	
59990	von		0	
59991	oben		0	
59992	herab		0	
59993	zur		0	
59994	Antwort		0	
59995	.		0	
59996	»		0	
59997	Ich	9465	0	(mention_id=9396|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
59998	hab		0	
59999	ein		0	
60000	wohlverbrieftes		0	
60001	Recht		0	
60002	auf		0	
60003	sie	9466	0	(mention_id=9397|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60004	,		0	
60005	kraft		0	
60006	dessen		0	
60007	sie	9467	0	(mention_id=9398|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60008	mir	9468	0	(mention_id=9399|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60009	unweigerlich		0	
60010	ausgeliefert		0	
60011	werden		0	
60012	muß		0	
60013	.		0	
60014	Sie	9469	0	(mention_id=9400|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60015	ist		0	
60016	aus		0	
60017	ihrem	9470	0	(mention_id=9401|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60018	Dienst		0	
60019	auf		0	
60020	dem		0	
60021	Klosterhof		0	
60022	zu		0	
60023	Bronnbach		0	
60024	entflohen		0	
60025	,		0	
60026	und		0	
60027	ich	9471	0	(mention_id=9402|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60028	bin		0	
60029	als		0	
60030	Verwalter	9472	0	(mention_id=9403|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60031	des		0	
60032	Hofes		0	
60033	beauftragt		0	
60034	und		0	
60035	bevollmächtigt		0	
60036	,		0	
60037	sie	9473	0	(mention_id=9404|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60038	dahin		0	
60039	zurückzuholen		0	
60040	.		0	
60041	«		0	
60042	»		0	
60043	Was		0	
60044	Ihr	9474	0	(mention_id=9405|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60045	sagt		0	
60046	!		0	
60047	«		0	
60048	grinste		0	
60049	der		0	
60050	rasch		0	
60051	Überlegende	9475	0	
60052	,		0	
60053	erfreut		0	
60054	über		0	
60055	die		0	
60056	für		0	
60057	ihn	9476	0	(mention_id=9406|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60058	aussichtsreiche		0	
60059	Eröffnung		0	
60060	.		0	
60061	»		0	
60062	Nur		0	
60063	,		0	
60064	so		0	
60065	leicht		0	
60066	und		0	
60067	ohne		0	
60068	weiteres		0	
60069	wird		0	
60070	sich		0	
60071	das		0	
60072	nicht		0	
60073	bewerkstelligen		0	
60074	lassen		0	
60075	;		0	
60076	freiwillig		0	
60077	wird		0	
60078	sie	9477	0	(mention_id=9407|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60079	schwerlich		0	
60080	mit		0	
60081	Euch	9478	0	(mention_id=9408|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60082	gehen		0	
60083	und		0	
60084	ob		0	
60085	man		0	
60086	sie	9479	0	(mention_id=9409|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60087	dazu		0	
60088	zwingen		0	
60089	wird		0	
60090	,		0	
60091	ist		0	
60092	auch		0	
60093	noch		0	
60094	die		0	
60095	Frage		0	
60096	.		0	
60097	Aber		0	
60098	ich	9480	0	(mention_id=9410|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60099	könnt'		0	
60100	Euch	9481	0	(mention_id=9411|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60101	in		0	
60102	der		0	
60103	Sache		0	
60104	viel		0	
60105	helfen		0	
60106	,		0	
60107	wenn		0	
60108	Ihr	9482	0	(mention_id=9412|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60109	verschwiegen		0	
60110	sein		0	
60111	wollt		0	
60112	und		0	
60113	wenn		0	
60114	Ihr	9483	0	(mention_id=9413|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60115	–		0	
60116	«		0	
60117	»		0	
60118	Verstehe		0	
60119	schon		0	
60120	,		0	
60121	«		0	
60122	lächelte		0	
60123	der		0	
60124	andere	9484	0	(mention_id=9414|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60125	und		0	
60126	blinzelte		0	
60127	dem		0	
60128	gefälligen		0	
60129	Vermittler	9485	0	(mention_id=9415|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60130	gönnerhaft		0	
60131	zu		0	
60132	.		0	
60133	»		0	
60134	Es		0	
60135	soll		0	
60136	Euer	9486	0	(mention_id=9416|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60137	Schade		0	
60138	nicht		0	
60139	sein		0	
60140	.		0	
60141	Wie		0	
60142	heißt		0	
60143	Ihr	9487	0	(mention_id=9417|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60144	,		0	
60145	guter		0	
60146	Freund	9488	0	(mention_id=9418|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60147	?		0	
60148	«		0	
60149	»		0	
60150	Hammichel	9489	0	(mention_id=9419|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60151	,		0	
60152	Hammichel	9490	0	(mention_id=9420|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60153	von	9490	0	(mention_id=9420|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60154	Gimmeldingen	9490	0	(mention_id=9420|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60155	,		0	
60156	Euch	9491	0	(mention_id=9421|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60157	zu		0	
60158	dienen		0	
60159	.		0	
60160	«		0	
60161	»		0	
60162	Hammichel	9492	0	(mention_id=9422|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60163	von	9492	0	(mention_id=9422|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60164	Gimmeldingen	9492	0	(mention_id=9422|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60165	,		0	
60166	–		0	
60167	ein		0	
60168	hübscher		0	
60169	Name		0	
60170	,		0	
60171	ein		0	
60172	einschmeichelnder		0	
60173	Name		0	
60174	!		0	
60175	«		0	
60176	»		0	
60177	Nicht		0	
60178	wahr		0	
60179	?		0	
60180	«		0	
60181	schmunzelte		0	
60182	der		0	
60183	Alte	9493	0	(mention_id=9423|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60184	,		0	
60185	»		0	
60186	und		0	
60187	hier		0	
60188	zehn		0	
60189	Meilen		0	
60190	weit		0	
60191	in		0	
60192	der		0	
60193	Runde		0	
60194	überall		0	
60195	mit		0	
60196	Ehren		0	
60197	genannt		0	
60198	.		0	
60199	«		0	
60200	»		0	
60201	Ei		0	
60202	,		0	
60203	ei		0	
60204	!		0	
60205	da		0	
60206	kann		0	
60207	man		0	
60208	sich		0	
60209	wohl		0	
60210	auf		0	
60211	Euch	9494	0	(mention_id=9424|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60212	verlassen		0	
60213	,		0	
60214	Hammichel	9495	0	(mention_id=9425|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60215	von	9495	0	(mention_id=9425|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60216	Gimmeldingen	9495	0	(mention_id=9425|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60217	?		0	
60218	«		0	
60219	»		0	
60220	In		0	
60221	allen		0	
60222	Stücken		0	
60223	,		0	
60224	bei		0	
60225	Tag		0	
60226	und		0	
60227	bei		0	
60228	Nacht		0	
60229	,		0	
60230	Herr	9496	0	(mention_id=9426|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60231	–		0	
60232	«		0	
60233	»		0	
60234	Vinzenz	9497	0	(mention_id=9427|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60235	Ebendorffer	9497	0	(mention_id=9427|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60236	.		0	
60237	«		0	
60238	Tief		0	
60239	duckte		0	
60240	Hammichel	9498	0	(mention_id=9428|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60241	seinen	9499	0	(mention_id=9429|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
60242	krummen		0	
60243	Rücken		0	
60244	und		0	
60245	sprach		0	
60246	:		0	
60247	»		0	
60248	Aber		0	
60249	die		0	
60250	Trudi	9500	0	(mention_id=9430|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60251	ist		0	
60252	doch		0	
60253	schon		0	
60254	ein		0	
60255	ganzes		0	
60256	Jahr		0	
60257	hier		0	
60258	.		0	
60259	Warum		0	
60260	seid		0	
60261	Ihr	9501	0	(mention_id=9431|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60262	denn		0	
60263	nicht		0	
60264	schon		0	
60265	früher		0	
60266	gekommen		0	
60267	,		0	
60268	sie	9502	0	(mention_id=9432|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60269	zu		0	
60270	holen		0	
60271	?		0	
60272	«		0	
60273	»		0	
60274	Weil		0	
60275	ich	9503	0	(mention_id=9433|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60276	ihren	9504	0	(mention_id=9434|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60277	Aufenthaltsort		0	
60278	nicht		0	
60279	kannte		0	
60280	,		0	
60281	«		0	
60282	erwiderte		0	
60283	Ebendorffer	9505	0	(mention_id=9435|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60284	.		0	
60285	»		0	
60286	Erst		0	
60287	kürzlich		0	
60288	hat		0	
60289	ihr	9506	0	(mention_id=9436|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60290	Stiefvater	9507	0	(mention_id=9437|references=(entity=(entity_id=entity_0028|fullname=Pankraz Dornhuber|gender=m)))
60291	,		0	
60292	mit		0	
60293	dem	9508	0	(mention_id=9438|references=(entity=(entity_id=entity_0028|fullname=Pankraz Dornhuber|gender=m)))
60294	ich	9509	0	(mention_id=9439|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
60295	befreundet		0	
60296	bin		0	
60297	,		0	
60298	ein		0	
60299	von		0	
60300	ihrer	9510	0	(mention_id=9440|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60301	verstorbenen		0	
60302	Mutter	9511	0	(mention_id=9441|references=(entity=(entity_id=entity_0032|fullname=Hilde Scheithauer|gender=f)))
60303	hinterlassenes		0	
60304	Papier		0	
60305	aufgefunden		0	
60306	,		0	
60307	aus		0	
60308	dem		0	
60309	hervorging		0	
60310	,		0	
60311	daß		0	
60312	sie	9512	0	(mention_id=9442|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
60313	in		0	
60314	der		0	
60315	Rheinpfalz		0	
60316	Verwandte		0	(mention_id=9443|references=(entity=(entity_id=entity_0186|fullname=Trudis Verwandte|gender=u|members=entity_0084|all_members_given=False|specialcase_entity=group)))
60317	haben		0	
60318	mußte		0	
60319	.		0	
60320	Da		0	
60321	hab		0	
60322	ich	9513	0	(mention_id=9444|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
