i	token	mention	is_section_start	gold
119	.		0	
120	Es		0	
121	war		0	
122	der		0	
123	Bürgermeister	14	0	
124	von		0	
125	Wachenheim		0	
126	Christoph	15	0	
127	Armbruster	15	0	
128	,		0	
129	der	16	0	
130	sich	17	0	(mention_id=13|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
131	als		0	
132	Winzer	18	0	(mention_id=14|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
133	eines		0	
134	behäbigen		0	
135	Wohlstandes		0	
136	erfreute		0	
137	und		0	
138	die		0	
139	Bürgermeisterei		0	
140	im		0	
141	Ehrenamt		0	
142	verwaltete		0	
143	.		0	
144	Es		0	
145	schienen		0	
146	auch		0	
147	keineswegs		0	
148	Sorgen		0	
149	zu		0	
150	sein		0	
151	,		0	
152	was		0	
153	ihn	19	0	(mention_id=15|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
154	zu		0	
155	dieser		0	
156	Stunde		0	
157	beschäftigte		0	
158	,		0	
159	denn		0	
160	sein	20	0	(mention_id=16|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
161	Gesicht		0	
162	mit		0	
163	der		0	
164	stark		0	
165	hervortretenden		0	
166	Nase		0	
167	und		0	
168	dem		0	
169	kräftigen		0	
170	Kinn		0	
171	zeigte		0	
172	einen		0	
173	zufriedenen		0	
174	Ausdruck		0	
175	,		0	
176	und		0	
177	er	21	0	(mention_id=17|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
178	schaute		0	
179	,		0	
180	wie		0	
181	sie		0	(mention_id=18|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
182	in		0	
183	der		0	
184	Pfalz		0	
185	sagen		0	
186	,		0	
187	so		0	
188	recht		0	
189	stillbeducht		0	
190	und		0	
191	heimselig		0	
192	drein		0	
193	.		0	
194	Das		0	
195	Gehöft		0	
196	,		0	
197	auf		0	
198	das		0	
199	man		0	
200	von		0	
201	der		0	
202	Straße		0	
203	durch		0	
204	ein		0	
205	breites		0	
206	,		0	
207	bei		0	
208	Tage		0	
209	stets		0	
210	offenes		0	
211	Tor		0	
212	gelangte		0	
213	,		0	
214	bildete		0	
215	ein		0	
216	umfangreiches		0	
217	,		0	
218	längliches		0	
219	Viereck		0	
220	,		0	
221	in		0	
222	welchem		0	
223	sich		0	
224	mehrere		0	
225	,		0	
226	den		0	
227	Umfassungsmauern		0	
228	angefügte		0	
229	Gebäude		0	
230	befanden		0	
231	,		0	
232	ein		0	
233	größeres		0	
234	,		0	
235	zweistöckiges		0	
236	Haus		0	
237	,		0	
238	das		0	
239	der		0	
240	Bürgermeister	22	0	(mention_id=19|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
241	mit		0	
242	seiner	23	0	(mention_id=20|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
243	Frau	24	0	(mention_id=21|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
244	und		0	
245	seiner	25	0	(mention_id=22|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
246	jüngsten		0	
247	Tochter	26	0	(mention_id=23|references=(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
248	,		0	
249	und		0	
250	ein		0	
251	kleineres		0	
252	,		0	
253	das		0	
254	sein	27	0	(mention_id=24|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
255	Sohn	28	0	(mention_id=25|references=(entity=(entity_id=entity_0005|fullname=Peter Armbruster|gender=m)))
256	mit		0	
257	Frau	29	0	(mention_id=26|references=(entity=(entity_id=entity_0008|fullname=Elsbeth Armbruster|gender=f)))
258	und		0	
259	Kindern	30	0	(mention_id=27|references=(entity=(entity_id=entity_0016|fullname=Älterer Enkel von Christoph Armbruster|gender=m)),(entity=(entity_id=entity_0017|fullname=Jüngerer Enkel von Christoph Armbruster|gender=m)),(entity=(entity_id=entity_0051|fullname=Bärbele Armbruster|gender=f)))
260	bewohnte		0	
261	,		0	
262	ferner		0	
263	das		0	
264	Kelterhaus		0	
265	,		0	
266	Scheune		0	
267	,		0	
268	Schuppen		0	
269	und		0	
270	Ställe		0	
271	.		0	
272	Dem		0	
273	größeren		0	
274	Wohnhause		0	
275	entlang		0	
276	zog		0	
277	sich		0	
278	eine		0	
279	schattige		0	
280	Pergola		0	
281	,		0	
282	d.		0	
283	h.		0	
284	ein		0	
285	laubenartiger		0	
286	,		0	
287	auch		0	
288	oben		0	
289	mit		0	
290	Latten		0	
291	versehener		0	
292	Rebengang		0	
293	,		0	
294	worin		0	
295	zwischen		0	
296	den		0	
297	Ranken		0	
298	und		0	
299	Blättern		0	
300	dunkelblaue		0	
301	Malvasiertrauben		0	
302	hingen		0	
303	.		0	
304	Hinter		0	
305	den		0	
306	Häusern		0	
307	streckte		0	
308	sich		0	
309	bis		0	
310	an		0	
311	die		0	
312	mit		0	
313	runden		0	
314	Verteidigungstürmen		0	
315	bewehrte		0	
316	Stadtumwallung		0	
317	ein		0	
318	wohlgepflegter		0	
319	Obst-		0	
320	und		0	
321	Gemüsegarten		0	
322	.		0	
323	Auf		0	
324	dem		0	
325	geräumigen		0	
326	Hofe		0	
327	stand		0	
328	seitwärts		0	
329	ein		0	
330	alter		0	
331	Nußbaum		0	
332	,		0	
333	dessen		0	
334	mächtigen		0	
335	Stamm		0	
336	eine		0	
337	hölzerne		0	
338	Sitzbank		0	
339	umgab		0	
340	.		0	
341	Dieses		0	
342	stattliche		0	
343	Anwesen		0	
344	hieß		0	
345	der		0	
346	Abtshof		0	
347	,		0	
348	weil		0	
349	es		0	
350	vor		0	
351	Jahrhunderten		0	
352	das		0	
353	Eigentum		0	
354	des		0	
355	nahen		0	
356	,		0	
357	von		0	
358	Konrad	31	0	(mention_id=28|references=(entity=(entity_id=entity_0053|fullname=Konrad II. der Salier|gender=m)))
359	II.	31	0	(mention_id=28|references=(entity=(entity_id=entity_0053|fullname=Konrad II. der Salier|gender=m)))
360	,		0	(mention_id=28|references=(entity=(entity_id=entity_0053|fullname=Konrad II. der Salier|gender=m)))
361	dem		0	(mention_id=28|references=(entity=(entity_id=entity_0053|fullname=Konrad II. der Salier|gender=m)))
362	Salier	32	0	(mention_id=28|references=(entity=(entity_id=entity_0053|fullname=Konrad II. der Salier|gender=m)))
363	,		0	
364	gestifteten		0	
365	und		0	
366	reich		0	
367	dotierten		0	
368	Benediktinerklosters		0	
369	Limburg		0	
370	gewesen		0	
371	war		0	
372	,		0	
373	zu		0	
374	dem		0	
375	der		0	
376	Kaiser	33	0	(mention_id=29|references=(entity=(entity_id=entity_0053|fullname=Konrad II. der Salier|gender=m)))
377	selber		0	
378	,		0	
379	und		0	
380	zwar		0	
381	an		0	
382	dem		0	
383	nämlichen		0	
384	Tage		0	
385	wie		0	
386	zu		0	
387	dem		0	
388	herrlichen		0	
389	Dom		0	
390	in		0	
391	Speyer		0	
392	den		0	
393	Grundstein		0	
394	gelegt		0	
395	hatte		0	
396	.		0	
397	Einer	34	0	(mention_id=30|references=(entity=(entity_id=entity_0056|fullname=Abt von Bronnbach|gender=m)))
398	der		0	
399	Äbte	35	0	(mention_id=31|references=(entity=(entity_id=entity_0069|fullname=Äbte|gender=m|members=entity_0056|all_members_given=False|specialcase_entity=group)))
400	hatte		0	
401	den		0	
402	Hof		0	
403	erbaut		0	
404	,		0	
405	um		0	
406	hier		0	
407	die		0	
408	edlen		0	
409	Gewächse		0	
410	der		0	
411	ihn	36	0	
412	umgebenden		0	
413	,		0	
414	dem		0	
415	Kloster		0	
416	zugehörigen		0	
417	Weinberge		0	
418	keltern		0	
419	und		0	
420	lagern		0	
421	zu		0	
422	können		0	
423	,		0	
424	und		0	
425	jetzt		0	
426	noch		0	
427	waren		0	
428	die		0	
429	starken		0	
430	Mauern		0	
431	und		0	
432	Gewölbe		0	
433	vorhanden		0	
434	,		0	
435	in		0	
436	denen		0	
437	dies		0	
438	einst		0	
439	geschehen		0	
440	war		0	
441	.		0	
442	Außer		0	
443	diesem		0	
444	unterirdischen		0	
445	Gemäuer		0	
446	aber		0	
447	war		0	
448	von		0	
449	dem		0	
450	abteilichen		0	
451	Bau		0	
452	kaum		0	
453	ein		0	
454	Stein		0	
455	auf		0	
456	dem		0	
457	andern		0	
458	geblieben		0	
459	.		0	
460	Kriegsstürme		0	
461	hatten		0	
462	ihn		0	
463	wie		0	
464	so		0	
465	manches		0	
466	,		0	
467	was		0	
468	Menschenhand		0	
469	hier		0	
470	geschaffen		0	
471	,		0	
472	fast		0	
473	bis		0	
474	auf		0	
475	den		0	
476	Grund		0	
477	hinweggefegt		0	
478	.		0	
479	Denn		0	
480	die		0	
481	Pfalz		0	
482	,		0	
483	namentlich		0	
484	die		0	
485	Vorderpfalz		0	
486	mit		0	
487	ihrem		0	
488	Köstliches		0	
489	hervorbringenden		0	
490	Rebengelände		0	
491	an		0	
492	der		0	
493	Haardt		0	
494	hatte		0	
495	unter		0	
496	schweren		0	
497	Drangsalen		0	
498	zu		0	
499	leiden		0	
500	gehabt		0	
501	.		0	
502	Die		0	
503	unaufhörlichen		0	
504	Fehden		0	
505	des		0	
506	streitlustigen		0	
507	Pfalzgrafen	37	0	(mention_id=32|references=(entity=(entity_id=entity_0059|fullname=Friedrich der Siegreiche|gender=m)))
508	bei		0	(mention_id=32|references=(entity=(entity_id=entity_0059|fullname=Friedrich der Siegreiche|gender=m)))
509	Rhein		0	(mention_id=32|references=(entity=(entity_id=entity_0059|fullname=Friedrich der Siegreiche|gender=m)))
510	Friedrich	38	0	(mention_id=32|references=(entity=(entity_id=entity_0059|fullname=Friedrich der Siegreiche|gender=m)))
511	des	38	0	(mention_id=32|references=(entity=(entity_id=entity_0059|fullname=Friedrich der Siegreiche|gender=m)))
512	Siegreichen	38	0	(mention_id=32|references=(entity=(entity_id=entity_0059|fullname=Friedrich der Siegreiche|gender=m)))
513	,		0	
514	die		0	
515	Untaten		0	
516	des		0	
517	Bauernkrieges		0	
518	,		0	
519	die		0	
520	verzweifelten		0	
521	Kämpfe		0	
522	mit		0	
523	den		0	
524	beutegierigen		0	
525	Landsknechten	39	0	(mention_id=33|references=(entity=(entity_id=entity_0064|fullname=Landsknechte des Markgrafen Albrecht Alcibiades von Brandenburg|gender=m|specialcase_entity=group)))
526	des		0	
527	Markgrafen	40	0	(mention_id=34|references=(entity=(entity_id=entity_0057|fullname=Markgraf Albrecht Alcibiades von Brandenburg|gender=m)))
528	Albrecht	40	0	(mention_id=34|references=(entity=(entity_id=entity_0057|fullname=Markgraf Albrecht Alcibiades von Brandenburg|gender=m)))
529	Alcibiades	40	0	(mention_id=34|references=(entity=(entity_id=entity_0057|fullname=Markgraf Albrecht Alcibiades von Brandenburg|gender=m)))
530	von	40	0	(mention_id=34|references=(entity=(entity_id=entity_0057|fullname=Markgraf Albrecht Alcibiades von Brandenburg|gender=m)))
531	Brandenburg	40	0	(mention_id=34|references=(entity=(entity_id=entity_0057|fullname=Markgraf Albrecht Alcibiades von Brandenburg|gender=m)))
532	und		0	
533	endlich		0	
534	die		0	
535	furchtbaren		0	
536	Heimsuchungen		0	
537	im		0	
538	dreißigjährigen		0	
539	Kriege		0	
540	unter		0	
541	Tilly	41	0	(mention_id=35|references=(entity=(entity_id=entity_0067|fullname=Johann T’Serclaes von Tilly|gender=m)))
542	,		0	
543	dem		0	
544	Grafen	42	0	(mention_id=36|references=(entity=(entity_id=entity_0060|fullname=Graf Ernst von Mansfeld|gender=m)))
545	Ernst	42	0	(mention_id=36|references=(entity=(entity_id=entity_0060|fullname=Graf Ernst von Mansfeld|gender=m)))
546	von	42	0	(mention_id=36|references=(entity=(entity_id=entity_0060|fullname=Graf Ernst von Mansfeld|gender=m)))
547	Mansfeld	42	0	(mention_id=36|references=(entity=(entity_id=entity_0060|fullname=Graf Ernst von Mansfeld|gender=m)))
548	und		0	
549	dem		0	
550	Herzog	43	0	(mention_id=37|references=(entity=(entity_id=entity_0054|fullname=Herzog Christian von Braunschweig|gender=m)))
551	Christian	43	0	(mention_id=37|references=(entity=(entity_id=entity_0054|fullname=Herzog Christian von Braunschweig|gender=m)))
552	von	43	0	(mention_id=37|references=(entity=(entity_id=entity_0054|fullname=Herzog Christian von Braunschweig|gender=m)))
553	Braunschweig	43	0	(mention_id=37|references=(entity=(entity_id=entity_0054|fullname=Herzog Christian von Braunschweig|gender=m)))
554	hatten		0	
555	die		0	
556	Städte		0	
557	und		0	
558	Dörfer		0	
559	der		0	
560	Pfalz		0	
561	eingeäschert		0	
562	,		0	
563	das		0	
564	Land		0	
565	verödet		0	
566	,		0	
567	die		0	
568	Leute	44	0	(mention_id=38|references=(entity=(entity_id=generic_0114|fullname=generic_0001|gender=u|specialcase_entity=generic)))
569	ins		0	
570	Elend		0	
571	versetzt		0	
572	.		0	
573	Aber		0	
574	die		0	
575	unerschöpfliche		0	
576	Fruchtbarkeit		0	
577	des		0	
578	Bodens		0	
579	brachte		0	
580	nach		0	
581	jeder		0	
582	Verwüstung		0	
583	die		0	
584	jungen		0	
585	Saaten		0	
586	und		0	
587	Pflanzungen		0	
588	zu		0	
589	schnellem		0	
590	Wachstum		0	
591	,		0	
592	und		0	
593	die		0	
594	Betriebsamkeit		0	
595	der		0	
596	Bewohner	45	0	(mention_id=39|references=(entity=(entity_id=generic_0115|fullname=generic_0002|gender=u|specialcase_entity=generic)))
597	besaß		0	
598	die		0	
599	zähe		0	
600	Kraft		0	
601	,		0	
602	unverdrossen		0	
603	wieder		0	
604	aufzurichten		0	
605	,		0	
606	was		0	
607	niedergestampft		0	
608	,		0	
609	verbrannt		0	
610	und		0	
611	verdorben		0	
612	war		0	
613	.		0	
614	Trotz		0	
615	aller		0	
616	Verheerungen		0	
617	,		0	
618	denen		0	
619	sie		0	
620	im		0	
621	Lauf		0	
622	der		0	
623	Zeiten		0	
624	ausgesetzt		0	
625	war		0	
626	,		0	
627	rühmte		0	
628	sich		0	
629	die		0	
630	Pfalz		0	
631	,		0	
632	einer		0	
633	der		0	
634	höchstgesegneten		0	
635	Gaue		0	
636	des		0	
637	deutschen		0	
638	Reiches		0	
639	zu		0	
640	sein		0	
641	,		0	
642	so		0	
643	daß		0	
644	es		0	
645	einst		0	
646	von		0	
647	ihr		0	
648	hieß		0	
649	,		0	
650	sie		0	
651	wäre		0	
652	so		0	
653	reich		0	
654	,		0	
655	daß		0	
656	hier		0	
657	selbst		0	
658	die		0	
659	Bettelleute	46	0	(mention_id=40|references=(entity=(entity_id=generic_0116|fullname=generic_0003|gender=u|specialcase_entity=generic)))
660	Kapitalsteuer		0	
661	zahlten		0	
662	.		0	
663	Und		0	
664	jetzt		0	
665	,		0	
666	sechzehn		0	
667	Jahre		0	
668	nach		0	
669	dem		0	
670	Westfälischen		0	
671	Frieden		0	
672	,		0	
673	unter		0	
674	der		0	
675	Regierung		0	
676	des		0	
677	für		0	
678	die		0	
679	Wohlfahrt		0	
680	seines		0	(mention_id=41|references=(entity=(entity_id=entity_0047|fullname=Kurfürst Karl Ludwig|gender=m)))
681	Landes		0	
682	rastlos		0	
683	bemühten		0	
684	Kurfürsten	47	0	
685	und		0	
686	Pfalzgrafen	48	0	
687	Karl	48	0	
688	Ludwig	48	0	
689	,		0	
690	war		0	
691	sie		0	
692	in		0	
693	fröhlichem		0	
694	Aufschwung		0	
695	begriffen		0	
696	;		0	
697	allerwegen		0	
698	entfaltete		0	
699	sich		0	
700	ein		0	
701	sichtliches		0	
702	Gedeihen		0	
703	von		0	
704	Handel		0	
705	und		0	
706	Gewerbe		0	
707	,		0	
708	Acker-		0	
709	und		0	
710	Weinbau		0	
711	.		0	
712	Auch		0	
713	der		0	
714	Abtshof		0	
715	,		0	
716	die		0	
717	einstige		0	
718	Siedelung		0	
719	jenes		0	
720	längst		0	
721	zerstörten		0	
722	Benediktinerstiftes		0	
723	,		0	
724	hatte		0	
725	sich		0	
726	aus		0	
727	den		0	
728	Trümmern		0	
729	,		0	
730	in		0	
731	die		0	
732	er		0	
733	mehr		0	
734	als		0	
735	einmal		0	
736	gesunken		0	
737	war		0	
738	,		0	
739	in		0	
740	erneuter		0	
741	Gestalt		0	
742	erhoben		0	
743	und		0	
744	war		0	
745	nun		0	
746	schon		0	
747	in		0	
748	der		0	
749	vierten		0	
750	Generation		0	
751	das		0	
752	Erbe		0	
753	der		0	
754	Familie	49	0	(mention_id=42|references=(entity=(entity_id=entity_0007|fullname=Familie Armbruster|gender=mf|members=entity_0001,entity_0003,entity_0004,entity_0005,entity_0008,entity_0016,entity_0017|all_members_given=True|specialcase_entity=group)))
755	Armbruster	49	0	(mention_id=42|references=(entity=(entity_id=entity_0007|fullname=Familie Armbruster|gender=mf|members=entity_0001,entity_0003,entity_0004,entity_0005,entity_0008,entity_0016,entity_0017|all_members_given=True|specialcase_entity=group)))
756	.		0	
757	Seine		0	
758	letzte		0	
759	Beschädigung		0	
760	durch		0	
761	die		0	
762	Spanier		0	(mention_id=43|references=(entity=(entity_id=generic_0117|fullname=generic|gender=u|specialcase_entity=generic)))
763	,		0	
764	die		0	
765	sein	50	0	
766	gegenwärtiger		0	
767	Besitzer	51	0	(mention_id=44|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
768	als		0	
769	junger		0	
770	Mensch	52	0	(mention_id=45|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
771	schon		0	
772	erlebt		0	
773	hatte		0	
774	,		0	
775	war		0	
776	nicht		0	
777	so		0	
778	schlimm		0	
779	gewesen		0	
780	wie		0	
781	die		0	
782	früheren		0	
783	.		0	
784	Christophs	53	0	(mention_id=46|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
785	Großvater	54	0	(mention_id=47|references=(entity=(entity_id=entity_0058|fullname=Großvater Armbruster|gender=m)))
786	hatte		0	
787	ihn		0	
788	wiederhergestellt		0	
789	,		0	
790	sein	55	0	(mention_id=48|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
791	Vater	56	0	(mention_id=49|references=(entity=(entity_id=entity_0037|fullname=Vater von C. Armbruster|gender=m)))
792	noch		0	
793	erweitert		0	
794	und		0	
795	ausgebaut		0	
796	und		0	
797	er	57	0	(mention_id=50|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
798	selber		0	
799	ihn		0	
800	endlich		0	
801	zu		0	
802	dem		0	
803	gemacht		0	
804	,		0	
805	was		0	
806	er		0	
807	heute		0	
808	war		0	
809	,		0	
810	ein		0	
811	echt		0	
812	pfälzischer		0	
813	Bauern-		0	
814	und		0	
815	Winzerhof		0	
816	,		0	
817	der		0	
818	sich		0	
819	sehen		0	
820	lassen		0	
821	konnte		0	
822	und		0	
823	in		0	
824	ganz		0	
825	Wachenheim		0	
826	nur		0	
827	von		0	
828	einem		0	
829	einzigen		0	
830	an		0	
831	Größe		0	
832	und		0	
833	schmucker		0	
834	Wohnlichkeit		0	
835	noch		0	
836	übertroffen		0	
837	wurde		0	
838	.		0	
839	Hier		0	
840	auf		0	
841	seinem	58	0	(mention_id=51|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
842	freien		0	
843	Eigen		0	
844	saß		0	
845	nun		0	
846	Christoph	59	0	(mention_id=52|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
847	Armbruster	59	0	(mention_id=52|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
848	und		0	
849	trommelte		0	
850	mit		0	
851	den		0	
852	Fingern		0	
853	auf		0	
854	der		0	
855	Tischplatte		0	
856	.		0	
857	Plötzlich		0	
858	überflog		0	
859	ein		0	
860	gutmütig		0	
861	schlaues		0	
862	Lächeln		0	
863	seine	60	0	(mention_id=53|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
864	markigen		0	
865	Züge		0	
866	,		0	
867	und		0	
868	er	61	0	(mention_id=54|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
869	hob		0	
870	den		0	
871	Blick		0	
872	zu		0	
873	der		0	
874	trutzigen		0	
875	Wachtenburg		0	
876	empor		0	
877	,		0	
878	die		0	
879	unweit		0	
880	der		0	
881	Stadt		0	
882	den		0	
883	Gipfel		0	
884	eines		0	
885	steilen		0	
886	Vorberges		0	
887	krönte		0	
888	.		0	
889	Die		0	
890	Sonne		0	
891	war		0	
892	bereits		0	
893	hinter		0	
894	dem		0	
895	hohen		0	
896	,		0	
897	in		0	
898	schönen		0	
899	Linien		0	
900	auf-		0	
901	und		0	
902	absteigenden		0	
903	Kamme		0	
904	des		0	
905	Gebirges		0	
906	verschwunden		0	
907	,		0	
908	aber		0	
909	ein		0	
910	flammendes		0	
911	Abendrot		0	
912	stand		0	
913	am		0	
914	Himmel		0	
915	und		0	
916	überhauchte		0	
917	die		0	
918	Zinnen		0	
919	und		0	
920	Türme		0	
921	der		0	
922	Burg		0	
923	mit		0	
924	einem		0	
925	goldigen		0	
926	Schimmer		0	
927	.		0	
928	Dort		0	
929	hauste		0	
930	der		0	
931	Reichsfreiherr	62	0	(mention_id=55|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
932	Dietrich	62	0	(mention_id=55|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
933	von	62	0	(mention_id=55|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
934	Remchingen	62	0	(mention_id=55|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
935	,		0	
936	kurfürstlicher		0	
937	Obervogt	63	0	(mention_id=56|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
938	der		0	
939	Vorderpfalz		0	
940	,		0	
941	der	64	0	(mention_id=57|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
942	die		0	
943	ihm	65	0	(mention_id=58|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
944	verliehene		0	
945	Machtbefugnis		0	
946	gerecht		0	
947	und		0	
948	mild		0	
949	ausübte		0	
950	.		0	
951	Er	66	0	(mention_id=59|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
952	und		0	
953	Christoph	67	0	(mention_id=60|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
954	waren		0	
955	Jugendgenossen	68	0	
956	.		0	
957	Der		0	
958	Abkömmling	69	0	(mention_id=61|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
959	eines		0	
960	alten		0	
961	,		0	
962	stolzen		0	
963	Rittergeschlechtes	70	0	
964	und		0	
965	der		0	
966	Sproß	71	0	(mention_id=62|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
967	einer		0	
968	alten		0	
969	,		0	
970	freien		0	
971	Bauernfamilie	72	0	(mention_id=63|references=(entity=(entity_id=entity_0007|fullname=Familie Armbruster|gender=mf|members=entity_0001,entity_0003,entity_0004,entity_0005,entity_0008,entity_0016,entity_0017|all_members_given=True|specialcase_entity=group)))
972	hatten		0	
973	sich	73	0	(mention_id=64|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)),(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
974	als		0	
975	Knaben	74	0	(mention_id=65|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)),(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
976	bald		0	
977	auf		0	
978	den		0	
979	Wällen		0	
980	und		0	
981	in		0	
982	den		0	
983	Gräben		0	
984	der		0	
985	Burg		0	
986	,		0	
987	bald		0	
988	in		0	
989	dem		0	
990	Garten		0	
991	und		0	
992	den		0	
993	Wirtschaftsräumen		0	
994	des		0	
995	Winzerhofes		0	
996	getummelt		0	
997	,		0	
998	hatten		0	
999	als		0	
1000	Jünglinge	75	0	(mention_id=66|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)),(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
1001	die		0	
1002	Berge		0	
1003	und		0	
1004	Täler		0	
