i	token	mention	is_section_start	gold
56123	ihr	7961	0	(mention_id=7941|references=(entity=(entity_id=entity_0021|fullname=Adelheid Strom|gender=f)))
56124	hätten		0	
56125	.		0	
56126	–		0	
56127	Tante	7962	0	(mention_id=7942|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))
56128	Rosa	7962	0	(mention_id=7942|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))
56129	war		0	
56130	schlechter		0	
56131	Laune		0	
56132	,		0	
56133	sie	7963	0	(mention_id=7943|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))
56134	sah		0	
56135	sich	7964	0	(mention_id=7944|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))
56136	auf		0	
56137	ihre	7965	0	(mention_id=7945|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))
56138	alten		0	
56139	Tage		0	
56140	dazu		0	
56141	verurteilt		0	
56142	,		0	
56143	das		0	
56144	Amt		0	
56145	einer		0	
56146	Ehrendame	7966	0	(mention_id=7946|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))
56147	zu		0	
56148	üben		0	
56149	.		0	
56150	Fräulein	7967	0	(mention_id=7947|references=(entity=(entity_id=entity_0021|fullname=Adelheid Strom|gender=f)))
56151	Adelheid	7967	0	(mention_id=7947|references=(entity=(entity_id=entity_0021|fullname=Adelheid Strom|gender=f)))
56152	konnte		0	
56153	doch		0	
56154	unmöglich		0	
56155	mit		0	
56156	Linden	7968	0	(mention_id=7948|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56157	allein		0	
56158	zu		0	
56159	Mittag		0	
56160	und		0	
56161	zu		0	
56162	Abend		0	
56163	speisen		0	
56164	,		0	
56165	und		0	
56166	sie	7969	0	(mention_id=7949|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))
56167	durfte		0	
56168	auch		0	
56169	nicht		0	
56170	fehlen		0	
56171	bei		0	
56172	Tische		0	
56173	.		0	
56174	Also		0	
56175	stülpte		0	
56176	sich	7970	0	(mention_id=7950|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))
56177	die		0	
56178	alte		0	
56179	Dame	7971	0	(mention_id=7951|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))
56180	jeden		0	
56181	Tag		0	
56182	um		0	
56183	die		0	
56184	zwölfte		0	
56185	Stunde		0	
56186	ihre	7972	0	(mention_id=7952|references=(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))
56187	Sonntagshaube		0	
56188	auf		0	
56189	und		0	
56190	saß		0	
56191	,		0	
56192	wie		0	
56193	ein		0	
56194	Häufchen		0	
56195	Unglück		0	
56196	,		0	
56197	neben		0	
56198	Linden	7973	0	(mention_id=7953|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56199	auf		0	
56200	Trudchens	7974	0	(mention_id=7954|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56201	leerem		0	
56202	Platz		0	
56203	.		0	
56204	Es		0	
56205	waren		0	
56206	verzweifelt		0	
56207	traurige		0	
56208	Mahlzeiten		0	
56209	.		0	
56210	Nach		0	
56211	und		0	
56212	nach		0	
56213	verstummte		0	
56214	auch		0	
56215	Heidchen	7975	0	(mention_id=7955|references=(entity=(entity_id=entity_0021|fullname=Adelheid Strom|gender=f)))
56216	,		0	
56217	eine		0	
56218	Antwort		0	
56219	bekam		0	
56220	sie	7976	0	(mention_id=7956|references=(entity=(entity_id=entity_0021|fullname=Adelheid Strom|gender=f)))
56221	ja		0	
56222	nur		0	
56223	in		0	
56224	den		0	
56225	seltensten		0	
56226	Fällen		0	
56227	auf		0	
56228	ihr	7977	0	(mention_id=7957|references=(entity=(entity_id=entity_0021|fullname=Adelheid Strom|gender=f)))
56229	Geplauder		0	
56230	.		0	
56231	So		0	
56232	aß		0	
56233	man	7978	0	(mention_id=7958|references=(entity=(entity_id=entity_0021|fullname=Adelheid Strom|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)),(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))
56234	schweigend		0	
56235	und		0	
56236	trennte		0	
56237	sich	7979	0	(mention_id=7959|references=(entity=(entity_id=entity_0021|fullname=Adelheid Strom|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)),(entity=(entity_id=entity_0011|fullname=Rosalie Kruse|gender=f)))
56238	so		0	
56239	rasch		0	
56240	wie		0	
56241	möglich		0	
56242	,		0	
56243	nachdem		0	
56244	»		0	
56245	Gesegnete		0	
56246	Mahlzeit		0	
56247	!		0	
56248	«		0	
56249	gesprochen		0	
56250	war		0	
56251	.		0	
56252	Aber		0	
56253	Franz	7980	0	(mention_id=7960|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56254	hatte		0	
56255	doch		0	
56256	wenigstens		0	
56257	noch		0	
56258	Arbeit		0	
56259	,		0	
56260	er	7981	0	(mention_id=7961|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56261	konnte		0	
56262	nicht		0	
56263	immer		0	
56264	denken		0	
56265	und		0	
56266	grübeln		0	
56267	,		0	
56268	das		0	
56269	kam		0	
56270	abends		0	
56271	erst		0	
56272	im		0	
56273	stillen		0	
56274	Zimmer		0	
56275	,		0	
56276	wenn		0	
56277	er	7982	0	(mention_id=7962|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56278	auf		0	
56279	die		0	
56280	festgeschlossene		0	
56281	Tür		0	
56282	blickte		0	
56283	,		0	
56284	die		0	
56285	in		0	
56286	Trudchens	7983	0	(mention_id=7963|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56287	Stübchen		0	
56288	führte		0	
56289	,		0	
56290	das		0	
56291	kam		0	
56292	,		0	
56293	wenn		0	
56294	unten		0	
56295	die		0	
56296	Stimme		0	
56297	der		0	
56298	kleinen		0	
56299	,		0	
56300	schwarzen		0	
56301	Adelheid	7984	0	(mention_id=7964|references=(entity=(entity_id=entity_0021|fullname=Adelheid Strom|gender=f)))
56302	allerlei		0	
56303	schwermütige		0	
56304	Lieder		0	
56305	sang		0	
56306	,		0	
56307	von		0	
56308	Liebe		0	
56309	und		0	
56310	Sehnsucht		0	
56311	.		0	
56312	Und		0	
56313	wenn		0	
56314	es		0	
56315	um		0	
56316	Mitternacht		0	
56317	ganz		0	
56318	still		0	
56319	wurde		0	
56320	,		0	
56321	wenn		0	
56322	alles		0	
56323	schlief		0	
56324	in		0	
56325	Haus		0	
56326	und		0	
56327	Hof		0	
56328	und		0	
56329	nur		0	
56330	noch		0	
56331	ein		0	
56332	verlorener		0	
56333	Hundeblaff		0	
56334	vom		0	
56335	Dorf		0	
56336	herüberschallte		0	
56337	,		0	
56338	da		0	
56339	wanderte		0	
56340	er	7985	0	(mention_id=7965|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56341	im		0	
56342	Zimmer		0	
56343	auf		0	
56344	und		0	
56345	ab		0	
56346	,		0	
56347	bis		0	
56348	die		0	
56349	Lampe		0	
56350	trübe		0	
56351	wurde		0	
56352	und		0	
56353	erlosch		0	
56354	,		0	
56355	und		0	
56356	selbst		0	
56357	dann		0	
56358	noch		0	
56359	.		0	
56360	Er	7986	0	(mention_id=7966|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56361	wartete		0	
56362	nicht		0	
56363	mehr		0	
56364	auf		0	
56365	ihr	7987	0	(mention_id=7967|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56366	Kommen		0	
56367	.		0	
56368	Tage-		0	
56369	,		0	
56370	wochenlang		0	
56371	hatte		0	
56372	er	7988	0	(mention_id=7968|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56373	es		0	
56374	getan		0	
56375	.		0	
56376	Anfangs		0	
56377	war		0	
56378	er	7989	0	(mention_id=7969|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56379	in		0	
56380	verzehrender		0	
56381	Sehnsucht		0	
56382	bis		0	
56383	an		0	
56384	die		0	
56385	Mauern		0	
56386	ihres	7990	0	(mention_id=7970|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56387	Gartens		0	
56388	geschritten		0	
56389	.		0	
56390	Er	7991	0	(mention_id=7971|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56391	wollte		0	
56392	da		0	
56393	sein		0	
56394	,		0	
56395	wenn		0	
56396	sie	7992	0	(mention_id=7972|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56397	hinaustrat		0	
56398	aus		0	
56399	der		0	
56400	Pforte		0	
56401	,		0	
56402	beim		0	
56403	ersten		0	
56404	Schritt		0	
56405	schon		0	
56406	wollte		0	
56407	er	7993	0	(mention_id=7973|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56408	ihr	7994	0	(mention_id=7974|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56409	entgegentreten		0	
56410	.		0	
56411	Es		0	
56412	war		0	
56413	umsonst		0	
56414	,		0	
56415	sie	7995	0	(mention_id=7975|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56416	kam		0	
56417	nicht		0	
56418	.		0	
56419	Einmal		0	
56420	hatte		0	
56421	ihn	7996	0	(mention_id=7976|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56422	das		0	
56423	Gesinde	7997	0	(mention_id=7977|references=(entity=(entity_id=entity_0302|fullname=Gesinde Niendorfs|gender=mf|members=entity_0223,entity_0288,entity_0307|all_members_given=True|specialcase_entity=group)))
56424	mit		0	
56425	seltsam		0	
56426	geröteten		0	
56427	Augen		0	
56428	gesehen		0	
56429	.		0	
56430	»		0	
56431	Der		0	
56432	Herr	7998	0	(mention_id=7978|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56433	weint		0	
56434	nach		0	
56435	der		0	
56436	Frau	7999	0	(mention_id=7979|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56437	«		0	
56438	,		0	
56439	war		0	
56440	scheu		0	
56441	die		0	
56442	Rede		0	
56443	gegangen		0	
56444	in		0	
56445	der		0	
56446	Küche		0	
56447	.		0	
56448	»		0	
56449	Warum		0	
56450	holt		0	
56451	er	8000	0	(mention_id=7980|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56452	sie	8001	0	(mention_id=7981|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56453	sich	8002	0	
56454	nicht		0	
56455	?		0	
56456	«		0	
56457	meinte		0	
56458	der		0	
56459	Kutscher	8003	0	(mention_id=7982|references=(entity=(entity_id=entity_0288|fullname=Kutscher Borrmann|gender=m)))
56460	,		0	
56461	»		0	
56462	ich	8004	0	(mention_id=7983|references=(entity=(entity_id=entity_0288|fullname=Kutscher Borrmann|gender=m)))
56463	würde		0	
56464	keine		0	
56465	Träne		0	
56466	vergießen		0	
56467	,		0	
56468	wüßte		0	
56469	schon		0	
56470	,		0	
56471	wie		0	
56472	ich	8005	0	(mention_id=7984|references=(entity=(entity_id=entity_0288|fullname=Kutscher Borrmann|gender=m)))
56473	solch		0	
56474	hübschen		0	
56475	Trotzkopf	8006	0	(mention_id=7985|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)|specialcase_reference=part))
56476	kriegen		0	
56477	tät		0	
56478	!		0	
56479	«		0	
56480	und		0	
56481	er	8007	0	
56482	machte		0	
56483	eine		0	
56484	nicht		0	
56485	mißzuverstehende		0	
56486	Gebärde		0	
56487	.		0	
56488	»		0	
56489	Grobian		0	(mention_id=7986|references=(entity=(entity_id=entity_0304|fullname=Kutscher|gender=m)))
56490	!		0	
56491	«		0	
56492	erklärte		0	
56493	das		0	
56494	Hausmädchen	8008	0	(mention_id=7987|references=(entity=(entity_id=entity_0305|fullname=Hausmädchen Lindens|gender=f)))
56495	wegwerfend		0	
56496	,		0	
56497	und		0	
56498	das		0	
56499	ganze		0	
56500	weibliche		0	
56501	Personal	8009	0	(mention_id=7988|references=(entity=(entity_id=entity_0312|fullname=weibliches Personal Niendorfs|gender=f|members=entity_0307|all_members_given=False|specialcase_entity=group)))
56502	wandte		0	
56503	ihm	8010	0	(mention_id=7989|references=(entity=(entity_id=entity_0288|fullname=Kutscher Borrmann|gender=m)))
56504	den		0	
56505	Rücken		0	
56506	.		0	
56507	Ach		0	
56508	,		0	
56509	und		0	
56510	es		0	
56511	war		0	
56512	ein		0	
56513	Erntejahr		0	
56514	,		0	
56515	wie		0	
56516	seit		0	
56517	langer		0	
56518	Zeit		0	
56519	nicht		0	
56520	,		0	
56521	die		0	
56522	Scheuern		0	
56523	faßten		0	
56524	kaum		0	
56525	den		0	
56526	Gottessegen		0	
56527	.		0	
56528	Von		0	
56529	den		0	
56530	Wiesen		0	
56531	kam		0	
56532	der		0	
56533	Duft		0	
56534	des		0	
56535	Heues		0	
56536	herüber		0	
56537	und		0	
56538	vermischte		0	
56539	sich		0	
56540	mit		0	
56541	den		0	
56542	tausend		0	
56543	Zentifolien		0	
56544	im		0	
56545	Garten		0	
56546	.		0	
56547	Auf		0	
56548	dem		0	
56549	Hofe		0	
56550	blühte		0	
56551	die		0	
56552	große		0	
56553	Linde		0	
56554	,		0	
56555	und		0	
56556	eine		0	
56557	Legion		0	
56558	kleiner		0	
56559	,		0	
56560	goldgelber		0	
56561	Kücken		0	
56562	ließ		0	
56563	sich		0	
56564	von		0	
56565	der		0	
56566	Frau	8011	0	
56567	Mutter	8011	0	
56568	spazierenführen		0	
56569	.		0	
56570	Droben		0	
56571	im		0	
56572	Storchnest		0	
56573	auf		0	
56574	der		0	
56575	Scheune		0	
56576	wuchsen		0	
56577	die		0	
56578	Jungen	8012	0	
56579	heran		0	
56580	.		0	
56581	Wie		0	
56582	eingesponnen		0	
56583	lag		0	
56584	das		0	
56585	alte		0	
56586	,		0	
56587	traute		0	
56588	Haus		0	
56589	im		0	
56590	üppigen		0	
56591	Grün		0	
56592	.		0	
56593	Die		0	
56594	Waldreben		0	
56595	krochen		0	
56596	hinauf		0	
56597	zu		0	
56598	den		0	
56599	Fenstern		0	
56600	und		0	
56601	sahen		0	
56602	ins		0	
56603	leere		0	
56604	Zimmer		0	
56605	,		0	
56606	und		0	
56607	die		0	
56608	Schwalben		0	
56609	,		0	
56610	die		0	
56611	unter		0	
56612	dem		0	
56613	Dache		0	
56614	bauten		0	
56615	,		0	
56616	erzählten		0	
56617	in		0	
56618	Stadt		0	
56619	und		0	
56620	Land		0	
56621	umher		0	
56622	:		0	
56623	»		0	
56624	Sie	8013	0	(mention_id=7990|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56625	ist		0	
56626	fort		0	
56627	von		0	
56628	ihm	8014	0	(mention_id=7991|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56629	!		0	
56630	Sie	8015	0	(mention_id=7992|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56631	ist		0	
56632	fort		0	
56633	von		0	
56634	ihm	8016	0	(mention_id=7993|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56635	!		0	
56636	«		0	
56637	Ja		0	
56638	,		0	
56639	man		0	
56640	wußte		0	
56641	sie		0	
56642	überall		0	
56643	,		0	
56644	die		0	
56645	traurige		0	
56646	Mär		0	
56647	:		0	
56648	Trudchen	8017	0	(mention_id=7994|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56649	Baumhagen	8017	0	(mention_id=7994|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56650	hat		0	
56651	sich	8018	0	(mention_id=7995|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56652	von		0	
56653	ihrem	8019	0	(mention_id=7996|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56654	Mann	8020	0	(mention_id=7997|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56655	getrennt		0	
56656	.		0	
56657	In		0	
56658	den		0	
56659	Kaffeegesellschaften		0	
56660	erzählte		0	
56661	es		0	
56662	flüsternd		0	
56663	eine	8021	0	(mention_id=7998|references=(entity=(entity_id=entity_0301|fullname=Kaffeegesellschaftsteilnehmerin|gender=f)))
56664	der		0	
56665	andern	8022	0	(mention_id=7999|references=(entity=(entity_id=entity_0301|fullname=Kaffeegesellschaftsteilnehmerin|gender=f)))
56666	,		0	
56667	auf		0	
56668	der		0	
56669	Kegelbahn		0	
56670	und		0	
56671	am		0	
56672	Stammtisch		0	
56673	sprach		0	
56674	man	8023	0	(mention_id=8000|references=(entity=(entity_id=entity_0309|fullname=Stammtischler|gender=m|specialcase_entity=group)))
56675	davon		0	
56676	,		0	
56677	und		0	
56678	an		0	
56679	der		0	
56680	Table		0	
56681	d'hote		0	
56682	im		0	
56683	»		0	
56684	Deutschen		0	
56685	Hause		0	
56686	«		0	
56687	war		0	
56688	es		0	
56689	die		0	
56690	stehende		0	
56691	Unterhaltung		0	
56692	.		0	
56693	Genau		0	
56694	wußte		0	
56695	man		0	
56696	ja		0	
56697	nicht		0	
56698	,		0	
56699	weshalb		0	
56700	?		0	
56701	Tausend		0	
56702	Vermutungen		0	
56703	der		0	
56704	wunderbarsten		0	
56705	Art		0	
56706	wurden		0	
56707	laut		0	
56708	:		0	
56709	»		0	
56710	Er	8024	0	(mention_id=8001|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56711	habe		0	
56712	etwas		0	
56713	gar		0	
56714	zu		0	
56715	willkürlich		0	
56716	über		0	
56717	die		0	
56718	Mitgift		0	
56719	der		0	
56720	Frau	8025	0	(mention_id=8002|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56721	verfügt		0	
56722	.		0	
56723	«		0	
56724	»		0	
56725	Sie	8026	0	(mention_id=8003|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56726	sei		0	
56727	davongegangen		0	
56728	,		0	
56729	weil		0	
56730	er	8027	0	(mention_id=8004|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56731	in		0	
56732	bodenloser		0	
56733	Heftigkeit		0	
56734	die		0	
56735	Hand		0	
56736	gegen		0	
56737	sie	8028	0	(mention_id=8005|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56738	erhoben		0	
56739	habe		0	
56740	.		0	
56741	«		0	
56742	»		0	
56743	Die		0	
56744	Schwiegermutter	8029	0	(mention_id=8006|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
56745	habe		0	
56746	etwas		0	
56747	dazwischen		0	
56748	gebracht		0	
56749	.		0	
56750	«		0	
56751	»		0	
56752	Gott		0	(mention_id=8007|references=(entity=(entity_id=entity_0019|fullname=Gott|gender=u|specialcase_entity=nonfact)))
56753	behüte		0	
56754	!		0	
56755	Sie	8030	0	(mention_id=8008|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56756	ist		0	
56757	eifersüchtig		0	
56758	–		0	
56759	da		0	
56760	soll		0	
56761	eine		0	
56762	kleine		0	
56763	,		0	
56764	schwarze		0	
56765	Cousine	8031	0	(mention_id=8009|references=(entity=(entity_id=entity_0021|fullname=Adelheid Strom|gender=f)))
56766	im		0	
56767	Hause		0	
56768	sein		0	
56769	.		0	
56770	«		0	
56771	»		0	
56772	Nicht		0	
56773	doch		0	
56774	!		0	
56775	Die		0	
56776	junge		0	
56777	Frau	8032	0	(mention_id=8010|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56778	ist		0	
56779	dahinter		0	
56780	gekommen		0	
56781	,		0	
56782	daß		0	
56783	er	8033	0	(mention_id=8011|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
56784	beim		0	
56785	Freien		0	
56786	um		0	
56787	sie	8034	0	(mention_id=8012|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56788	eine		0	
56789	›		0	
56790	Vermittlung		0	
56791	‹		0	
56792	zu		0	
56793	Hilfe		0	
56794	nahm		0	
56795	;		0	
56796	auf		0	
56797	diesem		0	
56798	nicht		0	
56799	mehr		0	
56800	ungewöhnlichen		0	
56801	Wege		0	
56802	.		0	
56803	«		0	
56804	»		0	
56805	Ah		0	
56806	bah		0	
56807	!		0	
56808	Darum		0	
56809	läuft		0	
56810	ein		0	
56811	Weib	8035	0	(mention_id=8013|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
56812	nicht		0	
56813	davon		0	
56814	!		0	
56815	«		0	
56816	»		0	
56817	Alle		0	
56818	Wetter		0	
56819	,		0	
56820	da		0	
