i	token	mention	is_section_start	gold
8673	wieder		0	
8674	zurück		0	
8675	;		0	
8676	er	885	0	(mention_id=889|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8677	hätte		0	
8678	sich	886	0	(mention_id=890|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8679	gerne		0	
8680	Unrecht		0	
8681	gegeben		0	
8682	,		0	
8683	daß		0	
8684	er	887	0	(mention_id=891|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8685	mit		0	
8686	idealistischer		0	
8687	Einseitigkeit		0	
8688	gegen		0	
8689	das		0	
8690	erste		0	
8691	Stück		0	
8692	hiesigen		0	
8693	Volkslebens		0	
8694	so		0	
8695	vorschnell		0	
8696	abgesprochen		0	
8697	:		0	
8698	aber		0	
8699	da		0	
8700	stiehlt		0	
8701	sich		0	
8702	eine		0	
8703	warme		0	
8704	Hand		0	
8705	in		0	
8706	die		0	
8707	seinige	888	0	(mention_id=892|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8708	,		0	
8709	ein		0	
8710	kummervoller		0	
8711	Märtyrerblick		0	
8712	trifft		0	
8713	ihn	889	0	(mention_id=893|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8714	,		0	
8715	und		0	
8716	das		0	
8717	Wort		0	
8718	seiner	890	0	(mention_id=894|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8719	Uebereilung		0	
8720	bestätigt		0	
8721	ihm	891	0	(mention_id=895|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8722	,		0	
8723	wie		0	
8724	es		0	
8725	scheint		0	
8726	,		0	
8727	die		0	
8728	Erfahrung		0	
8729	.		0	
8730	Ein		0	
8731	unwillkommenes		0	
8732	Rechthaben		0	
8733	!		0	
8734	Moorfeld	892	0	(mention_id=896|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8735	suchte		0	
8736	sich	893	0	(mention_id=897|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8737	mit		0	
8738	Gewalt		0	
8739	in		0	
8740	den		0	
8741	schönen		0	
8742	Flug		0	
8743	seiner	894	0	(mention_id=898|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8744	Erstlingsstimmung		0	
8745	wieder		0	
8746	zurückzuwerfen		0	
8747	.		0	
8748	Er	895	0	(mention_id=899|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8749	ergab		0	
8750	sich	896	0	(mention_id=900|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8751	mit		0	
8752	allen		0	
8753	Sinnen		0	
8754	wieder		0	
8755	dem		0	
8756	Ungeheuer		0	
8757	eines		0	
8758	Straßenlebens		0	
8759	,		0	
8760	das		0	
8761	das		0	
8762	europäische		0	
8763	übertraf		0	
8764	,		0	
8765	wie		0	
8766	ein		0	
8767	Redoutensaal		0	
8768	einen		0	
8769	Latrappistenkreuzgang		0	
8770	.		0	
8771	Er	897	0	(mention_id=901|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8772	sah		0	
8773	und		0	
8774	hörte		0	
8775	zu		0	
8776	seiner	898	0	(mention_id=902|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8777	Kalesche		0	
8778	hinaus		0	
8779	,		0	
8780	er	899	0	(mention_id=903|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8781	bemühte		0	
8782	sich	900	0	(mention_id=904|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8783	neugierig		0	
8784	zu		0	
8785	sein		0	
8786	und		0	
8787	zu		0	
8788	erstaunen		0	
8789	.		0	
8790	Umsonst		0	
8791	.		0	
8792	Er	901	0	(mention_id=905|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8793	bekam		0	
8794	seine	902	0	(mention_id=906|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8795	Stimmung		0	
8796	nicht		0	
8797	mehr		0	
8798	in		0	
8799	seine	903	0	(mention_id=907|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8800	Willkür		0	
8801	und		0	
8802	durch		0	
8803	all		0	
8804	das		0	
8805	fluthende		0	
8806	Lärmen		0	
8807	um		0	
8808	ihn	904	0	(mention_id=908|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8809	her		0	
8810	verfolgte		0	
8811	ihn	905	0	(mention_id=909|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8812	der		0	
8813	halberstickte		0	
8814	Flüsterton		0	
8815	:		0	
8816	„		0	
8817	Ich	906	0	(mention_id=910|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
8818	danke		0	
8819	Ihnen	907	0	(mention_id=911|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8820	für		0	
8821	dieses		0	
8822	deutsche		0	
8823	Wort		0	
8824	.		0	
8825	“		0	
8826	Endlich		0	
8827	ragte		0	
8828	eine		0	
8829	lange		0	
8830	Reihe		0	
8831	von		0	
8832	Mastbäumen		0	
8833	die		0	
8834	Straße		0	
8835	herauf		0	
8836	,		0	
8837	welche		0	
8838	der		0	
8839	Kutscher		0	(mention_id=912|references=(entity=(entity_id=entity_0087|fullname=Kutscher|gender=m)))
8840	eingeschlagen		0	
8841	hatte		0	
8842	;		0	
8843	ein		0	
8844	blauer		0	
8845	Wasserstreif		0	
8846	dunkelte		0	
8847	dahinter		0	
8848	,		0	
8849	der		0	
8850	immer		0	
8851	breiter		0	
8852	und		0	
8853	voller		0	
8854	wurde		0	
8855	,		0	
8856	Wimpel		0	
8857	wehten		0	
8858	,		0	
8859	Matrosen	908	0	(mention_id=913|references=(entity=(entity_id=entity_0093|fullname=Matrosen|gender=u|specialcase_entity=group)))
8860	johlten		0	
8861	,		0	
8862	Krahnen		0	
8863	seufzten		0	
8864	,		0	
8865	und		0	
8866	im		0	
8867	Nu		0	
8868	wiegte		0	
8869	sich		0	
8870	das		0	
8871	zierliche		0	
8872	Wagengebäude		0	
8873	auf		0	
8874	dem		0	
8875	platanenbesäumten		0	
8876	Kai		0	
8877	des		0	
8878	Hudson		0	
8879	oder		0	
8880	Nordflusses		0	
8881	,		0	
8882	der		0	
8883	sich		0	
8884	wohl		0	
8885	an		0	
8886	drei		0	
8887	englische		0	
8888	Meilen		0	
8889	breit		0	
8890	vor		0	
8891	den		0	
8892	überraschten		0	
8893	Augen		0	
8894	des		0	
8895	Europäers	909	0	(mention_id=914|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8896	ausdehnte		0	
8897	.		0	
8898	Der		0	
8899	Wagen		0	
8900	rollte		0	
8901	längs		0	
8902	des		0	
8903	Flusses		0	
8904	an		0	
8905	einer		0	
8906	Häuserreihe		0	
8907	hinab		0	
8908	,		0	
8909	welche		0	
8910	in		0	
8911	ihrem		0	
8912	bunten		0	
8913	Nebeneinander		0	
8914	eine		0	
8915	äußerst		0	
8916	heitere		0	
8917	Enfilade		0	
8918	bildete		0	
8919	:		0	
8920	dieses		0	
8921	Haus		0	
8922	trug		0	
8923	einen		0	
8924	lebhaften		0	
8925	Farbenanstrich		0	
8926	,		0	
8927	jenes		0	
8928	stach		0	
8929	durch		0	
8930	seine		0	
8931	hellgrünen		0	
8932	Jalousien		0	
8933	hervor		0	
8934	,		0	
8935	ein		0	
8936	drittes		0	
8937	durch		0	
8938	eine		0	
8939	glänzend		0	
8940	gefirnißte		0	
8941	Pallisadenverzäunung		0	
8942	,		0	
8943	hinter		0	
8944	welchen		0	
8945	lombardische		0	
8946	Pappeln		0	
8947	eine		0	
8948	steife		0	
8949	Parade		0	
8950	hielten		0	
8951	,		0	
8952	jedes		0	
8953	machte		0	
8954	in		0	
8955	seiner		0	
8956	Einzelheit		0	
8957	einen		0	
8958	Versuch		0	
8959	zu		0	
8960	brilliren		0	
8961	,		0	
8962	der		0	
8963	wirklich		0	
8964	im		0	
8965	Ganzen		0	
8966	erreicht		0	
8967	,		0	
8968	wenn		0	
8969	auch		0	
8970	im		0	
8971	Besonderen		0	
8972	fast		0	
8973	immer		0	
8974	verfehlt		0	
8975	und		0	
8976	oft		0	
8977	chinesisch		0	
8978	verfehlt		0	
8979	war		0	
8980	.		0	
8981	Vor		0	
8982	einem		0	
8983	dieser		0	
8984	Häuser		0	
8985	hielt		0	
8986	der		0	
8987	Kutscher		0	(mention_id=915|references=(entity=(entity_id=entity_0087|fullname=Kutscher|gender=m)))
8988	.		0	
8989	Moorfeld	910	0	(mention_id=916|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
8990	sprang		0	
8991	aufgeweckt		0	
8992	heraus		0	
8993	,		0	
8994	ließ		0	
8995	den		0	
8996	Klopfer		0	
8997	ertönen		0	
8998	,		0	
8999	und		0	
9000	wartete		0	
9001	.		0	
9002	Ein		0	
9003	Neger	911	0	(mention_id=917|references=(entity=(entity_id=entity_0080|fullname=Jack|gender=m)))
9004	öffnete		0	
9005	.		0	
9006	Aber		0	
9007	ehe		0	
9008	Moorfeld	912	0	(mention_id=918|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9009	ihm	913	0	(mention_id=919|references=(entity=(entity_id=entity_0080|fullname=Jack|gender=m)))
9010	seinen	914	0	(mention_id=920|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9011	Namen		0	
9012	nennen		0	
9013	,		0	
9014	oder		0	
9015	seine	915	0	(mention_id=921|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9016	Karte		0	
9017	abgeben		0	
9018	konnte		0	
9019	,		0	
9020	war		0	
9021	der		0	
9022	schwarze		0	
9023	Hausgeist		0	(mention_id=922|references=(entity=(entity_id=entity_0080|fullname=Jack|gender=m)))
9024	schon		0	
9025	wieder		0	
9026	verschwunden		0	
9027	,		0	
9028	indem		0	
9029	er	916	0	
9030	ein		0	
9031	solches		0	
9032	Ceremoniell		0	
9033	nicht		0	
9034	zu		0	
9035	erwarten		0	
9036	schien		0	
9037	.		0	
9038	„		0	
9039	Help		0	
9040	you	917	0	
9041	selp		0	
9042	“		0	
9043	lächelte		0	
9044	Moorfeld	918	0	(mention_id=923|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9045	,		0	
9046	und		0	
9047	sah		0	
9048	sich	919	0	(mention_id=924|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9049	im		0	
9050	Hausflur		0	
9051	,		0	
9052	wo		0	
9053	man		0	(mention_id=925|references=(entity=(entity_id=entity_0080|fullname=Jack|gender=m)))
9054	ihn	920	0	(mention_id=926|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9055	so		0	
9056	republikanisch-formlos		0	
9057	allein		0	
9058	stehen		0	
9059	ließ		0	
9060	,		0	
9061	auf		0	
9062	gut		0	
9063	Glück		0	
9064	um		0	
9065	.		0	
9066	Er	921	0	(mention_id=927|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9067	fand		0	
9068	rechts		0	
9069	ein		0	
9070	Zimmer		0	
9071	,		0	
9072	dessen		0	
9073	Thüre		0	
9074	,		0	
9075	wahrscheinlich		0	
9076	der		0	
9077	großen		0	
9078	Hitze		0	
9079	wegen		0	
9080	,		0	
9081	halb		0	
9082	offen		0	
9083	stand		0	
9084	.		0	
9085	Er	922	0	(mention_id=928|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9086	blickte		0	
9087	vorsichtig		0	
9088	hinein		0	
9089	.		0	
9090	Eine		0	
9091	junge		0	
9092	Dame	923	0	(mention_id=929|references=(entity=(entity_id=entity_0079|fullname=Hariet alias Betty|gender=f)))
9093	von		0	
9094	großer		0	
9095	Schönheit		0	
9096	saß		0	
9097	darin		0	
9098	und		0	
9099	studirte		0	
9100	über		0	
9101	Landkarten		0	
9102	und		0	
9103	Bücher		0	
9104	eifrig		0	
9105	hinter		0	
9106	einem		0	
9107	großen		0	
9108	Comptoirtisch		0	
9109	.		0	
9110	Der		0	
9111	Fremdling	924	0	(mention_id=930|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9112	glaubte		0	
9113	sich	925	0	(mention_id=931|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9114	hier		0	
9115	an		0	
9116	guter		0	
9117	Adresse		0	
9118	;		0	
9119	er	926	0	(mention_id=932|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9120	öffnete		0	
9121	unter		0	
9122	einem		0	
9123	bescheidenen		0	
9124	Klopfen		0	
9125	auch		0	
9126	die		0	
9127	übrige		0	
9128	Hälfte		0	
9129	der		0	
9130	Thür		0	
9131	und		0	
9132	stellte		0	
9133	sich	927	0	(mention_id=933|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9134	der		0	
9135	schönen		0	
9136	Einsiedlerin	928	0	(mention_id=934|references=(entity=(entity_id=entity_0079|fullname=Hariet alias Betty|gender=f)))
9137	mit		0	
9138	all		0	
9139	jener		0	
9140	Artigkeit		0	
9141	vor		0	
9142	,		0	
9143	womit		0	
9144	ein		0	
9145	Mann	929	0	(mention_id=935|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9146	von		0	
9147	Erziehung		0	
9148	die		0	
9149	Tochter	930	0	(mention_id=936|references=(entity=(entity_id=entity_0079|fullname=Hariet alias Betty|gender=f)))
9150	des		0	
9151	Hauses		0	
9152	unter		0	
9153	diesen		0	
9154	Umständen		0	
9155	anredet		0	
9156	.		0	
9157	Das		0	
9158	Mädchen	931	0	(mention_id=937|references=(entity=(entity_id=entity_0079|fullname=Hariet alias Betty|gender=f)))
9159	hörte		0	
9160	ihn	932	0	(mention_id=938|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9161	an		0	
9162	,		0	
9163	ohne		0	
9164	eine		0	
9165	Miene		0	
9166	zu		0	
9167	verändern		0	
9168	,		0	
9169	ja		0	
9170	fast		0	
9171	ohne		0	
9172	den		0	
9173	Blick		0	
9174	zu		0	
9175	ihm	933	0	(mention_id=939|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9176	aufzuschlagen		0	
9177	,		0	
9178	worüber		0	
9179	der		0	
9180	junge		0	
9181	Mann	934	0	(mention_id=940|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9182	,		0	
9183	der	935	0	(mention_id=941|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9184	sich	936	0	(mention_id=942|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9185	im		0	
9186	Besitz		0	
9187	eines		0	
9188	gefallenden		0	
9189	Aeußern		0	
9190	wußte		0	
9191	und		0	
9192	vielleicht		0	
9193	etwas		0	
9194	verwöhnt		0	
9195	in		0	
9196	diesem		0	
9197	Punkte		0	
9198	war		0	
9199	,		0	
9200	eine		0	
9201	unwillkommene		0	
9202	Regung		0	
9203	empfand		0	
9204	.		0	
9205	Treten		0	
9206	Sie	937	0	(mention_id=943|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9207	gefälligst		0	
9208	ins		0	
9209	Parlour		0	
9210	gegenüber		0	
9211	,		0	
9212	antwortete		0	
9213	die		0	
9214	lakonische		0	
9215	Venus	938	0	(mention_id=944|references=(entity=(entity_id=entity_0079|fullname=Hariet alias Betty|gender=f)))
9216	mit		0	
9217	einer		0	
9218	leichten		0	
9219	Handbewegung		0	
9220	;		0	
9221	Moorfeld	939	0	(mention_id=945|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9222	zog		0	
9223	sich	940	0	(mention_id=946|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9224	zurück		0	
9225	,		0	
9226	nicht		0	
9227	ohne		0	
9228	einen		0	
9229	seiner	941	0	(mention_id=947|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9230	bezwingendsten		0	
9231	Blicke		0	
9232	in		0	
9233	das		0	
9234	schöne		0	
9235	regungslose		0	
9236	Antlitz		0	
9237	des		0	
9238	Mädchens	942	0	(mention_id=948|references=(entity=(entity_id=entity_0079|fullname=Hariet alias Betty|gender=f)))
9239	zu		0	
9240	werfen		0	
9241	.		0	
9242	Selbst		0	
9243	das		0	
9244	offizielle		0	
9245	Lächeln		0	
9246	der		0	
9247	Höflichkeit		0	
9248	hätte		0	
9249	ihm	943	0	(mention_id=949|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9250	wohlgethan		0	
9251	in		0	
9252	diesem		0	
9253	Antlitz		0	
9254	,		0	
9255	aber		0	
9256	er	944	0	(mention_id=950|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9257	sah		0	
9258	nichts		0	
9259	darauf		0	
9260	als		0	
9261	die		0	
9262	Ruhe		0	
9263	einer		0	
9264	sauber		0	
9265	gearbeiteten		0	
9266	Figur	945	0	(mention_id=951|references=(entity=(entity_id=entity_0079|fullname=Hariet alias Betty|gender=f)|specialcase_reference=figurative))
9267	unter		0	
9268	Glasschrank		0	
9269	.		0	
9270	Dagegen		0	
9271	traf		0	
9272	ihn	946	0	(mention_id=952|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9273	vor		0	
9274	der		0	
9275	Thür		0	
9276	über		0	
9277	das		0	
9278	Treppengeländer		0	
9279	des		0	
9280	ersten		0	
9281	Stockes		0	
9282	herab		0	
9283	ein		0	
9284	zorniger		0	
9285	Mädchenblick		0	(mention_id=953|references=(entity=(entity_id=entity_0077|fullname=Sarah Staunton|gender=f)))
9286	aus		0	
9287	einem		0	
9288	Gehänge		0	
9289	,		0	
9290	oder		0	
9291	vielmehr		0	
9292	aus		0	
9293	einem		0	
9294	Tauwerk		0	
9295	von		0	
9296	schlappen		0	
9297	Locken		0	
9298	—		0	
9299	die		0	
9300	Gestalt	947	0	(mention_id=954|references=(entity=(entity_id=entity_0077|fullname=Sarah Staunton|gender=f)))
9301	huschte		0	
9302	im		0	
9303	Nu		0	
9304	zurück		0	
9305	als		0	
9306	Moorfeld	948	0	(mention_id=955|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9307	zu		0	
9308	ihrer	949	0	(mention_id=956|references=(entity=(entity_id=entity_0077|fullname=Sarah Staunton|gender=f)))
9309	Loreleyhöhe		0	
9310	seinen	950	0	(mention_id=957|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9311	Blick		0	
9312	erhob		0	
9313	.		0	
9314	Kopfschüttelnd		0	
9315	ging		0	
9316	er	951	0	(mention_id=958|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9317	auf		0	
9318	den		0	
9319	bezeichneten		0	
9320	Eingang		0	
9321	des		0	
9322	Parlours		0	
9323	zu		0	
9324	.		0	
9325	Er	952	0	(mention_id=959|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9326	klopfte		0	
9327	,		0	
9328	ohne		0	
9329	Antwort		0	
9330	zu		0	
9331	erhalten		0	
9332	.		0	
9333	Er	953	0	(mention_id=960|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9334	besann		0	
9335	sich	954	0	(mention_id=961|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9336	nicht		0	
9337	lange		0	
9338	,		0	
9339	sondern		0	
9340	schloß		0	
9341	vielmehr		0	
9342	,		0	
9343	daß		0	
9344	es		0	
9345	landesübliche		0	
9346	Sitte		0	
9347	sein		0	
9348	müsse		0	
9349	,		0	
9350	geradezu		0	
9351	zu		0	
9352	gehen		0	
9353	,		0	
9354	ohne		0	
9355	sich		0	
9356	an		0	
9357	irgend		0	
9358	eine		0	
9359	Form		0	
9360	zu		0	
9361	binden		0	
9362	,		0	
9363	da		0	
9364	der		0	
9365	Mangel		0	
9366	derselben		0	
9367	unmöglich		0	
9368	die		0	
9369	spezielle		0	
9370	Ungastlichkeit		0	
9371	dieses		0	
9372	Hauses		0	(mention_id=962|references=(entity=(entity_id=entity_0078|fullname=Familie Staunton|gender=mf|members=entity_0075,entity_0076,entity_0077|all_members_given=True|specialcase_entity=group)))
9373	sein		0	
9374	konnte		0	
9375	.		0	
9376	Er	955	0	(mention_id=963|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9377	trat		0	
9378	also		0	
9379	ein		0	
9380	.		0	
9381	Das		0	
9382	Gefühl		0	
9383	unter		0	
9384	dem		0	
9385	ersten		0	
9386	amerikanischen		0	
9387	Dache		0	
9388	zu		0	
9389	stehen		0	
9390	,		0	
9391	brachte		0	
9392	jetzt		0	
9393	eine		0	
9394	Pause		0	
9395	in		0	
9396	all		0	
9397	seine	956	0	(mention_id=964|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9398	übrigen		0	
9399	Empfindungen		0	
9400	.		0	
9401	Er	957	0	(mention_id=965|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9402	sah		0	
9403	sich	958	0	(mention_id=966|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9404	im		0	
9405	Parlour		0	
9406	um		0	
9407	,		0	
9408	erfüllt		0	
9409	und		0	
9410	ergriffen		0	
9411	von		0	
9412	dem		0	
9413	Bewußtsein		0	
9414	,		0	
9415	daß		0	
9416	das		0	
9417	Zimmer		0	
9418	der		0	
9419	Abdruck		0	
9420	des		0	
9421	Menschen	959	0	(mention_id=967|references=(entity=(entity_id=generic_2475|fullname=Mensch allgemein|gender=u|specialcase_entity=generic)))
9422	sei		0	
9423	.		0	
9424	Die		0	
9425	Möbelformen		0	
9426	hatten		0	
9427	nach		0	
9428	unsern	960	0	(mention_id=968|references=(entity=(entity_id=entity_0008|fullname=Leser|gender=u)),(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)))
9429	Begriffen		0	
9430	keinen		0	
9431	eigentlichen		0	
9432	Styl		0	
9433	,		0	
9434	wohl		0	
9435	aber		0	
9436	ließen		0	
9437	seltsame		0	
9438	Holzarten		0	
9439	manch		0	
9440	wunderliche		0	
9441	Spielerei		0	
9442	zu		0	
9443	.		0	
9444	So		0	
9445	sah		0	
9446	Moorfeld	961	0	(mention_id=969|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
9447	ein		0	
9448	halb		0	
9449	Dutzend		0	
9450	spindeldürre		0	
9451	Stühle		0	
9452	,		0	
9453	welche		0	
9454	mit		0	
9455	so		0	
9456	bizarrer		0	
9457	Feinheit		0	
9458	geschnitzt		0	
9459	waren		0	
9460	,		0	
9461	daß		0	
9462	selbst		0	
9463	die		0	
9464	Königin	962	0	(mention_id=970|references=(entity=(entity_id=entity_0088|fullname=Königin Mab|gender=f)))
9465	Mab	962	0	(mention_id=970|references=(entity=(entity_id=entity_0088|fullname=Königin Mab|gender=f)))
9466	,		0	
9467	wie		0	
9468	es		0	
9469	schien		0	
9470	,		0	
9471	darauf		0	
9472	hätte		0	
9473	durchbrechen		0	
9474	müssen		0	
9475	.		0	
9476	Nur		0	
9477	eine		0	
9478	ungewöhnliche		0	
9479	Holzfaser		0	
9480	konnte		0	
9481	diese		0	
9482	Bearbeitung		0	
9483	erlauben		0	
9484	,		0	
9485	aber		0	
9486	die		0	
9487	sinnliche		0	
