i	token	mention	is_section_start	gold
9519	,		0	
9520	ein		0	
9521	zweites		0	
9522	Ich	1343	0	(mention_id=1322|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
9523	die		0	
9524	Sonderung		0	
9525	bewirkte		0	
9526	,		0	
9527	in		0	
9528	die		0	
9529	das		0	
9530	eine		0	
9531	Ich	1344	0	(mention_id=1323|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9532	nicht		0	
9533	immer		0	
9534	sich		0	
9535	spalten		0	
9536	mag.		0	
9537	Sie	1345	0	(mention_id=1324|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9538	errichteten		0	
9539	auf		0	
9540	dem		0	
9541	Flügel		0	
9542	des		0	
9543	Hauptmanns	1346	0	(mention_id=1325|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
9544	eine		0	
9545	Repositur		0	
9546	für		0	
9547	das		0	
9548	Gegenwärtige		0	
9549	,		0	
9550	ein		0	
9551	Archiv		0	
9552	für		0	
9553	das		0	
9554	Vergangene		0	
9555	,		0	
9556	schafften		0	
9557	alle		0	
9558	Dokumente		0	
9559	,		0	
9560	Papiere		0	
9561	,		0	
9562	Nachrichten		0	
9563	aus		0	
9564	verschiedenen		0	
9565	Behältnissen		0	
9566	,		0	
9567	Kammern		0	
9568	,		0	
9569	Schränken		0	
9570	und		0	
9571	Kisten		0	
9572	herbei		0	
9573	,		0	
9574	und		0	
9575	auf		0	
9576	das		0	
9577	geschwindeste		0	
9578	war		0	
9579	der		0	
9580	Wust		0	
9581	in		0	
9582	eine		0	
9583	erfreuliche		0	
9584	Ordnung		0	
9585	gebracht		0	
9586	,		0	
9587	lag		0	
9588	rubriziert		0	
9589	in		0	
9590	bezeichneten		0	
9591	Fächern		0	
9592	.		0	
9593	Was		0	
9594	man		0	(mention_id=1326|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
9595	wünschte		0	
9596	,		0	
9597	ward		0	
9598	vollständiger		0	
9599	gefunden		0	
9600	,		0	
9601	als		0	
9602	man		0	(mention_id=1327|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
9603	gehofft		0	
9604	hatte		0	
9605	.		0	
9606	Hierbei		0	
9607	ging		0	
9608	ihnen	1347	0	(mention_id=1328|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9609	ein		0	
9610	alter		0	
9611	Schreiber	1348	0	(mention_id=1329|references=(entity=(entity_id=entity_0046|fullname=Eduards alter Schreiber|gender=m)))
9612	sehr		0	
9613	an		0	
9614	die		0	
9615	Hand		0	
9616	,		0	
9617	der	1349	0	(mention_id=1330|references=(entity=(entity_id=entity_0046|fullname=Eduards alter Schreiber|gender=m)))
9618	den		0	
9619	Tag		0	
9620	über		0	
9621	,		0	
9622	ja		0	
9623	einen		0	
9624	Teil		0	
9625	der		0	
9626	Nacht		0	
9627	nicht		0	
9628	vom		0	
9629	Pulte		0	
9630	kam		0	
9631	und		0	
9632	mit		0	
9633	dem	1350	0	(mention_id=1331|references=(entity=(entity_id=entity_0046|fullname=Eduards alter Schreiber|gender=m)))
9634	Eduard	1351	0	(mention_id=1332|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9635	bisher		0	
9636	immer		0	
9637	unzufrieden		0	
9638	gewesen		0	
9639	war		0	
9640	.		0	
9641	»		0	
9642	Ich	1352	0	(mention_id=1333|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9643	kenne		0	
9644	ihn	1353	0	(mention_id=1334|references=(entity=(entity_id=entity_0046|fullname=Eduards alter Schreiber|gender=m)))
9645	nicht		0	
9646	mehr		0	
9647	,		0	
9648	«		0	
9649	sagte		0	
9650	Eduard	1354	0	(mention_id=1335|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9651	zu		0	
9652	seinem	1355	0	(mention_id=1336|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9653	Freund	1356	0	(mention_id=1337|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
9654	,		0	
9655	»		0	
9656	wie		0	
9657	tätig		0	
9658	und		0	
9659	brauchbar		0	
9660	der		0	
9661	Mensch	1357	0	(mention_id=1338|references=(entity=(entity_id=entity_0046|fullname=Eduards alter Schreiber|gender=m)))
9662	ist		0	
9663	.		0	
9664	«		0	
9665	–		0	
9666	»		0	
9667	Das		0	
9668	macht		0	
9669	,		0	
9670	«		0	
9671	versetzte		0	
9672	der		0	
9673	Hauptmann	1358	0	(mention_id=1339|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
9674	,		0	
9675	»		0	
9676	wir	1359	0	(mention_id=1340|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9677	tragen		0	
9678	ihm	1360	0	(mention_id=1341|references=(entity=(entity_id=entity_0046|fullname=Eduards alter Schreiber|gender=m)))
9679	nichts		0	
9680	Neues		0	
9681	auf		0	
9682	,		0	
9683	als		0	
9684	bis		0	
9685	er	1361	0	(mention_id=1342|references=(entity=(entity_id=entity_0046|fullname=Eduards alter Schreiber|gender=m)))
9686	das		0	
9687	Alte		0	
9688	nach		0	
9689	seiner	1362	0	(mention_id=1343|references=(entity=(entity_id=entity_0046|fullname=Eduards alter Schreiber|gender=m)))
9690	Bequemlichkeit		0	
9691	vollendet		0	
9692	hat		0	
9693	;		0	
9694	und		0	
9695	so		0	
9696	leistet		0	
9697	er	1363	0	(mention_id=1344|references=(entity=(entity_id=entity_0046|fullname=Eduards alter Schreiber|gender=m)))
9698	,		0	
9699	wie		0	
9700	du	1364	0	(mention_id=1345|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9701	siehst		0	
9702	,		0	
9703	sehr		0	
9704	viel		0	
9705	;		0	
9706	sobald		0	
9707	man		0	
9708	ihn	1365	0	(mention_id=1346|references=(entity=(entity_id=entity_0046|fullname=Eduards alter Schreiber|gender=m)))
9709	stört		0	
9710	,		0	
9711	vermag		0	
9712	er	1366	0	(mention_id=1347|references=(entity=(entity_id=entity_0046|fullname=Eduards alter Schreiber|gender=m)))
9713	gar		0	
9714	nichts		0	
9715	.		0	
9716	«		0	
9717	Brachten		0	
9718	die		0	
9719	Freunde	1367	0	(mention_id=1348|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9720	auf		0	
9721	diese		0	
9722	Weise		0	
9723	ihre	1368	0	(mention_id=1349|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9724	Tage		0	
9725	zusammen		0	
9726	zu		0	
9727	,		0	
9728	so		0	
9729	versäumten		0	
9730	sie	1369	0	(mention_id=1350|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9731	abends		0	
9732	nicht		0	
9733	,		0	
9734	Charlotten	1370	0	(mention_id=1351|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
9735	regelmäßig		0	
9736	zu		0	
9737	besuchen		0	
9738	.		0	
9739	Fand		0	
9740	sich	1371	0	
9741	keine		0	
9742	Gesellschaft		0	
9743	von		0	
9744	benachbarten		0	
9745	Orten		0	
9746	und		0	
9747	Gütern		0	
9748	,		0	
9749	welches		0	
9750	öfters		0	
9751	geschah		0	
9752	,		0	
9753	so		0	
9754	war		0	
9755	das		0	
9756	Gespräch		0	
9757	wie		0	
9758	das		0	
9759	Lesen		0	
9760	meist		0	
9761	solchen		0	
9762	Gegenständen		0	
9763	gewidmet		0	
9764	,		0	
9765	welche		0	
9766	den		0	
9767	Wohlstand		0	
9768	,		0	
9769	die		0	
9770	Vorteile		0	
9771	und		0	
9772	das		0	
9773	Behagen		0	
9774	der		0	
9775	bürgerlichen		0	
9776	Gesellschaft		0	(mention_id=1352|references=(entity=(entity_id=generic_0064|fullname=bürgerliche Gesellschaft|gender=u|specialcase_entity=generic)))
9777	vermehren		0	
9778	.		0	
9779	Charlotte	1372	0	(mention_id=1353|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
9780	,		0	
9781	ohnehin		0	
9782	gewohnt		0	
9783	,		0	
9784	die		0	
9785	Gegenwart		0	
9786	zu		0	
9787	nutzen		0	
9788	,		0	
9789	fühlte		0	
9790	sich	1373	0	(mention_id=1354|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
9791	,		0	
9792	indem		0	
9793	sie	1374	0	(mention_id=1355|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
9794	ihren	1375	0	(mention_id=1356|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
9795	Mann	1376	0	(mention_id=1357|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9796	zufrieden		0	
9797	sah		0	
9798	,		0	
9799	auch		0	
9800	persönlich		0	
9801	gefördert		0	
9802	.		0	
9803	Verschiedene		0	
9804	häusliche		0	
9805	Anstalten		0	
9806	,		0	
9807	die		0	
9808	sie	1377	0	(mention_id=1358|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
9809	längst		0	
9810	gewünscht		0	
9811	,		0	
9812	aber		0	
9813	nicht		0	
9814	recht		0	
9815	einleiten		0	
9816	können		0	
9817	,		0	
9818	wurden		0	
9819	durch		0	
9820	die		0	
9821	Tätigkeit		0	
9822	des		0	
9823	Hauptmanns	1378	0	(mention_id=1359|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
9824	bewirkt		0	
9825	.		0	
9826	Die		0	
9827	Hausapotheke		0	
9828	,		0	
9829	die		0	
9830	bisher		0	
9831	nur		0	
9832	aus		0	
9833	wenigen		0	
9834	Mitteln		0	
9835	bestanden		0	
9836	,		0	
9837	ward		0	
9838	bereichert		0	
9839	und		0	
9840	Charlotte	1379	0	(mention_id=1360|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
9841	sowohl		0	
9842	durch		0	
9843	faßliche		0	
9844	Bücher		0	
9845	als		0	
9846	durch		0	
9847	Unterredung		0	
9848	in		0	
9849	den		0	
9850	Stand		0	
9851	gesetzt		0	
9852	,		0	
9853	ihr	1380	0	(mention_id=1361|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
9854	tätiges		0	
9855	und		0	
9856	hülfreiches		0	
9857	Wesen		0	
9858	öfter		0	
9859	und		0	
9860	wirksamer		0	
9861	als		0	
9862	bisher		0	
9863	in		0	
9864	Übung		0	
9865	zu		0	
9866	bringen		0	
9867	.		0	
9868	Da		0	
9869	man		0	
9870	auch		0	
9871	die		0	
9872	gewöhnlichen		0	
9873	und		0	
9874	dessen		0	
9875	ungeachtet		0	
9876	nur		0	
9877	zu		0	
9878	oft		0	
9879	überraschenden		0	
9880	Notfälle		0	
9881	durchdachte		0	
9882	,		0	
9883	so		0	
9884	wurde		0	
9885	alles		0	
9886	,		0	
9887	was		0	
9888	zur		0	
9889	Rettung		0	
9890	der		0	
9891	Ertrunkenen	1381	0	
9892	nötig		0	
9893	sein		0	
9894	möchte		0	
9895	,		0	
9896	um		0	
9897	so		0	
9898	mehr		0	
9899	angeschafft		0	
9900	,		0	
9901	als		0	
9902	bei		0	
9903	der		0	
9904	Nähe		0	
9905	so		0	
9906	mancher		0	
9907	Teiche		0	
9908	,		0	
9909	Gewässer		0	
9910	und		0	
9911	Wasserwerke		0	
9912	öfters		0	
9913	ein		0	
9914	und		0	
9915	der		0	
9916	andere		0	
9917	Unfall		0	
9918	dieser		0	
9919	Art		0	
9920	vor		0	
9921	kam		0	
9922	.		0	
9923	Diese		0	
9924	Rubrik		0	
9925	besorgte		0	
9926	der		0	
9927	Hauptmann	1382	0	(mention_id=1362|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
9928	sehr		0	
9929	ausführlich		0	
9930	,		0	
9931	und		0	
9932	Eduarden	1383	0	(mention_id=1363|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9933	entschlüpfte		0	
9934	die		0	
9935	Bemerkung		0	
9936	,		0	
9937	daß		0	
9938	ein		0	
9939	solcher		0	
9940	Fall		0	
9941	in		0	
9942	dem		0	
9943	Leben		0	
9944	seines	1384	0	(mention_id=1364|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9945	Freundes	1385	0	(mention_id=1365|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
9946	auf		0	
9947	die		0	
9948	seltsamste		0	
9949	Weise		0	
9950	Epoche		0	
9951	gemacht		0	
9952	.		0	
9953	Doch		0	
9954	als		0	
9955	dieser	1386	0	(mention_id=1366|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
9956	schwieg		0	
9957	und		0	
9958	einer		0	
9959	traurigen		0	
9960	Erinnerung		0	
9961	auszuweichen		0	
9962	schien		0	
9963	,		0	
9964	hielt		0	
9965	Eduard	1387	0	(mention_id=1367|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
9966	gleichfalls		0	
9967	an		0	
9968	,		0	
9969	so		0	
9970	wie		0	
9971	auch		0	
9972	Charlotte	1388	0	(mention_id=1368|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
9973	,		0	
9974	die	1389	0	(mention_id=1369|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
9975	nicht		0	
9976	weniger		0	
9977	im		0	
9978	allgemeinen		0	
9979	davon		0	
9980	unterrichtet		0	
9981	war		0	
9982	,		0	
9983	über		0	
9984	jene		0	
9985	Äußerungen		0	
9986	hinausging		0	
9987	.		0	
9988	»		0	
9989	Wir	1390	0	(mention_id=1370|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
9990	wollen		0	
9991	alle		0	
9992	diese		0	
9993	vorsorglichen		0	
9994	Anstalten		0	
9995	loben		0	
9996	,		0	
9997	«		0	
9998	sagte		0	
9999	eines		0	
10000	Abends		0	
10001	der		0	
10002	Hauptmann	1391	0	(mention_id=1371|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
10003	;		0	
10004	»		0	
10005	nun		0	
10006	geht		0	
10007	uns	1392	0	(mention_id=1372|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
10008	aber		0	
10009	das		0	
10010	Notwendigste		0	
10011	noch		0	
10012	ab		0	
10013	,		0	
10014	ein		0	
10015	tüchtiger		0	
10016	Mann	1393	0	(mention_id=1373|references=(entity=(entity_id=entity_0047|fullname=Feldchirurgus den der Hauptmann kennt|gender=m)))
10017	,		0	
10018	der	1394	0	(mention_id=1374|references=(entity=(entity_id=entity_0047|fullname=Feldchirurgus den der Hauptmann kennt|gender=m)))
10019	das		0	
10020	alles		0	
10021	zu		0	
10022	handhaben		0	
10023	weiß		0	
10024	.		0	
10025	Ich	1395	0	(mention_id=1375|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
10026	kann		0	
10027	hiezu		0	
10028	einen		0	
10029	mir	1396	0	(mention_id=1376|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
10030	bekannten		0	
10031	Feldchirurgus	1397	0	(mention_id=1377|references=(entity=(entity_id=entity_0047|fullname=Feldchirurgus den der Hauptmann kennt|gender=m)))
10032	vorschlagen		0	
10033	,		0	
10034	der	1398	0	(mention_id=1378|references=(entity=(entity_id=entity_0047|fullname=Feldchirurgus den der Hauptmann kennt|gender=m)))
10035	jetzt		0	
10036	um		0	
10037	leidliche		0	
10038	Bedingung		0	
10039	zu		0	
10040	haben		0	
10041	ist		0	
10042	,		0	
10043	ein		0	
10044	vorzüglicher		0	
10045	Mann	1399	0	(mention_id=1379|references=(entity=(entity_id=entity_0047|fullname=Feldchirurgus den der Hauptmann kennt|gender=m)))
10046	in		0	
10047	seinem	1400	0	(mention_id=1380|references=(entity=(entity_id=entity_0047|fullname=Feldchirurgus den der Hauptmann kennt|gender=m)))
10048	Fache		0	
10049	,		0	
10050	und		0	
10051	der	1401	0	(mention_id=1381|references=(entity=(entity_id=entity_0047|fullname=Feldchirurgus den der Hauptmann kennt|gender=m)))
10052	mir	1402	0	(mention_id=1382|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
10053	auch		0	
10054	in		0	
10055	Behandlung		0	
10056	heftiger		0	
10057	innerer		0	
10058	Übel		0	
10059	öfters		0	
10060	mehr		0	
10061	Genüge		0	
10062	getan		0	
10063	hat		0	
10064	als		0	
10065	ein		0	
10066	berühmter		0	
10067	Arzt	1403	0	(mention_id=1383|references=(entity=(entity_id=generic_0065|fullname=berühmter Arzt|gender=u|specialcase_entity=generic)))
10068	;		0	
10069	und		0	
10070	augenblickliche		0	
10071	Hülfe		0	
10072	ist		0	
10073	doch		0	
10074	immer		0	
10075	das		0	
10076	,		0	
10077	was		0	
10078	auf		0	
10079	dem		0	
10080	Lande		0	
10081	am		0	
10082	meisten		0	
10083	vermißt		0	
10084	wird		0	
10085	.		0	
10086	«		0	
10087	Auch		0	
10088	dieser		0	
10089	wurde		0	
10090	sogleich		0	
10091	verschrieben		0	
10092	,		0	
10093	und		0	
10094	beide		0	
10095	Gatten	1404	0	(mention_id=1384|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
10096	freuten		0	
10097	sich	1405	0	(mention_id=1385|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
10098	,		0	
10099	daß		0	
10100	sie	1406	0	(mention_id=1386|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
10101	so		0	
10102	manche		0	
10103	Summe		0	
10104	,		0	
10105	die		0	
10106	ihnen	1407	0	(mention_id=1387|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
10107	zu		0	
10108	willkürlichen		0	
10109	Ausgaben		0	
10110	übrigblieb		0	
10111	,		0	
10112	auf		0	
10113	die		0	
10114	nötigsten		0	
10115	zu		0	
10116	verwenden		0	
10117	Anlaß		0	
10118	gefunden		0	
10119	.		0	
10120	So		0	
10121	benutzte		0	
10122	Charlotte	1408	0	(mention_id=1388|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
10123	die		0	
10124	Kenntnisse		0	
10125	,		0	
10126	die		0	
10127	Tätigkeit		0	
10128	des		0	
10129	Hauptmanns	1409	0	(mention_id=1389|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
10130	auch		0	
10131	nach		0	
10132	ihrem	1410	0	(mention_id=1390|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
10133	Sinne		0	
10134	und		0	
10135	fing		0	
10136	an		0	
10137	,		0	
10138	mit		0	
10139	seiner	1411	0	(mention_id=1391|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
10140	Gegenwart		0	
10141	völlig		0	
10142	zufrieden		0	
10143	und		0	
10144	über		0	
10145	alle		0	
10146	Folgen		0	
