i	token	mention	is_section_start	gold
68614	sich	9010	0	(mention_id=8916|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
68615	fähig		0	
68616	,		0	
68617	ihm	9011	0	(mention_id=8917|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
68618	zu		0	
68619	entsagen		0	
68620	,		0	
68621	sogar		0	
68622	ihn	9012	0	(mention_id=8918|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
68623	niemals		0	
68624	wiederzusehen		0	
68625	,		0	
68626	wenn		0	
68627	sie	9013	0	(mention_id=8919|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
68628	ihn	9014	0	(mention_id=8920|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
68629	nur		0	
68630	glücklich		0	
68631	wisse		0	
68632	.		0	
68633	Aber		0	
68634	ganz		0	
68635	entschieden		0	
68636	war		0	
68637	sie	9015	0	(mention_id=8921|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
68638	für		0	
68639	sich	9016	0	(mention_id=8922|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
68640	,		0	
68641	niemals		0	
68642	einem		0	
68643	andern		0	
68644	anzugehören		0	
68645	.		0	
68646	Daß		0	
68647	der		0	
68648	Herbst		0	
68649	ebenso		0	
68650	herrlich		0	
68651	würde		0	
68652	wie		0	
68653	der		0	
68654	Frühling		0	
68655	,		0	
68656	dafür		0	
68657	war		0	
68658	gesorgt		0	
68659	.		0	
68660	Alle		0	
68661	sogenannten		0	
68662	Sommergewächse		0	
68663	,		0	
68664	alles		0	
68665	,		0	
68666	was		0	
