i	token	mention	is_section_start	gold
44888	äußert		0	
44889	,		0	
44890	uns	6035	0	(mention_id=5981|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0195|fullname=Leser|gender=u)))
44891	gleichfalls		0	
44892	der		0	
44893	Aufmerksamkeit		0	
44894	,		0	
44895	der		0	
44896	Teilnahme		0	
44897	,		0	
44898	ja		0	
44899	des		0	
44900	Lobes		0	
44901	und		0	
44902	Preises		0	
44903	würdig		0	
44904	erscheint		0	
44905	.		0	
44906	So		0	
44907	zeigte		0	
44908	sich		0	
44909	gleich		0	
44910	nach		0	
44911	der		0	
44912	Entfernung		0	
44913	des		0	
44914	Hauptmanns	6036	0	(mention_id=5982|references=(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))
44915	und		0	
44916	Eduards	6037	0	(mention_id=5983|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))
44917	jener		0	
44918	Architekt	6038	0	(mention_id=5984|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
44919	täglich		0	
44920	bedeutender		0	
44921	,		0	
44922	von		0	
44923	welchem	6039	0	(mention_id=5985|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
44924	die		0	
44925	Anordnung		0	
44926	und		0	
44927	Ausführung		0	
44928	so		0	
44929	manches		0	
44930	Unternehmens		0	
44931	allein		0	
44932	abhing		0	
44933	,		0	
44934	wobei		0	
44935	er	6040	0	(mention_id=5986|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
44936	sich	6041	0	(mention_id=5987|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
44937	genau		0	
44938	,		0	
44939	verständig		0	
44940	und		0	
44941	tätig		0	
44942	erwies		0	
44943	und		0	
44944	zugleich		0	
44945	den		0	
44946	Damen	6042	0	(mention_id=5988|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
44947	auf		0	
44948	mancherlei		0	
44949	Art		0	
44950	beistand		0	
44951	und		0	
44952	in		0	
44953	stillen		0	
44954	,		0	
44955	langwierigen		0	
44956	Stunden		0	
44957	sie	6043	0	(mention_id=5989|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
44958	zu		0	
44959	unterhalten		0	
44960	wußte		0	
44961	.		0	
44962	Schon		0	
44963	sein	6044	0	(mention_id=5990|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
44964	Äußeres		0	
44965	war		0	
44966	von		0	
44967	der		0	
44968	Art		0	
44969	,		0	
44970	daß		0	
44971	es		0	
44972	Zutrauen		0	
44973	einflößte		0	
44974	und		0	
44975	Neigung		0	
44976	erweckte		0	
44977	.		0	
44978	Ein		0	
44979	Jüngling	6045	0	(mention_id=5991|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
44980	im		0	
44981	vollen		0	
44982	Sinne		0	
44983	des		0	
44984	Wortes		0	
44985	,		0	
44986	wohlgebaut		0	
44987	,		0	
44988	schlank		0	
44989	,		0	
44990	eher		0	
44991	ein		0	
44992	wenig		0	
44993	zu		0	
44994	groß		0	
44995	,		0	
44996	bescheiden		0	
44997	ohne		0	
44998	ängstlich		0	
44999	,		0	
45000	zutraulich		0	
45001	ohne		0	
45002	zudringend		0	
45003	zu		0	
45004	sein		0	
45005	.		0	
45006	Freudig		0	
45007	übernahm		0	
45008	er	6046	0	(mention_id=5992|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
45009	jede		0	
45010	Sorge		0	
45011	und		0	
45012	Bemühung		0	
45013	,		0	
45014	und		0	
45015	weil		0	
45016	er	6047	0	(mention_id=5993|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
45017	mit		0	
45018	großer		0	
45019	Leichtigkeit		0	
45020	rechnete		0	
45021	,		0	
45022	so		0	
45023	war		0	
45024	ihm	6048	0	(mention_id=5994|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
45025	bald		0	
45026	das		0	
45027	ganze		0	
45028	Hauswesen		0	
45029	kein		0	
45030	Geheimnis		0	
45031	,		0	
45032	und		0	
45033	überallhin		0	
45034	verbreitete		0	
45035	sich		0	
45036	sein	6049	0	(mention_id=5995|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
45037	günstiger		0	
45038	Einfluß		0	
45039	.		0	
45040	Die		0	
45041	Fremden	6050	0	(mention_id=5996|references=(entity=(entity_id=generic_0324|fullname=Fremde|gender=u|specialcase_entity=generic)))
45042	ließ		0	
45043	man		0	
45044	ihn	6051	0	(mention_id=5997|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
45045	gewöhnlich		0	
45046	empfangen		0	
45047	,		0	
45048	und		0	
45049	er	6052	0	(mention_id=5998|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
45050	wußte		0	
45051	einen		0	
45052	unerwarteten		0	
45053	Besuch		0	(mention_id=5999|references=(entity=(entity_id=generic_0326|fullname=unerwarteter Besuch|gender=u|specialcase_entity=generic)))
45054	entweder		0	
45055	abzulehnen		0	
45056	oder		0	
45057	die		0	
45058	Frauen	6053	0	(mention_id=6000|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
45059	wenigstens		0	
45060	dergestalt		0	
45061	darauf		0	
45062	vorzubereiten		0	
45063	,		0	
45064	daß		0	
45065	ihnen	6054	0	(mention_id=6001|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))
45066	keine		0	
45067	Unbequemlichkeit		0	
45068	daraus		0	
45069	entsprang		0	
45070	.		0	
45071	Unter		0	
45072	andern		0	
45073	gab		0	
45074	ihm	6055	0	(mention_id=6002|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
45075	eines		0	
45076	Tages		0	
45077	ein		0	
45078	junger		0	
45079	Rechtsgelehrter	6056	0	(mention_id=6003|references=(entity=(entity_id=entity_0202|fullname=junger Rechtsgelehrter|gender=m)))
45080	viel		0	
45081	zu		0	
45082	schaffen		0	
45083	,		0	
45084	der	6057	0	(mention_id=6004|references=(entity=(entity_id=entity_0202|fullname=junger Rechtsgelehrter|gender=m)))
45085	,		0	
45086	von		0	
45087	einem		0	
45088	benachbarten		0	
45089	Edelmann	6058	0	(mention_id=6005|references=(entity=(entity_id=entity_0208|fullname=benachbarter Edelmann|gender=m)))
45090	gesendet		0	
45091	,		0	
45092	eine		0	
45093	Sache		0	
45094	zur		0	
45095	Sprache		0	
45096	brachte		0	
45097	,		0	
45098	die		0	
45099	,		0	
45100	zwar		0	
45101	von		0	
45102	keiner		0	
45103	sonderlichen		0	
45104	Bedeutung		0	
45105	,		0	
45106	Charlotten	6059	0	(mention_id=6006|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
45107	dennoch		0	
45108	innig		0	
45109	berührte		0	
45110	.		0	
45111	Wir	6060	0	(mention_id=6007|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0195|fullname=Leser|gender=u)))
45112	müssen		0	
45113	dieses		0	
45114	Vorfalls		0	
45115	gedenken		0	
45116	,		0	
45117	weil		0	
45118	er		0	
45119	verschiedenen		0	
45120	Dingen		0	
45121	einen		0	
45122	Anstoß		0	
45123	gab		0	
45124	,		0	
45125	die		0	
45126	sonst		0	
45127	vielleicht		0	
45128	lange		0	
45129	geruht		0	
45130	hätten		0	
45131	.		0	
45132	Wir	6061	0	(mention_id=6008|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0195|fullname=Leser|gender=u)))
45133	erinnern		0	
45134	uns	6062	0	(mention_id=6009|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0195|fullname=Leser|gender=u)))
45135	jener		0	
45136	Veränderung		0	
45137	,		0	
45138	welche		0	
45139	Charlotte	6063	0	(mention_id=6010|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
45140	mit		0	
45141	dem		0	
45142	Kirchhofe		0	
45143	vorgenommen		0	
45144	hatte		0	
45145	.		0	
45146	Die		0	
45147	sämtlichen		0	
45148	Monumente		0	
45149	waren		0	
45150	von		0	
45151	ihrer		0	
45152	Stelle		0	
45153	gerückt		0	
45154	und		0	
45155	hatten		0	
45156	an		0	
45157	der		0	
45158	Mauer		0	
45159	,		0	
45160	an		0	
45161	dem		0	
45162	Sockel		0	
45163	der		0	
45164	Kirche		0	
45165	Platz		0	
45166	gefunden		0	
45167	.		0	
45168	Der		0	
45169	übrige		0	
45170	Raum		0	
45171	war		0	
45172	geebnet		0	
45173	.		0	
45174	Außer		0	
45175	einem		0	
45176	breiten		0	
45177	Wege		0	
45178	,		0	
45179	der		0	
45180	zur		0	
45181	Kirche		0	
45182	und		0	
45183	an		0	
45184	derselben		0	
45185	vorbei		0	
45186	zu		0	
45187	dem		0	
45188	jenseitigen		0	
45189	Pförtchen		0	
45190	führte		0	
45191	,		0	
45192	war		0	
45193	das		0	
45194	übrige		0	
45195	alles		0	
45196	mit		0	
45197	verschiedenen		0	
45198	Arten		0	
45199	Klee		0	
45200	besäet		0	
45201	,		0	
45202	der		0	
45203	auf		0	
45204	das		0	
45205	schönste		0	
45206	grünte		0	
45207	und		0	
45208	blühte		0	
45209	.		0	
45210	Nach		0	
45211	einer		0	
45212	gewissen		0	
45213	Ordnung		0	
45214	sollten		0	
45215	vom		0	
45216	Ende		0	
45217	heran		0	
45218	die		0	
45219	neuen		0	
45220	Gräber		0	
45221	bestellt		0	
45222	,		0	
45223	doch		0	
45224	der		0	
45225	Platz		0	
45226	jederzeit		0	
45227	wieder		0	
45228	verglichen		0	
45229	und		0	
45230	ebenfalls		0	
45231	besäet		0	
45232	werden		0	
45233	.		0	
45234	Niemand		0	
45235	konnte		0	
45236	leugnen		0	
45237	,		0	
45238	daß		0	
45239	diese		0	
45240	Anstalt		0	
45241	beim		0	
45242	sonn-		0	
45243	und		0	
45244	festtägigen		0	
45245	Kirchgang		0	
45246	eine		0	
45247	heitere		0	
45248	und		0	
45249	würdige		0	
45250	Ansicht		0	
45251	gewährte		0	
45252	.		0	
45253	Sogar		0	
45254	der		0	
45255	betagte		0	
45256	und		0	
45257	an		0	
45258	alten		0	
45259	Gewohnheiten		0	
45260	haftende		0	
45261	Geistliche	6064	0	(mention_id=6011|references=(entity=(entity_id=entity_0203|fullname=Geistlicher|gender=m)))
45262	,		0	
45263	der	6065	0	(mention_id=6012|references=(entity=(entity_id=entity_0203|fullname=Geistlicher|gender=m)))
45264	anfänglich		0	
45265	mit		0	
45266	der		0	
45267	Einrichtung		0	
45268	nicht		0	
45269	sonderlich		0	
45270	zufrieden		0	
45271	gewesen		0	
45272	,		0	
45273	hatte		0	
45274	nunmehr		0	
45275	seine	6066	0	(mention_id=6013|references=(entity=(entity_id=entity_0203|fullname=Geistlicher|gender=m)))
45276	Freude		0	
45277	daran		0	
45278	,		0	
45279	wenn		0	
45280	er	6067	0	(mention_id=6014|references=(entity=(entity_id=entity_0203|fullname=Geistlicher|gender=m)))
45281	unter		0	
45282	den		0	
45283	alten		0	
45284	Linden		0	
45285	,		0	
45286	gleich		0	
45287	Philemon	6068	0	(mention_id=6015|references=(entity=(entity_id=entity_0203|fullname=Geistlicher|gender=m)|specialcase_reference=figurative))
45288	,		0	
45289	mit		0	
45290	seiner	6069	0	(mention_id=6016|references=(entity=(entity_id=entity_0203|fullname=Geistlicher|gender=m)|specialcase_reference=figurative))
45291	Baucis	6070	0	
45292	vor		0	
45293	der		0	
45294	Hintertüre		0	
45295	ruhend		0	
45296	,		0	
45297	statt		0	
45298	der		0	
45299	holprigen		0	
45300	Grabstätten		0	
45301	einen		0	
45302	schönen		0	
45303	,		0	
45304	bunten		0	
45305	Teppich		0	
45306	vor		0	
45307	sich	6071	0	(mention_id=6017|references=(entity=(entity_id=entity_0203|fullname=Geistlicher|gender=m)))
45308	sah		0	
45309	,		0	
45310	der		0	
45311	noch		0	
45312	überdies		0	
45313	seinem	6072	0	(mention_id=6018|references=(entity=(entity_id=entity_0203|fullname=Geistlicher|gender=m)))
45314	Haushalt		0	
45315	zugute		0	
45316	kommen		0	
45317	sollte		0	
45318	,		0	
45319	indem		0	
45320	Charlotte	6073	0	(mention_id=6019|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
45321	die		0	
45322	Nutzung		0	
45323	dieses		0	
45324	Fleckes		0	
45325	der		0	
45326	Pfarre		0	
45327	zusichern		0	
45328	lassen		0	
45329	.		0	
45330	Allein		0	
45331	desungeachtet		0	
45332	hatten		0	
45333	schon		0	
45334	manche		0	
45335	Gemeindeglieder	6074	0	(mention_id=6020|references=(entity=(entity_id=entity_0205|fullname=missbilligende Gemeindeglieder|gender=u|specialcase_entity=group)))
45336	früher		0	
45337	gemißbilligt		0	
45338	,		0	
45339	daß		0	
45340	man		0	
45341	die		0	
45342	Bezeichnung		0	
45343	der		0	
45344	Stelle		0	
45345	,		0	
45346	wo		0	
45347	ihre	6075	0	(mention_id=6021|references=(entity=(entity_id=entity_0205|fullname=missbilligende Gemeindeglieder|gender=u|specialcase_entity=group)))
45348	Vorfahren	6076	0	(mention_id=6022|references=(entity=(entity_id=entity_0209|fullname=Vorfahren der missbilligenden Gemeindeglieder|gender=u|specialcase_entity=group)))
45349	ruhten		0	
45350	,		0	
45351	aufgehoben		0	
45352	und		0	
45353	das		0	
45354	Andenken		0	
45355	dadurch		0	
45356	gleichsam		0	
45357	ausgelöscht		0	
45358	;		0	
45359	denn		0	
45360	die		0	
45361	wohlerhaltenen		0	
45362	Monumente		0	
45363	zeigen		0	
45364	zwar		0	
45365	an		0	
45366	,		0	
45367	wer	6077	0	(mention_id=6023|references=(entity=(entity_id=generic_0327|fullname=Begrabene|gender=u|specialcase_entity=generic)))
45368	begraben		0	
45369	sei		0	
45370	,		0	
45371	aber		0	
45372	nicht		0	
45373	,		0	
45374	wo		0	
45375	er	6078	0	(mention_id=6024|references=(entity=(entity_id=generic_0328|fullname=Begrabene|gender=u|specialcase_entity=generic)))
45376	begraben		0	
45377	sei		0	
45378	,		0	
45379	und		0	
45380	auf		0	
45381	das		0	
45382	Wo		0	
45383	komme		0	
45384	es		0	
45385	eigentlich		0	
45386	an		0	
45387	,		0	
45388	wie		0	
45389	viele	6079	0	(mention_id=6025|references=(entity=(entity_id=entity_0205|fullname=missbilligende Gemeindeglieder|gender=u|specialcase_entity=group)))
45390	behaupteten		0	
45391	.		0	
45392	Von		0	
45393	ebensolcher		0	
45394	Gesinnung		0	
45395	war		0	
45396	eine		0	
45397	benachbarte		0	
45398	Familie	6080	0	(mention_id=6026|references=(entity=(entity_id=entity_0204|fullname=benachbarte Familie|gender=u|members=entity_0208|all_members_given=False|specialcase_entity=group)))
45399	,		0	
45400	die	6081	0	(mention_id=6027|references=(entity=(entity_id=entity_0204|fullname=benachbarte Familie|gender=u|members=entity_0208|all_members_given=False|specialcase_entity=group)))
45401	sich	6082	0	(mention_id=6028|references=(entity=(entity_id=entity_0204|fullname=benachbarte Familie|gender=u|members=entity_0208|all_members_given=False|specialcase_entity=group)))
45402	und		0	
45403	den		0	
45404	Ihrigen	6083	0	(mention_id=6029|references=(entity=(entity_id=entity_0204|fullname=benachbarte Familie|gender=u|members=entity_0208|all_members_given=False|specialcase_entity=group)))
45405	einen		0	
45406	Raum		0	
45407	auf		0	
45408	dieser		0	
45409	allgemeinen		0	
45410	Ruhestätte		0	
45411	vor		0	
45412	mehreren		0	
45413	Jahren		0	
45414	ausbedungen		0	
45415	und		0	
45416	dafür		0	
45417	der		0	
45418	Kirche		0	
45419	eine		0	
45420	kleine		0	
45421	Stiftung		0	
45422	zugewendet		0	
45423	hatte		0	
45424	.		0	
45425	Nun		0	
45426	war		0	
45427	der		0	
45428	junge		0	
45429	Rechtsgelehrte	6084	0	(mention_id=6030|references=(entity=(entity_id=entity_0202|fullname=junger Rechtsgelehrter|gender=m)))
45430	abgesendet		0	
45431	,		0	
45432	um		0	
45433	die		0	
45434	Stiftung		0	
45435	zu		0	
45436	widerrufen		0	
45437	und		0	
45438	anzuzeigen		0	
45439	,		0	
45440	daß		0	
45441	man		0	
45442	nicht		0	
45443	weiterzahlen		0	
45444	werde		0	
45445	,		0	
45446	weil		0	
45447	die		0	
45448	Bedingung		0	
45449	,		0	
45450	unter		0	
45451	welcher		0	
45452	dieses		0	
45453	bisher		0	
45454	geschehen		0	
45455	,		0	
45456	einseitig		0	
45457	aufgehoben		0	
45458	und		0	
45459	auf		0	
45460	alle		0	
45461	Vorstellungen		0	
45462	und		0	
45463	Widerreden		0	
45464	nicht		0	
45465	geachtet		0	
45466	worden		0	
45467	.		0	
45468	Charlotte	6085	0	(mention_id=6031|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
45469	,		0	
45470	die		0	
45471	Urheberin	6086	0	(mention_id=6032|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
45472	dieser		0	
45473	Veränderung		0	
45474	,		0	
45475	wollte		0	
45476	den		0	
45477	jungen		0	
45478	Mann	6087	0	(mention_id=6033|references=(entity=(entity_id=entity_0202|fullname=junger Rechtsgelehrter|gender=m)))
45479	selbst		0	
45480	sprechen		0	
45481	,		0	
45482	der	6088	0	(mention_id=6034|references=(entity=(entity_id=entity_0202|fullname=junger Rechtsgelehrter|gender=m)))
45483	zwar		0	
45484	lebhaft		0	
45485	,		0	
45486	aber		0	
45487	nicht		0	
45488	allzu		0	
45489	vorlaut		0	
45490	seine	6089	0	(mention_id=6035|references=(entity=(entity_id=entity_0202|fullname=junger Rechtsgelehrter|gender=m)))
45491	und		0	
45492	seines	6090	0	(mention_id=6036|references=(entity=(entity_id=entity_0202|fullname=junger Rechtsgelehrter|gender=m)))
45493	Prinzipals		0	(mention_id=6037|references=(entity=(entity_id=entity_0206|fullname=Prinzipal des jungen Rechtsgelehrten|gender=m)))
45494	Gründe		0	
45495	darlegte		0	
45496	und		0	
45497	der		0	
45498	Gesellschaft	6091	0	(mention_id=6038|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))
45499	manches		0	
45500	zu		0	
45501	denken		0	
45502	gab		0	
45503	.		0	
45504	»		0	
45505	Sie	6092	0	(mention_id=6039|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
45506	sehen		0	
45507	,		0	
45508	«		0	
45509	sprach		0	
45510	er	6093	0	(mention_id=6040|references=(entity=(entity_id=entity_0202|fullname=junger Rechtsgelehrter|gender=m)))
45511	nach		0	
45512	einem		0	
45513	kurzen		0	
45514	Eingang		0	
45515	,		0	
45516	in		0	
45517	welchem		0	
45518	er	6094	0	(mention_id=6041|references=(entity=(entity_id=entity_0202|fullname=junger Rechtsgelehrter|gender=m)))
45519	seine	6095	0	(mention_id=6042|references=(entity=(entity_id=entity_0202|fullname=junger Rechtsgelehrter|gender=m)))
45520	Zudringlichkeit		0	
45521	zu		0	
45522	rechtfertigen		0	
45523	wußte		0	
45524	,		0	
45525	»		0	
45526	Sie	6096	0	(mention_id=6043|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))
45527	sehen		0	
45528	,		0	
45529	daß		0	
45530	dem		0	
45531	Geringsten	6097	0	(mention_id=6044|references=(entity=(entity_id=generic_0331|fullname=Geringste|gender=u|specialcase_entity=generic)))
45532	wie		0	
45533	dem		0	
45534	Höchsten	6098	0	(mention_id=6045|references=(entity=(entity_id=generic_0332|fullname=Höchster|gender=u|specialcase_entity=generic)))
45535	daran		0	
45536	gelegen		0	
45537	ist		0	
45538	,		0	
45539	den		0	
45540	Ort		0	
45541	zu		0	
45542	bezeichnen		0	
45543	,		0	
45544	der		0	
45545	die		0	
45546	Seinigen	6099	0	(mention_id=6046|references=(entity=(entity_id=generic_0333|fullname=Angehörige des Geringsten wie des Höchsten|gender=u|specialcase_entity=generic)))
45547	aufbewahrt		0	
45548	.		0	
45549	Dem		0	
45550	ärmsten		0	
45551	Landmann	6100	0	(mention_id=6047|references=(entity=(entity_id=generic_0334|fullname=ärmster Landmann|gender=u|specialcase_entity=generic)))
45552	,		0	
45553	der	6101	0	(mention_id=6048|references=(entity=(entity_id=generic_0335|fullname=ärmster Landmann|gender=u|specialcase_entity=generic)))
45554	ein		0	
45555	Kind	6102	0	(mention_id=6049|references=(entity=(entity_id=generic_0336|fullname=Kind des ärmsten Landmanns|gender=u|specialcase_entity=generic)))
45556	begräbt		0	
45557	,		0	
45558	ist		0	
45559	es		0	
45560	eine		0	
45561	Art		0	
45562	von		0	
45563	Trost		0	
45564	,		0	
45565	ein		0	
45566	schwaches		0	
45567	hölzernes		0	
45568	Kreuz		0	
45569	auf		0	
45570	das		0	
45571	Grab		0	
45572	zu		0	
45573	stellen		0	
45574	,		0	
45575	es		0	
45576	mit		0	
45577	einem		0	
45578	Kranze		0	
45579	zu		0	
45580	zieren		0	
45581	,		0	
45582	um		0	
45583	wenigstens		0	
45584	das		0	
45585	Andenken		0	
45586	so		0	
45587	lange		0	
45588	zu		0	
45589	erhalten		0	
45590	,		0	
45591	als		0	
45592	der		0	
45593	Schmerz		0	
45594	währt		0	
45595	,		0	
45596	wenn		0	
45597	auch		0	
45598	ein		0	
45599	solches		0	
45600	Merkzeichen		0	
45601	,		0	
45602	wie		0	
45603	die		0	
45604	Trauer		0	
45605	selbst		0	
45606	,		0	
45607	durch		0	
45608	die		0	
45609	Zeit		0	
45610	aufgehoben		0	
45611	wird		0	
45612	.		0	
45613	Wohlhabende	6103	0	(mention_id=6050|references=(entity=(entity_id=generic_0337|fullname=Wohlhabende|gender=u|specialcase_entity=generic)))
45614	verwandeln		0	
45615	diese		0	
45616	Kreuze		0	
45617	in		0	
45618	eiserne		0	
45619	,		0	
45620	befestigen		0	
45621	und		0	
45622	schützen		0	
45623	sie		0	
45624	auf		0	
45625	mancherlei		0	
45626	Weise		0	
45627	,		0	
45628	und		0	
45629	hier		0	
45630	ist		0	
45631	schon		0	
45632	Dauer		0	
45633	für		0	
45634	mehrere		0	
45635	Jahre		0	
45636	.		0	
45637	Doch		0	
45638	weil		0	
45639	auch		0	
45640	diese		0	
45641	endlich		0	
45642	sinken		0	
45643	und		0	
45644	unscheinbar		0	
45645	werden		0	
45646	,		0	
45647	so		0	
45648	haben		0	
45649	Begüterte	6104	0	(mention_id=6051|references=(entity=(entity_id=generic_0338|fullname=Wohlhabende|gender=u|specialcase_entity=generic)))
45650	nichts		0	
45651	Angelegeneres		0	
45652	,		0	
45653	als		0	
45654	einen		0	
45655	Stein		0	
45656	aufzurichten		0	
45657	,		0	
45658	der		0	
45659	für		0	
45660	mehrere		0	
45661	Generationen		0	
45662	zu		0	
45663	dauern		0	
45664	verspricht		0	
45665	und		0	
45666	von		0	
45667	den		0	
45668	Nachkommen	6105	0	(mention_id=6052|references=(entity=(entity_id=generic_0339|fullname=Nachkommen der Wohlhabenden|gender=u|specialcase_entity=generic)))
45669	erneut		0	
45670	und		0	
45671	aufgefrischt		0	
45672	werden		0	
45673	kann		0	
45674	.		0	
45675	Aber		0	
45676	dieser		0	
45677	Stein		0	
45678	ist		0	
45679	es		0	
45680	nicht		0	
45681	,		0	
45682	der		0	
45683	uns	6106	0	(mention_id=6053|references=(entity=(entity_id=generic_0340|fullname=Menschen allgemein|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0202|fullname=junger Rechtsgelehrter|gender=m)))
45684	anzieht		0	
45685	,		0	
45686	sondern		0	
45687	das		0	
45688	darunter		0	
45689	Enthaltene		0	
45690	,		0	
45691	das		0	
45692	daneben		0	
45693	der		0	
45694	Erde		0	
45695	Vertraute		0	
45696	.		0	
45697	Es		0	
45698	ist		0	
45699	nicht		0	
45700	sowohl		0	
45701	vom		0	
45702	Andenken		0	
45703	die		0	
45704	Rede		0	
45705	als		0	
45706	von		0	
45707	der		0	
45708	Person		0	(mention_id=6054|references=(entity=(entity_id=generic_0341|fullname=Verstorbene|gender=u|specialcase_entity=generic)))
45709	selbst		0	
45710	,		0	
45711	nicht		0	
45712	von		0	
45713	der		0	
45714	Erinnerung		0	
45715	,		0	
45716	sondern		0	
45717	von		0	
45718	der		0	
45719	Gegenwart		0	
45720	.		0	
45721	Ein		0	
45722	geliebtes		0	(mention_id=6055|references=(entity=(entity_id=generic_0342|fullname=geliebte verstorbene Person|gender=u|specialcase_entity=generic)))
