i	token	mention	is_section_start	gold
70475	verschwunden		0	
70476	war		0	
70477	.		0	
70478	Als		0	
70479	nun		0	
70480	Ebendorffer	11175	0	(mention_id=11115|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
70481	einsah		0	
70482	,		0	
70483	daß		0	
70484	seine	11176	0	(mention_id=11116|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
70485	Sache		0	
70486	eine		0	
70487	hoffnungslos		0	
70488	verlorene		0	
70489	war		0	
70490	,		0	
70491	suchte		0	
70492	er	11177	0	(mention_id=11117|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
70493	die		0	
70494	Schuld		0	
70495	möglichst		0	
70496	von		0	
70497	sich	11178	0	(mention_id=11118|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
70498	ab		0	
70499	und		0	
70500	auf		0	
70501	Hammichel	11179	0	(mention_id=11119|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70502	zu		0	
70503	wälzen		0	
70504	,		0	
70505	der	11180	0	(mention_id=11120|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70506	ihn	11181	0	(mention_id=11121|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
70507	zu		0	
70508	der		0	
70509	Entführung		0	
70510	angestiftet		0	
70511	und		0	
70512	allein		0	
70513	alle		0	
70514	Vorbereitungen		0	
70515	dazu		0	
70516	getroffen		0	
70517	hätte		0	
70518	.		0	
70519	Hammichels	11182	0	(mention_id=11122|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70520	hartnäckiges		0	
70521	Leugnen		0	
70522	war		0	
70523	vergeblich		0	
70524	,		0	
70525	da		0	
70526	Kaspar	11183	0	(mention_id=11123|references=(entity=(entity_id=entity_0006|fullname=Kaspar|gender=m)))
70527	auf		0	
70528	erneutes		0	
70529	Befragen		0	
70530	,		0	
70531	was		0	
70532	er	11184	0	(mention_id=11124|references=(entity=(entity_id=entity_0006|fullname=Kaspar|gender=m)))
70533	davon		0	
70534	wisse		0	
70535	,		0	
70536	die		0	
70537	den		0	
70538	Alten	11185	0	(mention_id=11125|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70539	schwer		0	
70540	belastende		0	
70541	Aussage		0	
70542	machte		0	
70543	,		0	
70544	daß		0	
70545	sein	11186	0	(mention_id=11126|references=(entity=(entity_id=entity_0006|fullname=Kaspar|gender=m)))
70546	Großvater	11187	0	(mention_id=11127|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70547	allabendlich		0	
70548	Zusammenkünfte		0	
70549	mit		0	
70550	dem		0	
70551	Meier	11188	0	(mention_id=11128|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
70552	in		0	
70553	der		0	
70554	goldenen		0	
70555	Traube		0	
70556	gehabt		0	
70557	hätte		0	
70558	.		0	
70559	Danach		0	
70560	wurde		0	
70561	das		0	
70562	Verhör		0	
70563	geschlossen		0	
70564	.		0	
70565	Die		0	
70566	Schuldfrage		0	
70567	wurde		0	
70568	gestellt		0	
70569	,		0	
70570	der		0	
70571	Spruch		0	
70572	von		0	
70573	den		0	
70574	Schöffen	11189	0	(mention_id=11129|references=(entity=(entity_id=entity_0229|fullname=Schöffen|gender=m|specialcase_entity=group)))
70575	verkündet		0	
70576	und		0	
70577	vom		0	
70578	Schultheißen	11190	0	(mention_id=11130|references=(entity=(entity_id=entity_0030|fullname=Schultheiß Gottfried Bofinger|gender=m)))
70579	der		0	
70580	Stab		0	
70581	über		0	
70582	die		0	
70583	beiden		0	
70584	zum		0	
70585	Tode		0	
70586	Verurteilten	11191	0	(mention_id=11131|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70587	gebrochen		0	
70588	.		0	
70589	Als		0	
70590	sie	11192	0	(mention_id=11132|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70591	aus		0	
70592	der		0	
70593	Gerichtsstube		0	
70594	wieder		0	
70595	in		0	
70596	den		0	
70597	Turm		0	
70598	abgeführt		0	
70599	wurden		0	
70600	,		0	
70601	murmelte		0	
70602	Ebendorffer	11193	0	(mention_id=11133|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
70603	beim		0	
70604	Hinausgehen		0	
70605	grimmig		0	
70606	:		0	
70607	»		0	
70608	Dazu		0	
70609	bin		0	
70610	ich	11194	0	(mention_id=11134|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
70611	nun		0	
70612	hergeritten		0	
70613	,		0	
70614	um		0	
70615	mich	11195	0	(mention_id=11135|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
70616	hier		0	
70617	hängen		0	
70618	zu		0	
70619	lassen		0	
70620	!		0	
70621	«		0	
70622	Beim		0	
70623	Bekanntwerden		0	
70624	des		0	
70625	Urteils		0	
70626	nahmen		0	
70627	die		0	
70628	draußen		0	
70629	Harrenden	11196	0	(mention_id=11136|references=(entity=(entity_id=entity_0226|fullname=Menge|gender=u|members=entity_0020,entity_0021|all_members_given=False|specialcase_entity=group)))
70630	eine		0	
70631	bedrohliche		0	
70632	Haltung		0	
70633	an		0	
70634	.		0	
70635	Die		0	
70636	Parteigänger	11197	0	(mention_id=11137|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))
70637	Hammichels	11198	0	(mention_id=11138|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70638	machten		0	
70639	Miene		0	
70640	,		0	
70641	ihren	11199	0	(mention_id=11139|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))
70642	alten		0	
70643	Hexenmeister	11200	0	(mention_id=11140|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70644	auf		0	
70645	dem		0	
70646	Rückwege		0	
70647	zum		0	
70648	Gefängnis		0	
70649	aus		0	
70650	den		0	
70651	Händen		0	
70652	des		0	
70653	Turmwächters	11201	0	(mention_id=11141|references=(entity=(entity_id=entity_0230|fullname=Turmwächter|gender=m)))
70654	und		0	
70655	des		0	
70656	Büttels	11202	0	(mention_id=11142|references=(entity=(entity_id=entity_0227|fullname=Büttel|gender=u)))
70657	zu		0	
70658	befreien		0	
70659	.		0	
70660	Seine	11203	0	(mention_id=11143|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70661	Gegner	11204	0	(mention_id=11144|references=(entity=(entity_id=entity_0020|fullname=Christophs Verbündete|gender=mf|members=entity_0014,entity_0042|all_members_given=False|specialcase_entity=group)))
70662	aber		0	
70663	,		0	
70664	die	11205	0	(mention_id=11145|references=(entity=(entity_id=entity_0020|fullname=Christophs Verbündete|gender=mf|members=entity_0014,entity_0042|all_members_given=False|specialcase_entity=group)))
70665	ihn	11206	0	(mention_id=11146|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70666	an		0	
70667	den		0	
70668	Galgen		0	
70669	wünschten		0	
70670	,		0	
70671	überhäuften		0	
70672	die		0	
70673	beiden		0	(mention_id=11147|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70674	Gefesselten	11207	0	(mention_id=11148|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70675	mit		0	
70676	lauten		0	
70677	Schimpfreden		0	
70678	und		0	
70679	hätten		0	
70680	sie	11208	0	(mention_id=11149|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70681	am		0	
70682	liebsten		0	
70683	gleich		0	
70684	selber		0	
70685	aufgeknüpft		0	
70686	.		0	
70687	Es		0	
70688	erhob		0	
70689	sich		0	
70690	ein		0	
70691	heftiges		0	
70692	Streiten		0	
70693	in		0	
70694	dem		0	
70695	erregten		0	
70696	Getümmel		0	
70697	,		0	
70698	und		0	
70699	wenig		0	
70700	fehlte		0	
70701	,		0	
70702	daß		0	
70703	es		0	
70704	zum		0	
70705	Dreinschlagen		0	
70706	kam		0	
70707	,		0	
70708	so		0	
70709	daß		0	
70710	Schultheiß	11209	0	(mention_id=11150|references=(entity=(entity_id=entity_0030|fullname=Schultheiß Gottfried Bofinger|gender=m)))
70711	und		0	
70712	Bürgermeister	11210	0	(mention_id=11151|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
70713	ihr	11211	0	(mention_id=11152|references=(entity=(entity_id=entity_0030|fullname=Schultheiß Gottfried Bofinger|gender=m)),(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
70714	ganzes		0	
70715	Ansehen		0	
70716	aufbieten		0	
70717	mußten		0	
70718	,		0	
70719	die		0	
70720	heißspornigen		0	
70721	Kampfhähne	11212	0	(mention_id=11153|references=(entity=(entity_id=entity_0226|fullname=Menge|gender=u|members=entity_0020,entity_0021|all_members_given=False|specialcase_entity=group)|specialcase_reference=figurative))
70722	voneinander		0	
70723	zu		0	
70724	trennen		0	
70725	und		0	
70726	zu		0	
70727	bezähmen		0	
70728	.		0	
70729	Am		0	
70730	anderen		0	
70731	Morgen		0	
70732	läutete		0	
70733	das		0	
70734	Armesünderglöcklein		0	
70735	und		0	
70736	die		0	
70737	Missetäter	11213	0	(mention_id=11154|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70738	wurden		0	
70739	auf		0	
70740	einen		0	
70741	Karren		0	
70742	gebunden		0	
70743	vor		0	
70744	die		0	
70745	Holzpforte		0	
70746	hinausgefahren		0	
70747	,		0	
70748	wo		0	
70749	viele		0	
70750	Hunderte	11214	0	
70751	Neugieriger	11215	0	(mention_id=11155|references=(entity=(entity_id=entity_0224|fullname=Menschenmenge|gender=u|members=entity_0044,entity_0225|all_members_given=False|specialcase_entity=group)))
70752	herzugeströmt		0	
70753	waren		0	
70754	,		0	
70755	der		0	
70756	Hinrichtung		0	
70757	beizuwohnen		0	
70758	.		0	
70759	Von		0	
70760	Hammichels	11216	0	(mention_id=11156|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70761	Geschäftsfreunden	11217	0	(mention_id=11157|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))
70762	ließen		0	
70763	sich	11218	0	
70764	nur		0	
70765	wenige		0	(mention_id=11158|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))
70766	blicken		0	
70767	;		0	
70768	von		0	
70769	den		0	
70770	Familien	11219	0	(mention_id=11159|references=(entity=(entity_id=entity_0007|fullname=Familie Armbruster|gender=mf|members=entity_0001,entity_0003,entity_0004,entity_0005,entity_0008,entity_0016,entity_0017|all_members_given=True|specialcase_entity=group)))
70771	Armbruster	11220	0	(mention_id=11159|references=(entity=(entity_id=entity_0007|fullname=Familie Armbruster|gender=mf|members=entity_0001,entity_0003,entity_0004,entity_0005,entity_0008,entity_0016,entity_0017|all_members_given=True|specialcase_entity=group)))
70772	,		0	
70773	Gersbacher	11221	0	(mention_id=11160|references=(entity=(entity_id=entity_0013|fullname=Familie Gersbacher|gender=mf|members=entity_0009,entity_0010,entity_0011,entity_0012|all_members_given=True|specialcase_entity=group)))
70774	und		0	
70775	Steinecker	11222	0	(mention_id=11161|references=(entity=(entity_id=entity_0026|fullname=Familie Steinecker|gender=mf|members=entity_0022,entity_0023,entity_0024,entity_0025|all_members_given=True|specialcase_entity=group)))
70776	war		0	
70777	niemand		0	
70778	zugegen		0	
70779	,		0	
70780	auch		0	
70781	Kaspar	11223	0	(mention_id=11162|references=(entity=(entity_id=entity_0006|fullname=Kaspar|gender=m)))
70782	nicht		0	
70783	.		0	
70784	Ebendorffer	11224	0	(mention_id=11163|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
70785	zeigte		0	
70786	sich	11225	0	(mention_id=11164|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
70787	verstockt		0	
70788	und		0	
70789	verbissen		0	
70790	,		0	
70791	Hammichel	11226	0	(mention_id=11165|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70792	aber		0	
70793	wimmerte		0	
70794	und		0	
70795	bettelte		0	
70796	auf		0	
70797	der		0	
70798	Leiter		0	
70799	noch		0	
70800	um		0	
70801	Gnade		0	
70802	.		0	
70803	Es		0	
70804	half		0	
70805	ihm	11227	0	(mention_id=11166|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70806	nichts		0	
70807	,		0	
70808	in		0	
70809	einigen		0	
70810	Minuten		0	
70811	waren		0	
70812	beide	11228	0	(mention_id=11167|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70813	gehenkt		0	
70814	und		0	
70815	somit		0	
70816	die		0	
70817	gefährlichsten		0	
70818	Feinde	11229	0	(mention_id=11168|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
70819	Armbrusters	11230	0	(mention_id=11169|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
70820	und		0	
70821	Trudis	11231	0	(mention_id=11170|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
70822	abgetan		0	
70823	.		0	
70824	Nach		0	
70825	der		0	
70826	Vollstreckung		0	
70827	des		0	
70828	Urteils		0	
70829	flutete		0	
70830	die		0	
70831	Menschenmenge	11232	0	(mention_id=11171|references=(entity=(entity_id=entity_0224|fullname=Menschenmenge|gender=u|members=entity_0044,entity_0225|all_members_given=False|specialcase_entity=group)))
70832	in		0	
70833	die		0	
70834	Stadt		0	
70835	zurück		0	
70836	,		0	
70837	und		0	
70838	die		0	
70839	sich	11233	0	(mention_id=11172|references=(entity=(entity_id=entity_0224|fullname=Menschenmenge|gender=u|members=entity_0044,entity_0225|all_members_given=False|specialcase_entity=group)))
70840	durcheinander		0	
70841	Schiebenden	11234	0	(mention_id=11173|references=(entity=(entity_id=entity_0224|fullname=Menschenmenge|gender=u|members=entity_0044,entity_0225|all_members_given=False|specialcase_entity=group)))
70842	tauschten		0	
70843	ihre	11235	0	(mention_id=11174|references=(entity=(entity_id=entity_0224|fullname=Menschenmenge|gender=u|members=entity_0044,entity_0225|all_members_given=False|specialcase_entity=group)))
70844	Meinungen		0	
70845	über		0	
70846	das		0	
70847	vor		0	
70848	ihren	11236	0	(mention_id=11175|references=(entity=(entity_id=entity_0224|fullname=Menschenmenge|gender=u|members=entity_0044,entity_0225|all_members_given=False|specialcase_entity=group)))
70849	Augen		0	
