i	token	mention	is_section_start	gold
44226	seine	6795	0	(mention_id=6738|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44227	Gemeindeverwaltung		0	
44228	nicht		0	
44229	oder		0	
44230	vielmehr		0	
44231	,		0	
44232	er	6796	0	(mention_id=6739|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44233	machte		0	
44234	sich	6797	0	(mention_id=6740|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44235	deren		0	
44236	so		0	
44237	wenig		0	
44238	wie		0	
44239	möglich		0	
44240	,		0	
44241	weil		0	
44242	er	6798	0	(mention_id=6741|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44243	die		0	
44244	›		0	
44245	Tintenklexerei		0	
44246	‹		0	
44247	haßte		0	
44248	und		0	
44249	öffentliche		0	
44250	Angelegenheiten		0	
44251	lieber		0	
44252	mündlich		0	
44253	verhandelte		0	
44254	.		0	
44255	Ganz		0	
44256	konnte		0	
44257	er	6799	0	(mention_id=6742|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44258	allerdings		0	
44259	auch		0	
44260	schriftliche		0	
44261	Arbeit		0	
44262	nicht		0	
44263	vermeiden		0	
44264	,		0	
44265	und		0	
44266	wenn		0	
44267	er	6800	0	(mention_id=6743|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44268	sich	6801	0	(mention_id=6744|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44269	hin		0	
44270	und		0	
44271	wieder		0	
44272	einer		0	
44273	ihm	6802	0	(mention_id=6745|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44274	lästigen		0	
44275	›		0	
44276	Federfuchserei		0	
44277	‹		0	
44278	wohl		0	
44279	oder		0	
44280	übel		0	
44281	unterziehen		0	
44282	mußte		0	
44283	,		0	
44284	so		0	
44285	geschah		0	
44286	dies		0	
44287	gewöhnlich		0	
44288	nicht		0	
44289	in		0	
44290	der		0	
44291	besten		0	
44292	Laune		0	
44293	.		0	
44294	Heute		0	
44295	hatte		0	
44296	er	6803	0	(mention_id=6746|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44297	es		0	
44298	mit		0	
44299	einer		0	
44300	Rechnungssache		0	
44301	zu		0	
44302	tun		0	
44303	,		0	
44304	in		0	
44305	deren		0	
44306	Prüfung		0	
44307	er	6804	0	(mention_id=6747|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44308	schon		0	
44309	so		0	
44310	weit		0	
44311	vorgeschritten		0	
44312	war		0	
44313	,		0	
44314	daß		0	
44315	er	6805	0	(mention_id=6748|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44316	sie		0	
44317	nun		0	
44318	bald		0	
44319	mit		0	
44320	seiner	6806	0	(mention_id=6749|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44321	genehmigenden		0	
44322	Unterschrift		0	
44323	versehen		0	
44324	konnte		0	
44325	.		0	
44326	Daher		0	
44327	war		0	
44328	er	6807	0	(mention_id=6750|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44329	auch		0	
44330	diesmal		0	
44331	durchaus		0	
44332	nicht		0	
44333	unwirsch		0	
44334	,		0	
44335	als		0	
44336	sich		0	
44337	die		0	
44338	Tür		0	
44339	öffnete		0	
44340	und		0	
44341	Madlen	6808	0	(mention_id=6751|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44342	hereintrat		0	
44343	.		0	
44344	»		0	
44345	Altechen	6809	0	(mention_id=6752|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44346	,		0	
44347	du	6810	0	(mention_id=6753|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44348	?		0	
44349	«		0	
44350	sprach		0	
44351	er	6811	0	(mention_id=6754|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44352	,		0	
44353	seine	6812	0	(mention_id=6755|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44354	Frau	6813	0	(mention_id=6756|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44355	verwundert		0	
44356	anblickend		0	
44357	.		0	
44358	»		0	
44359	Du	6814	0	(mention_id=6757|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44360	hast		0	
44361	was		0	
44362	auf		0	
44363	dem		0	
44364	Herzen		0	
44365	;		0	
44366	also		0	
44367	heraus		0	
44368	damit		0	
44369	!		0	
44370	«		0	
44371	»		0	
44372	Ja		0	
44373	,		0	
44374	Chrischtoph	6815	0	(mention_id=6758|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44375	,		0	
44376	ich	6816	0	(mention_id=6759|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44377	hab'		0	
44378	was		0	
44379	auf		0	
44380	dem		0	
44381	Herzen		0	
44382	,		0	
44383	«		0	
44384	erwiderte		0	
44385	sie	6817	0	(mention_id=6760|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44386	,		0	
44387	indem		0	
44388	sie	6818	0	(mention_id=6761|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44389	sich	6819	0	(mention_id=6762|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44390	ihm	6820	0	(mention_id=6763|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44391	gegenüber		0	
44392	am		0	
44393	Tische		0	
44394	niederließ		0	
44395	.		0	
44396	»		0	
44397	Ich	6821	0	(mention_id=6764|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44398	bange		0	
44399	mich	6822	0	(mention_id=6765|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44400	um		0	
44401	dich	6823	0	(mention_id=6766|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44402	.		0	
44403	Seit		0	
44404	Wochen		0	
44405	,		0	
44406	seit		0	
44407	Monden		0	
44408	schon		0	
44409	zeigst		0	
44410	du	6824	0	(mention_id=6767|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44411	ein		0	
44412	ganz		0	
44413	verändertes		0	
44414	Wesen		0	
44415	,		0	
44416	bist		0	
44417	nicht		0	
44418	mehr		0	
44419	heiter		0	
44420	und		0	
44421	zufrieden		0	
44422	wie		0	
44423	sonst		0	
44424	,		0	
44425	gehst		0	
44426	mit		0	
44427	finsterem		0	
44428	Gesicht		0	
44429	herum		0	
44430	und		0	
44431	simelierst		0	
44432	,		0	
44433	als		0	
44434	drückten		0	
44435	dich	6825	0	(mention_id=6768|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44436	Sorgen		0	
44437	,		0	
44438	von		0	
44439	denen		0	
44440	ich	6826	0	(mention_id=6769|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44441	nichts		0	
44442	weiß		0	
44443	.		0	
44444	Mit		0	
44445	Haus		0	
44446	und		0	
44447	Hof		0	
44448	,		0	
44449	mit		0	
44450	Kindern	6827	0	(mention_id=6770|references=(entity=(entity_id=entity_0034|fullname=Bertel Armbruster|gender=f)),(entity=(entity_id=entity_0005|fullname=Peter Armbruster|gender=m)),(entity=(entity_id=entity_0004|fullname=Ammerie Armbruster|gender=f)))
44451	und		0	
44452	Enkeln	6828	0	(mention_id=6771|references=(entity=(entity_id=entity_0017|fullname=Jüngerer Enkel von Christoph Armbruster|gender=m)),(entity=(entity_id=entity_0016|fullname=Älterer Enkel von Christoph Armbruster|gender=m)))
44453	kann		0	
44454	das		0	
44455	nicht		0	
44456	zusammenhängen		0	
44457	,		0	
44458	denn		0	
44459	da		0	
44460	ist		0	
44461	alles		0	
44462	in		0	
44463	tadelloser		0	
44464	Ordnung		0	
44465	,		0	
44466	wir	6829	0	(mention_id=6772|references=(entity=(entity_id=entity_0007|fullname=Familie Armbruster|gender=mf|members=entity_0001,entity_0003,entity_0004,entity_0005,entity_0008,entity_0016,entity_0017|all_members_given=True|specialcase_entity=group)),(entity=(entity_id=entity_0034|fullname=Bertel Armbruster|gender=f)),(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
44467	sind		0	
44468	alle	6830	0	
44469	gesund		0	
44470	,		0	
44471	und		0	
44472	es		0	
44473	fehlt		0	
44474	uns	6831	0	(mention_id=6773|references=(entity=(entity_id=entity_0007|fullname=Familie Armbruster|gender=mf|members=entity_0001,entity_0003,entity_0004,entity_0005,entity_0008,entity_0016,entity_0017|all_members_given=True|specialcase_entity=group)),(entity=(entity_id=entity_0034|fullname=Bertel Armbruster|gender=f)),(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
44475	an		0	
44476	nichts		0	
44477	.		0	
44478	Nur		0	
44479	du	6832	0	(mention_id=6774|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44480	bist		0	
44481	nicht		0	
44482	mehr		0	
44483	der		0	
44484	Alte	6833	0	(mention_id=6775|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44485	,		0	
44486	trägst		0	
44487	dich	6834	0	(mention_id=6776|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44488	mit		0	
44489	gewiß		0	
44490	unerfreulichen		0	
44491	Heimlichkeiten		0	
44492	.		0	
44493	Ich	6835	0	(mention_id=6777|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44494	glaubte		0	
44495	bisher		0	
44496	,		0	
44497	du	6836	0	(mention_id=6778|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44498	hättest		0	
44499	Schwierigkeiten		0	
44500	und		0	
44501	Verdrießlichkeiten		0	
44502	mit		0	
44503	der		0	
44504	Gemeinde		0	(mention_id=6779|references=(entity=(entity_id=entity_0019|fullname=Wachenheimer|gender=mf|members=entity_0007,entity_0013,entity_0014,entity_0026|all_members_given=False|specialcase_entity=group)))
44505	,		0	
44506	die		0	
44507	sich		0	
44508	sehr		0	
44509	in		0	
44510	die		0	
44511	Länge		0	
44512	zögen		0	
44513	.		0	
44514	Als		0	
44515	ich	6837	0	(mention_id=6780|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44516	aber		0	
44517	neulich		0	
44518	zufällig		0	
44519	hörte		0	
44520	,		0	
44521	wie		0	
44522	hier		0	
44523	in		0	
44524	deiner	6838	0	(mention_id=6781|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44525	Stube		0	
44526	Lutz	6839	0	(mention_id=6782|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))
44527	Hebenstreit	6839	0	(mention_id=6782|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))
44528	so		0	
44529	laut		0	
44530	und		0	
44531	heftig		0	
44532	auf		0	
44533	dich	6840	0	(mention_id=6783|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44534	einschrie		0	
44535	,		0	
44536	da		0	
44537	sagt		0	
44538	ich	6841	0	(mention_id=6784|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44539	mir	6842	0	(mention_id=6785|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44540	:		0	
44541	wenn		0	
44542	sich	6843	0	
44543	Chrischtoph	6844	0	(mention_id=6786|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44544	mit		0	
44545	dem	6845	0	
44546	zankt		0	
44547	,		0	
44548	der	6846	0	(mention_id=6787|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))
44549	stets		0	
44550	sein	6847	0	(mention_id=6788|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44551	Freund	6848	0	(mention_id=6789|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))
44552	und		0	
44553	Helfer	6849	0	(mention_id=6790|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))
44554	war		0	
44555	,		0	
44556	dann		0	
44557	muß		0	
44558	es		0	
44559	sich		0	
44560	um		0	
44561	Dinge		0	
44562	drehen		0	
44563	von		0	
44564	so		0	
44565	mißlicher		0	
44566	Beschaffenheit		0	
44567	,		0	
44568	–		0	
44569	«		0	
44570	Der		0	
44571	Bürgermeister	6850	0	(mention_id=6791|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44572	,		0	
44573	der	6851	0	(mention_id=6792|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44574	schon		0	
44575	aus		0	
44576	den		0	
44577	ersten		0	
44578	Worten		0	
44579	seiner	6852	0	(mention_id=6793|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44580	Frau	6853	0	(mention_id=6794|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44581	herausgehört		0	
44582	hatte		0	
44583	,		0	
44584	daß		0	
44585	sie	6854	0	(mention_id=6795|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44586	ihn	6855	0	(mention_id=6796|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44587	wegen		0	
44588	seiner	6856	0	(mention_id=6797|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44589	grämlichen		0	
44590	Stimmung		0	
44591	zur		0	
44592	Rede		0	
44593	stellen		0	
44594	wollte		0	
44595	,		0	
44596	war		0	
44597	ihren	6857	0	(mention_id=6798|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44598	Klagen		0	
44599	nur		0	
44600	mit		0	
44601	halbem		0	
44602	Ohre		0	
44603	gefolgt		0	
44604	und		0	
44605	hatte		0	
44606	,		0	
44607	während		0	
44608	sie	6858	0	(mention_id=6799|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44609	sprach		0	
44610	,		0	
44611	sich	6859	0	(mention_id=6800|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44612	überlegt		0	
44613	,		0	
44614	ob		0	
44615	er	6860	0	(mention_id=6801|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44616	ihr	6861	0	(mention_id=6802|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44617	,		0	
44618	nach		0	
44619	Lutz	6862	0	(mention_id=6803|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))
44620	Hebenstreits	6862	0	(mention_id=6803|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))
44621	Rat		0	
44622	,		0	
44623	nun		0	
44624	alles		0	
44625	sagen		0	
44626	solle		0	
44627	oder		0	
44628	nicht		0	
44629	.		0	
44630	Auf		0	
44631	falscher		0	
44632	Spur		0	
44633	wollte		0	
44634	er	6863	0	(mention_id=6804|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44635	sie	6864	0	(mention_id=6805|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44636	jedoch		0	
44637	mit		0	
44638	ihren	6865	0	(mention_id=6806|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44639	Vermutungen		0	
44640	nicht		0	
44641	lassen		0	
44642	.		0	
44643	Darum		0	
44644	unterbrach		0	
44645	er	6866	0	(mention_id=6807|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44646	sie	6867	0	(mention_id=6808|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44647	jetzt		0	
44648	:		0	
44649	»		0	
44650	In		0	
44651	der		0	
44652	Gemeinde		0	(mention_id=6809|references=(entity=(entity_id=entity_0019|fullname=Wachenheimer|gender=mf|members=entity_0007,entity_0013,entity_0014,entity_0026|all_members_given=False|specialcase_entity=group)))
44653	habe		0	
44654	ich	6868	0	(mention_id=6810|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44655	keinen		0	
44656	Verdruß		0	
44657	gehabt		0	
44658	,		0	
44659	und		0	
44660	Lutz	6869	0	(mention_id=6811|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))
44661	Hebenstreit	6869	0	(mention_id=6811|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))
44662	ist		0	
44663	auch		0	
44664	heut'		0	
44665	noch		0	
44666	mein	6870	0	(mention_id=6812|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44667	Freund	6871	0	(mention_id=6813|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))
44668	,		0	
44669	wie		0	
44670	ich	6872	0	(mention_id=6814|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44671	mir	6873	0	(mention_id=6815|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44672	keinen		0	
44673	zuverlässigeren		0	
44674	wünschen		0	
44675	kann		0	
44676	.		0	
44677	«		0	
44678	»		0	
44679	Nun		0	
44680	,		0	
44681	was		0	
44682	ist's		0	
44683	dann		0	
44684	?		0	
44685	«		0	
44686	fragte		0	
44687	sie	6874	0	(mention_id=6816|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44688	.		0	
44689	»		0	
44690	Ich	6875	0	(mention_id=6817|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44691	verlange		0	
44692	,		0	
44693	daß		0	
44694	du	6876	0	(mention_id=6818|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44695	mir	6877	0	(mention_id=6819|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44696	von		0	
44697	deinen	6878	0	(mention_id=6820|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44698	Sorgen		0	
44699	mein	6879	0	(mention_id=6821|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44700	mir	6880	0	(mention_id=6822|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44701	zukommendes		0	
44702	Teil		0	
44703	abgibst		0	
44704	,		0	
44705	damit		0	
44706	ich	6881	0	(mention_id=6823|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44707	sie		0	
44708	dir	6882	0	(mention_id=6824|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44709	tragen		0	
44710	helfe		0	
44711	.		0	
44712	«		0	
44713	Er	6883	0	(mention_id=6825|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44714	sah		0	
44715	seine	6884	0	(mention_id=6826|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44716	Frau	6885	0	(mention_id=6827|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44717	in		0	
44718	immer		0	
44719	noch		0	
44720	wägenden		0	
44721	Gedanken		0	
44722	an		0	
44723	,		0	
44724	und		0	
44725	nach		0	
44726	einem		0	
44727	letzten		0	
44728	Zaudern		0	
44729	sprach		0	
44730	er	6886	0	(mention_id=6828|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44731	langsam		0	
44732	und		0	
44733	nachdrücklich		0	
44734	:		0	
44735	»		0	
44736	Madlen	6887	0	(mention_id=6829|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44737	,		0	
44738	wir	6888	0	(mention_id=6830|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)),(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44739	werden		0	
44740	unsere	6889	0	(mention_id=6831|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)),(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44741	liebe		0	
44742	Trudi	6890	0	(mention_id=6832|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
44743	verlieren		0	
44744	.		0	
44745	«		0	
44746	Da		0	
44747	hellten		0	
44748	sich		0	
44749	Madlens	6891	0	(mention_id=6833|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44750	Züge		0	
44751	auf		0	
44752	,		0	
44753	und		0	
44754	mit		0	
44755	einem		0	
44756	frohen		0	
44757	Lächeln		0	
44758	sagte		0	
44759	sie	6892	0	(mention_id=6834|references=(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44760	:		0	
44761	»		0	
44762	Das		0	
44763	ist's		0	
44764	,		0	
44765	was		0	
44766	dich	6893	0	(mention_id=6835|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44767	bekümmert		0	
44768	?		0	
44769	Aber		0	
44770	Chrischtoph	6894	0	(mention_id=6836|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
44771	!		0	
44772	wenn		0	
44773	sie	6895	0	(mention_id=6837|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
44774	auch		0	
44775	vielleicht		0	
44776	bald		0	
44777	von		0	
44778	unserem	6896	0	(mention_id=6838|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)),(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44779	Hofe		0	
44780	abzieht		0	
44781	,		0	
44782	so		0	
44783	bleibt		0	
44784	sie	6897	0	(mention_id=6839|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
44785	doch		0	
44786	hier		0	
44787	in		0	
44788	der		0	
44789	Stadt		0	
44790	und		0	
44791	kann		0	
44792	jeden		0	
44793	Tag		0	
44794	auf		0	
44795	ein		0	
44796	Stündchen		0	
44797	oder		0	
44798	ein		0	
44799	Viertelstündchen		0	
44800	zu		0	
44801	uns	6898	0	(mention_id=6840|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)),(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44802	gesprungen		0	
44803	kommen		0	
44804	,		0	
44805	uns	6899	0	(mention_id=6841|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)),(entity=(entity_id=entity_0003|fullname=Magdalene Armbruster|gender=f)))
44806	von		0	
44807	ihrem	6900	0	(mention_id=6842|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
44808	jungen		0	
44809	Glück		0	
44810	zu		0	
44811	erzählen		0	
44812	.		0	
