i	token	mention	is_section_start	gold
61504	sich	7213	0	(mention_id=7325|references=(entity=(entity_id=generic_3395|fullname=ein tüchtiger Mann|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
61505	kaum		0	
61506	bieten		0	
61507	ließe		0	
61508	,		0	
61509	und		0	
61510	daß		0	
61511	das		0	
61512	Selbstgefühl		0	
61513	des		0	
61514	Thatkräftigen	7214	0	(mention_id=7326|references=(entity=(entity_id=generic_3396|fullname=thatkräftiger Mann|gender=u|specialcase_entity=generic)))
61515	nicht		0	
61516	mehr		0	
61517	verlange		0	
61518	,		0	
61519	als		0	
61520	der		0	
61521	Grieche	7215	0	(mention_id=7327|references=(entity=(entity_id=generic_3397|fullname=Grieche|gender=u|specialcase_entity=generic)))
61522	in		0	
61523	seinem	7216	0	(mention_id=7328|references=(entity=(entity_id=generic_3398|fullname=Grieche|gender=u|specialcase_entity=generic)))
61524	δος		0	
61525	μοι		0	
61526	ποῦ		0	
61527	στω		0	
61528	,		0	
61529	Gib		0	
61530	mir	7217	0	(mention_id=7329|references=(entity=(entity_id=generic_3399|fullname=Grieche|gender=u|specialcase_entity=generic)))
61531	,		0	
61532	worauf		0	
61533	ich	7218	0	(mention_id=7330|references=(entity=(entity_id=generic_3400|fullname=Grieche|gender=u|specialcase_entity=generic)))
61534	fuße		0	
61535	.		0	
61536	oder		0	
61537	Archimedes	7219	0	(mention_id=7331|references=(entity=(entity_id=entity_0470|fullname=Archimedes|gender=m)))
61538	in		0	
61539	jenem		0	
61540	Punkt		0	
61541	außer		0	
61542	der		0	
61543	Erde		0	
61544	,		0	
61545	von		0	
61546	welchem		0	
61547	er	7220	0	(mention_id=7332|references=(entity=(entity_id=entity_0470|fullname=Archimedes|gender=m)))
61548	seinen	7221	0	(mention_id=7333|references=(entity=(entity_id=entity_0470|fullname=Archimedes|gender=m)))
61549	Hebel		0	
61550	an		0	
61551	diese		0	
61552	zu		0	
61553	setzen		0	
61554	versprach		0	
61555	.		0	
61556	Aber		0	
61557	solch		0	
61558	einen		0	
61559	Punkt		0	
61560	hatte		0	
61561	Benthal	7222	0	(mention_id=7334|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
61562	in		0	
61563	seiner	7223	0	(mention_id=7335|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
61564	Lehrstelle		0	
61565	zur		0	
61566	Noth		0	
61567	eben		0	
61568	auch		0	
61569	,		0	
61570	es		0	
61571	blieb		0	
61572	also		0	
61573	immer		0	
61574	seine	7224	0	(mention_id=7336|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
61575	Geschmackssache		0	
61576	,		0	
61577	ob		0	
61578	er	7225	0	(mention_id=7337|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
61579	von		0	
61580	einem		0	
61581	Hinterwälder		0	
61582	Blockhaus		0	
61583	oder		0	
61584	von		0	
61585	Mr.	7226	0	(mention_id=7338|references=(entity=(entity_id=entity_0002|fullname=Mr. Mockingbird|gender=m)))
61586	Mockingbird's	7226	0	(mention_id=7338|references=(entity=(entity_id=entity_0002|fullname=Mr. Mockingbird|gender=m)))
61587	Volksschule		0	
61588	aus		0	
61589	seine	7227	0	(mention_id=7339|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
61590	Hebel		0	
61591	würde		0	
61592	ansetzen		0	
61593	wollen		0	
61594	.		0	
61595	Diese		0	
61596	Ueberzeugungen		0	
61597	schlugen		0	
61598	unsern	7228	0	
61599	Freund	7229	0	(mention_id=7340|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
61600	ziemlich		0	
61601	darnieder		0	
61602	.		0	
61603	Er	7230	0	(mention_id=7341|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
61604	hatte		0	
61605	sich	7231	0	(mention_id=7342|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
61606	den		0	
61607	Gedanken		0	
61608	an		0	
61609	Benthal's	7232	0	(mention_id=7343|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
61610	Genossenschaft		0	
61611	so		0	
61612	rasch		0	
61613	und		0	
61614	feurig		0	
61615	eigen		0	
61616	gemacht		0	
61617	,		0	
61618	daß		0	
61619	dieser		0	
61620	Gedanke		0	
61621	,		0	
61622	wie		0	
61623	ein		0	
61624	Gerüst		0	
61625	nach		0	
61626	dem		0	
61627	Brillantfeuerwerk		0	
61628	,		0	
61629	heute		0	
61630	noch		0	
61631	fest		0	
61632	stand		0	
61633	,		0	
61634	wenn		0	
61635	auch		0	
61636	ohne		0	
61637	die		0	
61638	magische		0	
61639	Verklärung		0	
61640	von		0	
61641	gestern		0	
61642	.		0	
61643	Viel		0	
61644	ehrer		0	
61645	erwartete		0	
61646	das		0	
61647	Gerüst		0	
61648	die		0	
61649	Wiederholung		0	
61650	des		0	
61651	Feuerwerks		0	
61652	als		0	
61653	das		0	
61654	Schicksal		0	
61655	,		0	
61656	abgetragen		0	
61657	zu		0	
61658	werden		0	
61659	.		0	
61660	Bei		0	
61661	dieser		0	
61662	Stimmung		0	
61663	sah		0	
61664	Moorfeld	7233	0	(mention_id=7344|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
61665	mit		0	
61666	Ungeduld		0	
61667	der		0	
61668	Stunde		0	
61669	seines	7234	0	(mention_id=7345|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
61670	gestern		0	
61671	angekündigten		0	
61672	Abendbesuches		0	
61673	entgegen		0	
61674	.		0	
61675	Endlich		0	
61676	brach		0	
61677	sie		0	
61678	an		0	
61679	.		0	
61680	Auf		0	
61681	Flügeln		0	
61682	eilte		0	
61683	er	7235	0	(mention_id=7346|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
61684	fort		0	
61685	.		0	
61686	Doch		0	
61687	,		0	
61688	wir	7236	0	(mention_id=7347|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
61689	wollen		0	
61690	ihm	7237	0	(mention_id=7348|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
61691	,		0	
61692	wie		0	
61693	er	7238	0	(mention_id=7349|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
61694	es		0	
61695	im		0	
61696	Geiste		0	
61697	längst		0	
61698	selbst		0	
61699	that		0	
61700	,		0	
61701	in		0	
61702	Person		0	
61703	voraneilen		0	
61704	und		0	
61705	uns	7239	0	(mention_id=7350|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
61706	um		0	
61707	einige		0	
61708	Augenblicke		0	
61709	den		0	
61710	Vortritt		0	
61711	vor		0	
61712	ihm	7240	0	(mention_id=7351|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
61713	herausnehmen		0	
61714	.		0	
61715	Im		0	
61716	letzten		0	
61717	Tagesdämmer		0	
61718	finden		0	
61719	wir	7241	0	(mention_id=7352|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
61720	uns	7242	0	(mention_id=7353|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
61721	in		0	
61722	einer		0	
61723	der		0	
61724	einsamsten		0	
61725	Straßen		0	
61726	Newyorks		0	
61727	—		0	
61728	und		0	
61729	außer		0	
61730	dem		0	
61731	Broadway		0	
61732	und		0	
61733	Bowery		0	
61734	können		0	
61735	sie		0	
61736	sehr		0	
61737	einsam		0	
61738	sein		0	
61739	diese		0	
61740	weiten		0	
61741	Straßen		0	
61742	Newyork's		0	
61743	—		0	
61744	wir	7243	0	(mention_id=7354|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
61745	finden		0	
61746	uns	7244	0	(mention_id=7355|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
61747	in		0	
61748	einer		0	
61749	der		0	
61750	Nebenstraßen		0	
61751	des		0	
61752	Winkels		0	
61753	von		0	
61754	Bowery		0	
61755	und		0	
61756	Grandstreet		0	
61757	vor		0	
61758	einem		0	
61759	kleinen		0	
61760	niedlichem		0	
61761	Framehause		0	
61762	von		0	
61763	drei		0	
61764	Fenstern		0	
61765	Front		0	
61766	.		0	
61767	Es		0	
61768	ist		0	
61769	hellgelb		0	
61770	angestrichen		0	
61771	,		0	
61772	hat		0	
61773	grasgrüne		0	
61774	Jalousien		0	
61775	und		0	
61776	ein		0	
61777	paar		0	
61778	Acazienbäumchen		0	
61779	vor'm		0	
61780	Eingang		0	
61781	.		0	
61782	Der		0	
61783	gewöhnlich		0	
61784	holländisch-amerikanische		0	
61785	Aufputz		0	
61786	.		0	
61787	Wir	7245	0	(mention_id=7356|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
61788	treten		0	
61789	durch		0	
61790	ein		0	
61791	paar		0	
61792	das		0	
61793	Basement		0	
61794	überbauende		0	
61795	Stufen		0	
61796	in's		0	
61797	Parterre		0	
61798	.		0	
61799	Nach		0	
61800	hiesiger		0	
61801	Sitte		0	
61802	würden		0	
61803	wir	7246	0	(mention_id=7357|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
61804	hier		0	
61805	das		0	
61806	Parlour		0	
61807	finden		0	
61808	.		0	
61809	Aber		0	
61810	in		0	
61811	den		0	
61812	Glücksverhältnissen		0	
61813	der		0	
61814	deutschen		0	
61815	Mietherin	7247	0	(mention_id=7358|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
61816	ist		0	
61817	weder		0	
61818	von		0	
61819	Parlour		0	
61820	noch		0	
61821	von		0	
61822	Drawing-room		0	
61823	die		0	
61824	Rede		0	
61825	.		0	
61826	Im		0	
61827	Parterre		0	
61828	wohnt		0	
61829	die		0	
61830	Hauseigenthümerin	7248	0	(mention_id=7359|references=(entity=(entity_id=entity_0480|fullname=pensionierte Witwe|gender=f)))
61831	selbst		0	
61832	,		0	
61833	die		0	
61834	pensionirte		0	
61835	Wittwe	7249	0	(mention_id=7360|references=(entity=(entity_id=entity_0480|fullname=pensionierte Witwe|gender=f)))
61836	eines		0	
61837	Seeoffiziers	7250	0	(mention_id=7361|references=(entity=(entity_id=entity_0482|fullname=Seeoffizier|gender=m)))
61838	,		0	
61839	der	7251	0	(mention_id=7362|references=(entity=(entity_id=entity_0482|fullname=Seeoffizier|gender=m)))
61840	im		0	
61841	letzten		0	
61842	englischen		0	
61843	Kriege		0	
61844	gefallen		0	
61845	.		0	
61846	Wir	7252	0	(mention_id=7363|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
61847	besteigen		0	
61848	demnach		0	
61849	das		0	
61850	Gestock		0	
61851	.		0	
61852	Dieses		0	
61853	ist		0	
61854	Frau	7253	0	(mention_id=7364|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
61855	v.	7253	0	(mention_id=7364|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
61856	Milden's	7253	0	(mention_id=7364|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
61857	Wohnung		0	
61858	.		0	
61859	Zwei		0	
61860	kleine		0	
61861	Zimmer		0	
61862	und		0	
61863	ein		0	
61864	Cabinet		0	
61865	bilden		0	
61866	den		0	
61867	bescheidenen		0	
61868	Haushalt		0	
61869	,		0	
61870	welchen		0	
61871	Benthal	7254	0	(mention_id=7365|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
61872	sein	7255	0	(mention_id=7366|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
61873	„		0	
61874	Lorettohäuschen		0	
61875	“		0	
61876	nennt		0	
61877	.		0	
61878	Mit		0	
61879	dem		0	
61880	Geisterrechte		0	
61881	,		0	
61882	einzutreten		0	
61883	ohne		0	
61884	anzuklopfen		0	
61885	,		0	
61886	und		0	
61887	zu		0	
61888	lauschen		0	
61889	ohne		0	
61890	erröthen		0	
61891	zu		0	
61892	dürfen		0	
61893	,		0	
61894	stehen		0	
61895	wir	7256	0	(mention_id=7367|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
61896	jetzt		0	
61897	im		0	
61898	ersten		0	
61899	dieser		0	
61900	Gemächer		0	
61901	.		0	
61902	Da		0	
61903	es		0	
61904	kein		0	
61905	Bett		0	
61906	enthält		0	
61907	,		0	
61908	würde		0	
61909	es		0	
61910	der		0	
61911	Pariser	7257	0	(mention_id=7368|references=(entity=(entity_id=generic_3401|fullname=Pariser|gender=u|specialcase_entity=generic)))
61912	einen		0	
61913	Salon		0	
61914	nennen		0	
61915	;		0	
61916	bilden		0	
61917	wir	7258	0	(mention_id=7369|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
61918	uns	7259	0	(mention_id=7370|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
61919	also		0	
61920	ein		0	
61921	,		0	
61922	wir	7260	0	(mention_id=7371|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
61923	stehen		0	
61924	im		0	
61925	Salon		0	
61926	der		0	
61927	Frau	7261	0	(mention_id=7372|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
61928	v.	7261	0	(mention_id=7372|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
61929	Milden	7261	0	(mention_id=7372|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
61930	.		0	
61931	Es		0	
61932	ist		0	
61933	eine		0	
61934	schweigsame		0	
61935	Visite		0	
61936	,		0	
61937	die		0	
61938	wir	7262	0	(mention_id=7373|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
61939	da		0	
61940	machen		0	
61941	.		0	
61942	Eine		0	
61943	summende		0	
61944	Theemaschine		0	
61945	erfüllt		0	
61946	die		0	
61947	vier		0	
61948	Wände		0	
61949	mit		0	
61950	ihrer		0	
61951	mystischen		0	
61952	Sourdinen-Musik		0	
61953	;		0	
61954	sonst		0	
61955	regt		0	
61956	sich		0	
61957	kein		0	
61958	Laut		0	
61959	darin		0	
61960	.		0	
61961	Ueberblicken		0	
61962	wir	7263	0	(mention_id=7374|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
61963	die		0	
61964	Gruppe	7264	0	(mention_id=7375|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)),(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)),(entity=(entity_id=entity_0402|fullname=Pauline von Milden|gender=f)))
61965	,		0	
61966	die	7265	0	(mention_id=7376|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)),(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)),(entity=(entity_id=entity_0402|fullname=Pauline von Milden|gender=f)))
61967	,		0	
61968	„		0	
61969	um		0	
61970	des		0	
61971	Lichts		0	
61972	gesellige		0	
61973	Flamme		0	
61974	“		0	
61975	versammelt		0	
61976	,		0	
61977	den		0	
61978	runden		0	
61979	Tisch		0	
61980	inne		0	
61981	hat		0	
61982	,		0	
61983	und		0	
61984	von		0	
61985	einer		0	
61986	Milchlampe		0	
61987	,		0	
61988	unter		0	
61989	der		0	
61990	Blende		0	
61991	ihres		0	
61992	Lichtschirms		0	
61993	,		0	
61994	beleuchtet		0	
61995	wird		0	
61996	.		0	
61997	Es		0	
61998	ist		0	
61999	eine		0	
62000	Gruppe	7266	0	(mention_id=7377|references=(entity=(entity_id=entity_0402|fullname=Pauline von Milden|gender=f)),(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)),(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
62001	von		0	
62002	drei		0	
62003	Frauenköpfen	7267	0	(mention_id=7378|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)),(entity=(entity_id=entity_0402|fullname=Pauline von Milden|gender=f)),(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)))
62004	,		0	
62005	welche		0	(mention_id=7379|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)),(entity=(entity_id=entity_0402|fullname=Pauline von Milden|gender=f)),(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)))
62006	auf		0	
62007	den		0	
62008	ersten		0	
62009	Blick		0	
62010	die		0	
62011	Gleichheit		0	
62012	des		0	
62013	Familienzugs		0	
62014	erkennen		0	
62015	läßt		0	
62016	.		0	
62017	Es		0	
62018	ist		0	
62019	Frau	7268	0	(mention_id=7380|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
62020	v.	7268	0	(mention_id=7380|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
62021	Milden	7268	0	(mention_id=7380|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
62022	mit		0	
62023	ihren	7269	0	(mention_id=7381|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
62024	beiden		0	
62025	Töchtern	7270	0	(mention_id=7382|references=(entity=(entity_id=entity_0402|fullname=Pauline von Milden|gender=f)),(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)))
62026	.		0	
62027	Die		0	
62028	Gruppe	7271	0	(mention_id=7383|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)),(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)),(entity=(entity_id=entity_0402|fullname=Pauline von Milden|gender=f)))
62029	befindet		0	
62030	sich	7272	0	(mention_id=7384|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)),(entity=(entity_id=entity_0004|fullname=Malvine von Milden|gender=f)),(entity=(entity_id=entity_0402|fullname=Pauline von Milden|gender=f)))
62031	in		0	
62032	dem		0	
62033	Zustande		0	
62034	jener		0	
62035	vollkommensten		0	
62036	Ruhe		0	
62037	,		0	
62038	in		0	
62039	welcher		0	
62040	der		0	
62041	Künstler	7273	0	(mention_id=7385|references=(entity=(entity_id=generic_3402|fullname=Künstler allgemein|gender=u|specialcase_entity=generic)))
62042	sein	7274	0	(mention_id=7386|references=(entity=(entity_id=generic_3403|fullname=Künstler allgemein|gender=u|specialcase_entity=generic)))
62043	Modell		0	(mention_id=7387|references=(entity=(entity_id=generic_3404|fullname=Modell des Künstlers allgemein|gender=u|specialcase_entity=generic)))
62044	zu		0	
62045	beschauen		0	
62046	liebt		0	
62047	.		0	
62048	Frau	7275	0	(mention_id=7388|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
62049	v.	7275	0	(mention_id=7388|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
62050	Milden	7275	0	(mention_id=7388|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
62051	heftet		0	
62052	ihr	7276	0	(mention_id=7389|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
62053	Auge		0	
62054	auf		0	
62055	eine		0	
62056	feinere		0	
62057	weibliche		0	
62058	Arbeit		0	
62059	,		0	
62060	eine		0	
62061	von		0	
62062	denen		0	
62063	,		0	
62064	welche		0	
62065	den		0	
62066	Gesichtsausdruck		0	
62067	denkend		0	
62068	beleben		0	
62069	,		0	
62070	aber		0	
62071	doch		0	
62072	die		0	
62073	Sicherheit		0	
62074	des		0	
62075	Gelingens		0	
62076	nicht		0	
62077	beunruhigen		0	
62078	.		0	
62079	Ein		0	
62080	zartes		0	
62081	,		0	
62082	sinniges		0	
62083	Antlitz		0	
62084	.		0	
62085	Ein		0	
62086	mädchenhafter		0	
62087	Schmelz		0	
62088	liegt		0	
62089	auf		0	
62090	diesen		0	
62091	Zügen		0	
62092	,		0	
62093	eine		0	
62094	nervöse		0	
62095	Geistigkeit		0	
62096	,		0	
62097	welche		0	
62098	es		0	
62099	vor		0	
62100	dem		0	
62101	gemeinen		0	
62102	Altern		0	
62103	ewig		0	
62104	bewahren		0	
62105	wird		0	
62106	.		0	
62107	Die		0	
62108	Spuren		0	
62109	der		0	
62110	Jahre		0	
62111	sind		0	
62112	in		0	
62113	ihren	7277	0	(mention_id=7390|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
62114	Mienen		0	
62115	zwar		0	
62116	zu		0	
62117	lesen		0	
62118	,		0	
62119	aber		0	
62120	nicht		0	
62121	in		0	
62122	jener		0	
62123	groben		0	
62124	Runenschrift		0	
62125	der		0	
62126	sogenannten		0	
62127	Erfahrung		0	
62128	,		0	
62129	sondern		0	
62130	nur		0	
62131	in		0	
62132	dem		0	
62133	geübteren		0	
62134	Ausdruck		0	
62135	einer		0	
62136	angeborenen		0	
62137	weiblichen		0	
62138	Intuitionskraft		0	
62139	.		0	
62140	Ihr	7278	0	(mention_id=7391|references=(entity=(entity_id=entity_0403|fullname=Frau von Milden|gender=f)))
62141	gegenüber		0	
62142	erblicken		0	
62143	wir	7279	0	(mention_id=7392|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
62144	Pauline	7280	0	(mention_id=7393|references=(entity=(entity_id=entity_0402|fullname=Pauline von Milden|gender=f)))
62145	,		0	
62146	die		0	
62147	ältere		0	
62148	Tochter	7281	0	(mention_id=7394|references=(entity=(entity_id=entity_0402|fullname=Pauline von Milden|gender=f)))
62149	.		0	
62150	Im		0	
62151	Anschauen		0	
