i	token	mention	gold
174468	Benthal	20274	(mention_id=20604|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
174469	zu		
174470	finden		
174471	,		
174472	noch		
174473	heute		
174474	machen		
174475	.		
174476	Das		
174477	that		
174478	er	20275	(mention_id=20605|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174479	.		
174480	Glücklicherweise		
174481	fand		
174482	er	20276	(mention_id=20606|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174483	in		
174484	seinem	20277	(mention_id=20607|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174485	Notizbuch		
174486	die		
174487	Adresse		
174488	jenes		
174489	abgelegenen		
174490	Stadtwinkels		
174491	vor		
174492	,		
174493	wohin		
174494	er	20278	(mention_id=20608|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174495	sich	20279	(mention_id=20609|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174496	sonst		
174497	wohl		
174498	schwerlich		
174499	zurechtgefunden		
174500	hätte		
174501	.		
174502	So		
174503	warf		
174504	er	20280	(mention_id=20610|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174505	sich	20281	(mention_id=20611|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174506	in		
174507	die		
174508	nächste		
174509	Miethkutsche		
174510	und		
174511	flog		
174512	dahin		
174513	.		
174514	Das		
174515	Gasthaus		
174516	zum		
174517	grünen		
174518	Baum		
174519	stand		
174520	jetzt		
174521	in		
174522	einer		
174523	Straße		
174524	,		
174525	das		
174526	vor		
174527	drei		
174528	Monaten		
174529	fast		
174530	noch		
174531	auf		
174532	freiem		
174533	Felde		
174534	gestanden		
174535	.		
174536	Im		
174537	Innern		
174538	aber		
174539	war		
174540	es		
174541	so		
174542	ziemlich		
174543	beim		
174544	Alten		
174545	geblieben		
174546	.		
174547	Herr	20282	(mention_id=20612|references=(entity=(entity_id=entity_0306|fullname=Wirt Herr Häberle|gender=m)))
174548	Häberle	20282	(mention_id=20612|references=(entity=(entity_id=entity_0306|fullname=Wirt Herr Häberle|gender=m)))
174549	,		
174550	„		
174551	der		
174552	deutsche		
174553	Kaiser	20283	(mention_id=20613|references=(entity=(entity_id=entity_0306|fullname=Wirt Herr Häberle|gender=m)))
174554	“		
174555	,		
174556	war		
174557	noch		
174558	immer		
174559	ein		
174560	rundes		
174561	Bild		
174562	von		
174563	leiblichem		
174564	Gedeihen		
174565	bei		
174566	geistigen		
174567	Vacanzen		
174568	;		
174569	Vronele	20284	(mention_id=20614|references=(entity=(entity_id=entity_0316|fullname=Veronika Häberle|gender=f)))
174570	,		
174571	sein	20285	(mention_id=20615|references=(entity=(entity_id=entity_0306|fullname=Wirt Herr Häberle|gender=m)))
174572	flinkes		
174573	Töchterlein	20286	(mention_id=20616|references=(entity=(entity_id=entity_0316|fullname=Veronika Häberle|gender=f)))
174574	,		
174575	oder		
174576	vielmehr		
174577	seine	20287	(mention_id=20617|references=(entity=(entity_id=entity_0306|fullname=Wirt Herr Häberle|gender=m)))
174578	Vormünderin	20288	(mention_id=20618|references=(entity=(entity_id=entity_0316|fullname=Veronika Häberle|gender=f)))
174579	,		
174580	führte		
174581	noch		
174582	immer		
174583	schnippisch		
174584	und		
174585	gutmüthig		
174586	das		
174587	Reichsregiment		
174588	nach		
174589	stabilen		
174590	Satzungen		
174591	und		
174592	Maximen		
174593	,		
174594	die		
174595	anwesenden		
174596	Gäste	20289	(mention_id=20619|references=(entity=(entity_id=entity_1130|fullname=Gäste|gender=u|specialcase_entity=group)))
174597	waren		
174598	noch		
174599	immer		
174600	deutsche		
174601	Zungen		
174602	und		
174603	deutsche		
174604	Gesichter		
174605	,		
174606	welche	20290	(mention_id=20620|references=(entity=(entity_id=entity_1130|fullname=Gäste|gender=u|specialcase_entity=group)))
174607	behaglich		
174608	bei		
174609	ihrem	20291	(mention_id=20621|references=(entity=(entity_id=entity_1130|fullname=Gäste|gender=u|specialcase_entity=group)))
174610	Schoppen		
174611	saßen		
174612	,		
174613	nicht		
174614	wie		
174615	der		
174616	hastige		
174617	Yankee		(mention_id=20622|references=(entity=(entity_id=generic_5672|fullname=generic_2017|gender=u|specialcase_entity=generic)))
174618	stehend		
174619	an		
174620	der		
174621	Bar		
174622	tranken		
174623	,		
174624	und		
174625	so		
174626	meinte		
174627	Moorfeld	20292	(mention_id=20623|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174628	die		
174629	Person		
174630	des		
174631	Rector	20293	(mention_id=20624|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
174632	magnificus	20293	(mention_id=20624|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
174633	könne		
174634	gar		
174635	nicht		
174636	fehlen		
174637	,		
174638	wie		
174639	ihn	20294	(mention_id=20625|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
174640	um		
174641	und		
174642	um		
174643	Alles		
174644	so		
174645	hübsch		
174646	gewohnheitstreu		
174647	anheimelte		
174648	.		
174649	Erblicken		
174650	aber		
174651	konnte		
174652	er	20295	(mention_id=20626|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174653	sie	20296	(mention_id=20627|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
174654	noch		
174655	nicht		
174656	.		
174657	Ueberhaupt		
174658	bemerkte		
174659	Moorfeld	20297	(mention_id=20628|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174660	bei		
174661	einiger		
174662	Aufmerksamkeit		
174663	doch		
174664	mehr		
174665	Veränderung		
174666	in		
174667	der		
174668	Physiognomie		
174669	der		
174670	Trinkstube		
174671	,		
174672	als		
174673	es		
174674	auf		
174675	den		
174676	ersten		
174677	Blick		
174678	scheinen		
174679	mochte		
174680	.		
174681	Das		
174682	Local		
174683	war		
174684	besuchter		
174685	,		
174686	was		
174687	er	20298	(mention_id=20629|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174688	theils		
174689	der		
174690	späteren		
174691	Jahreszeit		
174692	,		
174693	theils		
174694	dem		
174695	vermehrten		
174696	Anbau		
174697	zuschrieb		
174698	.		
174699	Das		
174700	Publikum	20299	(mention_id=20630|references=(entity=(entity_id=entity_1130|fullname=Gäste|gender=u|specialcase_entity=group)))
174701	selbst		
174702	war		
174703	gemischter		
174704	:		
174705	die		
174706	Gäste	20300	(mention_id=20631|references=(entity=(entity_id=entity_1130|fullname=Gäste|gender=u|specialcase_entity=group)))
174707	schienen		
174708	nicht		
174709	mehr		
174710	ausschließlich		
174711	der		
174712	Einen		
174713	Klasse		
174714	von		
174715	arbeitsuchenden		
174716	Handwerkern	20301	(mention_id=20632|references=(entity=(entity_id=entity_1130|fullname=Gäste|gender=u|specialcase_entity=group)))
174717	anzugehören		
174718	,		
174719	noch		
174720	verrieth		
174721	ihr	20302	(mention_id=20633|references=(entity=(entity_id=entity_1130|fullname=Gäste|gender=u|specialcase_entity=group)))
174722	Beisammensein		
174723	jenes		
174724	familienhafte		
174725	Gemeingefühl		
174726	,		
174727	jene		
174728	Brüderlichkeit		
174729	des		
174730	Bedrängnisses		
174731	,		
174732	was		
174733	dem		
174734	Hause		
174735	damals		
174736	ein		
174737	so		
174738	eigenthümliches		
174739	Gepräge		
174740	verliehen		
174741	.		
174742	Moorfeld	20303	(mention_id=20634|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174743	erblickte		
174744	zufriedene		
174745	Gesichter		(mention_id=20635|references=(entity=(entity_id=entity_1143|fullname=Gästegruppe 1|gender=m|specialcase_entity=group)|specialcase_reference=part))
174746	,		
174747	welche	20304	
174748	offenbar		
174749	mit		
174750	ihrer	20305	(mention_id=20636|references=(entity=(entity_id=entity_1143|fullname=Gästegruppe 1|gender=m|specialcase_entity=group)|specialcase_reference=part))
174751	Subsistenz		
174752	im		
174753	Reinen		
174754	waren		
174755	,		
174756	dann		
174757	wieder		
174758	verdutzte		
174759	,		
174760	rekrutenhafte		
174761	,		
174762	welche	20306	(mention_id=20637|references=(entity=(entity_id=entity_1138|fullname=Gästegruppe 2|gender=m|specialcase_entity=group)|specialcase_reference=part))
174763	vielleicht		
174764	Auswanderern	20307	(mention_id=20638|references=(entity=(entity_id=entity_1138|fullname=Gästegruppe 2|gender=m|specialcase_entity=group)))
174765	angehörten		
174766	,		
174767	die	20308	(mention_id=20639|references=(entity=(entity_id=entity_1138|fullname=Gästegruppe 2|gender=m|specialcase_entity=group)))
174768	erst		
174769	während		
174770	seiner	20309	(mention_id=20640|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174771	Abwesenheit		
174772	angekommen		
174773	.		
174774	Daß		
174775	er	20310	(mention_id=20641|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174776	selbst		
174777	von		
174778	dem		
174779	schwäbischen		
174780	Wirth	20311	(mention_id=20642|references=(entity=(entity_id=entity_0306|fullname=Wirt Herr Häberle|gender=m)))
174781	und		
174782	seiner	20312	(mention_id=20643|references=(entity=(entity_id=entity_0306|fullname=Wirt Herr Häberle|gender=m)))
174783	Tochter	20313	(mention_id=20644|references=(entity=(entity_id=entity_0316|fullname=Veronika Häberle|gender=f)))
174784	nicht		
174785	wieder		
174786	erkannt		
174787	wurde		
174788	,		
174789	brauchen		
174790	wir	20314	(mention_id=20645|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)))
174791	kaum		
174792	hinzuzufügen		
174793	.		
174794	Indem		
174795	Moorfeld	20315	(mention_id=20646|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174796	sich	20316	(mention_id=20647|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174797	Letzteren	20317	(mention_id=20648|references=(entity=(entity_id=entity_0306|fullname=Wirt Herr Häberle|gender=m)),(entity=(entity_id=entity_0316|fullname=Veronika Häberle|gender=f)))
174798	näherte		
174799	,		
174800	um		
174801	über		
174802	die		
174803	Person	20318	(mention_id=20649|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
174804	,		
174805	die	20319	(mention_id=20650|references=(entity=(entity_id=entity_0012|fullname=Theodor Benthal|gender=m)))
174806	er	20320	(mention_id=20651|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174807	suchte		
174808	,		
174809	Nachfrage		
174810	zu		
174811	thun		
174812	,		
174813	hielt		
174814	er	20321	(mention_id=20652|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174815	plötzlich		
174816	inne		
174817	.		
174818	Es		
174819	schlug		
174820	ihm	20322	(mention_id=20653|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174821	wie		
174822	eine		
174823	wohlbekannte		
174824	Stimme		(mention_id=20654|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)|specialcase_reference=part))
174825	ans		
174826	Ohr		
174827	—		
174828	er	20323	(mention_id=20655|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174829	brauchte		
174830	sich	20324	(mention_id=20656|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174831	nicht		
174832	lange		
174833	zu		
174834	besinnen		
174835	,		
174836	—		
174837	es		
174838	war		
174839	die		
174840	hohle		
174841	Baßstimme		
174842	Herrn	20325	(mention_id=20657|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
174843	Hennings	20325	(mention_id=20657|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
174844	,		
174845	des		
174846	Schriftsetzers	20326	(mention_id=20658|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
174847	.		
174848	Sie		
174849	kam		
174850	aus		
174851	dem		
174852	sogenannten		
174853	„		
174854	Extrazimmer		
174855	“		
174856	.		
174857	Dahin		
174858	schienen		
174859	sich		
174860	die		
174861	Intimen		(mention_id=20659|references=(entity=(entity_id=entity_1148|fullname=Intime des alten Kleindeutschland|gender=u|members=entity_0299|all_members_given=False|specialcase_entity=group)))
174862	des		
174863	alten		
174864	Kleindeutschlands		
174865	für		
174866	diesmal		
174867	zurückgezogen		
174868	zu		
174869	haben		
174870	.		
174871	Herr	20327	(mention_id=20660|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
174872	Henning	20327	(mention_id=20660|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
174873	sprach		
174874	lebhaft		
174875	,		
174876	mit		
174877	Feuer		
174878	.		
174879	Auch		
174880	sein	20328	(mention_id=20661|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
174881	Aeußeres		
174882	umspielte		
174883	ein		
174884	gewisser		
174885	Glanz		
174886	,		
174887	es		
174888	lag		
174889	wie		
174890	ein		
174891	erhöhter		
174892	Moment		
174893	,		
174894	wie		
174895	ein		
174896	Goldstaub		
174897	von		
174898	„		
174899	guten		
174900	Tagen		
174901	“		
174902	auf		
174903	ihm		(mention_id=20662|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
174904	.		
174905	Er	20329	(mention_id=20663|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
174906	war		
174907	sorgfältig		
174908	rasirt		
174909	,		
174910	sein	20330	(mention_id=20664|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
174911	Stirnhaar		
174912	genial		
174913	in		
174914	die		
174915	Höhe		
174916	geworfen		
174917	,		
174918	seine	20331	(mention_id=20665|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
174919	Backen		
174920	von		
174921	einer		
174922	leichten		
174923	Röthe		
174924	angehaucht		
174925	,		
174926	und		
174927	ein		
174928	feiner		
174929	,		
174930	blüthenweißer		
174931	Hemdkragen		
174932	,		
174933	der		
174934	in		
174935	Erinnerung		
174936	seiner	20332	(mention_id=20666|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
174937	schweren		
174938	Kämpfe		
174939	mit		
174940	der		
174941	Waschfrau	20333	(mention_id=20667|references=(entity=(entity_id=entity_0301|fullname=Frau Appendage|gender=f)))
174942	wie		
174943	eine		
174944	wahre		
174945	Siegesflagge		
174946	prangte		
174947	,		
174948	lag		
174949	breit		
174950	über		
174951	einem		
174952	,		
174953	wie		
174954	es		
174955	schien		
174956	,		
174957	seidenen		
174958	Halstuche		
174959	.		
174960	Er	20334	(mention_id=20668|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
174961	war		
174962	in		
174963	einer		
174964	aufgeweckten		
174965	angenehm-nervösen		
174966	Stimmung		
174967	,		
174968	ganz		
174969	herausgetreten		
174970	aus		
174971	dem		
174972	pflegmatisch-schlotterigen		
174973	Charakter		
174974	früherer		
174975	Tage		
174976	.		
174977	Bald		
174978	hätte		
174979	Moorfeld	20335	(mention_id=20669|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
174980	an		
174981	eine		
174982	wirkliche		
174983	Glückswendung		
174984	bei		
174985	diesem		
174986	Anblicke		
174987	geglaubt		
174988	,		
174989	wenn		
174990	nicht		
174991	die		
174992	jugendlich-strahlende		
174993	,		
174994	fast		
174995	kokette		
174996	Laune		
174997	des		
174998	Schriftsetzers	20336	(mention_id=20670|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
174999	im		
175000	Grunde		
175001	ebenso		
175002	viel		
175003	schalkhafte		
175004	Selbstironie		
175005	durchzog		
175006	,		
175007	als		
175008	früher		
175009	seine	20337	(mention_id=20671|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175010	scheinbare		
175011	Abspannung		
175012	und		
175013	Todesahnung		
175014	der		
175015	phthisis		
175016	pulmonalis		
175017	.		
175018	Auch		
175019	sprach		
175020	er	20338	(mention_id=20672|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175021	laut		
175022	genug		
175023	,		
175024	daß		
175025	Moorfeld	20339	(mention_id=20673|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
175026	durch		
175027	die		
175028	dünne		
175029	Glaswand		
175030	jedes		
175031	seiner	20340	(mention_id=20674|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175032	Worte		
175033	vernehmen		
175034	konnte		
175035	,		
175036	und		
175037	diese		
175038	ließen		
175039	allerdings		
175040	keinen		
175041	Zweifel		
175042	über		
175043	seine	20341	(mention_id=20675|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175044	Glücksumstände		
175045	zu		
175046	,		
175047	denn		
175048	eben		
175049	sie		
175050	waren		
175051	das		
175052	Thema		
175053	seiner	20342	(mention_id=20676|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175054	Unterhaltung		
175055	.		
175056	Ich	20343	(mention_id=20677|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175057	bin		
175058	Vorstand	20344	(mention_id=20678|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175059	eines		
175060	Vereins		
175061	zur		
175062	Verbreitung		
175063	guter		
175064	und		
175065	nützlicher		
175066	Volksschriften		
175067	—		
175068	rühmte		
175069	Herr	20345	(mention_id=20679|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175070	Henning	20345	(mention_id=20679|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175071	von		
175072	sich	20346	(mention_id=20680|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175073	;		
175074	—		
175075	der		
175076	Verein		
175077	liegt		
175078	freilich		
175079	noch		
175080	in		
175081	der		
175082	Wiege		
175083	,		
175084	wenn		
175085	sich		
175086	anders		
175087	behaupten		
175088	läßt		
175089	,		
175090	daß		
175091	ich	20347	(mention_id=20681|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175092	,		
175093	der		
175094	lange		
175095	Henning	20348	(mention_id=20682|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175096	,		
175097	ein		
175098	Wiegenkind	20349	(mention_id=20683|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175099	sei		
175100	;		
175101	denn		
175102	die		
175103	Wahrheit		
175104	zu		
175105	gestehen		
175106	:		
175107	ich	20350	(mention_id=20684|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175108	selbst		
175109	bin		
175110	das		
175111	einzige		
175112	Mitglied	20351	(mention_id=20685|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175113	meines	20352	(mention_id=20686|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175114	Vereins		
175115	.		
175116	Das		
175117	schadet		
175118	aber		
175119	nichts		
175120	.		
175121	Mein	20353	(mention_id=20687|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175122	Verein		
175123	wirkt		
175124	nichts		
175125	desto		
175126	weniger		
175127	segensreich		
175128	,		
175129	das		
175130	heißt		
175131	segensreich		
175132	für		
175133	mich	20354	(mention_id=20688|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175134	und		
175135	das		
175136	ist		
175137	doch		
175138	wohl		
175139	die		
175140	unerläßlichste		
175141	Probe		
175142	jedes		
175143	gemeinnützigen		
175144	Unternehmens		
175145	.		
175146	Hört		
175147	mich	20355	(mention_id=20689|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175148	an		
175149	.		
175150	Seit		
175151	wir	20356	(mention_id=20690|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)),(entity=(entity_id=entity_1132|fullname=Zuhörer|gender=u|members=entity_0303|all_members_given=False|specialcase_entity=group)))
175152	uns	20357	(mention_id=20691|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)),(entity=(entity_id=entity_1132|fullname=Zuhörer|gender=u|members=entity_0303|all_members_given=False|specialcase_entity=group)))
175153	das		
175154	Letztemal		
175155	nicht		
175156	gesehen		
175157	,		
175158	haben		
175159	einige		
175160	von		
175161	meinen	20358	(mention_id=20692|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175162	sieben		
175163	magern		
175164	Kühen		
175165	ihr		
175166	Embonpoint		
175167	wesentlich		
175168	verbessert		
175169	.		
175170	Ich	20359	(mention_id=20693|references=(entity=(entity_id=entity_0299|fullname=Herr Henning|gender=m)))
175171	habe		
175172	eine		
175173	Fütterungsmethode		
175174	erfunden		
175175	,		
175176	—		
175177	doch		
175178	nein		
175179	!		
175180	nicht		
