i	token	mention	is_section_start	gold
56369	Bürgermeister	8807	0	(mention_id=8749|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56370	alles		0	
56371	versucht		0	
56372	hätte		0	
56373	,		0	
56374	sich	8808	0	(mention_id=8750|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56375	seines	8809	0	(mention_id=8751|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56376	Schweigens		0	
56377	zu		0	
56378	versichern		0	
56379	und		0	
56380	seine	8810	0	(mention_id=8752|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56381	Hilfe		0	
56382	zur		0	
56383	Umgehung		0	
56384	,		0	
56385	zur		0	
56386	Beugung		0	
56387	des		0	
56388	Rechtes		0	
56389	zu		0	
56390	gewinnen		0	
56391	.		0	
56392	Nun		0	
56393	gab		0	
56394	es		0	
56395	viel		0	
56396	Gerede		0	
56397	darüber		0	
56398	.		0	
56399	Man		0	(mention_id=8753|references=(entity=(entity_id=entity_0019|fullname=Wachenheimer|gender=mf|members=entity_0007,entity_0013,entity_0014,entity_0026|all_members_given=False|specialcase_entity=group)))
56400	steckte		0	
56401	die		0	
56402	Köpfe		0	
56403	zusammen		0	
56404	,		0	
56405	tuschelte		0	
56406	gevatterlich		0	
56407	in		0	
56408	allen		0	
56409	Häusern		0	
56410	und		0	
56411	Heckenwirtschaften		0	
56412	und		0	
56413	verbreitete		0	
56414	die		0	
56415	abgeschmacktesten		0	
56416	Gerüchte		0	
56417	,		0	
56418	die		0	
56419	,		0	
56420	je		0	
56421	nach		0	
56422	der		0	
56423	Gesinnung		0	
56424	der		0	
56425	Lauschenden	8811	0	(mention_id=8754|references=(entity=(entity_id=entity_0019|fullname=Wachenheimer|gender=mf|members=entity_0007,entity_0013,entity_0014,entity_0026|all_members_given=False|specialcase_entity=group)))
56426	,		0	
56427	gern		0	
56428	geglaubt		0	
56429	und		0	
56430	schmähsüchtig		0	
56431	weitergetragen		0	
56432	oder		0	
56433	entrüstet		0	
56434	zurückgewiesen		0	
56435	wurden		0	
56436	.		0	
56437	Der		0	
56438	bei		0	
56439	weitem		0	
56440	größte		0	
56441	Teil	8812	0	
56442	der		0	
56443	Bürgerschaft	8813	0	(mention_id=8755|references=(entity=(entity_id=entity_0020|fullname=Christophs Verbündete|gender=mf|members=entity_0014,entity_0042|all_members_given=False|specialcase_entity=group)))
56444	,		0	
56445	in		0	
56446	vorderster		0	
56447	Reihe		0	
56448	Lutz	8814	0	(mention_id=8756|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))
56449	Hebenstreit	8814	0	(mention_id=8756|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))
56450	und		0	
56451	Florian	8815	0	(mention_id=8757|references=(entity=(entity_id=entity_0012|fullname=Florian Gersbacher|gender=m)))
56452	Gersbacher	8815	0	(mention_id=8757|references=(entity=(entity_id=entity_0012|fullname=Florian Gersbacher|gender=m)))
56453	,		0	
56454	stand		0	
56455	jedoch		0	
56456	in		0	
56457	dem		0	
56458	Hader		0	
56459	der		0	
56460	Parteien	8816	0	(mention_id=8758|references=(entity=(entity_id=entity_0019|fullname=Wachenheimer|gender=mf|members=entity_0007,entity_0013,entity_0014,entity_0026|all_members_given=False|specialcase_entity=group)))
56461	auf		0	
56462	der		0	
56463	Seite		0	
56464	des		0	
56465	hämisch		0	
56466	angegriffenen		0	
56467	Christoph	8817	0	(mention_id=8759|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56468	Armbruster	8817	0	(mention_id=8759|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56469	und		0	
56470	verteidigte		0	
56471	auch		0	
56472	den		0	
56473	Reichsfreiherrn	8818	0	(mention_id=8760|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
56474	,		0	
56475	den		0	(mention_id=8761|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
56476	die		0	
56477	Gegner	8819	0	(mention_id=8762|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))
56478	einer		0	
56479	unverantwortlichen		0	
56480	Begünstigung		0	
56481	des		0	
56482	Bürgermeisters	8820	0	(mention_id=8763|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56483	ziehen		0	
56484	,		0	
56485	schon		0	
56486	davon		0	
56487	sprechend		0	
56488	,		0	
56489	sich	8821	0	(mention_id=8764|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))
56490	dieserhalb		0	
56491	beim		0	
56492	Pfalzgrafen	8822	0	(mention_id=8765|references=(entity=(entity_id=entity_0047|fullname=Kurfürst Karl Ludwig|gender=m)))
56493	über		0	
56494	ihn	8823	0	(mention_id=8766|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
56495	beschweren		0	
56496	zu		0	
56497	wollen		0	
56498	.		0	
56499	Für		0	
56500	das		0	
56501	Wildfangrecht		0	
56502	an		0	
56503	sich		0	
56504	legte		0	
56505	sich	8824	0	
56506	niemand		0	
56507	ins		0	
56508	Zeug		0	
56509	,		0	
56510	denn		0	
56511	den		0	
56512	Pfälzern	8825	0	(mention_id=8767|references=(entity=(entity_id=entity_0107|fullname=Pfälzer|gender=u|members=entity_0138|all_members_given=True|specialcase_entity=group)))
56513	war		0	
56514	es		0	
56515	gleichgültig		0	
56516	,		0	
56517	ob		0	
56518	eingewanderte		0	
56519	Fremde	8826	0	(mention_id=8768|references=(entity=(entity_id=generic_0305|fullname=Fremde|gender=u|specialcase_entity=generic)))
56520	als		0	
56521	Freie	8827	0	
56522	oder		0	
56523	als		0	
56524	Hörige	8828	0	(mention_id=8769|references=(entity=(entity_id=generic_0306|fullname=Fremde|gender=u|specialcase_entity=generic)))
56525	unter		0	
56526	ihnen	8829	0	(mention_id=8770|references=(entity=(entity_id=entity_0107|fullname=Pfälzer|gender=u|members=entity_0138|all_members_given=True|specialcase_entity=group)))
56527	wohnten		0	
56528	,		0	
56529	und		0	
56530	bis		0	
56531	jetzt		0	
56532	war		0	
56533	Trudi	8830	0	(mention_id=8771|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
56534	die		0	
56535	einzige	8831	0	(mention_id=8772|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
56536	in		0	
56537	Wachenheim		0	
56538	,		0	
56539	die	8832	0	(mention_id=8773|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
56540	der		0	
56541	Ungebühr		0	
56542	anheimfiel		0	
56543	.		0	
56544	Mit		0	
56545	ihr	8833	0	(mention_id=8774|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
56546	,		0	
56547	der		0	
56548	an		0	
56549	dem		0	
56550	ganzen		0	
56551	Lärm		0	
56552	völlig		0	
56553	Unschuldigen	8834	0	(mention_id=8775|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
56554	,		0	
56555	empfanden		0	
56556	auch		0	
56557	viele		0	
56558	der		0	
56559	Widersacher	8835	0	(mention_id=8776|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))
56560	des		0	
56561	Bürgermeisters	8836	0	(mention_id=8777|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56562	Mitleid		0	
56563	,		0	
56564	das		0	
56565	aber		0	
56566	von		0	
56567	dem		0	
56568	Haß		0	
56569	auf		0	
56570	ihn	8837	0	(mention_id=8778|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56571	überwuchert		0	
56572	wurde		0	
56573	.		0	
56574	Trotz		0	
56575	dieser		0	
56576	Gleichgültigkeit		0	
56577	gegen		0	
56578	seinen		0	
56579	wahren		0	
56580	Ursprung		0	
56581	entbrannte		0	
56582	der		0	
56583	Kampf		0	
56584	um		0	
56585	Trudis	8838	0	(mention_id=8779|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
56586	Hörigkeit		0	
56587	von		0	
56588	Tag		0	
56589	zu		0	
56590	Tag		0	
56591	heißer		0	
56592	und		0	
56593	wurde		0	
56594	teils		0	
56595	offen		0	
56596	mit		0	
56597	lauten		0	
56598	Worten		0	
56599	Mann	8839	0	(mention_id=8780|references=(entity=(entity_id=entity_0019|fullname=Wachenheimer|gender=mf|members=entity_0007,entity_0013,entity_0014,entity_0026|all_members_given=False|specialcase_entity=group)))
56600	gegen		0	
56601	Mann	8840	0	(mention_id=8781|references=(entity=(entity_id=entity_0019|fullname=Wachenheimer|gender=mf|members=entity_0007,entity_0013,entity_0014,entity_0026|all_members_given=False|specialcase_entity=group)))
56602	,		0	
56603	teils		0	
56604	heimtückisch		0	
56605	mit		0	
56606	den		0	
56607	vergifteten		0	
56608	Waffen		0	
56609	der		0	
56610	Anschwärzung		0	
56611	und		0	
56612	Verleumdung		0	
56613	geführt		0	
56614	.		0	
56615	Denn		0	
56616	es		0	
56617	handelte		0	
56618	sich		0	
56619	dabei		0	
56620	nicht		0	
56621	um		0	
56622	die		0	
56623	gewissenhaft		0	
56624	geforderte		0	
56625	Ahndung		0	
56626	einer		0	
56627	nachweislichen		0	
56628	Rechtsverletzung		0	
56629	,		0	
56630	sondern		0	
56631	um		0	
56632	die		0	
56633	boshafte		0	
56634	Verübung		0	
56635	einer		0	
56636	persönlichen		0	
56637	Rache		0	
56638	,		0	
56639	welche		0	
56640	die		0	
56641	Panschgenossen	8841	0	(mention_id=8782|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))
56642	,		0	
56643	von		0	
56644	Hammichel	8842	0	(mention_id=8783|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
56645	aufgestachelt		0	
56646	,		0	
56647	gegen		0	
56648	den		0	
56649	Bürgermeister	8843	0	(mention_id=8784|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56650	anzettelten		0	
56651	.		0	
56652	Ihm	8844	0	(mention_id=8785|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56653	wollten		0	
56654	sie	8845	0	(mention_id=8786|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))
56655	schaden		0	
56656	,		0	
56657	sein	8846	0	(mention_id=8787|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56658	Ansehen		0	
56659	und		0	
56660	seinen	8847	0	(mention_id=8788|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56661	Einfluß		0	
56662	untergraben		0	
56663	,		0	
56664	die	8848	0	
56665	ihrer	8849	0	(mention_id=8789|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))
56666	Meinung		0	
56667	nach		0	
56668	eine		0	
56669	erhebliche		0	
56670	Einbuße		0	
56671	erleiden		0	
56672	mußten		0	
56673	,		0	
56674	wenn		0	
56675	er	8850	0	(mention_id=8790|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56676	in		0	
56677	seiner	8851	0	(mention_id=8791|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56678	Familie	8852	0	
56679	,		0	
56680	in		0	
56681	seinem	8853	0	(mention_id=8792|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56682	Hause		0	
56683	fortan		0	
56684	eine		0	
56685	Hörige	8854	0	
56686	und		0	
56687	Leibeigene	8855	0	
56688	hatte		0	
56689	.		0	
56690	Christoph	8856	0	(mention_id=8793|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56691	Armbruster	8856	0	(mention_id=8793|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56692	war		0	
56693	von		0	
56694	diesem		0	
56695	schändlichen		0	
56696	Treiben		0	
56697	,		0	
56698	dem		0	
56699	Wühlen		0	
56700	und		0	
56701	Hetzen		0	
56702	gegen		0	
56703	ihn	8857	0	(mention_id=8794|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56704	genau		0	
56705	unterrichtet		0	
56706	,		0	
56707	wollte		0	
56708	sich	8858	0	(mention_id=8795|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56709	aber		0	
56710	erst		0	
56711	dann		0	
56712	einmischen		0	
56713	,		0	
56714	wenn		0	
56715	daraus		0	
56716	eine		0	
56717	ernste		0	
56718	Gefahr		0	
56719	für		0	
56720	das		0	
56721	Gemeinwesen		0	
56722	erwüchse		0	
56723	und		0	
56724	es		0	
56725	vielleicht		0	
56726	gar		0	
56727	zu		0	
56728	Tätlichkeiten		0	
56729	käme		0	
56730	.		0	
56731	Bis		0	
56732	dahin		0	
56733	mochten		0	
56734	sie	8859	0	(mention_id=8796|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))
56735	aufeinander		0	
56736	losschreien		0	
56737	und		0	
56738	hinter		0	
56739	seinem	8860	0	(mention_id=8797|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56740	Rücken		0	
56741	auf		0	
56742	ihn	8861	0	(mention_id=8798|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56743	schimpfen		0	
56744	,		0	
56745	soviel		0	
56746	sie	8862	0	(mention_id=8799|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))
56747	wollten		0	
56748	;		0	
56749	er	8863	0	(mention_id=8800|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56750	blieb		0	
56751	dem		0	
56752	gegenüber		0	
56753	kühl		0	
56754	und		0	
56755	unnahbar		0	
56756	.		0	
56757	Die		0	
56758	Streitenden	8864	0	(mention_id=8801|references=(entity=(entity_id=entity_0019|fullname=Wachenheimer|gender=mf|members=entity_0007,entity_0013,entity_0014,entity_0026|all_members_given=False|specialcase_entity=group)))
56759	wußten		0	
56760	übrigens		0	
56761	recht		0	
56762	gut		0	
56763	,		0	
56764	daß		0	
56765	da		0	
56766	nebenbei		0	
56767	noch		0	
56768	andere		0	
56769	Dinge		0	
56770	mitspielten		0	
56771	als		0	
56772	das		0	
56773	aufsässige		0	
56774	Schüren		0	
56775	der		0	
56776	Weinpanscher		0	(mention_id=8802|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))
56777	.		0	
56778	Alle	8865	0	(mention_id=8803|references=(entity=(entity_id=entity_0019|fullname=Wachenheimer|gender=mf|members=entity_0007,entity_0013,entity_0014,entity_0026|all_members_given=False|specialcase_entity=group)))
56779	durchschauten		0	
56780	auch		0	
56781	den		0	
56782	zweiten		0	
56783	,		0	
56784	wohl		0	
56785	ebenso		0	
56786	starken		0	
56787	Beweggrund		0	
56788	von		0	
56789	Steineckers	8866	0	(mention_id=8804|references=(entity=(entity_id=entity_0023|fullname=Adam Steinecker|gender=m)))
56790	heftigem		0	
56791	Auftreten		0	
56792	gegen		0	
56793	Armbruster	8867	0	(mention_id=8805|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56794	,		0	
56795	denn		0	
56796	es		0	
56797	war		0	
56798	bekannt		0	
56799	,		0	
56800	daß		0	
56801	sich	8868	0	
56802	Trudis	8869	0	(mention_id=8806|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
56803	wegen		0	
56804	die		0	
56805	geplante		0	
56806	Heirat		0	
56807	seiner	8870	0	(mention_id=8807|references=(entity=(entity_id=entity_0023|fullname=Adam Steinecker|gender=m)))
56808	Tochter	8871	0	(mention_id=8808|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
56809	Jakobine	8871	0	(mention_id=8808|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
56810	mit		0	
56811	Franz	8872	0	(mention_id=8809|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
56812	Gersbacher	8872	0	(mention_id=8809|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
56813	zerschlagen		0	
56814	hatte		0	
56815	.		0	
56816	Rätselhaft		0	
56817	war		0	
56818	ihnen	8873	0	(mention_id=8810|references=(entity=(entity_id=entity_0019|fullname=Wachenheimer|gender=mf|members=entity_0007,entity_0013,entity_0014,entity_0026|all_members_given=False|specialcase_entity=group)))
56819	dagegen		0	
56820	Florian	8874	0	(mention_id=8811|references=(entity=(entity_id=entity_0012|fullname=Florian Gersbacher|gender=m)))
56821	Gersbachers	8874	0	(mention_id=8811|references=(entity=(entity_id=entity_0012|fullname=Florian Gersbacher|gender=m)))
56822	entschiedene		0	
56823	Stellungnahme		0	
56824	für		0	
56825	den		0	
56826	Bürgermeister	8875	0	(mention_id=8812|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56827	.		0	
56828	Sie	8876	0	(mention_id=8813|references=(entity=(entity_id=entity_0019|fullname=Wachenheimer|gender=mf|members=entity_0007,entity_0013,entity_0014,entity_0026|all_members_given=False|specialcase_entity=group)))
56829	setzten		0	
56830	als		0	
56831	unfehlbar		0	
56832	sicher		0	
56833	voraus		0	
56834	,		0	
56835	daß		0	
56836	Gersbacher	8877	0	(mention_id=8814|references=(entity=(entity_id=entity_0012|fullname=Florian Gersbacher|gender=m)))
56837	dem		0	
56838	gleichfalls		0	
56839	stadtbekannten		0	
56840	Werben		0	
56841	seines	8878	0	(mention_id=8815|references=(entity=(entity_id=entity_0012|fullname=Florian Gersbacher|gender=m)))
56842	Sohnes	8879	0	(mention_id=8816|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
56843	um		0	
56844	Trudi	8880	0	(mention_id=8817|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
56845	,		0	
56846	eine		0	
56847	künftig		0	
56848	Leibeigene	8881	0	(mention_id=8818|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
56849	,		0	
56850	seine	8882	0	(mention_id=8819|references=(entity=(entity_id=entity_0012|fullname=Florian Gersbacher|gender=m)))
56851	Zustimmung		0	
56852	verweigerte		0	
56853	,		0	
56854	was		0	
56855	doch		0	
56856	eine		0	
56857	bittere		0	
56858	Kränkung		0	
56859	für		0	
56860	die		0	
56861	Armbrusters	8883	0	(mention_id=8820|references=(entity=(entity_id=entity_0007|fullname=Familie Armbruster|gender=mf|members=entity_0001,entity_0003,entity_0004,entity_0005,entity_0008,entity_0016,entity_0017|all_members_given=True|specialcase_entity=group)))
56862	war		0	
56863	.		0	
56864	Wie		0	
56865	konnte		0	
56866	dabei		0	
56867	,		0	
56868	statt		0	
56869	sich		0	
56870	in		0	
56871	eine		0	
56872	offenbare		0	
56873	Zwietracht		0	
56874	zu		0	
56875	verwandeln		0	
56876	,		0	
56877	die		0	
56878	Freundschaft		0	
56879	der		0	
56880	Alten	8884	0	(mention_id=8821|references=(entity=(entity_id=entity_0012|fullname=Florian Gersbacher|gender=m)),(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56881	noch		0	
56882	fortbestehen		0	
56883	?		0	
56884	Diese		0	
56885	Freundschaft		0	
56886	hatte		0	
56887	jedoch		0	
56888	einen		0	
56889	ungetrübten		0	
56890	und		0	
56891	ungeschwächten		0	
56892	Bestand		0	
56893	.		0	
56894	Nur		0	
56895	wußten		0	
56896	die		0	
56897	Wachenheimer	8885	0	
56898	Klatschbasen	8886	0	(mention_id=8822|references=(entity=(entity_id=entity_0019|fullname=Wachenheimer|gender=mf|members=entity_0007,entity_0013,entity_0014,entity_0026|all_members_given=False|specialcase_entity=group)))
56899	beiderlei		0	
56900	Geschlechts		0	
56901	nicht		0	
56902	,		0	
56903	wie		0	
56904	ehrlich		0	
56905	und		0	
56906	vertraulich		0	
56907	sich	8887	0	(mention_id=8823|references=(entity=(entity_id=entity_0012|fullname=Florian Gersbacher|gender=m)),(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56908	die		0	
56909	zwei		0	
56910	Männer	8888	0	(mention_id=8824|references=(entity=(entity_id=entity_0012|fullname=Florian Gersbacher|gender=m)),(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
56911	in		0	
56912	der		0	
56913	auf		0	
56914	allen		0	
56915	Gassen		0	
56916	durchgehechelten		0	
56917	Angelegenheit		0	
56918	geeinigt		0	
56919	hatten		0	
56920	.		0	
56921	–		0	
56922	Franz	8889	0	(mention_id=8825|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
56923	hatte		0	
56924	noch		0	
56925	an		0	
56926	demselben		0	
56927	Nachmittage		0	
56928	,		0	
56929	wo		0	
56930	er	8890	0	(mention_id=8826|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
56931	Trudis	8891	0	(mention_id=8827|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
56932	Schicksal		0	
56933	aus		0	
56934	ihrem	8892	0	(mention_id=8828|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
56935	eigenen		0	
56936	Munde		0	
56937	erfahren		0	
56938	hatte		0	
56939	,		0	
56940	eine		0	
