i	token	mention	gold
63080	Übels		
63081	ist		
63082	,		
63083	die		
63084	Dummheit		
63085	.		
63086	Geiz		
63087	hin		
63088	,		
63089	Geiz		
63090	her		
63091	!		
63092	auch		
63093	das		
63094	kleinste		
63095	Stück		
63096	Geld		
63097	soll		
63098	man		
63099	nicht		
63100	verschmähen		
63101	.		
63102	Darum		
63103	sei		
63104	klug		
63105	,		
63106	Hammichel	9951	(mention_id=9883|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63107	,		
63108	und		
63109	geh		
63110	–		
63111	und		
63112	geh		
63113	zu		
63114	Jakobinen	9952	(mention_id=9884|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63115	wegen		
63116	ihrer	9953	(mention_id=9885|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63117	schönen		
63118	rheinischen		
63119	Gulden		
63120	!		
63121	Also		
63122	ging		
63123	er	9954	(mention_id=9886|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63124	zu		
63125	Jakobinen	9955	(mention_id=9887|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63126	und		
63127	berichtete		
63128	ihr	9956	(mention_id=9888|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63129	von		
63130	der		
63131	Ankunft		
63132	des		
63133	Meiers	9957	(mention_id=9889|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
63134	,		
63135	dessen	9958	(mention_id=9890|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
63136	Absichten		
63137	auf		
63138	Trudi	9959	(mention_id=9891|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
63139	er	9960	(mention_id=9892|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63140	,		
63141	je		
63142	nach		
63143	Jakobinens	9961	(mention_id=9893|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63144	Wunsch		
63145	,		
63146	fördern		
63147	oder		
63148	vereiteln		
63149	könnte		
63150	.		
63151	Sie	9962	(mention_id=9894|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63152	möchte		
63153	nur		
63154	sagen		
63155	,		
63156	ob		
63157	es		
63158	ihr	9963	(mention_id=9895|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63159	lieber		
63160	wäre		
63161	,		
63162	daß		
63163	Trudi	9964	(mention_id=9896|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
63164	hier		
63165	in		
63166	der		
63167	Stadt		
63168	hörig		
63169	würde		
63170	oder		
63171	daß		
63172	sie	9965	(mention_id=9897|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
63173	der		
63174	Meier	9966	(mention_id=9898|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
63175	mit		
63176	sich	9967	(mention_id=9899|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
63177	fortnähme		
63178	.		
63179	Für		
63180	seine	9968	(mention_id=9900|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63181	Mitwirkung		
63182	zur		
63183	Erreichung		
63184	des		
63185	einen		
63186	wie		
63187	des		
63188	andern		
63189	Zieles		
63190	stellte		
63191	er	9969	(mention_id=9901|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63192	seine	9970	(mention_id=9902|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63193	bestimmten		
63194	,		
63195	aber		
63196	verschiedenen		
63197	Preise		
63198	und		
63199	überließ		
63200	ihr	9971	(mention_id=9903|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63201	die		
63202	Wahl		
63203	.		
63204	Jakobine	9972	(mention_id=9904|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63205	erklärte		
63206	,		
63207	das		
63208	eine		
63209	wäre		
63210	ihr	9973	(mention_id=9905|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63211	so		
63212	gleichgültig		
63213	wie		
63214	das		
63215	andere		
63216	,		
63217	denn		
63218	die		
63219	Würzburgerin	9974	(mention_id=9906|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
63220	könnte		
63221	ihr	9975	(mention_id=9907|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63222	so		
63223	wie		
63224	so		
63225	nicht		
63226	mehr		
63227	ins		
63228	Gehege		
63229	kommen		
63230	,		
63231	ob		
63232	sie	9976	(mention_id=9908|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
63233	nun		
63234	hier		
63235	oder		
63236	in		
63237	der		
63238	Ferne		
63239	hörig		
63240	würde		
63241	.		
63242	Hammichel	9977	(mention_id=9909|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63243	gab		
63244	ihr	9978	(mention_id=9910|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63245	zu		
63246	bedenken		
63247	,		
63248	daß		
63249	es		
63250	doch		
63251	das		
63252	Sicherste		
63253	wäre		
63254	(		
63255	weil		
63256	das		
63257	Vorteilhafteste		
63258	für		
63259	ihn	9979	(mention_id=9911|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63260	)		
63261	,		
63262	wenn		
63263	Trudi	9980	(mention_id=9912|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
63264	ganz		
63265	aus		
63266	Wachenheim		
63267	verschwände		
63268	,		
63269	denn		
63270	solange		
63271	sie	9981	(mention_id=9913|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
63272	hier		
63273	am		
63274	Orte		
63275	bliebe		
63276	,		
63277	würde		
63278	Jakobine	9982	(mention_id=9914|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63279	niemals		
63280	Ruhe		
63281	vor		
63282	ihr	9983	(mention_id=9915|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63283	haben		
63284	.		
63285	Aber		
63286	heute		
63287	drang		
63288	er	9984	(mention_id=9916|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63289	mit		
63290	seinen	9985	(mention_id=9917|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63291	Vorspiegelungen		
63292	nicht		
63293	durch		
63294	und		
63295	fürchtete		
63296	schon		
63297	,		
63298	daß		
63299	ihm	9986	(mention_id=9918|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63300	die		
63301	Steineckerin	9987	(mention_id=9919|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63302	mißtraute		
63303	und		
63304	sich	9988	(mention_id=9920|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63305	nicht		
63306	mehr		
63307	von		
63308	ihm	9989	(mention_id=9921|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63309	betrügen		
63310	lassen		
63311	wollte		
63312	.		
63313	Sehr		
63314	verdrießlich		
63315	über		
63316	seinen	9990	(mention_id=9922|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63317	Abfall		
63318	drückte		
63319	er	9991	(mention_id=9923|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63320	sich	9992	(mention_id=9924|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63321	endlich		
63322	und		
63323	wußte		
63324	nun		
63325	,		
63326	daß		
63327	er	9993	(mention_id=9925|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63328	diesmal		
63329	doch		
63330	eine		
63331	Dummheit		
63332	begangen		
63333	hatte		
63334	und		
63335	Schweigen		
63336	das		
63337	Gescheitere		
63338	gewesen		
63339	wäre		
63340	.		
63341	Binnen		
63342	längstens		
63343	zwei		
63344	Tagen		
63345	würde		
63346	die		
63347	Anwesenheit		
63348	Ebendorffers	9994	(mention_id=9926|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
63349	in		
63350	ganz		
63351	Wachenheim		
63352	bekannt		
63353	sein		
63354	,		
63355	und		
63356	damit		
63357	verlor		
63358	er	9995	(mention_id=9927|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63359	seinen	9996	(mention_id=9928|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63360	ausschließlichen		
63361	Einfluß		
63362	auf		
63363	diesen	9997	(mention_id=9929|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
63364	,		
63365	den		
63366	wiederzugewinnen		
63367	es		
63368	eines		
63369	angestrengten		
63370	Nachdenkens		
63371	bedurfte		
63372	.		
63373	Jakobine	9998	(mention_id=9930|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63374	dagegen		
63375	sah		
63376	bald		
63377	ein		
63378	,		
63379	daß		
63380	Hammichel	9999	(mention_id=9931|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63381	recht		
63382	gehabt		
63383	hatte		
63384	und		
63385	Trudis	10000	(mention_id=9932|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
63386	Entfernung		
63387	von		
63388	hier		
63389	das		
63390	beste		
63391	Mittel		
63392	zu		
63393	ihrer	10001	(mention_id=9933|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63394	völligen		
63395	Beruhigung		
63396	wäre		
63397	.		
63398	Sie	10002	(mention_id=9934|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63399	bereute		
63400	die		
63401	vorschnelle		
63402	Ablehnung		
63403	seines	10003	(mention_id=9935|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63404	Beistandes		
63405	und		
63406	beeilte		
63407	sich	10004	(mention_id=9936|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63408	sie	10005	(mention_id=9937|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63409	zurückzunehmen		
63410	,		
63411	womit		
63412	sie	10006	(mention_id=9938|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63413	ihren	10007	(mention_id=9939|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63414	Bruder	10008	(mention_id=9940|references=(entity=(entity_id=entity_0024|fullname=Wilm Steinecker|gender=m)))
63415	beauftragte		
63416	,		
63417	nachdem		
63418	sie	10009	(mention_id=9941|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63419	ihm	10010	(mention_id=9942|references=(entity=(entity_id=entity_0024|fullname=Wilm Steinecker|gender=m)))
63420	von		
63421	der		
63422	Botschaft		
63423	des		
63424	alten		
63425	Unterhändlers	10011	(mention_id=9943|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63426	Mitteilung		
63427	gemacht		
63428	hatte		
63429	.		
63430	Wilm	10012	(mention_id=9944|references=(entity=(entity_id=entity_0024|fullname=Wilm Steinecker|gender=m)))
63431	ging		
63432	bereitwillig		
63433	wie		
63434	immer		
63435	auf		
63436	ihre	10013	(mention_id=9945|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63437	Wünsche		
63438	ein		
63439	und		
63440	versprach		
63441	ihr	10014	(mention_id=9946|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
63442	,		
63443	sich	10015	(mention_id=9947|references=(entity=(entity_id=entity_0024|fullname=Wilm Steinecker|gender=m)))
63444	mit		
63445	Hammichel	10016	(mention_id=9948|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63446	und		
63447	durch		
63448	ihn	10017	(mention_id=9949|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63449	auch		
63450	mit		
63451	Ebendorffer	10018	(mention_id=9950|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
63452	in		
63453	Verbindung		
63454	zu		
63455	setzen		
63456	,		
63457	um		
63458	die		
63459	Überantwortung		
63460	der		
63461	Würzburgerin	10019	(mention_id=9951|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
63462	an		
63463	letzteren	10020	(mention_id=9952|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
63464	mit		
63465	den		
63466	beiden	10021	(mention_id=9953|references=(entity=(entity_id=entity_0024|fullname=Wilm Steinecker|gender=m)),(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
63467	gemeinschaftlich		
63468	und		
63469	eifrig		
63470	zu		
63471	betreiben		
63472	.		
63473	Dem		
63474	Bürgermeister	10022	(mention_id=9954|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
63475	lag		
63476	das		
63477	trotzige		
63478	Begehren		
63479	Ebendorffers	10023	(mention_id=9955|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
63480	schwer		
63481	im		
63482	Sinn		
63483	,		
63484	und		
63485	so		
63486	fest		
63487	er	10024	(mention_id=9956|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
63488	auch		
63489	entschlossen		
63490	war		
63491	,		
63492	bei		
63493	seiner	10025	(mention_id=9957|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
63494	Weigerung		
63495	zu		
63496	verharren		
63497	,		
63498	verhehlte		
63499	er	10026	(mention_id=9958|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
63500	sich	10027	(mention_id=9959|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
63501	doch		
63502	nicht		
63503	,		
63504	daß		
63505	die		
63506	leidige		
63507	Angelegenheit		
63508	mit		
63509	dem		
63510	Hinauswerfen		
63511	des		
63512	Meiers	10028	(mention_id=9960|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
63513	keineswegs		
63514	abgetan		
63515	und		
63516	erledigt		
63517	war		
63518	.		
63519	Höchst		
63520	wahrscheinlich		
63521	würde		
63522	sich	10029	(mention_id=9961|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
63523	dieser	10030	(mention_id=9962|references=(entity=(entity_id=entity_0027|fullname=Vincenz Ebendorffer|gender=m)))
63524	nun		
63525	an		
63526	den		
63527	Reichsfreiherrn	10031	(mention_id=9963|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
63528	wenden		
63529	,		
63530	um		
63531	von		
63532	ihm	10032	(mention_id=9964|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
63533	einen		
63534	vogteilichen		
63535	Befehl		
63536	zur		
63537	Auslieferung		
63538	Trudis	10033	(mention_id=9965|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
63539	zu		
63540	erwirken		
63541	.		
63542	Dem		
63543	wollte		
63544	Christoph	10034	(mention_id=9966|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
63545	dadurch		
63546	vorkommen		
63547	,		
63548	daß		
63549	er	10035	(mention_id=9967|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
63550	dem		
63551	Freunde	10036	(mention_id=9968|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
63552	einen		
63553	Besuch		
63554	abstattete		
63555	,		
63556	um		
63557	ihm	10037	(mention_id=9969|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
63558	die		
63559	nötigen		
63560	wahrheitsgetreuen		
63561	Aufklärungen		
63562	zu		
63563	geben		
63564	und		
63565	ihn	10038	(mention_id=9970|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
63566	wenigstens		
63567	zu		
63568	fragen		
63569	,		
63570	was		
63571	er	10039	(mention_id=9971|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
63572	in		
63573	der		
63574	Sache		
63575	zu		
63576	tun		
63577	gedächte		
63578	.		
63579	Es		
63580	geschah		
63581	sehr		
63582	selten		
63583	,		
63584	daß		
63585	sich	10040	(mention_id=9972|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
63586	Christoph	10041	(mention_id=9973|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
63587	Armbruster	10041	(mention_id=9973|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
63588	auf		
63589	der		
63590	Wachtenburg		
63591	sehen		
63592	ließ		
63593	,		
63594	und		
63595	Dietrich	10042	(mention_id=9974|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
63596	von	10042	(mention_id=9974|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
63597	Remchingen	10042	(mention_id=9974|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
63598	war		
63599	daher		
63600	hoch		
63601	erfreut		
63602	über		
63603	das		
63604	Erscheinen		
63605	des		
63606	Jugendgenossen	10043	(mention_id=9975|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
63607	.		
63608	Er	10044	(mention_id=9976|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
63609	befahl		
63610	sofort		
63611	Wein		
63612	,		
63613	und		
63614	als		
63615	der		
63616	dies		
63617	Hörende	10045	(mention_id=9977|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
63618	dagegen		
63619	Einspruch		
63620	erhob		
63621	,		
63622	sagte		
63623	er	10046	(mention_id=9978|references=(entity=(entity_id=entity_0018|fullname=Reichsfreiherr Dietrich von Remchingen|gender=m)))
63624	:		
63625	»		
63626	Erst		
63627	einen		
63628	Trunk		
63629	,		
63630	Chrischtoph	10047	(mention_id=9979|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))
63631	,		
63632	Forster	10048	
63633	Freundstück	10048	
63634	!		
63635	dann		
63636	die		
63637	Sorgen		
63638	,		
63639	die		
