i	token	mention	gold
28722	ihr	4367	(mention_id=4330|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28723	entboten		
28724	hatte		
28725	,		
28726	beobachtete		
28727	sie	4368	(mention_id=4331|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28728	scharf		
28729	,		
28730	und		
28731	ihm	4369	(mention_id=4332|references=(entity=(entity_id=entity_0024|fullname=Wilm Steinecker|gender=m)))
28732	schwante		
28733	,		
28734	daß		
28735	da		
28736	noch		
28737	nicht		
28738	alles		
28739	in		
28740	Ordnung		
28741	war		
28742	.		
28743	Nachmittags		
28744	stellte		
28745	er	4370	(mention_id=4333|references=(entity=(entity_id=entity_0024|fullname=Wilm Steinecker|gender=m)))
28746	sie	4371	(mention_id=4334|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28747	und		
28748	fragte		
28749	nach		
28750	dem		
28751	Ergebnis		
28752	der		
28753	Zusammenkunft		
28754	.		
28755	Jakobine	4372	(mention_id=4335|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28756	wurde		
28757	dunkelrot		
28758	vor		
28759	Zorn		
28760	und		
28761	Scham		
28762	,		
28763	schlug		
28764	sich	4373	(mention_id=4336|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28765	die		
28766	Hände		
28767	vors		
28768	Gesicht		
28769	und		
28770	rief		
28771	,		
28772	mit		
28773	dem		
28774	Fuß		
28775	aufstampfend		
28776	:		
28777	»		
28778	Frage		
28779	nicht		
28780	!		
28781	frage		
28782	nicht		
28783	!		
28784	«		
28785	»		
28786	Ach		
28787	so		
28788	!		
28789	so		
28790	steht		
28791	die		
28792	Sache		
28793	,		
28794	«		
28795	sprach		
28796	Wilm	4374	(mention_id=4337|references=(entity=(entity_id=entity_0024|fullname=Wilm Steinecker|gender=m)))
28797	mit		
28798	einem		
28799	vielsagenden		
28800	Lächeln		
28801	,		
28802	das		
28803	Jakobine	4375	(mention_id=4338|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28804	nicht		
28805	sah		
28806	.		
28807	»		
28808	Na		
28809	,		
28810	nur		
28811	ruhig		
28812	Blut		
28813	,		
28814	Schwesterlein	4376	(mention_id=4339|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28815	!		
28816	macht		
28817	jetzt		
28818	nur		
28819	bald		
28820	Hochzeit		
28821	,		
28822	dann		
28823	wird		
28824	schon		
28825	alles		
28826	gut		
28827	werden		
28828	.		
28829	«		
28830	Damit		
28831	ging		
28832	er	4377	(mention_id=4340|references=(entity=(entity_id=entity_0024|fullname=Wilm Steinecker|gender=m)))
28833	lachend		
28834	davon		
28835	.		
28836	Wenn		
28837	der	4378	(mention_id=4341|references=(entity=(entity_id=entity_0024|fullname=Wilm Steinecker|gender=m)))
28838	wüßte		
28839	,		
28840	sagte		
28841	sich	4379	(mention_id=4342|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28842	die		
28843	gekränkte		
28844	Unschuld	4380	
28845	,		
28846	wie		
28847	weit		
28848	sie	4381	(mention_id=4343|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28849	gestern		
28850	abend		
28851	von		
28852	der		
28853	Gefahr		
28854	entfernt		
28855	gewesen		
28856	war		
28857	,		
28858	zu		
28859	sehr		
28860	geliebt		
28861	zu		
28862	werden		
28863	!		
28864	Aber		
28865	mochte		
28866	Wilm	4382	(mention_id=4344|references=(entity=(entity_id=entity_0024|fullname=Wilm Steinecker|gender=m)))
28867	doch		
28868	denken		
28869	,		
28870	was		
28871	er	4383	(mention_id=4345|references=(entity=(entity_id=entity_0024|fullname=Wilm Steinecker|gender=m)))
28872	wollte		
28873	;		
28874	daß		
28875	Franz	4384	(mention_id=4346|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
28876	sie	4385	(mention_id=4347|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28877	mit		
28878	ihrem	4386	(mention_id=4348|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28879	heißen		
28880	Liebeswerben		
28881	schroff		
28882	zurückgewiesen		
28883	hatte		
28884	,		
28885	würde		
28886	sie	4387	(mention_id=4349|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28887	nie		
28888	einem		
28889	Menschen	4388	(mention_id=4350|references=(entity=(entity_id=generic_0242|fullname=generic_0047|gender=u|specialcase_entity=generic)))
28890	eingestehen		
28891	.		
28892	Nur		
28893	rächen		
28894	wollte		
28895	sie	4389	(mention_id=4351|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28896	sich	4390	(mention_id=4352|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28897	,		
28898	an		
28899	beiden		(mention_id=4353|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)),(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
28900	sich	4391	(mention_id=4354|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28901	rächen		
28902	,		
28903	an		
28904	Franz	4392	(mention_id=4355|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
28905	und		
28906	an		
28907	Trudi	4393	(mention_id=4356|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
28908	.		
28909	Das		
28910	war		
28911	jetzt		
28912	ihr	4394	(mention_id=4357|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28913	einziger		
28914	Gedanke		
28915	;		
28916	damit		
28917	schlich		
28918	sie	4395	(mention_id=4358|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28919	umher		
28920	,		
28921	im		
28922	Hause		
28923	,		
28924	im		
28925	Garten		
28926	,		
28927	auf		
28928	einsamen		
28929	Pfaden		
28930	und		
28931	brütete		
28932	darüber		
28933	in		
28934	der		
28935	Geißblattlaube		
28936	.		
28937	Als		
28938	sie	4396	(mention_id=4359|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28939	nun		
28940	wieder		
28941	einmal		
28942	so		
28943	vergrämt		
28944	und		
28945	verärgert		
28946	auf		
28947	derselben		
28948	Bank		
28949	saß		
28950	,		
28951	wo		
28952	sie	4397	(mention_id=4360|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28953	neulich		
28954	mit		
28955	Franz	4398	(mention_id=4361|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
28956	gesessen		
28957	hatte		
28958	,		
28959	vernahm		
28960	sie	4399	(mention_id=4362|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28961	plötzlich		
28962	unweit		
28963	der		
28964	Laube		
28965	ein		
28966	leises		
28967	Räuspern		
28968	,		
28969	das		
28970	wie		
28971	ein		
28972	Zeichen		
28973	,		
28974	wie		
28975	ein		
28976	Ruf		
28977	und		
28978	Wink		
28979	klang		
28980	,		
28981	der		
28982	doch		
28983	nur		
28984	ihr	4400	(mention_id=4363|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
28985	gelten		
28986	konnte		
28987	.		
28988	Wer		
28989	war		
28990	dort		
28991	?		
28992	sollte		
28993	er	4401	(mention_id=4364|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
28994	es		
28995	sein		
28996	,		
28997	sich	4402	(mention_id=4365|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
28998	anders		
28999	besonnen		
29000	haben		
29001	und		
29002	ihrer	4403	(mention_id=4366|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29003	dort		
29004	harren		
29005	,		
29006	um		
29007	sie	4404	(mention_id=4367|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29008	in		
29009	seine	4405	(mention_id=4368|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
29010	liebenden		
29011	Arme		
29012	zu		
29013	schließen		
29014	und		
29015	alles		
29016	wieder		
29017	gut		
29018	zu		
29019	machen		
29020	?		
29021	Ihr	4406	(mention_id=4369|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29022	klopfte		
29023	das		
29024	Herz		
29025	,		
29026	atemlos		
29027	lauschte		
29028	sie	4407	(mention_id=4370|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29029	.		
29030	Das		
29031	Geräusch		
29032	klang		
29033	noch		
29034	einmal		
29035	und		
29036	diesmal		
29037	lauter		
29038	.		
29039	Nun		
29040	zweifelte		
29041	sie	4408	(mention_id=4371|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29042	nicht		
29043	mehr		
29044	,		
29045	sprang		
29046	auf		
29047	und		
29048	flog		
29049	zu		
29050	der		
29051	Buchenhecke		
29052	hin		
29053	,		
29054	von		
29055	wo		
29056	es		
29057	kam		
29058	und		
29059	wo		
29060	draußen		
29061	im		
29062	Freien		
29063	ein		
29064	Weg		
29065	entlangführte		
29066	.		
29067	Als		
29068	sie	4409	(mention_id=4372|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29069	aber		
29070	,		
29071	das		
29072	Gesträuch		
29073	im		
29074	Garten		
29075	auseinanderbiegend		
29076	,		
29077	herantrat		
29078	,		
29079	grinste		
29080	ihr	4410	(mention_id=4373|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29081	zu		
29082	ihrer	4411	(mention_id=4374|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29083	bitteren		
29084	Enttäuschung		
29085	Hammichels	4412	(mention_id=4375|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29086	Spitzbubengesicht		
29087	neugierig		
29088	über		
29089	den		
29090	Zaun		
29091	entgegen		
29092	.		
29093	»		
29094	Nun		
29095	,		
29096	mein	4413	(mention_id=4376|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29097	Goldschätzchen	4414	(mention_id=4377|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29098	,		
29099	hab		
29100	ich	4415	(mention_id=4378|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29101	die		
29102	andern		
29103	zehn		
29104	rheinischen		
29105	Gulden		
29106	verdient		
29107	?		
29108	«		
29109	zwitscherte		
29110	der		
29111	Alte	4416	(mention_id=4379|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29112	.		
29113	»		
29114	Oder		
29115	muß		
29116	ich	4417	(mention_id=4380|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29117	noch		
29118	einmal		
29119	zu		
29120	der		
29121	Apotheke		
29122	nach		
29123	Speyer		
29124	gehen		
29125	?		
29126	«		
29127	»		
29128	Nein		
29129	,		
29130	ich	4418	(mention_id=4381|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29131	mag		
29132	keinen		
29133	Liebestrank		
29134	mehr		
29135	von		
29136	dir	4419	(mention_id=4382|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29137	,		
29138	«		
29139	fauchte		
29140	Jakobine	4420	(mention_id=4383|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29141	.		
29142	»		
29143	Der	4421	(mention_id=4384|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
29144	ihn		
29145	getrunken		
29146	hat		
29147	,		
29148	ist		
29149	im		
29150	bösen		
29151	von		
29152	mir	4422	(mention_id=4385|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29153	geschieden		
29154	.		
29155	«		
29156	Hammichel	4423	(mention_id=4386|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29157	sprach		
29158	:		
29159	»		
29160	Dann		
29161	bist		
29162	du	4424	(mention_id=4387|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29163	nach		
29164	dem		
29165	Trunke		
29166	gewiß		
29167	nicht		
29168	liebevoll		
29169	,		
29170	nicht		
29171	hingebend		
29172	genug		
29173	gegen		
29174	ihn	4425	(mention_id=4388|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
29175	gewesen		
29176	.		
29177	«		
29178	»		
29179	Meinst		
29180	du	4426	(mention_id=4389|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29181	?		
29182	nun		
29183	,		
29184	das		
29185	weiß		
29186	ich	4427	(mention_id=4390|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29187	besser		
29188	,		
29189	«		
29190	erwiderte		
29191	sie	4428	(mention_id=4391|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29192	schnippisch		
29193	.		
29194	»		
29195	So		
29196	probier'		
29197	s		
29198	noch		
29199	einmal		
29200	!		
29201	ich	4429	(mention_id=4392|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29202	kann		
29203	noch		
29204	viel		
29205	stärkere		
29206	Tränke		
29207	brauen		
29208	,		
29209	«		
29210	sagte		
29211	Hammichel	4430	(mention_id=4393|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29212	.		
29213	»		
29214	Kannst		
29215	dann		
29216	auch		
29217	einen		
29218	Schluck		
29219	davon		
29220	nehmen		
29221	,		
29222	damit		
29223	du	4431	(mention_id=4394|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29224	ein		
29225	bißchen		
29226	in		
29227	Feuer		
29228	kommst		
29229	und		
29230	dich	4432	(mention_id=4395|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29231	nicht		
29232	zierst		
29233	und		
29234	spröde		
29235	tust		
29236	.		
29237	«		
29238	Jakobine	4433	(mention_id=4396|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29239	krauste		
29240	die		
29241	Stirn		
29242	,		
29243	antwortete		
29244	jedoch		
29245	nicht		
29246	.		
29247	»		
29248	Wenn		
29249	du	4434	(mention_id=4397|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29250	aber		
29251	nichts		
29252	von		
29253	Liebestränken		
29254	hältst		
29255	,		
29256	können		
29257	wir's	4435	
29258	ja		
29259	auch		
29260	auf		
29261	andere		
29262	Weise		
29263	versuchen		
29264	,		
29265	dir	4436	(mention_id=4398|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29266	deinen	4437	(mention_id=4399|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29267	Liebsten	4438	(mention_id=4400|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
29268	wieder		
29269	zugetan		
29270	zu		
29271	machen		
29272	,		
29273	mit		
29274	der		
29275	sogenannten		
29276	kabbalistischen		
29277	Sympathie		
29278	oder		
29279	–		
29280	«		
29281	»		
29282	Ich	4439	(mention_id=4401|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29283	will		
29284	nichts		
29285	mehr		
29286	von		
29287	ihm	4440	(mention_id=4402|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
29288	wissen		
29289	,		
29290	«		
29291	schnitt		
29292	sie	4441	(mention_id=4403|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29293	kratzbürstig		
29294	dem		
29295	Aufdringlichen	4442	(mention_id=4404|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29296	das		
29297	Wort		
29298	ab		
29299	,		
29300	blieb		
29301	aber		
29302	doch		
29303	stehen		
29304	,		
29305	um		
29306	seine	4443	(mention_id=4405|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29307	neuen		
29308	Vorschläge		
29309	zu		
29310	hören		
29311	.		
29312	Nichts		
29313	mehr		
29314	von		
29315	ihm	4444	(mention_id=4406|references=(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))
29316	wissen		
29317	wollte		
29318	sie	4445	(mention_id=4407|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29319	?		
29320	Das		
29321	paßte		
29322	dem		
29323	alten		
29324	,		
29325	geriebenen		
29326	Erpresser	4446	(mention_id=4408|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29327	nicht		
29328	,		
29329	der	4447	(mention_id=4409|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29330	sich	4448	(mention_id=4410|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29331	gern		
29332	noch		
29333	weiter		
29334	für		
29335	seine	4449	(mention_id=4411|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29336	Kuppelei		
29337	bezahlen		
29338	lassen		
29339	wollte		
29340	.		
29341	Er	4450	(mention_id=4412|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29342	blickte		
29343	sich	4451	(mention_id=4413|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29344	achtsam		
29345	nach		
29346	allen		
29347	Seiten		
29348	um		
29349	,		
29350	ehe		
29351	er	4452	(mention_id=4414|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29352	wieder		
29353	anfing		
29354	:		
29355	»		
29356	Jakobinchen	4453	(mention_id=4415|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29357	,		
29358	–		
29359	ich	4454	(mention_id=4416|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29360	wollt		
29361	es		
29362	dir	4455	(mention_id=4417|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29363	eigentlich		
29364	noch		
29365	nicht		
29366	sagen		
29367	,		
29368	weil		
29369	es		
29370	noch		
29371	nicht		
29372	die		
29373	rechte		
29374	Zeit		
29375	dazu		
29376	ist		
29377	,		
29378	aber		
29379	du	4456	(mention_id=4418|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29380	jammerst		
29381	mich	4457	(mention_id=4419|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29382	,		
29383	und		
29384	ich	4458	(mention_id=4420|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29385	bin		
29386	von		
29387	weicher		
29388	Gemütsart		
29389	,		
29390	kann's		
29391	nicht		
29392	mit		
29393	ansehen		
29394	,		
29395	wie		
29396	du	4459	(mention_id=4421|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29397	dich	4460	(mention_id=4422|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29398	in		
29399	Sehnsucht		
29400	verzehrst		
29401	,		
29402	also		
29403	höre		
29404	mal		
29405	zu		
29406	!		
29407	Ich	4461	(mention_id=4423|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))
29408	habe		
29409	einen		
29410	guten		
29411	Freund	4462	(mention_id=4424|references=(entity=(entity_id=entity_0031|fullname=Hammichels Freund|gender=m)))
29412	in		
29413	sehr		
29414	reputierlicher		
29415	Stellung		
29416	beim		
29417	pfalzgräflichen		
29418	Kammerschreiberamt		
29419	in		
29420	Kaiserslautern		
29421	;		
29422	der	4463	(mention_id=4425|references=(entity=(entity_id=entity_0031|fullname=Hammichels Freund|gender=m)))
29423	weiß		
29424	ein		
29425	unfehlbares		
29426	Mittel		
29427	,		
29428	dir	4464	(mention_id=4426|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
29429	die		
29430	Fremde		(mention_id=4427|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
29431	,		
29432	die		
29433	Trudi	4465	(mention_id=4428|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))
29434	–		
29435	denn		
29436	das		
29437	ist		
29438	ja		
29439	doch		
29440	der		
29441	Haken		
29442	,		
29443	an		
29444	dem		
29445	das		
29446	Herz		
29447	deines	4466	(mention_id=4429|references=(entity=(entity_id=entity_0022|fullname=Jakobine Steinecker|gender=f)))
