i	token	mention	gold
31064	es		
31065	ja		
31066	so		
31067	gut		
31068	in		
31069	den		
31070	lieben		
31071	Räumen		
31072	.		
31073	«		
31074	Der		
31075	Gartensaal		
31076	war		
31077	zum		
31078	Speisezimmer		
31079	umgeschaffen		
31080	.		
31081	Daneben		
31082	ein		
31083	Salon		
31084	mit		
31085	dunklen		
31086	Tapeten		
31087	und		
31088	weichen		
31089	Teppichen		
31090	,		
31091	an		
31092	der		
31093	Längswand		
31094	das		
31095	Hochzeitsgeschenk		
31096	Onkel	4410	(mention_id=4398|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
31097	Heinrichs	4410	(mention_id=4398|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))
31098	,		
31099	zwei		
31100	große		
31101	Ölbilder		
31102	–		
31103	eine		
31104	sonnendurchleuchtete		
31105	Waldlandschaft		
31106	und		
31107	eine		
31108	Seeküste		
31109	bei		
31110	Gewitter		
31111	.		
31112	Hinter		
31113	grünen		
31114	,		
31115	üppigen		
31116	Blattpflanzen		
31117	leuchtete		
31118	eine		
31119	edle		
31120	,		
31121	schöne		
31122	Hermesbüste		
31123	.		
31124	Sofas		
31125	,		
31126	Sessel		
31127	und		
31128	Sesselchen		
31129	überall		
31130	,		
31131	und		
31132	wo		
31133	es		
31134	nur		
31135	irgend		
31136	anging		
31137	,		
31138	befand		
31139	sich		
31140	eine		
31141	gefüllte		
31142	Blumenschale		
31143	.		
31144	Oben		
31145	,		
31146	neben		
31147	des		
31148	Hausherrn	4411	(mention_id=4399|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31149	Gemach		
31150	war		
31151	das		
31152	der		
31153	jungen		
31154	Frau	4412	(mention_id=4400|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31155	hergerichtet		
31156	,		
31157	dort		
31158	stand		
31159	jetzt		
31160	des		
31161	Vaters	4413	(mention_id=4401|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
31162	Bild		
31163	hinter		
31164	dem		
31165	Nähtischchen		
31166	am		
31167	Fenster		
31168	.		
31169	Die		
31170	Tür		
31171	,		
31172	die		
31173	die		
31174	Gemächer		
31175	verband		
31176	,		
31177	war		
31178	weit		
31179	zurückgeschlagen		
31180	,		
31181	und		
31182	die		
31183	bunten		
31184	türkischen		
31185	Vorhänge		
31186	ließen		
31187	Trudchen	4414	(mention_id=4402|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31188	von		
31189	ihrem	4415	(mention_id=4403|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31190	Fensterplätzchen		
31191	den		
31192	Schreibtisch		
31193	sehen		
31194	,		
31195	an		
31196	dem		
31197	er	4416	(mention_id=4404|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31198	arbeitete		
31199	.		
31200	Und		
31201	aus		
31202	dem		
31203	Fenster		
31204	konnte		
31205	der		
31206	Blick		
31207	hinausschweifen		
31208	über		
31209	den		
31210	grünenden		
31211	Garten		
31212	zu		
31213	den		
31214	bewaldeten		
31215	Bergen		
31216	und		
31217	weit		
31218	und		
31219	weiter		
31220	,		
31221	bis		
31222	dort		
31223	,		
31224	wo		
31225	sich		
31226	der		
31227	ferne		
31228	Brocken		
31229	in		
31230	Wolken		
31231	verhüllt		
31232	.		
31233	Die		
31234	junge		
31235	Frau	4417	(mention_id=4405|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31236	hatte		
31237	alle		
31238	Spinde		
31239	eingeräumt		
31240	.		
31241	In		
31242	der		
31243	Küche		
31244	war		
31245	das		
31246	letzte		
31247	Stückchen		
31248	des		
31249	neuen		
31250	Geschirres		
31251	an		
31252	die		
31253	Haken		
31254	gehängt		
31255	und		
31256	blinkte		
31257	und		
31258	glitzerte		
31259	in		
31260	dem		
31261	hereinfallenden		
31262	Sonnenstrahl		
31263	,		
31264	als		
31265	wäre		
31266	alles		
31267	eitel		
31268	Gold		
31269	.		
31270	In		
31271	der		
31272	Speisekammer		
31273	standen		
31274	Büchsen		
31275	und		
31276	Töpfe		
31277	in		
31278	Reih		
31279	und		
31280	Glied		
31281	,		
31282	und		
31283	mit		
31284	glücklichem		
31285	Lächeln		
31286	drehte		
31287	sie	4418	(mention_id=4406|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31288	den		
31289	Schlüssel		
31290	im		
31291	Schloß		
31292	und		
31293	tat		
31294	ihn		
31295	in		
31296	das		
31297	funkelnagelneue		
31298	Körbchen		
31299	an		
31300	ihren	4419	(mention_id=4407|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31301	Arm		
31302	.		
31303	»		
31304	Komm		
31305	,		
31306	Franz	4420	(mention_id=4408|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31307	«		
31308	,		
31309	sagte		
31310	sie	4421	(mention_id=4409|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31311	zu		
31312	ihm	4422	(mention_id=4410|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31313	,		
31314	der	4423	(mention_id=4411|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31315	diese		
31316	Herrlichkeit		
31317	hatte		
31318	bewundern		
31319	müssen		
31320	,		
31321	»		
31322	nun		
31323	wollen		
31324	wir	4424	(mention_id=4412|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31325	noch		
31326	einmal		
31327	durch		
31328	alle		
31329	Stuben		
31330	gehen		
31331	.		
31332	«		
31333	»		
31334	Es		
31335	sind		
31336	nicht		
31337	viele		
31338	,		
31339	Trudchen	4425	(mention_id=4413|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31340	«		
31341	,		
31342	lachte		
31343	er	4426	(mention_id=4414|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31344	.		
31345	»		
31346	Oh		
31347	,		
31348	genug		
31349	für		
31350	uns	4427	(mention_id=4415|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31351	,		
31352	Franz	4428	(mention_id=4416|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31353	,		
31354	wir	4429	(mention_id=4417|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31355	brauchen		
31356	nicht		
31357	mehr		
31358	.		
31359	«		
31360	Und		
31361	sie	4430	(mention_id=4418|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31362	gingen		
31363	durch		
31364	den		
31365	Gartensaal		
31366	und		
31367	freuten		
31368	sich	4431	(mention_id=4419|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31369	über		
31370	das		
31371	stattliche		
31372	Büfett		
31373	und		
31374	über		
31375	die		
31376	Lampe		
31377	aus		
31378	poliertem		
31379	Messing		
31380	,		
31381	die		
31382	über		
31383	dem		
31384	großen		
31385	Eßtisch		
31386	schaukelte		
31387	.		
31388	Sie	4432	(mention_id=4420|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31389	traten		
31390	in		
31391	den		
31392	Salon		
31393	und		
31394	freuten		
31395	sich	4433	(mention_id=4421|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31396	an		
31397	den		
31398	Bildern		
31399	,		
31400	welche		
31401	die		
31402	Sonne		
31403	so		
31404	schön		
31405	beleuchtete		
31406	;		
31407	und		
31408	dann		
31409	blieben		
31410	sie	4434	(mention_id=4422|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31411	stehen		
31412	,		
31413	sahen		
31414	sich	4435	(mention_id=4423|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31415	in		
31416	die		
31417	Augen		
31418	und		
31419	küßten		
31420	sich	4436	(mention_id=4424|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31421	.		
31422	»		
31423	Das		
31424	ist		
31425	alles		
31426	so		
31427	,		
31428	wie		
31429	ich	4437	(mention_id=4425|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31430	es		
31431	gern		
31432	habe		
31433	,		
31434	Franz	4438	(mention_id=4426|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31435	«		
31436	,		
31437	sagte		
31438	sie	4439	(mention_id=4427|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31439	,		
31440	»		
31441	einfach		
31442	und		
31443	gediegen		
31444	.		
31445	Nur		
31446	nichts		
31447	Falsches		
31448	,		
31449	nichts		
31450	Nachgemachtes		
31451	.		
31452	Ich	4440	(mention_id=4428|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31453	hasse		
31454	den		
31455	Schein		
31456	.		
31457	Es		
31458	soll		
31459	alles		
31460	echt		
31461	sein		
31462	,		
31463	so		
31464	echt		
31465	und		
31466	wahr		
31467	wie		
31468	meine	4441	(mention_id=4429|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31469	Liebe		
31470	und		
31471	wie		
31472	dein	4442	(mention_id=4430|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31473	Herz		
31474	,		
31475	du	4443	(mention_id=4431|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31476	großer		
31477	,		
31478	lieber		
31479	Mensch	4444	(mention_id=4432|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31480	.		
31481	–		
31482	Und		
31483	in		
31484	der		
31485	Wirtschaft		
31486	ist		
31487	jetzt		
31488	alles		
31489	komplett		
31490	«		
31491	,		
31492	fuhr		
31493	sie	4445	(mention_id=4433|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31494	fort		
31495	und		
31496	nahm		
31497	ein		
31498	Fäserchen		
31499	vom		
31500	Teppich		
31501	auf		
31502	,		
31503	»		
31504	Franz	4446	(mention_id=4434|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31505	,		
31506	gar		
31507	nicht		
31508	zum		
31509	Wiedererkennen		
31510	,		
31511	es		
31512	ist		
31513	das		
31514	schmuckste		
31515	kleine		
31516	Gut		
31517	weit		
31518	und		
31519	breit		
31520	.		
31521	Franz	4447	(mention_id=4435|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31522	,		
31523	sieh		
31524	,		
31525	und		
31526	das		
31527	alles		
31528	hat		
31529	noch		
31530	lange		
31531	nicht		
31532	so		
31533	viel		
31534	gekostet		
31535	,		
31536	wie		
31537	Jennys	4448	(mention_id=4436|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))
31538	Aussteuer		
31539	und		
31540	Hochzeitsreise		
31541	.		
31542	«		
31543	Sie	4449	(mention_id=4437|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31544	waren		
31545	in		
31546	die		
31547	offene		
31548	Saaltüre		
31549	getreten		
31550	,		
31551	und		
31552	der		
31553	junge		
31554	Mann	4450	(mention_id=4438|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31555	sah		
31556	mit		
31557	leuchtenden		
31558	Augen		
31559	über		
31560	den		
31561	Garten		
31562	hinweg		
31563	und		
31564	zu		
31565	den		
31566	Wirtschaftsgebäuden		
31567	hinüber		
31568	,		
31569	die		
31570	ihr	4451	
31571	schadhaftes		
31572	Ziegeldach		
31573	mit		
31574	bläulich		
31575	glänzendem		
31576	Schiefer		
31577	vertauscht		
31578	hatten		
31579	.		
31580	»		
31581	Du	4452	(mention_id=4439|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31582	hast		
31583	recht		
31584	,		
31585	Trudchen	4453	(mention_id=4440|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31586	,		
31587	es		
31588	ist		
31589	ein		
31590	hübscher		
31591	Anblick		
31592	,		
31593	wir	4454	(mention_id=4441|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31594	wollen		
31595	oft		
31596	hier		
31597	sitzen		
31598	.		
31599	–		
31600	Und		
31601	übermorgen		
31602	beginnt		
31603	der		
31604	Bau		
31605	der		
31606	neuen		
31607	Scheune		
31608	;		
31609	sie		
31610	soll		
31611	fertig		
31612	sein		
31613	,		
31614	wenn		
31615	wir	4455	(mention_id=4442|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31616	den		
31617	ersten		
31618	Roggen		
31619	einfahren		
31620	.		
31621	«		
31622	»		
31623	Du	4456	(mention_id=4443|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31624	«		
31625	,		
31626	fragte		
31627	sie	4457	(mention_id=4444|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31628	neckend		
31629	,		
31630	»		
31631	denkst		
31632	du	4458	(mention_id=4445|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31633	noch		
31634	immer		
31635	so		
31636	wie		
31637	damals		
31638	,		
31639	acht		
31640	Tage		
31641	nach		
31642	unserer	4459	(mention_id=4446|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31643	Hochzeit		
31644	,		
31645	als		
31646	wir	4460	(mention_id=4447|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31647	zum		
31648	ersten		
31649	Male		
31650	dieses		
31651	Thema		
31652	besprachen		
31653	und		
31654	du	4461	(mention_id=4448|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31655	dich	4462	(mention_id=4449|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31656	recht		
31657	kindisch		
31658	betrugst		
31659	und		
31660	absolut		
31661	nichts		
31662	von		
31663	dem		
31664	nehmen		
31665	wolltest		
31666	,		
31667	was		
31668	dir	4463	(mention_id=4450|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31669	von		
31670	Gottes		
31671	und		
31672	Rechts		
31673	wegen		
31674	zukommt		
31675	?		
31676	Und		
31677	es		
31678	lieber		
31679	den		
31680	Kühen		
31681	in		
31682	den		
31683	Futtertrog		
31684	regnen		
31685	lassen		
31686	wolltest		
31687	und		
31688	den		
31689	Knechten	4464	(mention_id=4451|references=(entity=(entity_id=entity_0223|fullname=Knechte|gender=m|specialcase_entity=group)))
31690	in		
31691	die		
31692	Betten		
31693	?		
31694	«		
31695	»		
31696	Nein		
31697	«		
31698	,		
31699	sagte		
31700	er	4465	(mention_id=4452|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31701	,		
31702	»		
31703	nicht		
31704	mehr		
31705	,		
31706	Trudchen	4466	(mention_id=4453|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31707	.		
31708	«		
31709	»		
31710	Warum		
31711	,		
31712	du	4467	(mention_id=4454|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31713	Eisenkopf	4468	(mention_id=4455|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31714	?		
31715	«		
31716	»		
31717	Weil		
31718	wir	4469	(mention_id=4456|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31719	uns	4470	(mention_id=4457|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31720	lieben		
31721	,		
31722	namenlos		
31723	lieben		
31724	–		
31725	«		
31726	»		
31727	Das		
31728	Beiwort		
31729	ist		
31730	gar		
31731	nicht		
31732	nötig		
31733	«		
31734	,		
31735	tadelte		
31736	sie	4471	(mention_id=4458|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31737	.		
31738	»		
31739	Glaubst		
31740	du	4472	(mention_id=4459|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31741	nicht		
31742	,		
31743	daß		
31744	man		
31745	namenlos		
31746	lieben		
31747	kann		
31748	?		
31749	«		
31750	fragte		
31751	er	4473	(mention_id=4460|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31752	scherzend		
31753	.		
31754	»		
31755	Es		
31756	klingt		
31757	wie		
31758	eine		
31759	Phrase		
31760	!		
31761	«		
31762	Er	4474	(mention_id=4461|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31763	lachte		
31764	jetzt		
31765	hell		
31766	und		
31767	zog		
31768	sie		(mention_id=4462|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31769	an		
31770	die		
31771	Brüstung		
31772	der		
31773	Veranda		
31774	.		
31775	»		
31776	Unser	4475	(mention_id=4463|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31777	Heim		
31778	!		
31779	«		
31780	sagte		
31781	er	4476	(mention_id=4464|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31782	.		
31783	»		
31784	Komm		
31785	,		
31786	laß		
31787	uns	4477	(mention_id=4465|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31788	durch		
31789	den		
31790	Garten		
31791	und		
31792	ein		
31793	Stückchen		
31794	in		
31795	den		
31796	Wald		
31797	gehen		
31798	.		
31799	«		
31800	Und		
31801	andern		
31802	Tags		
31803	öffnete		
31804	Trudchen	4478	(mention_id=4466|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31805	die		
31806	Fenster		
31807	der		
31808	Logierstube		
31809	und		
31810	rüstete		
31811	dort		
31812	alles		
31813	aufs		
31814	beste		
31815	.		
31816	Festlich		
31817	gedeckt		
31818	stand		
31819	die		
31820	Tafel		
31821	im		
31822	Saal		
31823	und		
31824	Franz	4479	(mention_id=4467|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
31825	fuhr		
31826	mit		
31827	der		
31828	neuen		
31829	Equipage		
31830	nach		
31831	der		
31832	Stadt		
31833	,		
31834	um		
31835	den		
31836	Amtsrichter	4480	(mention_id=4468|references=(entity=(entity_id=entity_0002|fullname=Richard Weishaupt|gender=m)))
31837	vom		
31838	Bahnhofe		
31839	abzuholen		
31840	.		
31841	Sie	4481	(mention_id=4469|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
31842	freute		
