i	token	is_section_start	gold	pred
50757	sie	0	(mention_id=7206|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7225|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
50758	müde	0		
50759	,	0		
50760	als	0		
50761	Frau	0	(mention_id=7207|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7226|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
50762	Baumhagen	0	(mention_id=7207|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7226|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
50763	über	0		
50764	die	0		
50765	Schwelle	0		
50766	rauschte	0		
50767	,	0		
50768	in	0		
50769	lichtgrauer	0		
50770	Toilette	0		
50771	,	0		
50772	den	0		
50773	Hut	0		
50774	der	0		
50775	Halbtrauer	0		
50776	wegen	0		
50777	verschwenderisch	0		
50778	mit	0		
50779	Veilchen	0		
50780	geschmückt	0		
50781	,	0		
50782	das	0		
50783	runde	0		
50784	Gesicht	0		
50785	von	0		
50786	der	0		
50787	Frühlingssonne	0		
50788	und	0		
50789	Erregtheit	0		
50790	noch	0		
50791	lebhafter	0		
50792	gefärbt	0		
50793	als	0		
50794	sonst	0		
50795	.	0		
50796	»	0		
50797	Aber	0		
50798	Kind	0	(mention_id=7208|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7227|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
50799	,	0		
50800	so	0		
50801	geht	0		
50802	es	0		
50803	nicht	0		
50804	länger	0		
50805	!	0		
50806	«	0		
50807	begann	0		
50808	sie	0	(mention_id=7209|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7228|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
50809	und	0		
50810	küßte	0		
50811	die	0		
50812	Tochter	0	(mention_id=7210|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7229|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
50813	zart	0		
50814	auf	0		
50815	die	0		
50816	Stirn	0		
50817	;	0		
50818	»	0		
50819	wie	0		
50820	du	0	(mention_id=7211|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7230|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
50821	aussiehst	0		
50822	,	0		
50823	und	0		
50824	wie	0		
50825	kalt	0		
50826	es	0		
50827	hier	0		
50828	ist	0		
50829	!	0		
50830	Jenny	0	(mention_id=7212|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))	(mention_id=7231|references=(entity=(entity_id=12|fullname=Jenny|gender=f)))
50831	läßt	0		
50832	dich	0	(mention_id=7213|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7232|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
50833	grüßen	0		
50834	.	0		
50835	Sie	0	(mention_id=7214|references=(entity=(entity_id=entity_0006|fullname=Jenny Fredrich, geb. Baumhagen|gender=f)))	(mention_id=7233|references=(entity=(entity_id=12|fullname=Jenny|gender=f)))
50836	ist	0		
50837	heute	0		
50838	früh	0		
50839	nach	0		
50840	Paris	0		
50841	,	0		
50842	um	0		
50843	mit	0		
50844	Artur	0	(mention_id=7215|references=(entity=(entity_id=entity_0007|fullname=Artur Fredrich|gender=m)))	(mention_id=7234|references=(entity=(entity_id=2|fullname=Artur|gender=m)))
50845	dort	0		
50846	zusammenzutreffen	0		
50847	.	0		
50848	Warum	0		
50849	bist	0		
50850	du	0	(mention_id=7216|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7235|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
50851	nicht	0		
50852	mitgereist	0		
50853	,	0		
50854	wie	0		
50855	ich	0	(mention_id=7217|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7236|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
50856	dir	0	(mention_id=7218|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7237|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
50857	vorschlug	0		
50858	?	0		
50859	«	0		
50860	»	0		
50861	Ich	0	(mention_id=7219|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7238|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
50862	fühle	0		
50863	mich	0	(mention_id=7220|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7239|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
50864	nicht	0		
50865	wohl	0		
50866	genug	0		
50867	«	0		
50868	,	0		
50869	sagte	0		
50870	Trudchen	0	(mention_id=7221|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7240|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
50871	.	0		
50872	»	0		
50873	Du	0	(mention_id=7222|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7241|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
50874	siehst	0		
50875	blaß	0		
50876	aus	0		
50877	!	0		
50878	Es	0		
50879	ist	0		
50880	ja	0		
50881	kein	0		
50882	Wunder	0		
50883	,	0		
50884	ich	0	(mention_id=7223|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7242|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
50885	habe	0		
50886	auch	0		
50887	nie	0		
50888	Rücksichtslosigkeit	0		
50889	ertragen	0		
50890	können	0		
50891	.	0		
50892	«	0		
50893	Die	0		
50894	junge	0		
50895	Frau	0	(mention_id=7224|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7243|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
50896	hatte	0		
50897	ihren	0	(mention_id=7225|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7244|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
50898	Platz	0		
50899	wieder	0		
50900	eingenommen	0		
50901	.	0		
50902	»	0		
50903	War	0		
50904	Onkel	0	(mention_id=7226|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))	(mention_id=7245|references=(entity=(entity_id=10|fullname=Heinrich|gender=m)))
50905	Heinrich	0	(mention_id=7226|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))	(mention_id=7245|references=(entity=(entity_id=10|fullname=Heinrich|gender=m)))
50906	einmal	0		
50907	hier	0		
50908	?	0		
50909	«	0		
50910	erkundigte	0		
50911	sich	0	(mention_id=7227|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7246|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
50912	Frau	0	(mention_id=7228|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7247|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
50913	Baumhagen	0	(mention_id=7228|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7247|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
50914	.	0		
50915	»	0		
50916	Gestern	0		
50917	erst	0		
50918	.	0		
50919	«	0		
50920	»	0		
50921	Nun	0		
50922	,	0		
50923	da	0		
50924	weißt	0		
50925	du	0	(mention_id=7229|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7248|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
50926	ja	0		
50927	,	0		
50928	daß	0		
50929	Linden	0	(mention_id=7230|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))	(mention_id=7249|references=(entity=(entity_id=15|fullname=Linden|gender=m)))
50930	sich	0	(mention_id=7231|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))	(mention_id=7250|references=(entity=(entity_id=15|fullname=Linden|gender=m)))
50931	einfach	0		
50932	seine	0	(mention_id=7232|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))	(mention_id=7251|references=(entity=(entity_id=15|fullname=Linden|gender=m)))
50933	Einmischung	0		
50934	bei	0		
50935	Wolff	0	(mention_id=7233|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))	(mention_id=7252|references=(entity=(entity_id=17|fullname=Wolff|gender=m)))
50936	verbeten	0		
50937	hat	0		
50938	?	0		
50939	«	0		
50940	»	0		
50941	Ja	0		
50942	,	0		
50943	Mama	0	(mention_id=7234|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7253|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
50944	!	0		
50945	«	0		
50946	»	0		
50947	Und	0		
50948	daß	0		
50949	dieser	0		
50950	Herr	0	(mention_id=7235|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))	(mention_id=7254|references=(entity=(entity_id=17|fullname=Wolff|gender=m)))
50951	Wolff	0	(mention_id=7235|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))	(mention_id=7254|references=(entity=(entity_id=17|fullname=Wolff|gender=m)))
50952	seit	0		
50953	drei	0		
50954	Tagen	0		
50955	am	0		
50956	Tode	0		
50957	liegt	0		
50958	?	0		
50959	Es	0		
50960	könnte	0		
50961	nichts	0		
50962	Besseres	0		
50963	passieren	0		
50964	,	0		
50965	als	0		
50966	daß	0		
50967	er	0	(mention_id=7236|references=(entity=(entity_id=entity_0003|fullname=Herr Wolff|gender=m)))	(mention_id=7255|references=(entity=(entity_id=17|fullname=Wolff|gender=m)))
50968	stirbt	0		
50969	.	0		
50970	Die	0		
50971	Angelegenheit	0		
50972	wäre	0		
50973	damit	0		
50974	natürlich	0		
50975	zu	0		
50976	Ende	0		
50977	.	0		
50978	Ob	0		
50979	man	0		
50980	in	0		
50981	der	0		
50982	Stadt	0		
50983	schon	0		
50984	eine	0		
50985	Ahnung	0		
50986	hat	0		
50987	von	0		
50988	dem	0		
50989	wahren	0		
50990	Sachverhalt	0		
50991	,	0		
50992	weiß	0		
50993	ich	0	(mention_id=7237|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7256|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
50994	nicht	0		
50995	,	0		
50996	aber	0		
50997	irgend	0		
50998	etwas	0		
50999	ist	0		
51000	in	0		
51001	der	0		
51002	Leute	0	(mention_id=7238|references=(entity=(entity_id=generic_0127|fullname=Leute|gender=u|specialcase_entity=generic)))	(mention_id=7257|references=(entity=(entity_id=20|fullname=die Leute in der Stadt|gender=mf|specialcase_entity=group)))
51003	Mund	0		
51004	.	0		
51005	Man	0		
51006	überstürzt	0		
51007	sich	0		
51008	mit	0		
51009	Erkundigungen	0		
51010	nach	0		
51011	dir	0	(mention_id=7239|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7258|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51012	.	0		
51013	«	0		
51014	Trudchen	0	(mention_id=7240|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7259|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51015	nickte	0		
51016	leise	0		
51017	mit	0		
51018	dem	0		
51019	Kopfe	0		
51020	.	0		
51021	Sie	0	(mention_id=7241|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7260|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51022	wußte	0		
51023	das	0		
51024	alles	0		
51025	schon	0		
51026	vom	0		
51027	Onkel	0	(mention_id=7242|references=(entity=(entity_id=entity_0008|fullname=Onkel Heinrich|gender=m)))	(mention_id=7261|references=(entity=(entity_id=10|fullname=Heinrich|gender=m)))
51028	.	0		
51029	»	0		
51030	Und	0		
51031	er	0	(mention_id=7243|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))	(mention_id=7262|references=(entity=(entity_id=15|fullname=Linden|gender=m)))
51032	war	0		
51033	nicht	0		
51034	hier	0		
51035	?	0		
51036	Bat	0		
51037	nicht	0		
51038	um	0		
51039	Verzeihung	0		
51040	?	0		
51041	Suchte	0		
51042	keine	0		
51043	Annäherung	0		
51044	?	0		
51045	«	0		
51046	fragte	0		
51047	atemlos	0		
51048	Frau	0	(mention_id=7244|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7263|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
51049	Baumhagen	0	(mention_id=7244|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7263|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
51050	.	0		
51051	»	0		
51052	Nein	0		
51053	!	0		
51054	«	0		
51055	klang	0		
51056	die	0		
51057	Antwort	0		
51058	,	0		
51059	halb	0		
51060	erstickt	0		
51061	.	0		
51062	»	0		
51063	Armes	0		
51064	Kind	0	(mention_id=7245|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7264|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51065	!	0		
51066	«	0		
51067	Die	0		
51068	Mutter	0	(mention_id=7246|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7265|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
51069	führte	0		
51070	das	0		
51071	Batisttuch	0		
51072	an	0		
51073	die	0		
51074	Augen	0		
51075	.	0		
51076	»	0		
51077	Es	0		
51078	ist	0		
51079	roh	0		
51080	,	0		
51081	geradezu	0		
51082	roh	0		
51083	!	0		
51084	Danke	0		
51085	Gott	0	(mention_id=7247|references=(entity=(entity_id=entity_0019|fullname=Gott|gender=u|specialcase_entity=nonfact)))	(mention_id=7266|references=(entity=(entity_id=9|fullname=Gott|gender=m|specialcase_entity=nonfact)))
51086	,	0		
51087	daß	0		
51088	du	0	(mention_id=7248|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7267|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51089	so	0		
51090	bald	0		
51091	zur	0		
51092	Einsicht	0		
51093	gekommen	0		
51094	bist	0		
51095	.	0		
51096	Aber	0		
51097	du	0	(mention_id=7249|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7268|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51098	kannst	0		
51099	doch	0		
51100	nicht	0		
51101	während	0		
51102	der	0		
51103	ganzen	0		
51104	Zeit	0		
51105	,	0		
51106	die	0		
51107	der	0		
51108	Scheidung	0		
51109	vorangeht	0		
51110	,	0		
51111	hier	0		
51112	zubringen	0		
51113	?	0		
51114	«	0		
51115	Trudchen	0	(mention_id=7250|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7269|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51116	zuckte	0		
51117	zusammen	0		
51118	und	0		
51119	sah	0		
51120	mit	0		
51121	starren	0		
51122	Augen	0		
51123	die	0		
51124	Mutter	0	(mention_id=7251|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7270|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
51125	an	0		
51126	.	0		
51127	Sie	0	(mention_id=7252|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7271|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51128	selbst	0		
51129	hatte	0		
51130	ja	0		
51131	an	0		
51132	weiter	0		
51133	nichts	0		
51134	gedacht	0		
51135	,	0		
51136	als	0		
51137	an	0		
51138	Trennung	0		
51139	.	0		
51140	Jetzt	0		
51141	,	0		
51142	wo	0		
51143	sie	0	(mention_id=7253|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7272|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51144	das	0		
51145	furchtbare	0		
51146	Wort	0		
51147	aussprechen	0		
51148	hörte	0		
51149	,	0		
51150	traf	0		
51151	es	0		
51152	sie	0	(mention_id=7254|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7273|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51153	wie	0		
51154	ein	0		
51155	Donnerschlag	0		
51156	.	0		
51157	»	0		
51158	Doch	0		
51159	!	0		
51160	«	0		
51161	sagte	0		
51162	sie	0	(mention_id=7255|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7274|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51163	dann	0		
51164	und	0		
51165	wand	0		
51166	die	0		
51167	Hände	0		
51168	unmerklich	0		
51169	ineinander	0		
51170	,	0		
51171	»	0		
51172	wo	0		
51173	sonst	0		
51174	?	0		
51175	«	0		
51176	»	0		
51177	Und	0		
51178	was	0		
51179	machst	0		
51180	du	0	(mention_id=7256|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7275|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51181	hier	0		
51182	,	0		
51183	um	0		
51184	Gottes	0	(mention_id=7257|references=(entity=(entity_id=entity_0019|fullname=Gott|gender=u|specialcase_entity=nonfact)))	
51185	willen	0		
51186	,	0		
51187	von	0		
51188	früh	0		
51189	bis	0		
51190	spät	0		
51191	?	0		
51192	«	0		
51193	»	0		
51194	Ich	0	(mention_id=7258|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7276|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51195	lese	0		
51196	und	0		
51197	gehe	0		
51198	spazieren	0		
51199	,	0		
51200	und	0		
51201	–	0		
51202	«	0		
51203	ich	0	(mention_id=7259|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7277|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51204	gräme	0		
51205	mich	0	(mention_id=7260|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7278|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51206	,	0		
51207	wollte	0		
51208	sie	0	(mention_id=7261|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7279|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51209	hinzusetzen	0		
51210	,	0		
51211	aber	0		
51212	sie	0	(mention_id=7262|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7280|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51213	schwieg	0		
51214	.	0		
51215	Was	0		
51216	wußte	0		
51217	Mama	0	(mention_id=7263|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7281|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
51218	von	0		
51219	Gram	0		
51220	!	0		
51221	»	0		
51222	Mein	0	(mention_id=7264|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7282|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
51223	armes	0		
51224	Kind	0	(mention_id=7265|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7283|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51225	!	0		
51226	«	0		
51227	Frau	0	(mention_id=7266|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7284|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
51228	Baumhagen	0	(mention_id=7266|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7284|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
51229	weinte	0		
51230	jetzt	0		
51231	wirklich	0		
51232	.	0		
51233	Der	0		
51234	Aufenthalt	0		
51235	hier	0		
51236	fiel	0		
51237	ihr	0	(mention_id=7267|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))	(mention_id=7285|references=(entity=(entity_id=6|fullname=Frau Baumhagen|gender=f)))
51238	auf	0		
51239	die	0		
51240	Nerven	0		
51241	.	0		
51242	Es	0		
51243	lag	0		
51244	etwas	0		
51245	Beängstigendes	0		
51246	in	0		
51247	der	0		
51248	Luft	0		
51249	,	0		
51250	und	0		
51251	es	0		
51252	war	0		
51253	doch	0		
51254	im	0		
51255	Grunde	0		
51256	eine	0		
51257	schreckliche	0		
51258	Zeit	0		
51259	,	0		
51260	die	0		
51261	nun	0		
51262	bevorstand	0		
51263	.	0		
51264	Wie	0		
51265	,	0		
51266	wenn	0		
51267	er	0	(mention_id=7268|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))	(mention_id=7286|references=(entity=(entity_id=15|fullname=Linden|gender=m)))
51268	nicht	0		
51269	in	0		
51270	die	0		
51271	Trennung	0		
51272	willigte	0		
51273	?	0		
51274	Warum	0		
51275	hatte	0		
51276	Gott	0	(mention_id=7269|references=(entity=(entity_id=entity_0019|fullname=Gott|gender=u|specialcase_entity=nonfact)))	(mention_id=7287|references=(entity=(entity_id=9|fullname=Gott|gender=m|specialcase_entity=nonfact)))
51277	dem	0		
51278	Kinde	0	(mention_id=7270|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7288|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51279	einen	0		
51280	so	0		
51281	unbeugsamen	0		
51282	Charakter	0		
51283	gegeben	0		
51284	,	0		
51285	der	0		(mention_id=7289|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51286	sie	0	(mention_id=7271|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))	(mention_id=7290|references=(entity=(entity_id=8|fullname=Gertrud|gender=f)))
51287	in	0		
51288	dies	0		
51289	Elend	0		
