i	token	is_section_start	gold	pred
48577	allen	0		
48578	Anspruch	0		
48579	auf	0		
48580	Erfindung	0		
48581	hatte	0		
48582	er	0	(mention_id=6349|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))	(mention_id=6395|references=(entity=(entity_id=17|fullname=der Architekt|gender=m)))
48583	aufgegeben	0		
48584	;	0		
48585	er	0	(mention_id=6350|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))	(mention_id=6396|references=(entity=(entity_id=17|fullname=der Architekt|gender=m)))
48586	hielt	0		
48587	sich	0	(mention_id=6351|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))	(mention_id=6397|references=(entity=(entity_id=17|fullname=der Architekt|gender=m)))
48588	an	0		
48589	seine	0	(mention_id=6352|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))	(mention_id=6398|references=(entity=(entity_id=17|fullname=der Architekt|gender=m)))
48590	Umrisse	0		
48591	:	0		
48592	nur	0		
48593	die	0		
48594	sitzenden	0		
48595	und	0		
48596	schwebenden	0		
48597	Figuren	0		(mention_id=6399|references=(entity=(entity_id=19|fullname=gemalte Figuren|gender=u|specialcase_entity=group,nonfact)))
48598	geschickt	0		
48599	auszuteilen	0		
48600	,	0		
48601	den	0		
48602	Raum	0		
48603	damit	0		
48604	geschmackvoll	0		
48605	auszuzieren	0		
48606	,	0		
48607	war	0		
48608	seine	0	(mention_id=6353|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))	(mention_id=6400|references=(entity=(entity_id=17|fullname=der Architekt|gender=m)))
48609	Sorge	0		
48610	.	0		
48611	Das	0		
48612	Gerüste	0		
48613	stand	0		
48614	,	0		
48615	die	0		
48616	Arbeit	0		
48617	ging	0		
48618	vorwärts	0		
48619	,	0		
48620	und	0		
48621	da	0		
48622	schon	0		
48623	einiges	0		
48624	,	0		
48625	was	0		
48626	in	0		
48627	die	0		
48628	Augen	0		
48629	fiel	0		
48630	,	0		
48631	erreicht	0		
48632	war	0		
48633	,	0		
48634	konnte	0		
48635	es	0		
48636	ihm	0	(mention_id=6354|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))	(mention_id=6401|references=(entity=(entity_id=17|fullname=der Architekt|gender=m)))
48637	nicht	0		
48638	zuwider	0		
48639	sein	0		
48640	,	0		
48641	daß	0		
48642	Charlotte	0	(mention_id=6355|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6402|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48643	mit	0		
48644	Ottilien	0	(mention_id=6356|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=6403|references=(entity=(entity_id=11|fullname=Ottilie|gender=f)))
48645	ihn	0	(mention_id=6357|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))	(mention_id=6404|references=(entity=(entity_id=17|fullname=der Architekt|gender=m)))
48646	besuchte	0		
48647	.	0		
48648	Die	0		
48649	lebendigen	0		
48650	Engelsgesichter	0		
48651	,	0		
48652	die	0		
48653	lebhaften	0		
48654	Gewänder	0		
48655	auf	0		
48656	dem	0		
48657	blauen	0		
48658	Himmelsgrunde	0		
48659	erfreuten	0		
48660	das	0		
48661	Auge	0		
48662	,	0		
48663	indem	0		
48664	ihr	0		
48665	stilles	0		
48666	frommes	0		
48667	Wesen	0		
48668	das	0		
48669	Gemüt	0		
48670	zur	0		
48671	Sammlung	0		
48672	berief	0		
48673	und	0		
48674	eine	0		
48675	sehr	0		
48676	zarte	0		
48677	Wirkung	0		
48678	hervorbrachte	0		
48679	.	0		
48680	Die	0		
48681	Frauen	0	(mention_id=6358|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=6405|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)),(entity=(entity_id=11|fullname=Ottilie|gender=f)))
48682	waren	0		
48683	zu	0		
48684	ihm	0	(mention_id=6359|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))	(mention_id=6406|references=(entity=(entity_id=17|fullname=der Architekt|gender=m)))
48685	aufs	0		
48686	Gerüst	0		
48687	gestiegen	0		
48688	,	0		
48689	und	0		
48690	Ottilie	0	(mention_id=6360|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=6407|references=(entity=(entity_id=11|fullname=Ottilie|gender=f)))
48691	bemerkte	0		
48692	kaum	0		
48693	,	0		
48694	wie	0		
48695	abgemessen	0		
48696	leicht	0		
48697	und	0		
48698	bequem	0		
48699	das	0		
48700	alles	0		
48701	zuging	0		
48702	,	0		
48703	als	0		
48704	sich	0		
48705	in	0		
48706	ihr	0	(mention_id=6361|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=6408|references=(entity=(entity_id=11|fullname=Ottilie|gender=f)))
48707	das	0		
48708	durch	0		
48709	frühern	0		
48710	Unterricht	0		
48711	Empfangene	0		
48712	mit	0		
48713	einmal	0		
48714	zu	0		
48715	entwickeln	0		
48716	schien	0		
48717	,	0		
48718	sie	0	(mention_id=6362|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=6409|references=(entity=(entity_id=11|fullname=Ottilie|gender=f)))
48719	nach	0		
48720	Farbe	0		
48721	und	0		
48722	Pinsel	0		
48723	griff	0		
48724	und	0		
48725	auf	0		
48726	erhaltene	0		
48727	Anweisung	0		
48728	ein	0		
48729	faltenreiches	0		
48730	Gewand	0		
48731	mit	0		
48732	soviel	0		
48733	Reinlichkeit	0		
48734	als	0		
48735	Geschicklichkeit	0		
48736	anlegte	0		
48737	.	0		
48738	Charlotte	0	(mention_id=6363|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6410|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48739	,	0		
48740	welche	0	(mention_id=6364|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6411|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48741	gern	0		
48742	sah	0		
48743	,	0		
48744	wenn	0		
48745	Ottilie	0	(mention_id=6365|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=6412|references=(entity=(entity_id=11|fullname=Ottilie|gender=f)))
48746	sich	0	(mention_id=6366|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=6413|references=(entity=(entity_id=11|fullname=Ottilie|gender=f)))
48747	auf	0		
48748	irgendeine	0		
48749	Weise	0		
48750	beschäftigte	0		
48751	und	0		
48752	zerstreute	0		
48753	,	0		
48754	ließ	0		
48755	die	0		
48756	beiden	0	(mention_id=6367|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=6414|references=(entity=(entity_id=11|fullname=Ottilie|gender=f)),(entity=(entity_id=17|fullname=der Architekt|gender=m)))
48757	gewähren	0		
48758	und	0		
48759	ging	0		
48760	,	0		
48761	um	0		
48762	ihren	0	(mention_id=6368|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6415|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48763	eigenen	0		
48764	Gedanken	0		
48765	nachzuhängen	0		
48766	,	0		
48767	um	0		
48768	ihre	0	(mention_id=6369|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6416|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48769	Betrachtungen	0		
48770	und	0		
48771	Sorgen	0		
48772	,	0		
48773	die	0		
48774	sie	0	(mention_id=6370|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6417|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48775	niemanden	0		
48776	mitteilen	0		
48777	konnte	0		
48778	,	0		
48779	für	0		
48780	sich	0	(mention_id=6371|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6418|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48781	durchzuarbeiten	0		
48782	.	0		
48783	Wenn	0		
48784	gewöhnliche	0		
48785	Menschen	0	(mention_id=6372|references=(entity=(entity_id=generic_0481|fullname=gewöhnliche Menschen|gender=u|specialcase_entity=generic)))	(mention_id=6419|references=(entity=(entity_id=generic_0012|fullname=Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
48786	,	0		
48787	durch	0		
48788	gemeine	0		
48789	Verlegenheiten	0		
48790	des	0		
48791	Tags	0		
48792	zu	0		
48793	einem	0		
48794	leidenschaftlich	0		
48795	ängstlichen	0		
48796	Betragen	0		
48797	aufgeregt	0		
48798	,	0		
48799	uns	0	(mention_id=6373|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)))	(mention_id=6420|references=(entity=(entity_id=5|fullname=Erzählerinstanz|gender=u|specialcase_entity=group)))
48800	ein	0		
48801	mitleidiges	0		
48802	Lächeln	0		
48803	abnötigen	0		
48804	,	0		
48805	so	0		
48806	betrachten	0		
48807	wir	0	(mention_id=6374|references=(entity=(entity_id=entity_0016|fullname=Erzählinstanz|gender=u)))	(mention_id=6421|references=(entity=(entity_id=5|fullname=Erzählerinstanz|gender=u|specialcase_entity=group)))
48808	dagegen	0		
48809	mit	0		
48810	Ehrfurcht	0		
48811	ein	0		
48812	Gemüt	0		
48813	,	0		
48814	in	0		
48815	welchem	0		
48816	die	0		
48817	Saat	0		
48818	eines	0		
48819	großen	0		
48820	Schicksals	0		
48821	ausgesäet	0		
48822	worden	0		
48823	,	0		
48824	das	0		
48825	die	0		
48826	Entwicklung	0		
48827	dieser	0		
48828	Empfängnis	0		
48829	abwarten	0		
48830	muß	0		
48831	und	0		
48832	weder	0		
48833	das	0		
48834	Gute	0		
48835	noch	0		
48836	das	0		
48837	Böse	0		
48838	,	0		
48839	weder	0		
48840	das	0		
48841	Glückliche	0		
48842	noch	0		
48843	das	0		
48844	Unglückliche	0		
48845	,	0		
48846	was	0		
48847	daraus	0		
48848	entspringen	0		
48849	soll	0		
48850	,	0		
48851	beschleunigen	0		
48852	darf	0		
48853	und	0		
48854	kann	0		
48855	.	0		
48856	Eduard	0	(mention_id=6375|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=6422|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
48857	hatte	0		
48858	durch	0		
48859	Charlottens	0	(mention_id=6376|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6423|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48860	Boten	0	(mention_id=6377|references=(entity=(entity_id=entity_0194|fullname=Bote|gender=u)))	
48861	,	0		
48862	den	0		
48863	sie	0	(mention_id=6378|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6424|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48864	ihm	0	(mention_id=6379|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=6425|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
48865	in	0		
48866	seine	0	(mention_id=6380|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=6426|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
48867	Einsamkeit	0		
48868	gesendet	0		
48869	,	0		
48870	freundlich	0		
48871	und	0		
48872	teilnehmend	0		
48873	,	0		
48874	so	0		
48875	aber	0		
48876	doch	0		
48877	eher	0		
48878	gefaßt	0		
48879	und	0		
48880	ernst	0		
48881	als	0		
48882	zutraulich	0		
48883	und	0		
48884	liebevoll	0		
48885	,	0		
48886	geantwortet	0		
48887	.	0		
48888	Kurz	0		
48889	darauf	0		
48890	war	0		
48891	Eduard	0	(mention_id=6381|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=6427|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
48892	verschwunden	0		
48893	,	0		
48894	und	0		
48895	seine	0	(mention_id=6382|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=6428|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
48896	Gattin	0	(mention_id=6383|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6429|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48897	konnte	0		
48898	zu	0		
48899	keiner	0		
48900	Nachricht	0		
48901	von	0		
48902	ihm	0	(mention_id=6384|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=6430|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
48903	gelangen	0		
48904	,	0		
48905	bis	0		
48906	sie	0	(mention_id=6385|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6431|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48907	endlich	0		
48908	von	0		
48909	ungefähr	0		
48910	seinen	0	(mention_id=6386|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=6432|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
48911	Namen	0		
48912	in	0		
48913	den	0		
48914	Zeitungen	0		
48915	fand	0		
48916	,	0		
48917	wo	0		
48918	er	0	(mention_id=6387|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=6433|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
48919	unter	0		
48920	denen	0	(mention_id=6388|references=(entity=(entity_id=entity_0222|fullname=Kriegsteilnehmer|gender=m|members=entity_0001|all_members_given=False|specialcase_entity=group)))	(mention_id=6434|references=(entity=(entity_id=16|fullname=ausgezeichnete Soldaten|gender=m|specialcase_entity=group)))
48921	,	0		
48922	die	0	(mention_id=6389|references=(entity=(entity_id=entity_0222|fullname=Kriegsteilnehmer|gender=m|members=entity_0001|all_members_given=False|specialcase_entity=group)))	(mention_id=6435|references=(entity=(entity_id=16|fullname=ausgezeichnete Soldaten|gender=m|specialcase_entity=group)))
48923	sich	0	(mention_id=6390|references=(entity=(entity_id=entity_0222|fullname=Kriegsteilnehmer|gender=m|members=entity_0001|all_members_given=False|specialcase_entity=group)))	(mention_id=6436|references=(entity=(entity_id=16|fullname=ausgezeichnete Soldaten|gender=m|specialcase_entity=group)))
48924	bei	0		
48925	einer	0		
48926	bedeutenden	0		
48927	Kriegsgelegenheit	0		
48928	hervorgetan	0		
48929	hatten	0		
48930	,	0		
48931	mit	0		
48932	Auszeichnung	0		
48933	genannt	0		
48934	war	0		
48935	.	0		
48936	Sie	0	(mention_id=6391|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6437|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48937	wußte	0		
48938	nun	0		
48939	,	0		
48940	welchen	0		
48941	Weg	0		
48942	er	0	(mention_id=6392|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=6438|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
48943	genommen	0		
48944	hatte	0		
48945	,	0		
48946	sie	0	(mention_id=6393|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6439|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48947	erfuhr	0		
48948	,	0		
48949	daß	0		
48950	er	0	(mention_id=6394|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=6440|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
48951	großen	0		
48952	Gefahren	0		
48953	entronnen	0		
48954	war	0		
48955	;	0		
48956	allein	0		
48957	sie	0	(mention_id=6395|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6441|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48958	überzeugte	0		
48959	sich	0	(mention_id=6396|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6442|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48960	sogleich	0		
48961	,	0		
48962	daß	0		
48963	er	0	(mention_id=6397|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=6443|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
48964	größere	0	(mention_id=6398|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	
48965	aufsuchen	0		
48966	würde	0		
48967	,	0		
48968	und	0		
48969	sie	0	(mention_id=6399|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6444|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48970	konnte	0		
48971	sich	0	(mention_id=6400|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6445|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48972	daraus	0		
48973	nur	0		
48974	allzusehr	0		
48975	deuten	0		
48976	,	0		
48977	daß	0		
48978	er	0	(mention_id=6401|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=6446|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
48979	in	0		
48980	jedem	0		
48981	Sinne	0		
48982	schwerlich	0		
48983	vom	0		
48984	Äußersten	0		
48985	würde	0		
48986	zurückzuhalten	0		
48987	sein	0		
48988	.	0		
48989	Sie	0	(mention_id=6402|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6447|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48990	trug	0		
48991	diese	0		
48992	Sorgen	0		
48993	für	0		
48994	sich	0	(mention_id=6403|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6448|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
48995	allein	0		
48996	immer	0		
48997	in	0		
48998	Gedanken	0		
48999	und	0		
49000	mochte	0		
49001	sie	0		
49002	hin	0		
49003	und	0		
49004	wider	0		
49005	legen	0		
49006	,	0		
49007	wie	0		
49008	sie	0	(mention_id=6404|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6449|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
49009	wollte	0		
49010	,	0		
49011	so	0		
49012	konnte	0		
49013	sie	0	(mention_id=6405|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6450|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
49014	doch	0		
49015	bei	0		
49016	keiner	0		
49017	Ansicht	0		
49018	Beruhigung	0		
49019	finden	0		
49020	.	0		
49021	Ottilie	0	(mention_id=6406|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=6451|references=(entity=(entity_id=11|fullname=Ottilie|gender=f)))
49022	,	0		
49023	von	0		
49024	alledem	0		
49025	nichts	0		
49026	ahnend	0		
49027	,	0		
49028	hatte	0		
49029	indessen	0		
49030	zu	0		
49031	jener	0		
49032	Arbeit	0		
49033	die	0		
49034	größte	0		
49035	Neigung	0		
49036	gefaßt	0		
49037	und	0		
49038	von	0		
49039	Charlotten	0	(mention_id=6407|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=6452|references=(entity=(entity_id=2|fullname=Charlotte|gender=f)))
49040	gar	0		
49041	leicht	0		
49042	die	0		
49043	Erlaubnis	0		
49044	erhalten	0		
49045	,	0		
49046	regelmäßig	0		
49047	darin	0		
49048	fortfahren	0		
49049	zu	0		
49050	dürfen	0		
49051	.	0		
49052	Nun	0		
49053	ging	0		
49054	es	0		
49055	rasch	0		
49056	weiter	0		
49057	,	0		
49058	und	0		
49059	der	0		
49060	azurne	0		
49061	Himmel	0		
49062	war	0		
49063	bald	0		
49064	mit	0		
49065	würdigen	0		
49066	Bewohnern	0	(mention_id=6408|references=(entity=(entity_id=entity_0223|fullname=gemalte Menschen in Kirche|gender=u|borderline_entity=Gemälde|specialcase_entity=group)))	(mention_id=6453|references=(entity=(entity_id=19|fullname=gemalte Figuren|gender=u|specialcase_entity=group,nonfact)))
49067	bevölkert	0		
49068	.	0		
49069	Durch	0		
49070	eine	0		
49071	anhaltende	0		
49072	Übung	0		
49073	gewannen	0		
49074	Ottilie	0	(mention_id=6409|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=6454|references=(entity=(entity_id=11|fullname=Ottilie|gender=f)))
49075	und	0		
49076	der	0		
49077	Architekt	0	(mention_id=6410|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))	(mention_id=6455|references=(entity=(entity_id=17|fullname=der Architekt|gender=m)))
49078	bei	0		
49079	den	0		
49080	letzten	0		
49081	Bildern	0		
49082	mehr	0		
49083	Freiheit	0		
49084	;	0		
49085	sie	0	(mention_id=6411|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)),(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))	
49086	wurden	0		
49087	zusehends	0		
49088	besser	0		
49089	.	0		
49090	Auch	0		
49091	die	0		
49092	Gesichter	0		
49093	,	0		
49094	welche	0		
49095	dem	0		
49096	Architekten	0	(mention_id=6412|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))	(mention_id=6456|references=(entity=(entity_id=17|fullname=der Architekt|gender=m)))
49097	zu	0		
49098	malen	0		
49099	allein	0		
49100	überlassen	0		
49101	war	0		
49102	,	0		
49103	zeigten	0		
49104	nach	0		
49105	und	0		
49106	nach	0		
49107	eine	0		
49108	ganz	0		
49109	besondere	0		
49110	Eigenschaft	0		
49111	;	0		
49112	sie	0		
49113	fingen	0		
49114	sämtlich	0		
49115	an	0		
49116	,	0		
49117	Ottilien	0	(mention_id=6413|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=6457|references=(entity=(entity_id=11|fullname=Ottilie|gender=f)))
49118	zu	0		
49119	gleichen	0		
49120	.	0		
49121	Die	0		
49122	Nähe	0		
49123	des	0		
49124	schönen	0		
49125	Kindes	0	(mention_id=6414|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=6458|references=(entity=(entity_id=11|fullname=Ottilie|gender=f)))
49126	mußte	0		
49127	wohl	0		
49128	in	0		
49129	die	0		
49130	Seele	0		
49131	des	0		
49132	jungen	0		
49133	Mannes	0	(mention_id=6415|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))	(mention_id=6459|references=(entity=(entity_id=17|fullname=der Architekt|gender=m)))
49134	,	0		
49135	der	0	(mention_id=6416|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))	(mention_id=6460|references=(entity=(entity_id=17|fullname=der Architekt|gender=m)))
49136	noch	0		
49137	keine	0		
49138	natürliche	0		
49139	oder	0		
49140	künstlerische	0		
49141	Physiognomie	0		
49142	vorgefaßt	0		
49143	hatte	0		
49144	,	0		
49145	einen	0		
49146	so	0		
49147	lebhaften	0		
49148	Eindruck	0		
49149	machen	0		
49150	,	0		
49151	daß	0		
49152	ihm	0	(mention_id=6417|references=(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))	(mention_id=6461|references=(entity=(entity_id=17|fullname=der Architekt|gender=m)))
49153	nach	0		
49154	und	0		
49155	nach	0		
49156	auf	0		
49157	dem	0		
49158	Wege	0		
49159	vom	0		
49160	Auge	0		
49161	zur	0		
49162	Hand	0		
49163	nichts	0		
49164	verlorenging	0		
49165	,	0		
49166	ja	0		
49167	daß	0		
49168	beide	0	(mention_id=6418|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)),(entity=(entity_id=entity_0147|fullname=Architekt|gender=m)))	(mention_id=6462|references=(entity=(entity_id=11|fullname=Ottilie|gender=f)),(entity=(entity_id=17|fullname=der Architekt|gender=m)))
49169	zuletzt	0		
49170	ganz	0		
49171	gleichstimmig	0		
