i	token	is_section_start	gold	pred
15088	Liebe	0		
15089	schon	0		
15090	so	0		
15091	gewiß	0		
15092	war	0		
15093	.	0		
15094	«	0		
15095	Sie	0	(mention_id=1992|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2035|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15096	stand	0		
15097	auf	0		
15098	,	0		
15099	und	0		
15100	Charlotte	0	(mention_id=1993|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2036|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15101	umarmte	0		
15102	sie	0	(mention_id=1994|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2037|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15103	herzlich	0		
15104	.	0		
15105	Sie	0	(mention_id=1995|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2038|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15106	ward	0		
15107	den	0		
15108	Männern	0	(mention_id=1996|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0003|fullname=Hauptmann|gender=m|possible_identity_with=entity_0374)))	(mention_id=2039|references=(entity=(entity_id=28|fullname=die Männer|gender=m|specialcase_entity=group)))
15109	vorgestellt	0		
15110	und	0		
15111	gleich	0		
15112	mit	0		
15113	besonderer	0		
15114	Achtung	0		
15115	als	0		
15116	Gast	0	(mention_id=1997|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2040|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15117	behandelt	0		
15118	.	0		
15119	Schönheit	0	(mention_id=1998|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)|specialcase_reference=figurative))	(mention_id=2041|references=(entity=(entity_id=generic_0001|fullname=Schönheit im Allgemeinen|gender=u|specialcase_entity=generic)))
15120	ist	0		
15121	überall	0		
15122	ein	0		
15123	gar	0		
15124	willkommener	0		
15125	Gast	0	(mention_id=1999|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)|specialcase_reference=figurative))	(mention_id=2042|references=(entity=(entity_id=generic_0002|fullname=ein Gast im Allgemeinen|gender=u|specialcase_entity=generic)))
15126	.	0		
15127	Sie	0	(mention_id=2000|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2043|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15128	schien	0		
15129	aufmerksam	0		
15130	auf	0		
15131	das	0		
15132	Gespräch	0		
15133	,	0		
15134	ohne	0		
15135	daß	0		
15136	sie	0	(mention_id=2001|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2044|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15137	daran	0		
15138	teilgenommen	0		
15139	hätte	0		
15140	.	0		
15141	Den	0		
15142	andern	0		
15143	Morgen	0		
15144	sagte	0		
15145	Eduard	0	(mention_id=2002|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2045|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
15146	zu	0		
15147	Charlotten	0	(mention_id=2003|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2046|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15148	:	0		
15149	»	0		
15150	Es	0		
15151	ist	0		
15152	ein	0		
15153	angenehmes	0		
15154	,	0		
15155	unterhaltendes	0		
15156	Mädchen	0	(mention_id=2004|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2047|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15157	.	0		
15158	«	0		
15159	»	0		
15160	Unterhaltend	0		
15161	?	0		
15162	«	0		
15163	versetzte	0		
15164	Charlotte	0	(mention_id=2005|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2048|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15165	mit	0		
15166	Lächeln	0		
15167	;	0		
15168	»	0		
15169	sie	0	(mention_id=2006|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2049|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15170	hat	0		
15171	ja	0		
15172	den	0		
15173	Mund	0		
15174	noch	0		
15175	nicht	0		
15176	aufgetan	0		
15177	.	0		
15178	«	0		
15179	»	0		
15180	So	0		
15181	?	0		
15182	«	0		
15183	erwiderte	0		
15184	Eduard	0	(mention_id=2007|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2050|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
15185	,	0		
15186	indem	0		
15187	er	0	(mention_id=2008|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2051|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
15188	sich	0	(mention_id=2009|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=2052|references=(entity=(entity_id=5|fullname=Eduard|gender=m)))
15189	zu	0		
15190	besinnen	0		
15191	schien	0		
15192	,	0		
15193	»	0		
15194	das	0		
15195	wäre	0		
15196	doch	0		
15197	wunderbar	0		
15198	!	0		
15199	«	0		
15200	Charlotte	0	(mention_id=2010|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2053|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15201	gab	0		
15202	dem	0		
15203	neuen	0		
15204	Ankömmling	0	(mention_id=2011|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2054|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15205	nur	0		
15206	wenig	0		
15207	Winke	0		
15208	,	0		
15209	wie	0		
15210	es	0		(mention_id=2055|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15211	mit	0		
15212	dem	0		
15213	Hausgeschäfte	0		
15214	zu	0		
15215	halten	0		
15216	sei	0		
15217	.	0		
15218	Ottilie	0	(mention_id=2012|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2056|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15219	hatte	0		
15220	schnell	0		
15221	die	0		
15222	ganze	0		
15223	Ordnung	0		
15224	eingesehen	0		
15225	,	0		
15226	ja	0		
15227	,	0		
15228	was	0		
15229	noch	0		
15230	mehr	0		
15231	ist	0		
15232	,	0		
15233	empfunden	0		
15234	.	0		
15235	Was	0		
15236	sie	0	(mention_id=2013|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2057|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15237	für	0		
15238	alle	0	(mention_id=2014|references=(entity=(entity_id=entity_0066|fullname=Hausbewohner|gender=u|members=entity_0001,entity_0002,entity_0003|all_members_given=False|specialcase_entity=group)))	(mention_id=2058|references=(entity=(entity_id=25|fullname=die Hausbewohner|gender=mf|specialcase_entity=group)))
15239	,	0		
15240	für	0		
15241	einen	0		
15242	jeden	0	(mention_id=2015|references=(entity=(entity_id=entity_0066|fullname=Hausbewohner|gender=u|members=entity_0001,entity_0002,entity_0003|all_members_given=False|specialcase_entity=group)))	(mention_id=2059|references=(entity=(entity_id=25|fullname=die Hausbewohner|gender=mf|specialcase_entity=group)))
15243	insbesondre	0		
15244	zu	0		
15245	besorgen	0		
15246	hatte	0		
15247	,	0		
15248	begriff	0		
15249	sie	0	(mention_id=2016|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2060|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15250	leicht	0		
15251	.	0		
15252	Alles	0		
15253	geschah	0		
15254	pünktlich	0		
15255	.	0		
15256	Sie	0	(mention_id=2017|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2061|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15257	wußte	0		
15258	anzuordnen	0		
15259	,	0		
15260	ohne	0		
15261	daß	0		
15262	sie	0	(mention_id=2018|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2062|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15263	zu	0		
15264	befehlen	0		
15265	schien	0		
15266	,	0		
15267	und	0		
15268	wo	0		
15269	jemand	0		
15270	säumte	0		
15271	,	0		
15272	verrichtete	0		
15273	sie	0	(mention_id=2019|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2063|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15274	das	0		
15275	Geschäft	0		
15276	gleich	0		
15277	selbst	0		
15278	.	0		
15279	Sobald	0		
15280	sie	0	(mention_id=2020|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2064|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15281	gewahr	0		
15282	wurde	0		
15283	,	0		
15284	wieviel	0		
15285	Zeit	0		
15286	ihr	0	(mention_id=2021|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2065|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15287	übrigblieb	0		
15288	,	0		
15289	bat	0		
15290	sie	0	(mention_id=2022|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2066|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15291	Charlotten	0	(mention_id=2023|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2067|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15292	,	0		
15293	ihre	0	(mention_id=2024|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2068|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15294	Stunden	0		
15295	einteilen	0		
15296	zu	0		
15297	dürfen	0		
15298	,	0		
15299	die	0		
15300	nun	0		
15301	genau	0		
15302	beobachtet	0		
15303	wurden	0		
15304	.	0		
15305	Sie	0	(mention_id=2025|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2069|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15306	arbeitete	0		
15307	das	0		
15308	Vorgesetzte	0		(mention_id=2070|references=(entity=(entity_id=22|fullname=die Aufgaben|gender=u)))
15309	auf	0		
15310	eine	0		
15311	Art	0		
15312	,	0		
15313	von	0		
15314	der	0		
15315	Charlotte	0	(mention_id=2026|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2071|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15316	durch	0		
15317	den	0		
15318	Gehülfen	0	(mention_id=2027|references=(entity=(entity_id=entity_0037|fullname=Gehülfe|gender=m)))	(mention_id=2072|references=(entity=(entity_id=19|fullname=der Gehülfe|gender=m)))
15319	unterrichtet	0		
15320	war	0		
15321	.	0		
15322	Man	0		(mention_id=2073|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15323	ließ	0		
15324	sie	0	(mention_id=2028|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2074|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15325	gewähren	0		
15326	.	0		
15327	Nur	0		
15328	zuweilen	0		
15329	suchte	0		
15330	Charlotte	0	(mention_id=2029|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2075|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15331	sie	0	(mention_id=2030|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2076|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15332	anzuregen	0		
15333	.	0		
15334	So	0		
15335	schob	0		
15336	sie	0	(mention_id=2031|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2077|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15337	ihr	0	(mention_id=2032|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2078|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15338	manchmal	0		
15339	abgeschriebene	0		
15340	Federn	0		
15341	unter	0		
15342	,	0		
15343	um	0		
15344	sie	0		(mention_id=2079|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15345	auf	0		
15346	einen	0		
15347	freieren	0		
15348	Zug	0		
15349	der	0		
15350	Handschrift	0		
15351	zu	0		
15352	leiten	0		
15353	;	0		
15354	aber	0		
15355	auch	0		
15356	diese	0		
15357	waren	0		
15358	bald	0		
15359	wieder	0		
15360	scharf	0		
15361	geschnitten	0		
15362	.	0		
15363	Die	0		
15364	Frauenzimmer	0	(mention_id=2033|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2080|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)),(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15365	hatten	0		
15366	untereinander	0		
15367	festgesetzt	0		
15368	,	0		
15369	französisch	0		
15370	zu	0		
15371	reden	0		
15372	,	0		
15373	wenn	0		
15374	sie	0	(mention_id=2034|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2081|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)),(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15375	allein	0		
15376	wären	0		
15377	,	0		
15378	und	0		
15379	Charlotte	0	(mention_id=2035|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2082|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15380	beharrte	0		
15381	um	0		
15382	so	0		
15383	mehr	0		
15384	dabei	0		
15385	,	0		
15386	als	0		
15387	Ottilie	0	(mention_id=2036|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2083|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15388	gesprächiger	0		
15389	in	0		
15390	der	0		
15391	fremden	0		
15392	Sprache	0		
15393	war	0		
15394	,	0		
15395	indem	0		
15396	man	0		
15397	ihr	0	(mention_id=2037|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2084|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15398	die	0		
15399	Übung	0		
15400	derselben	0		
15401	zur	0		
15402	Pflicht	0		
15403	gemacht	0		
15404	hatte	0		
15405	.	0		
15406	Hier	0		
15407	sagte	0		
15408	sie	0	(mention_id=2038|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2085|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15409	oft	0		
15410	mehr	0		
15411	,	0		
15412	als	0		
15413	sie	0	(mention_id=2039|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2086|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15414	zu	0		
15415	wollen	0		
15416	schien	0		
15417	.	0		
15418	Besonders	0		
15419	ergetzte	0		
15420	sich	0	(mention_id=2040|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2087|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15421	Charlotte	0	(mention_id=2041|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2088|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15422	an	0		
15423	einer	0		
15424	zufälligen	0		
15425	,	0		
15426	zwar	0		
15427	genauen	0		
15428	,	0		
15429	aber	0		
15430	doch	0		
15431	liebevollen	0		
15432	Schilderung	0		
15433	der	0		
15434	ganzen	0		
15435	Pensionsanstalt	0		
15436	.	0		
15437	Ottilie	0	(mention_id=2042|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2089|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15438	ward	0		
15439	ihr	0	(mention_id=2043|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2090|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15440	eine	0		
15441	liebe	0		
15442	Gesellschafterin	0	(mention_id=2044|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2091|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15443	,	0		
15444	und	0		
15445	sie	0	(mention_id=2045|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2092|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15446	hoffte	0		
15447	,	0		
15448	dereinst	0		
15449	an	0		
15450	ihr	0	(mention_id=2046|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2093|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15451	eine	0		
15452	zuverlässige	0		
15453	Freundin	0	(mention_id=2047|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2094|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15454	zu	0		
15455	finden	0		
15456	.	0		
15457	Charlotte	0	(mention_id=2048|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2095|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15458	nahm	0		
15459	indes	0		
15460	die	0		
15461	älteren	0		
15462	Papiere	0		
15463	wieder	0		
15464	vor	0		
15465	,	0		
15466	die	0		
15467	sich	0		
15468	auf	0		
15469	Ottilien	0	(mention_id=2049|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2096|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15470	bezogen	0		
15471	,	0		
15472	um	0		
15473	sich	0	(mention_id=2050|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2097|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15474	in	0		
15475	Erinnerung	0		
15476	zu	0		
15477	bringen	0		
15478	,	0		
15479	was	0		
15480	die	0		
15481	Vorsteherin	0	(mention_id=2051|references=(entity=(entity_id=entity_0023|fullname=Vorsteherin der Pension|gender=f)))	(mention_id=2098|references=(entity=(entity_id=32|fullname=die Vorsteherin|gender=f)))
15482	,	0		
15483	was	0		
15484	der	0		
15485	Gehülfe	0	(mention_id=2052|references=(entity=(entity_id=entity_0037|fullname=Gehülfe|gender=m)))	(mention_id=2099|references=(entity=(entity_id=19|fullname=der Gehülfe|gender=m)))
15486	über	0		
15487	das	0		
15488	gute	0		
15489	Kind	0	(mention_id=2053|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2100|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15490	geurteilt	0		
15491	,	0		
15492	um	0		
15493	es	0	(mention_id=2054|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2101|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15494	mit	0		
15495	ihrer	0	(mention_id=2055|references=(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2102|references=(entity=(entity_id=13|fullname=Ottilie|gender=f)))
15496	Persönlichkeit	0		
15497	selbst	0		
15498	zu	0		
15499	vergleichen	0		
15500	.	0		
15501	Denn	0		
15502	Charlotte	0	(mention_id=2056|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2103|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15503	war	0		
15504	der	0		
15505	Meinung	0		
15506	,	0		
15507	man	0		
15508	könne	0		
15509	nicht	0		
15510	geschwind	0		
15511	genug	0		
15512	mit	0		
15513	dem	0		
15514	Charakter	0		
15515	der	0		
15516	Menschen	0	(mention_id=2057|references=(entity=(entity_id=generic_0134|fullname=Menschen mit denen man zu leben hat|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2104|references=(entity=(entity_id=generic_0003|fullname=Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
15517	bekannt	0		
15518	werden	0		
15519	,	0		
15520	mit	0		
15521	denen	0	(mention_id=2058|references=(entity=(entity_id=generic_0135|fullname=Menschen mit denen man zu leben hat|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2105|references=(entity=(entity_id=generic_0004|fullname=Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
15522	man	0		(mention_id=2106|references=(entity=(entity_id=generic_0012|fullname=ein Mensch im Allgemeinen|gender=u|specialcase_entity=generic)))
15523	zu	0		
15524	leben	0		
15525	hat	0		
15526	,	0		
15527	um	0		
15528	zu	0		
15529	wissen	0		
15530	,	0		
15531	was	0		
15532	sich	0		(mention_id=2107|references=(entity=(entity_id=generic_0013|fullname=ein Mensch im Allgemeinen|gender=u|specialcase_entity=generic)))
15533	von	0		
15534	ihnen	0	(mention_id=2059|references=(entity=(entity_id=generic_0136|fullname=Menschen mit denen man zu leben hat|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2108|references=(entity=(entity_id=generic_0005|fullname=Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
15535	erwarten	0		
15536	,	0		
15537	was	0		
15538	sich	0		
15539	an	0		
15540	ihnen	0	(mention_id=2060|references=(entity=(entity_id=generic_0137|fullname=Menschen mit denen man zu leben hat|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2109|references=(entity=(entity_id=generic_0006|fullname=Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
15541	bilden	0		
15542	läßt	0		
15543	,	0		
15544	oder	0		
15545	was	0		
15546	man	0		
15547	ihnen	0	(mention_id=2061|references=(entity=(entity_id=generic_0138|fullname=Menschen mit denen man zu leben hat|gender=u|specialcase_entity=generic)),(entity=(entity_id=entity_0006|fullname=Ottilie|gender=f)))	(mention_id=2110|references=(entity=(entity_id=generic_0007|fullname=Menschen im Allgemeinen|gender=u|specialcase_entity=generic)))
15548	ein	0		
15549	für	0		
15550	allemal	0		
15551	zugestehen	0		
15552	und	0		
15553	verzeihen	0		
15554	muß	0		
15555	.	0		
15556	Sie	0	(mention_id=2062|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=2111|references=(entity=(entity_id=4|fullname=Charlotte|gender=f)))
15557	fand	0		
15558	zwar	0		
15559	bei	0		
15560	dieser	0		
15561	Untersuchung	0		
15562	nichts	0		
