i	token	is_section_start	gold	pred
71092	Mißvergnügten	0	(mention_id=11204|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))	(mention_id=11265|references=(entity=(entity_id=37|fullname=die Mißvergnügten|gender=mf|specialcase_entity=group)))
71093	rumorte	0		
71094	wie	0		
71095	gärender	0		
71096	Most	0		
71097	.	0		
71098	Es	0		
71099	mußte	0		
71100	noch	0		
71101	etwas	0		
71102	anderes	0		
71103	sein	0		
71104	,	0		
71105	was	0		
71106	in	0		
71107	gewissen	0		
71108	Kreisen	0		
71109	der	0		
71110	Stadt	0		
71111	gemunkelt	0		
71112	,	0		
71113	aber	0		
71114	von	0		
71115	den	0		
71116	Eingeweihten	0	(mention_id=11205|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))	(mention_id=11266|references=(entity=(entity_id=34|fullname=die Eingeweihten|gender=mf|specialcase_entity=group)))
71117	noch	0		
71118	verschwiegen	0		
71119	wurde	0		
71120	.	0		
71121	Die	0		
71122	Stammgäste	0	(mention_id=11206|references=(entity=(entity_id=entity_0233|fullname=Stammgäste|gender=m|members=entity_0228,entity_0252|all_members_given=False|specialcase_entity=group)))	(mention_id=11267|references=(entity=(entity_id=40|fullname=die Stammgäste|gender=m|specialcase_entity=group)))
71123	in	0		
71124	der	0		
71125	Trinkstube	0		
71126	des	0		
71127	Kronenwirtes	0	(mention_id=11207|references=(entity=(entity_id=entity_0102|fullname=Kronenwirt|gender=m)))	(mention_id=11268|references=(entity=(entity_id=29|fullname=der Kronenwirt|gender=m)))
71128	blickten	0		
71129	sich	0	(mention_id=11208|references=(entity=(entity_id=entity_0233|fullname=Stammgäste|gender=m|members=entity_0228,entity_0252|all_members_given=False|specialcase_entity=group)))	(mention_id=11269|references=(entity=(entity_id=40|fullname=die Stammgäste|gender=m|specialcase_entity=group)))
71130	mit	0		
71131	fragenden	0		
71132	Augen	0		
71133	mißtrauisch	0		
71134	an	0		
71135	,	0		
71136	doch	0		
71137	keiner	0		
71138	von	0		
71139	denen	0	(mention_id=11209|references=(entity=(entity_id=entity_0233|fullname=Stammgäste|gender=m|members=entity_0228,entity_0252|all_members_given=False|specialcase_entity=group)))	(mention_id=11270|references=(entity=(entity_id=34|fullname=die Eingeweihten|gender=mf|specialcase_entity=group)))
71140	,	0		
71141	die	0	(mention_id=11210|references=(entity=(entity_id=entity_0233|fullname=Stammgäste|gender=m|members=entity_0228,entity_0252|all_members_given=False|specialcase_entity=group)))	(mention_id=11271|references=(entity=(entity_id=34|fullname=die Eingeweihten|gender=mf|specialcase_entity=group)))
71142	wußten	0		
71143	,	0		
71144	was	0		
71145	im	0		
71146	Stillen	0		
71147	gesponnen	0		
71148	wurde	0		
71149	,	0		
71150	kam	0		
71151	damit	0		
71152	heraus	0		
71153	,	0		
71154	bis	0		
71155	es	0		
71156	sich	0		
71157	in	0		
71158	der	0		
71159	sonntäglichen	0		
71160	Elfuhrmesse	0		
71161	auf	0		
71162	eine	0		
71163	in	0		
71164	die	0		
71165	schleppende	0		
71166	Unterhaltung	0		
71167	eingestreute	0		
71168	Spottrede	0		
71169	Lutz	0	(mention_id=11211|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))	(mention_id=11272|references=(entity=(entity_id=16|fullname=Lutz|gender=m)))
71170	Hebenstreits	0	(mention_id=11211|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))	(mention_id=11272|references=(entity=(entity_id=16|fullname=Lutz|gender=m)))
71171	einmal	0		
71172	offenbarte	0		
71173	.	0		
71174	Die	0	(mention_id=11212|references=(entity=(entity_id=entity_0233|fullname=Stammgäste|gender=m|members=entity_0228,entity_0252|all_members_given=False|specialcase_entity=group)))	(mention_id=11273|references=(entity=(entity_id=40|fullname=die Stammgäste|gender=m|specialcase_entity=group)))
71175	hier	0		
71176	beim	0		
71177	Schoppen	0		
71178	saßen	0		
71179	,	0		
71180	waren	0		
71181	zumeist	0		
71182	Winzer	0	(mention_id=11213|references=(entity=(entity_id=entity_0252|fullname=Winzer|gender=m|specialcase_entity=group)))	(mention_id=11274|references=(entity=(entity_id=40|fullname=die Stammgäste|gender=m|specialcase_entity=group)))
71183	,	0		
71184	solche	0	(mention_id=11214|references=(entity=(entity_id=entity_0252|fullname=Winzer|gender=m|specialcase_entity=group)))	(mention_id=11275|references=(entity=(entity_id=42|fullname=ehrliche Winzer|gender=m|specialcase_entity=group)))
71185	,	0		
71186	die	0	(mention_id=11215|references=(entity=(entity_id=entity_0252|fullname=Winzer|gender=m|specialcase_entity=group)))	(mention_id=11276|references=(entity=(entity_id=42|fullname=ehrliche Winzer|gender=m|specialcase_entity=group)))
71187	ihr	0	(mention_id=11216|references=(entity=(entity_id=entity_0252|fullname=Winzer|gender=m|specialcase_entity=group)))	(mention_id=11277|references=(entity=(entity_id=42|fullname=ehrliche Winzer|gender=m|specialcase_entity=group)))
71188	Gewächs	0		
71189	rein	0		
71190	und	0		
71191	unverfälscht	0		
71192	in	0		
71193	ihrem	0	(mention_id=11217|references=(entity=(entity_id=entity_0252|fullname=Winzer|gender=m|specialcase_entity=group)))	(mention_id=11278|references=(entity=(entity_id=42|fullname=ehrliche Winzer|gender=m|specialcase_entity=group)))
71194	Keller	0		
71195	ausbauten	0		
71196	,	0		
71197	und	0		
71198	solche	0	(mention_id=11218|references=(entity=(entity_id=generic_0325|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11279|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71199	,	0		
71200	denen	0	(mention_id=11219|references=(entity=(entity_id=generic_0326|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11280|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71201	man	0		
71202	dies	0		
71203	nicht	0		
71204	nachrühmen	0		
71205	konnte	0		
71206	.	0		
71207	Einer	0	(mention_id=11220|references=(entity=(entity_id=generic_0327|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11281|references=(entity=(entity_id=43|fullname=ein Pfuscher|gender=m)))
71208	aus	0		
71209	der	0		
71210	Gesellschaft	0	(mention_id=11221|references=(entity=(entity_id=generic_0328|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11282|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71211	der	0		
71212	letzteren	0	(mention_id=11222|references=(entity=(entity_id=generic_0329|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11283|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71213	sprach	0		
71214	von	0		
71215	ungefähr	0		
71216	:	0		
71217	»	0		
71218	Wie	0		
71219	schnell	0		
71220	doch	0		
71221	so	0		
71222	ein	0		
71223	Jahr	0		
71224	vergeht	0		
71225	!	0		
71226	Schon	0		
71227	sind	0		
71228	die	0		
71229	Weinberge	0		
71230	wieder	0		
71231	geschlossen	0		
71232	,	0		
71233	und	0		
71234	die	0		
71235	Lese	0		
71236	steht	0		
71237	dicht	0		
71238	vor	0		
71239	der	0		
71240	Tür	0		
71241	.	0		
71242	«	0		
71243	»	0		
71244	Wird	0		
71245	aber	0		
71246	,	0		
71247	was	0		
71248	die	0		
71249	Bonität	0		
71250	des	0		
71251	Heurigen	0		
71252	betrifft	0		
71253	,	0		
71254	ein	0		
71255	kläglicher	0		
71256	Herbst	0		
71257	werden	0		
71258	,	0		
71259	«	0		
71260	fügte	0		
71261	ein	0		
71262	anderer	0	(mention_id=11223|references=(entity=(entity_id=generic_0330|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11284|references=(entity=(entity_id=44|fullname=ein anderer Pfuscher|gender=m)))
71263	seufzend	0		
71264	hinzu	0		
71265	.	0		
71266	»	0		
71267	Ja	0		
71268	,	0		
71269	«	0		
71270	sagte	0		
71271	Lutz	0	(mention_id=11224|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))	(mention_id=11285|references=(entity=(entity_id=16|fullname=Lutz|gender=m)))
71272	hohnlachend	0		
71273	,	0		
71274	»	0		
71275	das	0		
71276	sind	0		
71277	miserable	0		
71278	Aussichten	0		
71279	für	0		
71280	euch	0	(mention_id=11225|references=(entity=(entity_id=generic_0331|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11286|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71281	,	0		
71282	die	0	(mention_id=11226|references=(entity=(entity_id=generic_0332|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11287|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71283	ihr	0	(mention_id=11227|references=(entity=(entity_id=generic_0333|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11288|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71284	bisher	0		
71285	auch	0		
71286	mit	0		
71287	den	0		
71288	schlechtesten	0		
71289	Jahrgängen	0		
71290	immer	0		
71291	ein	0		
71292	Gesöff	0		
71293	zusammengeschmiert	0		
71294	habt	0		
71295	,	0		
71296	das	0		
71297	den	0		
71298	dickhäutigen	0		
71299	Zungen	0		
71300	eurer	0	(mention_id=11228|references=(entity=(entity_id=generic_0334|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11289|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71301	Abnehmer	0	(mention_id=11229|references=(entity=(entity_id=entity_0234|fullname=Abnehmer der Panscher|gender=m|specialcase_entity=group)))	(mention_id=11290|references=(entity=(entity_id=generic_0001|fullname=Abnehmer im Allgemeinen|gender=u|specialcase_entity=generic)))
71302	beinah	0		
71303	wie	0		
71304	Traubensaft	0		
71305	schmeckte	0		
71306	.	0		
71307	Damit	0		
71308	ist's	0		
71309	nun	0		
71310	vorbei	0		
71311	,	0		
71312	denn	0		
71313	nun	0		
71314	habt	0		
71315	ihr	0	(mention_id=11230|references=(entity=(entity_id=entity_0252|fullname=Winzer|gender=m|specialcase_entity=group)))	(mention_id=11291|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71316	keinen	0		
71317	Hammichel	0	(mention_id=11231|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=11292|references=(entity=(entity_id=12|fullname=Hammichel|gender=m)))
71318	mehr	0		
71319	,	0		
71320	der	0	(mention_id=11232|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	
71321	mit	0		
71322	seinen	0	(mention_id=11233|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=11293|references=(entity=(entity_id=12|fullname=Hammichel|gender=m)))
71323	,	0		
71324	zum	0		
71325	Glück	0		
71326	aller	0		
71327	braven	0		
71328	Zecher	0	(mention_id=11234|references=(entity=(entity_id=entity_0235|fullname=Zecher|gender=m)))	(mention_id=11294|references=(entity=(entity_id=generic_0002|fullname=Zecher im Allgemeinen|gender=u|specialcase_entity=generic)))
71329	euch	0	(mention_id=11235|references=(entity=(entity_id=entity_0252|fullname=Winzer|gender=m|specialcase_entity=group)))	(mention_id=11295|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71330	selber	0		
71331	nicht	0		
71332	bekannten	0		
71333	,	0		
71334	Mitteln	0		
71335	so	0		
71336	'nen	0		
71337	erbärmlichen	0		
71338	Schund	0		
71339	zurecht	0		
71340	quacksalbert	0		
71341	.	0		
71342	Nun	0		
71343	wird	0		
71344	sich	0		
71345	unser	0	(mention_id=11236|references=(entity=(entity_id=entity_0019|fullname=Wachenheimer|gender=mf|members=entity_0007,entity_0013,entity_0014,entity_0026|all_members_given=False|specialcase_entity=group)))	(mention_id=11296|references=(entity=(entity_id=6|fullname=Einwohnerschaft Wachenheims|gender=mf|specialcase_entity=group)))
71346	liebes	0		
71347	Wachenheim	0		
71348	in	0		
71349	der	0		
71350	ganzen	0		
71351	Pfalz	0		
71352	wieder	0		
71353	des	0		
71354	guten	0		
71355	Rufes	0		
71356	erfreuen	0		
71357	,	0		
71358	reine	0		
71359	Weine	0		
71360	zu	0		
71361	liefern	0		
71362	,	0		
71363	weil	0		
71364	der	0		
71365	Deibel	0	(mention_id=11237|references=(entity=(entity_id=entity_0041|fullname=Teufel|gender=m|specialcase_entity=nonfact)))	(mention_id=11297|references=(entity=(entity_id=32|fullname=der Teufel|gender=m|specialcase_entity=nonfact)))
71366	sich	0	(mention_id=11238|references=(entity=(entity_id=entity_0041|fullname=Teufel|gender=m|specialcase_entity=nonfact)))	(mention_id=11298|references=(entity=(entity_id=32|fullname=der Teufel|gender=m|specialcase_entity=nonfact)))
71367	euren	0	(mention_id=11239|references=(entity=(entity_id=generic_0335|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11299|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71368	Giftmischer	0	(mention_id=11240|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=11300|references=(entity=(entity_id=12|fullname=Hammichel|gender=m)))
71369	endlich	0		
71370	geholt	0		
71371	hat	0		
71372	.	0		
71373	«	0		
71374	Das	0		
71375	schlug	0		
71376	wie	0		
71377	der	0		
71378	Blitz	0		
71379	ins	0		
71380	Scheunendach	0		
71381	.	0		
71382	Die	0		
71383	Verhöhnten	0	(mention_id=11241|references=(entity=(entity_id=generic_0336|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11301|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71384	fuhren	0		
71385	wild	0		
71386	auf	0		
71387	,	0		
71388	aber	0		
71389	einer	0	(mention_id=11242|references=(entity=(entity_id=entity_0231|fullname=Henning Buschard|gender=m)))	(mention_id=11302|references=(entity=(entity_id=4|fullname=Buschard|gender=m)))
71390	von	0		
71391	ihnen	0	(mention_id=11243|references=(entity=(entity_id=generic_0337|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11303|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71392	,	0		
71393	namens	0		
71394	Buschard	0	(mention_id=11244|references=(entity=(entity_id=entity_0231|fullname=Henning Buschard|gender=m)))	(mention_id=11304|references=(entity=(entity_id=4|fullname=Buschard|gender=m)))
71395	,	0		
71396	entgegnete	0		
71397	äußerlich	0		
71398	ruhig	0		
71399	,	0		
71400	doch	0		
71401	innerlich	0		
71402	voll	0		
71403	kochenden	0		
71404	Grimmes	0		
71405	:	0		
71406	»	0		
71407	Da	0		
71408	hast	0		
71409	du	0	(mention_id=11245|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))	(mention_id=11305|references=(entity=(entity_id=16|fullname=Lutz|gender=m)))
71410	recht	0		
71411	,	0		
71412	Lutz	0	(mention_id=11246|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))	(mention_id=11306|references=(entity=(entity_id=16|fullname=Lutz|gender=m)))
71413	;	0		
71414	der	0		
71415	Hammichel	0	(mention_id=11247|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=11307|references=(entity=(entity_id=12|fullname=Hammichel|gender=m)))
71416	wird	0		
71417	manchem	0		
71418	von	0		
71419	uns	0	(mention_id=11248|references=(entity=(entity_id=generic_0338|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11308|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71420	fehlen	0		
71421	,	0		
71422	und	0		
71423	daß	0		
71424	er	0	(mention_id=11249|references=(entity=(entity_id=entity_0015|fullname=Hammichel von Gimmeldingen|gender=m)))	(mention_id=11309|references=(entity=(entity_id=12|fullname=Hammichel|gender=m)))
71425	uns	0	(mention_id=11250|references=(entity=(entity_id=generic_0339|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11310|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71426	fehlt	0		
71427	,	0		
71428	haben	0		
71429	wir	0	(mention_id=11251|references=(entity=(entity_id=generic_0340|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11311|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71430	nur	0		
71431	der	0		
71432	eingewanderten	0		
71433	Fremden	0	(mention_id=11252|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))	(mention_id=11312|references=(entity=(entity_id=25|fullname=Trudi|gender=f)))
71434	auf	0		
71435	dem	0		
71436	Abtshofe	0		
71437	zu	0		
71438	verdanken	0		
71439	und	0		
71440	werden	0		
71441	ihr	0	(mention_id=11253|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))	(mention_id=11313|references=(entity=(entity_id=25|fullname=Trudi|gender=f)))
71442	den	0		
71443	Dank	0		
71444	dafür	0		
71445	auch	0		
71446	nicht	0		
71447	schuldig	0		
71448	bleiben	0		
71449	.	0		
71450	Vor	0		
71451	dem	0		
71452	Entführtwerden	0		
71453	haben	0		
71454	sie	0	(mention_id=11254|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))	(mention_id=11314|references=(entity=(entity_id=25|fullname=Trudi|gender=f)))
71455	die	0		
71456	klobigen	0		
71457	Fäuste	0		
71458	der	0		
71459	Gersbacher	0	(mention_id=11255|references=(entity=(entity_id=entity_0010|fullname=Steffen Gersbacher|gender=m)),(entity=(entity_id=entity_0009|fullname=Franz Gersbacher|gender=m)))	(mention_id=11315|references=(entity=(entity_id=35|fullname=die Gersbacher|gender=m|specialcase_entity=group)))
71460	bewahrt	0		
71461	,	0		
71462	dem	0		
71463	Hörigwerden	0		
71464	soll	0		
71465	sie	0	(mention_id=11256|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))	(mention_id=11316|references=(entity=(entity_id=25|fullname=Trudi|gender=f)))
71466	aber	0		
71467	nicht	0		
71468	entschlüpfen	0		
71469	;	0		
71470	dafür	0		
71471	werden	0		
71472	wir	0	(mention_id=11257|references=(entity=(entity_id=generic_0341|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11317|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71473	sorgen	0		
71474	.	0		
71475	«	0		
71476	Damit	0		
71477	war	0		
71478	das	0		
71479	Stichwort	0		
71480	gefallen	0		
71481	,	0		
71482	dem	0		
71483	die	0		
71484	anderen	0		
71485	berüchtigten	0		
71486	Pfuscher	0	(mention_id=11258|references=(entity=(entity_id=generic_0342|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11318|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71487	mit	0		
71488	eifrigem	0		
71489	:	0		
71490	»	0		
71491	Jawohl	0		
71492	!	0		
71493	das	0		
71494	werden	0		
71495	wir	0	(mention_id=11259|references=(entity=(entity_id=generic_0343|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11319|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71496	,	0		
71497	die	0	(mention_id=11260|references=(entity=(entity_id=entity_0002|fullname=Gontrud Hegewald|gender=f)))	(mention_id=11320|references=(entity=(entity_id=25|fullname=Trudi|gender=f)))
71498	soll	0		
71499	uns	0	(mention_id=11261|references=(entity=(entity_id=generic_0344|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11321|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71500	noch	0		
71501	kennen	0		
71502	lernen	0		
71503	!	0		
71504	«	0		
71505	lärmend	0		
71506	und	0		
71507	johlend	0		
71508	zustimmten	0		
71509	.	0		
71510	»	0		
71511	So	0		
71512	?	0		
71513	das	0		
71514	probiert	0		
71515	einmal	0		
71516	!	0		
71517	dann	0		
71518	sollt	0		
71519	ihr	0	(mention_id=11262|references=(entity=(entity_id=generic_0345|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11322|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71520	uns	0	(mention_id=11263|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)),(entity=(entity_id=entity_0020|fullname=Christophs Verbündete|gender=mf|members=entity_0014,entity_0042|all_members_given=False|specialcase_entity=group)))	(mention_id=11323|references=(entity=(entity_id=16|fullname=Lutz|gender=m)),(entity=(entity_id=42|fullname=ehrliche Winzer|gender=m|specialcase_entity=group)))
71521	auch	0		
71522	erst	0		
71523	kennen	0		
71524	lernen	0		
71525	,	0		
71526	ihr	0	(mention_id=11264|references=(entity=(entity_id=generic_0346|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11324|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71527	,	0		
71528	die	0	(mention_id=11265|references=(entity=(entity_id=generic_0347|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11325|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71529	ihr	0	(mention_id=11266|references=(entity=(entity_id=generic_0348|fullname=Panscher|gender=u|specialcase_entity=generic)))	(mention_id=11326|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71530	ein	0		
71531	so	0		
71532	löcheriges	0		
71533	Gewissen	0		
71534	habt	0		
71535	wie	0		
71536	ein	0		
71537	aus	0		
71538	allen	0		
71539	Fugen	0		
71540	leckendes	0		
71541	Faß	0		
71542	,	0		
71543	«	0		
71544	wetterte	0		
71545	Lutz	0	(mention_id=11267|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))	(mention_id=11327|references=(entity=(entity_id=16|fullname=Lutz|gender=m)))
71546	,	0		
71547	aber	0		
71548	er	0	(mention_id=11268|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))	(mention_id=11328|references=(entity=(entity_id=16|fullname=Lutz|gender=m)))
71549	schrieb	0		
71550	sich's	0	(mention_id=11269|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))	(mention_id=11329|references=(entity=(entity_id=16|fullname=Lutz|gender=m)))
71551	hinters	0		
71552	Ohr	0		
71553	,	0		
71554	was	0		
71555	er	0	(mention_id=11270|references=(entity=(entity_id=entity_0014|fullname=Lutz Hebenstreit|gender=m)))	(mention_id=11330|references=(entity=(entity_id=16|fullname=Lutz|gender=m)))
71556	eben	0		
71557	gehört	0		
71558	hatte	0		
71559	.	0		
71560	Buschards	0	(mention_id=11271|references=(entity=(entity_id=entity_0231|fullname=Henning Buschard|gender=m)))	(mention_id=11331|references=(entity=(entity_id=4|fullname=Buschard|gender=m)))
71561	Drohung	0		
71562	hatte	0		
71563	verraten	0		
71564	,	0		
71565	welcher	0		
71566	Plan	0		
71567	unter	0		
71568	den	0		
71569	der	0		
71570	Auflehnung	0		
71571	Verdächtigen	0	(mention_id=11272|references=(entity=(entity_id=entity_0021|fullname=Christophs Gegner|gender=mf|members=entity_0015,entity_0043|all_members_given=False|specialcase_entity=group)))	(mention_id=11332|references=(entity=(entity_id=38|fullname=die Pfuscher|gender=m|specialcase_entity=group)))
71572	heimlich	0		
71573	umging	0		
71574	,	0		
71575	die	0		
71576	Wiederaufnahme	0		
71577	der	0		
71578	Angriffe	0		
71579	gegen	0		
71580	den	0		
71581	Bürgermeister	0	(mention_id=11273|references=(entity=(entity_id=entity_0001|fullname=Christoph Armbruster|gender=m)))	(mention_id=11333|references=(entity=(entity_id=5|fullname=Christoph|gender=m)))
71582	.	0		
71583	Damit	0		
71584	würde	0		
71585	der	0		
71586	unter	0		
71587	dem	0		
71588	Druck	0		
71589	der	0		
71590	jüngsten	0		
