i	token	is_section_start	gold	pred
28574	sie	0	(mention_id=3596|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3654|references=(entity=(entity_id=3|fullname=Charlotte|gender=f)),(entity=(entity_id=8|fullname=Graf|gender=m)))
28575	erfunden	0		
28576	,	0		
28577	nur	0		
28578	um	0		
28579	sich	0	(mention_id=3597|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3655|references=(entity=(entity_id=3|fullname=Charlotte|gender=f)),(entity=(entity_id=8|fullname=Graf|gender=m)))
28580	sagen	0		
28581	zu	0		
28582	können	0		
28583	,	0		
28584	daß	0		
28585	sie	0	(mention_id=3598|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3656|references=(entity=(entity_id=3|fullname=Charlotte|gender=f)),(entity=(entity_id=8|fullname=Graf|gender=m)))
28586	sich	0	(mention_id=3599|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3657|references=(entity=(entity_id=3|fullname=Charlotte|gender=f)),(entity=(entity_id=8|fullname=Graf|gender=m)))
28587	liebten	0		
28588	.	0		
28589	»	0		
28590	Erinnerst	0		
28591	du	0	(mention_id=3600|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3658|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
28592	dich	0	(mention_id=3601|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3659|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
28593	,	0		
28594	«	0		
28595	fuhr	0		
28596	der	0		
28597	Graf	0	(mention_id=3602|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3660|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28598	fort	0		
28599	,	0		
28600	»	0		
28601	welch	0		
28602	Abenteuer	0		
28603	ich	0	(mention_id=3603|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3661|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28604	dir	0	(mention_id=3604|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3662|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
28605	recht	0		
28606	freundschaftlich	0		
28607	und	0		
28608	uneigennützig	0		
28609	bestehen	0		
28610	helfen	0		
28611	,	0		
28612	als	0		
28613	unsre	0	(mention_id=3605|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3663|references=(entity=(entity_id=21|fullname=höchste Herrschaften|gender=mf|specialcase_entity=group)))
28614	höchsten	0		
28615	Herrschaften	0	(mention_id=3606|references=(entity=(entity_id=entity_0136|fullname=höchste Herrschaften|gender=u|specialcase_entity=group)))	(mention_id=3664|references=(entity=(entity_id=21|fullname=höchste Herrschaften|gender=mf|specialcase_entity=group)))
28616	ihren	0	(mention_id=3607|references=(entity=(entity_id=entity_0136|fullname=höchste Herrschaften|gender=u|specialcase_entity=group)))	(mention_id=3665|references=(entity=(entity_id=21|fullname=höchste Herrschaften|gender=mf|specialcase_entity=group)))
28617	Oheim	0		
28618	besuchten	0		
28619	und	0		
28620	auf	0		
28621	dem	0		
28622	weitläufigen	0		
28623	Schlosse	0		
28624	zusammenkamen	0		
28625	?	0		
28626	Der	0		
28627	Tag	0		
28628	war	0		
28629	in	0		
28630	Feierlichkeiten	0		
28631	und	0		
28632	Feierkleidern	0		
28633	hingegangen	0		
28634	;	0		
28635	ein	0		
28636	Teil	0		
28637	der	0		
28638	Nacht	0		
28639	sollte	0		
28640	wenigstens	0		
28641	unter	0		
28642	freiem	0		
28643	,	0		
28644	liebevollem	0		
28645	Gespräch	0		
28646	verstreichen	0		
28647	.	0		
28648	«	0		
28649	»	0		
28650	Den	0		
28651	Hinweg	0		
28652	zu	0		
28653	dem	0		
28654	Quartier	0		
28655	der	0		
28656	Hofdamen	0	(mention_id=3608|references=(entity=(entity_id=entity_0138|fullname=Hofdamen|gender=f|members=entity_0001|all_members_given=False|specialcase_entity=group)))	(mention_id=3666|references=(entity=(entity_id=11|fullname=Hofdamen|gender=f|specialcase_entity=group)))
28657	hatten	0		
28658	Sie	0	(mention_id=3609|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3667|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28659	sich	0	(mention_id=3610|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3668|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28660	wohl	0		
28661	gemerkt	0		
28662	,	0		
28663	«	0		
28664	sagte	0		
28665	Eduard	0	(mention_id=3611|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3669|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
28666	.	0		
28667	»	0		
28668	Wir	0	(mention_id=3612|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3670|references=(entity=(entity_id=8|fullname=Graf|gender=m)),(entity=(entity_id=4|fullname=Eduard|gender=m)))
28669	gelangten	0		
28670	glücklich	0		
28671	zu	0		
28672	meiner	0	(mention_id=3613|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3671|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28673	Geliebten	0	(mention_id=3614|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=3672|references=(entity=(entity_id=3|fullname=Charlotte|gender=f)))
28674	.	0		
28675	«	0		
28676	»	0		
28677	Die	0	(mention_id=3615|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=3673|references=(entity=(entity_id=3|fullname=Charlotte|gender=f)))
28678	«	0		
28679	,	0		
28680	versetzte	0		
28681	der	0		
28682	Graf	0	(mention_id=3616|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3674|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28683	,	0		
28684	»	0		
28685	mehr	0		
28686	an	0		
28687	den	0		
28688	Anstand	0		
28689	als	0		
28690	an	0		
28691	meine	0	(mention_id=3617|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3675|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28692	Zufriedenheit	0		
28693	gedacht	0		
28694	und	0		
28695	eine	0		
28696	sehr	0		
28697	häßliche	0		
28698	Ehrenwächterin	0	(mention_id=3618|references=(entity=(entity_id=entity_0137|fullname=Ehrenwächterin|gender=f)))	(mention_id=3676|references=(entity=(entity_id=5|fullname=Ehrenwächterin|gender=f)))
28699	bei	0		
28700	sich	0	(mention_id=3619|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=3677|references=(entity=(entity_id=3|fullname=Charlotte|gender=f)))
28701	behalten	0		
28702	hatte	0		
28703	;	0		
28704	da	0		
28705	mir	0	(mention_id=3620|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3678|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28706	denn	0		
28707	,	0		
28708	indessen	0		
28709	ihr	0	(mention_id=3621|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=3679|references=(entity=(entity_id=3|fullname=Charlotte|gender=f)))
28710	euch	0	(mention_id=3622|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=3680|references=(entity=(entity_id=3|fullname=Charlotte|gender=f)))
28711	mit	0		
28712	Blicken	0		
28713	und	0		
28714	Worten	0		
28715	sehr	0		
28716	gut	0		
28717	unterhieltet	0		
28718	,	0		
28719	ein	0		
28720	höchst	0		
28721	unerfreuliches	0		
28722	Los	0		
28723	zuteil	0		
28724	ward	0		
28725	.	0		
28726	«	0		
28727	»	0		
28728	Ich	0	(mention_id=3623|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3681|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
28729	habe	0		
28730	mich	0	(mention_id=3624|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3682|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
28731	noch	0		
28732	gestern	0		
28733	,	0		
28734	«	0		
28735	versetzte	0		
28736	Eduard	0	(mention_id=3625|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3683|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
28737	,	0		
28738	»	0		
28739	als	0		
28740	Sie	0	(mention_id=3626|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3684|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28741	sich	0	(mention_id=3627|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3685|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28742	anmelden	0		
28743	ließen	0		
28744	,	0		
28745	mit	0		
28746	meiner	0	(mention_id=3628|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3686|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
28747	Frau	0	(mention_id=3629|references=(entity=(entity_id=entity_0002|fullname=Charlotte|gender=f)))	(mention_id=3687|references=(entity=(entity_id=3|fullname=Charlotte|gender=f)))
28748	an	0		
28749	die	0		
28750	Geschichte	0		
28751	erinnert	0		
28752	,	0		
28753	besonders	0		
28754	an	0		
28755	unsern	0	(mention_id=3630|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3688|references=(entity=(entity_id=4|fullname=Eduard|gender=m)),(entity=(entity_id=8|fullname=Graf|gender=m)))
28756	Rückzug	0		
28757	.	0		
28758	Wir	0	(mention_id=3631|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3689|references=(entity=(entity_id=4|fullname=Eduard|gender=m)),(entity=(entity_id=8|fullname=Graf|gender=m)))
28759	verfehlten	0		
28760	den	0		
28761	Weg	0		
28762	und	0		
28763	kamen	0		
28764	an	0		
28765	den	0		
28766	Vorsaal	0		
28767	der	0		
28768	Garden	0	(mention_id=3632|references=(entity=(entity_id=entity_0135|fullname=Garden|gender=m|specialcase_entity=group)))	
28769	.	0		
28770	Weil	0		
28771	wir	0	(mention_id=3633|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3690|references=(entity=(entity_id=4|fullname=Eduard|gender=m)),(entity=(entity_id=8|fullname=Graf|gender=m)))
28772	uns	0	(mention_id=3634|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3691|references=(entity=(entity_id=4|fullname=Eduard|gender=m)),(entity=(entity_id=8|fullname=Graf|gender=m)))
28773	nun	0		
28774	von	0		
28775	da	0		
28776	recht	0		
28777	gut	0		
28778	zu	0		
28779	finden	0		
28780	wußten	0		
28781	,	0		
28782	so	0		
28783	glaubten	0		
28784	wir	0	(mention_id=3635|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3692|references=(entity=(entity_id=4|fullname=Eduard|gender=m)),(entity=(entity_id=8|fullname=Graf|gender=m)))
28785	auch	0		
28786	hier	0		
28787	ganz	0		
28788	ohne	0		
28789	Bedenken	0		
28790	hindurch	0		
28791	und	0		
28792	an	0		
28793	dem	0		
28794	Posten	0		
28795	,	0		
28796	wie	0		
28797	an	0		
28798	den	0		
28799	übrigen	0		
28800	,	0		
28801	vorbei	0		
28802	gehen	0		
28803	zu	0		
28804	können	0		
28805	.	0		
28806	Aber	0		
28807	wie	0		
28808	groß	0		
28809	war	0		
28810	beim	0		
28811	Eröffnen	0		
28812	der	0		
28813	Türe	0		
28814	unsere	0	(mention_id=3636|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3693|references=(entity=(entity_id=4|fullname=Eduard|gender=m)),(entity=(entity_id=8|fullname=Graf|gender=m)))
28815	Verwunderung	0		
28816	!	0		
28817	Der	0		
28818	Weg	0		
28819	war	0		
28820	mit	0		
28821	Matratzen	0		
28822	verlegt	0		
28823	,	0		
28824	auf	0		
28825	denen	0		
28826	die	0		
28827	Riesen	0	(mention_id=3637|references=(entity=(entity_id=entity_0135|fullname=Garden|gender=m|specialcase_entity=group)))	(mention_id=3694|references=(entity=(entity_id=16|fullname=Riesen|gender=m|specialcase_entity=group)))
28828	in	0		
28829	mehreren	0		
28830	Reihen	0		
28831	ausgestreckt	0		
28832	lagen	0		
28833	und	0		
28834	schliefen	0		
28835	.	0		
28836	Der	0		
28837	einzige	0		
28838	Wachende	0	(mention_id=3638|references=(entity=(entity_id=entity_0139|fullname=Wachender Gardist|gender=m)))	(mention_id=3695|references=(entity=(entity_id=18|fullname=Wachender|gender=m)))
28839	auf	0		
28840	dem	0		
28841	Posten	0		
28842	sah	0		
28843	uns	0	(mention_id=3639|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3696|references=(entity=(entity_id=4|fullname=Eduard|gender=m)),(entity=(entity_id=8|fullname=Graf|gender=m)))
28844	verwundert	0		
28845	an	0		
28846	;	0		
28847	wir	0	(mention_id=3640|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3697|references=(entity=(entity_id=4|fullname=Eduard|gender=m)),(entity=(entity_id=8|fullname=Graf|gender=m)))
28848	aber	0		
28849	,	0		
28850	im	0		
28851	jugendlichen	0		
28852	Mut	0		
28853	und	0		
28854	Mutwillen	0		
28855	,	0		
28856	stiegen	0		
28857	ganz	0		
28858	gelassen	0		
28859	über	0		
28860	die	0		
28861	ausgestreckten	0		
28862	Stiefel	0		
28863	weg	0		
28864	,	0		
28865	ohne	0		
28866	daß	0		
28867	auch	0		
28868	nur	0		
28869	einer	0	(mention_id=3641|references=(entity=(entity_id=entity_0135|fullname=Garden|gender=m|specialcase_entity=group)))	
28870	von	0		
28871	diesen	0		
28872	schnarchenden	0		
28873	Enakskindern	0	(mention_id=3642|references=(entity=(entity_id=entity_0135|fullname=Garden|gender=m|specialcase_entity=group)))	(mention_id=3698|references=(entity=(entity_id=16|fullname=Riesen|gender=m|specialcase_entity=group)))
28874	erwacht	0		
28875	wäre	0		
28876	.	0		
28877	«	0		
28878	»	0		
28879	Ich	0	(mention_id=3643|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3699|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28880	hatte	0		
28881	große	0		
28882	Lust	0		
28883	zu	0		
28884	stolpern	0		
28885	,	0		
28886	«	0		
28887	sagte	0		
28888	der	0		
28889	Graf	0	(mention_id=3644|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3700|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28890	,	0		
28891	»	0		
28892	damit	0		
28893	es	0		
28894	Lärm	0		
28895	gegeben	0		
28896	hätte	0		
28897	;	0		
28898	denn	0		
28899	welch	0		
28900	eine	0		
28901	seltsame	0		
28902	Auferstehung	0		
28903	würden	0		
28904	wir	0	(mention_id=3645|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)),(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3701|references=(entity=(entity_id=4|fullname=Eduard|gender=m)),(entity=(entity_id=8|fullname=Graf|gender=m)))
28905	gesehen	0		
28906	haben	0		
28907	!	0		
28908	«	0		
28909	In	0		
28910	diesem	0		
28911	Augenblick	0		
28912	schlug	0		
28913	die	0		
28914	Schloßglocke	0		
28915	zwölf	0		
28916	.	0		
28917	»	0		
28918	Es	0		
28919	ist	0		
28920	hoch	0		
28921	Mitternacht	0		
28922	,	0		
28923	«	0		
28924	sagte	0		
28925	der	0		
28926	Graf	0	(mention_id=3646|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3702|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28927	lächelnd	0		
28928	,	0		
28929	»	0		
28930	und	0		
28931	eben	0		
28932	gerechte	0		
28933	Zeit	0		
28934	.	0		
28935	Ich	0	(mention_id=3647|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3703|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28936	muß	0		
28937	Sie	0	(mention_id=3648|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3704|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
28938	,	0		
28939	lieber	0		
28940	Baron	0	(mention_id=3649|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3705|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
28941	,	0		
28942	um	0		
28943	eine	0		
28944	Gefälligkeit	0		
28945	bitten	0		
28946	:	0		
28947	führen	0		
28948	Sie	0	(mention_id=3650|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3706|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
28949	mich	0	(mention_id=3651|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3707|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28950	heute	0		
28951	,	0		
28952	wie	0		
28953	ich	0	(mention_id=3652|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3708|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28954	Sie	0	(mention_id=3653|references=(entity=(entity_id=entity_0001|fullname=Eduard|gender=m)))	(mention_id=3709|references=(entity=(entity_id=4|fullname=Eduard|gender=m)))
28955	damals	0		
28956	führte	0		
28957	;	0		
28958	ich	0	(mention_id=3654|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)))	(mention_id=3710|references=(entity=(entity_id=8|fullname=Graf|gender=m)))
28959	habe	0		
28960	der	0		
28961	Baronesse	0	(mention_id=3655|references=(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3711|references=(entity=(entity_id=1|fullname=Baronesse|gender=f)))
28962	das	0		
28963	Versprechen	0		
28964	gegeben	0		
28965	,	0		
28966	sie	0	(mention_id=3656|references=(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3712|references=(entity=(entity_id=1|fullname=Baronesse|gender=f)))
28967	noch	0		
28968	zu	0		
28969	besuchen	0		
28970	.	0		
28971	Wir	0	(mention_id=3657|references=(entity=(entity_id=entity_0086|fullname=Graf|gender=m)),(entity=(entity_id=entity_0085|fullname=Baronesse|gender=f)))	(mention_id=3713|references=(entity=(entity_id=4|fullname=Eduard|gender=m)),(entity=(entity_id=8|fullname=Graf|gender=m)))
28972	haben	0		
